month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,19.735579,,27.60477,0.391112,0.0,0.0,2.2907252,0.0,3.0,18.944445,18.944445,2
1,2,1,0,19.655005,,27.76404,0.4183999,0.0,0.0,1.6188741,0.0,3.0,18.944445,18.944445,2
1,3,1,0,19.61291,,27.873903,0.38568112,0.0,0.0,1.8194544,0.0,3.0,18.944445,18.944445,2
1,4,1,0,19.56583,,28.009907,0.38296568,0.0,0.0,1.9772282,0.0,3.0,18.944445,18.944445,2
1,5,1,0,19.633854,,27.963228,0.38025025,0.0,0.0,2.2442431,0.0,3.0,19.055555,19.055555,2
1,6,1,0,19.825747,,27.712896,0.38025025,0.0,0.0,2.6115901,0.0,3.0,19.277779,19.277779,2
1,7,1,0,20.118713,,27.262938,0.38568112,0.0,0.0,3.1402404,0.0,2.0,19.61111,19.61111,2
1,8,1,0,20.211699,,27.185575,1.0582325,0.53738093,0.0,2.9988708,0.0,2.0,19.722221,19.722221,2
1,9,1,0,20.242285,,27.19669,0.5146462,0.31589508,0.0,3.101243,0.0,2.0,19.777779,19.777779,2
1,10,1,0,20.218576,,27.272966,0.5157232,1.3110894,0.0,2.9228747,0.0,2.0,19.777779,19.777779,2
1,11,1,0,20.195152,,27.32899,0.63149583,0.0,0.0,2.8101466,0.0,2.0,19.777779,19.777779,2
1,12,1,0,20.171463,,27.50421,0.7158539,0.0,0.0,2.5352528,0.0,2.0,19.777779,19.777779,2
1,13,1,0,20.150246,,27.715813,0.6424203,1.3110541,0.0,2.3914826,0.0,2.0,19.777779,19.777779,2
1,14,1,0,20.130312,,27.853788,0.64188117,0.8740284,0.0,2.267497,0.0,2.0,19.777779,19.777779,2
1,15,1,0,20.113333,,27.884468,0.51753676,0.0,0.0,2.3380737,0.0,1.0,19.777779,19.777779,2
1,16,1,0,20.150763,,27.802437,0.39382744,0.43703455,0.0,2.4815907,0.0,0.0,19.833334,19.833334,2
1,17,1,0,20.245293,,27.694992,0.7276362,0.0,0.0,2.4841497,0.0,2.0,19.944445,19.944445,2
1,18,1,0,20.337048,,27.54278,0.6180751,1.3110472,0.0,3.59753,0.0,1.0,20.055555,20.055555,2
1,19,1,0,20.435822,,27.38917,0.6759384,0.0,0.0,2.8654876,0.0,1.0,20.166666,20.166666,2
1,20,1,0,20.43105,,27.432598,0.8325298,0.0,0.0,2.7042954,0.0,2.0,20.166666,20.166666,2
1,21,1,0,20.255367,,27.801071,0.75684196,1.310867,0.0,2.396403,0.0,2.0,20.0,20.0,2
1,22,1,0,19.930302,,28.383102,0.54959345,0.0,0.0,2.1690602,0.0,2.0,19.666666,19.666666,2
1,23,1,0,19.509432,,29.193926,0.5171467,0.8740426,0.0,1.7148271,0.0,3.0,19.277779,19.277779,2
1,24,1,0,19.253809,,29.740822,0.3987714,0.0,0.0,1.8208572,0.0,3.0,19.055555,19.055555,2
1,1,2,0,19.128624,,29.903471,0.391112,0.0,0.0,2.9322174,0.0,3.0,18.944445,18.944445,2
1,2,2,0,19.109362,,29.916437,0.4183999,0.0,0.0,2.203823,0.0,3.0,18.944445,18.944445,2
1,3,2,0,19.093824,,29.988398,0.38568112,0.0,0.0,2.3635724,0.0,3.0,18.944445,18.944445,2
1,4,2,0,19.089691,,30.066624,0.38296568,0.0,0.0,2.473131,0.0,3.0,18.944445,18.944445,2
1,5,2,0,19.189844,,29.90357,0.38025025,0.0,0.0,2.720172,0.0,3.0,19.055555,19.055555,2
1,6,2,0,19.408506,,29.549871,0.42320564,0.0,0.0,3.0958498,0.0,3.0,19.277779,19.277779,2
1,7,2,0,19.742813,,28.97735,0.5542678,0.0,0.0,3.5470536,0.0,3.0,19.61111,19.61111,2
1,8,2,0,19.874516,,29.087564,0.86645633,0.0,0.0,3.0988848,0.0,3.0,19.722221,19.722221,2
1,9,2,0,19.923317,,29.254013,0.63546485,0.8346414,0.0,3.1375186,0.0,2.0,19.777779,19.777779,2
1,10,2,0,19.916016,,29.317385,0.6376191,1.2749835,0.0,2.7950318,0.0,2.0,19.777779,19.777779,2
1,11,2,0,19.909529,,29.388092,0.63149583,0.88050324,0.0,2.6898904,0.0,2.0,19.777779,19.777779,2
1,12,2,0,19.902771,,29.654196,0.63368684,3.0466154,0.0,1.7687079,0.0,2.0,19.777779,19.777779,2
1,13,2,0,19.896845,,29.695711,1.1866021,0.25547472,0.0,2.429308,0.0,1.0,19.777779,19.777779,2
1,14,2,0,19.891153,,29.82576,0.7240482,0.0,0.0,2.1951337,0.0,2.0,19.777779,19.777779,2
1,15,2,0,19.886015,,29.830658,0.6385307,0.0,0.0,2.220629,0.0,2.0,19.777779,19.777779,2
1,16,2,0,19.932749,,29.8418,0.6667725,0.43791825,0.0,2.242861,0.0,2.0,19.833334,19.833334,2
1,17,2,0,20.041687,,29.674166,0.7276362,0.4379178,0.0,2.4158766,0.0,2.0,19.944445,19.944445,2
1,18,2,0,20.149965,,29.50434,0.82331467,1.7515068,0.0,3.3653593,0.0,2.0,20.055555,20.055555,2
1,19,2,0,20.253656,,29.439873,0.9857742,0.0,0.0,2.5054584,0.0,2.0,20.166666,20.166666,2
1,20,2,0,20.258759,,29.54414,0.8325298,0.4378883,0.0,2.541845,0.0,2.0,20.166666,20.166666,2
1,21,2,0,20.092815,,29.927418,0.75684196,0.0,0.0,2.3059015,0.0,2.0,20.0,20.0,2
1,22,2,0,19.776026,,30.531338,0.69178236,0.0,0.0,1.89427,0.0,2.0,19.666666,19.666666,2
1,23,2,0,19.3542,,31.433382,0.5171467,1.3136996,0.0,1.4985102,0.0,2.0,19.277779,19.277779,2
1,24,2,0,19.115166,,32.01091,0.4660642,0.0,0.0,1.5683253,0.0,2.0,19.055555,19.055555,2
1,1,3,0,18.990316,,32.343914,0.4376653,0.0,0.0,2.363009,0.0,3.0,18.944445,18.944445,2
1,2,3,0,18.990992,,32.444736,0.45124286,0.0,0.0,1.8046483,0.0,3.0,18.944445,18.944445,2
1,3,3,0,18.991272,,32.560246,0.38568112,0.0,0.0,1.9565985,0.0,3.0,18.944445,18.944445,2
1,4,3,0,18.989214,,32.726875,0.38296568,0.0,0.0,2.0686164,0.0,3.0,18.944445,18.944445,2
1,5,3,0,19.099123,,32.64,0.38025025,0.0,0.0,2.3043609,0.0,3.0,19.055555,19.055555,2
1,6,3,0,19.321821,,32.319298,0.38025025,0.0,0.0,2.643212,0.0,3.0,19.277779,19.277779,2
1,7,3,0,19.63364,,31.736616,0.38568112,0.0,0.0,3.059081,0.0,3.0,19.61111,19.61111,2
1,8,3,0,19.763775,,31.54451,0.391112,0.0,0.0,3.0716343,0.0,3.0,19.722221,19.722221,2
1,9,3,0,19.827845,,31.461111,0.39382744,0.0,0.0,3.0537214,0.0,2.0,19.777779,19.777779,2
1,10,3,0,19.82868,,31.502954,0.5157232,0.0,0.0,2.8338275,0.0,2.0,19.777779,19.777779,2
1,11,3,0,19.830563,,31.575253,0.5113039,0.0,0.0,2.6635163,0.0,2.0,19.777779,19.777779,2
1,12,3,0,19.82716,,31.662561,0.51239944,0.0,0.0,2.5128496,0.0,2.0,19.777779,19.777779,2
1,13,3,0,19.82505,,32.009445,0.76598275,0.0,0.0,1.895268,0.0,2.0,19.777779,19.777779,2
1,14,3,0,19.822817,,32.03563,0.64188117,0.0,0.0,2.0352767,0.0,3.0,19.777779,19.777779,2
1,15,3,0,19.820591,,32.086823,0.6385307,0.0,0.0,2.0130765,0.0,3.0,19.777779,19.777779,2
1,16,3,0,19.870932,,32.084904,0.6667725,0.8774556,0.0,2.025714,0.0,3.0,19.833334,19.833334,2
1,17,3,0,19.982706,,32.016506,0.8098033,0.0,0.0,2.154303,0.0,2.0,19.944445,19.944445,2
1,18,3,0,20.095167,,31.986427,0.82331467,0.43878716,0.0,3.2449908,0.0,2.0,20.055555,20.055555,2
1,19,3,0,20.208023,,31.790163,0.9036072,0.43878677,0.0,2.5929687,0.0,2.0,20.166666,20.166666,2
1,20,3,0,20.207947,,31.848946,1.042377,0.8774755,0.0,2.408385,0.0,3.0,20.166666,20.166666,2
1,21,3,0,20.057882,,32.26817,0.75684196,0.0,0.0,2.2915525,0.0,3.0,20.0,20.0,2
1,22,3,0,19.718237,,33.123962,0.69178236,0.8822555,0.0,1.6236224,0.0,3.0,19.666666,19.666666,2
1,23,3,0,19.313799,,34.17011,0.40197372,0.94703096,0.0,1.3532087,0.0,3.0,19.277779,19.277779,2
1,24,3,0,19.063559,,34.85205,0.3987714,0.0,0.0,1.6221755,0.0,3.0,19.055555,19.055555,2
1,1,4,0,18.94502,,35.107426,0.391112,0.0,0.0,2.6467335,0.0,3.0,18.944445,18.944445,2
1,2,4,0,18.947033,,35.14846,0.4183999,0.0,0.0,2.0393887,0.0,3.0,18.944445,18.944445,2
1,3,4,0,18.945498,,35.212387,0.38568112,0.0,0.0,2.2898095,0.0,3.0,18.944445,18.944445,2
1,4,4,0,18.946817,,35.242805,0.38296568,0.0,0.0,2.4799838,0.0,3.0,18.944445,18.944445,2
1,5,4,0,19.058193,,35.062088,0.40681514,0.9262424,0.0,2.523908,0.0,3.0,19.055555,19.055555,2
1,6,4,0,19.282812,,34.671944,0.46616107,0.96663916,0.0,2.9728992,0.0,3.0,19.277779,19.277779,2
1,7,4,0,19.603434,,33.956295,0.5542678,0.0,0.0,3.7656343,0.0,3.0,19.61111,19.61111,2
1,8,4,0,19.741756,,33.594067,0.6199552,0.0,0.0,3.7975233,0.0,3.0,19.722221,19.722221,2
1,9,4,0,19.812151,,33.39343,0.5146462,0.0,0.0,3.7932618,0.0,3.0,19.777779,19.777779,2
1,10,4,0,19.80651,,33.42691,0.6376191,0.43964085,0.0,3.527554,0.0,3.0,19.777779,19.777779,2
1,11,4,0,19.806242,,33.409542,0.63149583,0.0,0.0,3.4101732,0.0,2.0,19.777779,19.777779,2
1,12,4,0,19.804348,,33.33711,0.63368684,0.0,0.0,3.2672522,0.0,2.0,19.777779,19.777779,2
1,13,4,0,19.802977,,33.273754,0.6424203,0.0,0.0,3.1173444,0.0,2.0,19.777779,19.777779,2
1,14,4,0,19.801737,,33.220806,0.519212,0.4396396,0.0,3.103869,0.0,1.0,19.777779,19.777779,2
1,15,4,0,19.800592,,33.188026,0.6385307,0.0,0.0,2.9765632,0.0,2.0,19.777779,19.777779,2
1,16,4,0,19.852415,,33.047287,0.53029996,0.8792864,0.0,3.0804477,0.0,1.0,19.833334,19.833334,2
1,17,4,0,19.965008,,32.851593,0.7276362,0.9118864,0.0,2.9067974,0.0,2.0,19.944445,19.944445,2
1,18,4,0,20.077946,,32.62484,1.0285543,2.4090197,0.0,3.4219897,0.0,3.0,20.055555,20.055555,2
1,19,4,0,20.193375,,32.405224,1.4471368,0.20561567,0.0,3.0885355,0.0,3.0,20.166666,20.166666,2
1,20,4,0,20.193375,,32.408882,5.294285,1.3230187,0.0,3.687896,0.0,2.0,20.166666,20.166666,2
1,21,4,0,20.04093,,32.690834,5.2185974,0.6316631,0.0,3.5180671,0.0,2.0,20.0,20.0,2
1,22,4,0,19.702637,,33.34634,0.69178236,1.0674063,0.0,2.5662434,0.0,2.0,19.666666,19.666666,2
1,23,4,0,19.297606,,34.1487,0.6323197,0.0,0.0,2.2726345,0.0,3.0,19.277779,19.277779,2
1,24,4,0,19.050323,,34.658527,0.3987714,0.0,0.0,2.3719895,0.0,3.0,19.055555,19.055555,2
1,1,5,0,18.931702,,34.70387,0.391112,0.0,0.0,3.6858845,0.0,3.0,18.944445,18.944445,2
1,2,5,0,18.927572,,34.49882,0.4183999,0.0,0.0,2.9106958,0.0,3.0,18.944445,18.944445,2
1,3,5,0,18.932247,,34.497852,0.38568112,0.0,0.0,3.202992,0.0,3.0,18.944445,18.944445,2
1,4,5,0,18.935093,,34.45402,0.38296568,0.0,0.0,3.4558513,0.0,3.0,18.944445,18.944445,2
1,5,5,0,19.047564,,34.17635,0.38025025,0.0,0.0,3.831851,0.0,3.0,19.055555,19.055555,2
1,6,5,0,19.273392,,33.599377,0.38025025,0.0,0.0,4.310841,0.0,3.0,19.277779,19.277779,2
1,7,5,0,19.597025,,32.911026,0.38568112,0.0,0.0,4.8475423,0.0,3.0,19.61111,19.61111,2
1,8,5,0,19.734426,,32.580368,0.391112,0.0,0.0,4.897161,0.0,3.0,19.722221,19.722221,2
1,9,5,0,19.804264,,32.4384,0.39382744,1.2448329,0.0,4.425118,0.0,3.0,19.777779,19.777779,2
1,10,5,0,19.799469,,32.421482,0.5157232,0.0,0.0,4.5774164,0.0,3.0,19.777779,19.777779,2
1,11,5,0,19.799263,,32.502396,0.83385485,0.2207026,0.0,4.101633,0.0,3.0,19.777779,19.777779,2
1,12,5,0,19.79707,,32.524113,5.171968,1.3302778,0.0,4.2646217,0.0,3.0,19.777779,19.777779,2
1,13,5,0,19.796236,,32.43507,0.765359,0.042097762,0.0,3.6478329,0.0,3.0,19.777779,19.777779,2
1,14,5,0,19.795147,,32.417347,0.7645503,0.3360212,0.0,3.5091686,0.0,3.0,19.777779,19.777779,2
1,15,5,0,19.79389,,32.332394,5.2212796,0.051826853,0.0,4.2152658,0.0,3.0,19.777779,19.777779,2
1,16,5,0,19.848825,,32.18477,3.0463753,0.7305024,0.0,3.8578951,0.0,2.0,19.833334,19.833334,2
1,17,5,0,19.958567,,31.902033,0.7276362,0.9278658,0.0,3.9887369,0.0,2.0,19.944445,19.944445,2
1,18,5,0,20.071371,,31.383308,0.6180751,1.9729196,0.0,5.8915057,0.0,1.0,20.055555,20.055555,2
1,19,5,0,20.185244,,31.078852,0.9036072,0.34200788,0.0,4.7917333,0.0,2.0,20.166666,20.166666,2
1,20,5,0,20.187902,,31.06892,0.8325298,2.6423402,0.0,4.323793,0.0,2.0,20.166666,20.166666,2
1,21,5,0,20.021965,,31.266298,0.75684196,0.0,0.0,4.799579,0.0,2.0,20.0,20.0,2
1,22,5,0,19.684875,,31.825123,0.69178236,0.0,0.0,4.4286323,0.0,2.0,19.666666,19.666666,2
1,23,5,0,19.309366,,32.56459,0.6323197,0.9807138,0.0,3.7241454,0.0,3.0,19.277779,19.277779,2
1,24,5,0,19.028454,,33.00379,0.533357,0.0,0.0,4.021672,0.0,3.0,19.055555,19.055555,2
1,1,6,0,18.917244,,32.829002,0.48421863,0.0,0.0,5.741181,0.0,3.0,18.944445,18.944445,2
1,2,6,0,18.913567,,32.434616,0.4183999,0.0,0.0,4.699405,0.0,3.0,18.944445,18.944445,2
1,3,6,0,18.919004,,32.394764,0.38568112,0.88258225,0.0,5.0099397,0.0,3.0,18.944445,18.944445,2
1,4,6,0,18.922554,,32.32425,0.38296568,0.0,0.0,5.240579,0.0,3.0,18.944445,18.944445,2
1,5,6,0,19.036177,,31.953764,0.38025025,0.0,0.0,5.5107474,0.0,3.0,19.055555,19.055555,2
1,6,6,0,19.252464,,31.459387,0.42320564,6.1909013,0.0,5.0782685,0.0,3.0,19.277779,19.277779,2
1,7,6,0,19.602652,,30.760756,0.4699745,0.5733791,0.0,5.9802523,0.0,3.0,18.5,18.5,2
1,8,6,0,19.72925,,30.532228,0.6199552,1.3941599,0.0,5.440389,0.0,3.0,18.61111,18.61111,2
1,9,6,0,19.794083,,30.33833,0.63546485,0.2964172,0.0,5.8687954,0.0,3.0,18.666666,18.666666,2
1,10,6,0,19.793243,,30.371784,0.5978903,4.4152308,0.0,4.6815085,0.0,2.0,19.777779,19.777779,2
1,11,6,0,19.793253,,30.756208,0.8286968,1.2552615,0.0,3.5463517,0.0,3.0,19.777779,19.777779,2
1,12,6,0,19.791739,,30.659645,0.63368684,0.0,0.0,4.68878,0.0,3.0,19.777779,19.777779,2
1,13,6,0,19.79084,,30.522438,0.39654285,0.24089538,0.0,4.6212544,0.0,0.0,19.777779,19.777779,2
1,14,6,0,19.789988,,30.418781,0.39654285,0.0,0.0,4.4246893,0.0,0.0,19.777779,19.777779,2
1,15,6,0,19.789284,,30.281277,0.39654285,0.37910554,0.0,4.1091866,0.0,0.0,19.777779,19.777779,2
1,16,6,0,19.841991,,30.200735,0.53029996,0.0,0.0,4.0189013,0.0,1.0,19.833334,19.833334,2
1,17,6,0,19.955387,,29.968527,0.564805,0.0,0.0,4.2335925,0.0,1.0,19.944445,19.944445,2
1,18,6,0,20.068127,,29.5846,0.6180751,0.0,0.0,5.566234,0.0,1.0,20.055555,20.055555,2
1,19,6,0,20.182665,,29.351814,0.6759384,1.3238399,0.0,4.4724226,0.0,1.0,20.166666,20.166666,2
1,20,6,0,20.184725,,29.351435,0.8325298,1.2494495,0.0,4.0918345,0.0,2.0,20.166666,20.166666,2
1,21,6,0,20.025694,,29.620428,0.75684196,1.7647073,0.0,3.956958,0.0,2.0,20.0,20.0,2
1,22,6,0,19.683243,,30.240019,0.8339712,0.0,0.0,3.438232,0.0,3.0,19.666666,19.666666,2
1,23,6,0,19.30922,,30.937397,0.6323197,0.4413052,0.0,3.1093564,0.0,3.0,19.277779,19.277779,2
1,24,6,0,19.05265,,31.427351,0.4660642,0.0,0.0,3.1363373,0.0,3.0,19.055555,19.055555,2
1,1,7,0,18.925737,,31.569128,0.391112,0.0,0.0,4.3172755,0.0,3.0,18.944445,18.944445,2
1,2,7,0,18.928658,,31.615738,0.4183999,0.0,0.0,3.5046792,0.0,3.0,18.944445,18.944445,2
1,3,7,0,18.924345,,31.690863,0.38568112,0.0,0.0,3.7061553,0.0,3.0,18.944445,18.944445,2
1,4,7,0,18.9271,,31.700535,0.38296568,0.0,0.0,3.8310285,0.0,3.0,18.944445,18.944445,2
1,5,7,0,19.035221,,31.494644,0.38025025,0.0,0.0,4.072615,0.0,3.0,19.055555,19.055555,2
1,6,7,0,19.264456,,31.05971,0.42320564,0.0,0.0,4.486222,0.0,3.0,19.277779,19.277779,2
1,7,7,0,19.607819,,30.373518,0.4699745,0.0,0.0,5.0046706,0.0,3.0,19.61111,19.61111,2
1,8,7,0,19.733774,,30.091375,0.7343767,0.0,0.0,4.940617,0.0,3.0,19.722221,19.722221,2
1,9,7,0,19.79614,,29.984394,0.7562836,0.9236378,0.0,4.515111,0.0,3.0,19.777779,19.777779,2
1,10,7,0,19.79543,,30.095789,1.3047397,2.302497,0.0,3.883149,0.0,2.0,19.777779,19.777779,2
1,11,7,0,19.794294,,30.11689,0.63149583,4.6099443,0.0,3.5200527,0.0,2.0,19.777779,19.777779,2
1,12,7,0,19.792948,,30.235535,0.63368684,1.7644703,0.0,3.0760424,0.0,2.0,19.777779,19.777779,2
1,13,7,0,19.79187,,30.176224,0.39654285,0.0,0.0,3.7286983,0.0,1.0,19.777779,19.777779,2
1,14,7,0,19.790955,,30.118017,0.39654285,0.0,0.0,3.4547951,0.0,0.0,19.777779,19.777779,2
1,15,7,0,19.790174,,30.089132,0.39654285,1.1487937,0.0,3.196339,0.0,0.0,19.777779,19.777779,2
1,16,7,0,19.844963,,29.915688,0.39382744,0.0,0.0,3.3629546,0.0,0.0,19.833334,19.833334,2
1,17,7,0,19.954851,,29.668701,0.9696152,0.42007127,0.0,3.3692567,0.0,1.0,19.944445,19.944445,2
1,18,7,0,20.06954,,29.30811,0.70024216,0.0,0.0,4.662824,0.0,1.0,20.055555,20.055555,2
1,19,7,0,20.181545,,29.07563,0.9036072,0.0,0.0,3.814893,0.0,2.0,20.166666,20.166666,2
1,20,7,0,20.184252,,29.082308,1.2898033,0.2436206,0.0,3.732298,0.0,2.0,20.166666,20.166666,2
1,21,7,0,20.01917,,29.338112,0.583481,0.24900681,0.0,3.714551,0.0,2.0,20.0,20.0,2
1,22,7,0,19.700136,,29.92781,0.69178236,1.3262789,0.0,3.149924,0.0,3.0,19.666666,19.666666,2
1,23,7,0,19.27905,,30.731892,0.5171467,0.0,0.0,2.8624687,0.0,3.0,19.277779,19.277779,2
1,24,7,0,19.043842,,31.195532,0.3987714,0.0,0.0,2.8947556,0.0,3.0,19.055555,19.055555,2
1,1,1,0,18.923933,,31.305717,0.391112,0.0,0.0,4.0569096,0.0,3.0,18.944445,18.944445,2
1,2,1,0,18.925758,,31.23158,0.4183999,0.0,0.0,3.2600586,0.0,3.0,18.944445,18.944445,2
1,3,1,0,18.928469,,31.21573,0.38568112,0.0,0.0,3.4278016,0.0,3.0,18.944445,18.944445,2
1,4,1,0,18.929464,,31.221514,0.38296568,0.0,0.0,3.5385838,0.0,3.0,18.944445,18.944445,2
1,5,1,0,19.042162,,31.02372,0.38025025,0.0,0.0,3.7963378,0.0,3.0,19.055555,19.055555,2
1,6,1,0,19.26809,,30.617731,0.38025025,0.0,0.0,4.156057,0.0,3.0,19.277779,19.277779,2
1,7,1,0,19.587973,,30.015884,0.5542678,0.0,0.0,4.514935,0.0,3.0,19.61111,19.61111,2
