month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,21.467428,3.0874298,0.18162283,0.0,0.0,15.189752,0.0,1.0,21.5,21.5,3
1,2,1,0,21.35721,3.1004958,0.1796808,0.0,0.0,15.500668,0.0,1.0,21.347954,21.347954,3
1,3,1,0,21.20398,3.1102996,0.20876786,0.0,0.0,14.188967,0.0,1.0,21.195906,21.195906,3
1,4,1,0,21.05189,3.101943,0.17750633,0.0,0.0,14.061587,0.0,1.0,21.04386,21.04386,3
1,5,1,0,20.910519,3.1205306,0.1755643,0.0,0.0,13.529443,0.0,1.0,20.891813,20.891813,3
1,6,1,0,20.748312,3.1344337,0.17659007,0.0,0.0,13.977544,0.0,1.0,20.739765,20.739765,3
1,7,1,0,20.595963,3.1108637,0.18081605,0.0,0.0,14.365151,0.0,1.0,20.587719,20.587719,3
1,8,1,0,20.455141,3.1111684,0.18401629,0.0,0.0,14.168142,0.0,1.0,20.435673,20.435673,3
1,9,1,0,20.295563,3.1265037,0.6011742,0.0,0.0,13.263691,0.0,1.0,20.283627,20.283627,3
1,10,1,0,20.132875,3.1588674,0.60846895,0.0,0.0,12.250135,0.0,1.0,20.131578,20.131578,3
1,11,1,0,19.980171,3.2050838,0.62683463,0.0,0.0,10.66374,0.0,1.0,19.979532,19.979532,3
1,12,1,0,19.827991,3.256006,0.5854766,0.0,0.0,9.554832,0.0,1.0,19.827486,19.827486,3
1,13,1,0,19.676928,3.3232322,0.57953507,0.7089004,0.0,9.309668,0.0,1.0,19.675438,19.675438,3
1,14,1,0,19.531214,3.3862157,0.5776472,0.0,0.0,9.248675,0.0,1.0,19.523392,19.523392,3
1,15,1,0,19.379448,3.4802043,0.5851714,0.0,0.0,9.146012,0.0,1.0,19.371346,19.371346,3
1,16,1,0,19.22719,3.5542588,0.64481574,0.0,0.0,8.822329,0.0,1.0,19.219297,19.219297,3
1,17,1,0,19.070162,3.6021512,0.77596754,0.47260037,0.0,9.011124,0.0,1.0,19.067251,19.067251,3
1,18,1,0,18.917046,3.6450975,0.971873,0.0,0.0,9.407217,0.0,1.0,18.915205,18.915205,3
1,19,1,0,18.76553,3.6893163,1.0955138,0.0,0.0,9.868798,0.0,1.0,18.763159,18.763159,3
1,20,1,0,18.615374,3.7335591,0.19818488,0.47260016,0.0,10.510176,0.0,1.0,18.61111,18.61111,3
1,21,1,0,18.611282,3.7233326,0.19863631,0.0,0.0,11.146889,0.0,1.0,18.61111,18.61111,3
1,22,1,0,18.611122,3.7150583,0.19703619,0.0,0.0,11.480287,0.0,1.0,18.61111,18.61111,3
1,23,1,0,19.51758,3.4939508,0.19178443,0.0,0.0,13.171026,0.0,1.0,19.58642,19.58642,3
1,24,1,0,19.51602,3.4860218,0.18595833,0.0,0.0,12.761588,0.0,1.0,19.5,19.5,3
1,1,2,0,22.420025,2.9088595,0.18162283,0.0,0.0,17.646122,0.0,1.0,22.5,22.5,3
1,2,2,0,22.488596,2.881235,0.1796808,0.0,0.0,18.238415,0.0,1.0,22.5,22.5,3
1,3,2,0,22.498417,2.845058,0.20876786,0.0,0.0,16.75802,0.0,1.0,22.5,22.5,3
1,4,2,0,22.499857,2.8069344,0.17750633,0.0,0.0,16.139425,0.0,1.0,22.5,22.5,3
1,5,2,0,22.49998,2.7900515,0.1755643,0.0,0.0,16.171791,0.0,1.0,22.5,22.5,3
1,6,2,0,22.499998,2.755244,0.17659007,0.0,0.0,16.095549,0.0,1.0,22.5,22.5,3
1,7,2,0,22.5,2.7237468,0.18081605,0.0,0.0,16.520544,0.0,1.0,22.5,22.5,3
1,8,2,0,22.5,2.678317,0.57771015,0.0,0.0,16.176746,0.0,1.0,22.5,22.5,3
1,9,2,0,22.5,2.8471928,1.694092,0.0,0.0,15.122379,0.0,1.0,22.5,22.5,3
1,10,2,0,22.5,2.842525,0.60846895,0.0,0.0,14.289284,0.0,1.0,22.5,22.5,3
1,11,2,0,21.33874,3.100396,0.62683463,0.0,0.0,10.559306,0.0,1.0,21.333334,21.333334,3
1,12,2,0,20.839975,3.2464888,0.5854766,0.0,0.0,10.397383,0.0,1.0,20.833334,20.833334,3
1,13,2,0,22.730175,2.940344,0.57953507,0.0,0.0,12.239261,0.0,1.0,22.777779,22.777779,3
1,14,2,0,21.279003,3.2734165,0.5776472,0.23677884,0.0,9.772036,0.0,1.0,21.244444,21.244444,3
1,15,2,0,22.699507,3.1003053,0.5851714,0.0,0.0,12.509693,0.0,1.0,22.777779,22.777779,3
1,16,2,0,20.296366,3.7194388,0.17980371,0.947112,0.0,7.860902,0.0,1.0,20.277779,20.277779,3
1,17,2,0,21.703932,3.5226045,0.77596754,0.0,0.0,10.022095,0.0,1.0,21.771605,21.771605,3
1,18,2,0,22.447554,3.50851,0.971873,0.71032774,0.0,11.635029,0.0,1.0,22.5,22.5,3
1,19,2,0,21.813759,3.8204231,1.0955138,0.0,0.0,9.776508,0.0,1.0,21.753086,21.753086,3
1,20,2,0,21.414108,4.3213167,1.0363632,0.0,0.0,8.844431,0.0,1.0,21.377571,21.377571,3
1,21,2,0,21.033026,4.8581176,0.861233,0.0,0.0,7.7894692,0.0,1.0,21.002058,21.002058,3
1,22,2,0,20.656155,5.3959956,0.7015182,0.0,0.0,7.5248566,0.0,1.0,20.626543,20.626543,3
1,23,2,0,20.27985,5.8977003,0.62181413,0.0,0.0,7.3572874,0.0,1.0,20.251028,20.251028,3
1,24,2,0,21.609787,5.5318556,0.18595833,0.0,0.0,9.662576,0.0,1.0,21.666666,21.666666,3
1,1,3,0,21.66659,5.640063,0.18162283,0.0,0.0,9.700938,0.0,1.0,21.666666,21.666666,3
1,2,3,0,19.513664,6.5826945,0.1796808,0.0,0.0,6.894145,0.0,1.0,19.5,19.5,3
1,3,3,0,19.5,6.7726984,0.20876786,0.0,0.0,6.96744,0.0,1.0,19.5,19.5,3
1,4,3,0,19.5,6.825757,0.17750633,0.0,0.0,7.2143726,0.0,1.0,19.5,19.5,3
1,5,3,0,19.5,6.9174514,0.1755643,0.0,0.0,7.5604577,0.0,1.0,19.5,19.5,3
1,6,3,0,19.5,7.0506845,0.17659007,0.0,0.0,8.07886,0.0,1.0,19.5,19.5,3
1,7,3,0,19.5,7.0612144,0.18081605,0.0,0.0,8.463149,0.0,0.0,19.5,19.5,3
1,8,3,0,19.5,7.1145244,0.57771015,0.0,0.0,8.535022,0.0,1.0,19.5,19.5,3
1,9,3,0,21.0891,6.482875,0.6011742,0.0,0.0,10.917198,0.0,1.0,21.141975,21.141975,3
1,10,3,0,20.842607,6.617387,0.60846895,0.0,0.0,10.390957,0.0,1.0,20.833334,20.833334,3
1,11,3,0,20.833666,6.6950617,0.62683463,0.0,0.0,9.774298,0.0,1.0,20.833334,20.833334,3
1,12,3,0,20.247185,6.9765935,0.5854766,0.0,0.0,7.4246693,0.0,1.0,20.24074,20.24074,3
1,13,3,0,20.548483,6.8627324,0.57953507,0.0,0.0,8.064517,0.0,1.0,20.555555,20.555555,3
1,14,3,0,18.622581,7.7449718,0.5776472,0.0,0.0,5.175623,0.0,1.0,18.61111,18.61111,3
1,15,3,0,18.61111,7.69896,0.18037806,0.0,0.0,6.1146407,0.0,0.0,18.61111,18.61111,3
1,16,3,0,18.77431,7.867131,1.9058747,0.0,0.0,5.5033407,0.0,1.0,18.796297,18.796297,3
1,17,3,0,22.780523,6.111371,0.77596754,0.0,0.0,11.234046,0.0,1.0,22.84127,22.84127,3
1,18,3,0,20.85696,6.828892,0.971873,0.0,0.0,7.8640265,0.0,1.0,20.833334,20.833334,3
1,19,3,0,20.834265,6.8219056,1.0955138,0.0,0.0,6.8262653,0.0,1.0,20.833334,20.833334,3
1,20,3,0,21.282484,6.570209,0.19818488,0.0,0.0,8.305559,0.0,0.0,21.305555,21.305555,3
1,21,3,0,22.02643,6.275193,0.861233,0.0,0.0,9.467815,0.0,1.0,22.055555,22.055555,3
1,22,3,0,22.054008,6.246775,0.19703619,0.0,0.0,9.511046,0.0,1.0,22.055555,22.055555,3
1,23,3,0,22.055475,6.2139726,0.19178443,0.0,0.0,9.144192,0.0,1.0,22.055555,22.055555,3
1,24,3,0,22.055552,6.1769395,0.18595833,0.0,0.0,9.016982,0.0,1.0,22.055555,22.055555,3
1,1,4,0,22.055555,6.1476655,0.18162283,0.0,0.0,9.0842085,0.0,1.0,22.055555,22.055555,3
1,2,4,0,22.055555,6.0881352,0.1796808,0.0,0.0,9.9839735,0.0,1.0,22.055555,22.055555,3
1,3,4,0,22.055555,6.057378,0.20876786,0.0,0.0,10.207406,0.0,1.0,22.055555,22.055555,3
1,4,4,0,22.055555,6.090866,0.17750633,0.0,0.0,9.858932,0.0,1.0,22.055555,22.055555,3
1,5,4,0,22.055555,6.1618147,0.1755643,0.0,0.0,9.815528,0.0,1.0,22.055555,22.055555,3
1,6,4,0,22.055555,6.245722,0.17659007,0.0,0.0,9.867852,0.0,1.0,22.055555,22.055555,3
1,7,4,0,22.055555,6.2520013,0.4782143,0.0,0.0,9.524309,0.0,1.0,22.055555,22.055555,3
1,8,4,0,22.055555,6.249399,0.18401629,0.0,0.0,9.636015,0.0,0.0,22.055555,22.055555,3
1,9,4,0,22.126484,6.271856,0.6011742,0.0,0.0,9.395384,0.0,1.0,22.133333,22.133333,3
1,10,4,0,21.748165,6.4336123,0.60846895,0.0,0.0,8.923985,0.0,1.0,21.73889,21.73889,3
1,11,4,0,22.752935,6.110609,0.62683463,0.0,0.0,10.165647,0.0,1.0,22.777779,22.777779,3
1,12,4,0,20.852848,7.083912,0.5854766,0.0,0.0,7.0318713,0.0,1.0,20.833334,20.833334,3
1,13,4,0,20.834887,7.1642146,0.57953507,0.0,0.0,7.7126827,0.0,1.0,20.833334,20.833334,3
1,14,4,0,20.833395,7.282383,0.5776472,0.0,0.0,8.167508,0.0,1.0,20.833334,20.833334,3
1,15,4,0,20.833344,7.4385986,0.5851714,0.0,0.0,9.027993,0.0,1.0,20.833334,20.833334,3
1,16,4,0,20.833336,7.5635686,0.17980371,0.0,0.0,9.269212,0.0,0.0,20.833334,20.833334,3
1,17,4,0,20.833334,7.68916,0.18494597,0.23771112,0.0,9.557714,0.0,0.0,20.833334,20.833334,3
1,18,4,0,21.06201,7.733883,0.19339797,0.23771112,0.0,10.0564575,0.0,0.0,21.11111,21.11111,3
1,19,4,0,22.429781,7.2615623,0.45086154,0.0,0.0,12.379157,0.0,0.0,22.5,22.5,3
1,20,4,0,22.499832,7.675197,2.2974224,0.0,0.0,11.184869,0.0,1.0,22.5,22.5,3
1,21,4,0,22.49997,8.451585,2.122292,0.0,0.0,11.04877,0.0,1.0,22.5,22.5,3
1,22,4,0,22.499994,8.541729,0.7015182,0.0,0.0,11.531852,0.0,1.0,22.5,22.5,3
1,23,4,0,22.5,8.45435,0.62181413,0.0,0.0,11.528598,0.0,1.0,22.5,22.5,3
1,24,4,0,21.140219,9.07092,0.18595833,0.0,0.0,9.97899,0.0,1.0,21.10606,21.10606,3
1,1,5,0,22.712553,8.002696,0.18162283,0.0,0.0,12.426398,0.0,1.0,22.777779,22.777779,3
1,2,5,0,21.153633,8.477835,0.1796808,0.0,0.0,11.323512,0.0,1.0,21.11111,21.11111,3
1,3,5,0,19.530294,9.02883,0.20876786,0.0,0.0,7.786333,0.0,1.0,19.5,19.5,3
1,4,5,0,19.501108,8.939158,0.17750633,0.0,0.0,8.908677,0.0,1.0,19.5,19.5,3
1,5,5,0,19.500042,8.650983,0.1755643,0.0,0.0,9.851978,0.0,1.0,19.5,19.5,3
1,6,5,0,19.500002,8.370938,0.17659007,0.0,0.0,10.439286,0.0,1.0,19.5,19.5,3
1,7,5,0,20.766209,7.4616237,0.18081605,0.0,0.0,13.124548,0.0,1.0,20.833334,20.833334,3
1,8,5,0,20.829039,7.3511186,0.18401629,0.8296839,0.0,12.440949,0.0,1.0,20.833334,20.833334,3
1,9,5,0,21.987062,6.696049,0.6011742,0.25110453,0.0,15.040055,0.0,1.0,22.055555,22.055555,3
1,10,5,0,22.046589,6.5095725,0.60846895,0.0,0.0,15.994693,0.0,1.0,22.055555,22.055555,3
1,11,5,0,21.446383,6.663875,0.62683463,1.338614,0.0,12.052261,0.0,1.0,21.419754,21.419754,3
1,12,5,0,20.861156,6.6142797,0.5854766,0.0,0.0,12.588684,0.0,1.0,20.833334,20.833334,3
1,13,5,0,20.834227,6.5010657,0.57953507,0.714494,0.0,11.826501,0.0,1.0,20.833334,20.833334,3
1,14,5,0,20.833431,6.3981714,0.5776472,0.0,0.0,12.325533,0.0,1.0,20.833334,20.833334,3
1,15,5,0,20.833344,6.115832,0.5851714,0.0,0.0,12.7754135,0.0,1.0,20.833334,20.833334,3
1,16,5,0,22.22209,5.4940934,0.64481574,0.0,0.0,15.717446,0.0,1.0,22.311111,22.311111,3
1,17,5,0,22.744703,5.050285,0.77596754,0.0,0.0,16.463238,0.0,1.0,22.777779,22.777779,3
1,18,5,0,21.210327,5.607722,2.0647907,0.0,0.0,13.575525,0.0,1.0,21.15873,21.15873,3
1,19,5,0,22.422789,5.0751424,1.0955138,0.0,0.0,14.937878,0.0,1.0,22.5,22.5,3
1,20,5,0,22.489933,4.9493275,1.0363632,0.0,0.0,15.335761,0.0,1.0,22.5,22.5,3
1,21,5,0,22.499153,4.789456,0.861233,0.2381647,0.0,15.393203,0.0,1.0,22.5,22.5,3
1,22,5,0,22.499794,4.601594,0.19703619,0.0,0.0,15.626239,0.0,1.0,22.5,22.5,3
1,23,5,0,22.49995,4.418642,0.19178443,0.0,0.0,15.433508,0.0,1.0,22.5,22.5,3
1,24,5,0,21.163378,4.6922774,0.18595833,0.0,0.0,13.767429,0.0,1.0,21.097221,21.097221,3
1,1,6,0,21.021002,4.641027,0.18162283,0.0,0.0,14.475681,0.0,1.0,21.0,21.0,3
1,2,6,0,21.002848,4.407423,0.1796808,0.0,0.0,16.166716,0.0,1.0,21.0,21.0,3
1,3,6,0,21.000378,4.183986,0.20876786,0.0,0.0,15.911048,0.0,1.0,21.0,21.0,3
1,4,6,0,21.00003,4.0059586,0.17750633,0.0,0.0,15.1593485,0.0,1.0,21.0,21.0,3
1,5,6,0,21.000008,3.8586745,0.1755643,0.0,0.0,15.855238,0.0,1.0,21.0,21.0,3
1,6,6,0,21.000002,3.8253603,0.17659007,0.0,0.0,15.86979,0.0,1.0,21.0,21.0,3
1,7,6,0,21.0,3.6955984,0.18081605,0.0,0.0,16.092632,0.0,1.0,21.0,21.0,3
1,8,6,0,21.185307,3.5329192,0.18401629,0.0,0.0,15.888117,0.0,1.0,21.243055,21.243055,3
1,9,6,0,22.519817,3.2058077,0.18048756,0.0,0.0,19.7824,0.0,1.0,22.622223,22.622223,3
1,10,6,0,22.073685,3.2368286,0.1767264,0.0,0.0,17.986967,0.0,0.0,22.0,22.0,3
1,11,6,0,21.531342,3.2879255,0.2061554,0.0,0.0,15.621571,0.0,0.0,21.5,21.5,3
1,12,6,0,21.500961,3.236141,0.17649399,0.0,0.0,15.2495985,0.0,0.0,21.5,21.5,3
1,13,6,0,21.667492,3.1535149,0.1779846,0.47721857,0.0,15.532532,0.0,0.0,21.674603,21.674603,3
1,14,6,0,21.106138,3.2205062,0.17935228,0.0,0.0,13.7872505,0.0,0.0,21.077778,21.077778,3
1,15,6,0,20.86434,3.241387,0.18037806,0.0,0.0,13.092071,0.0,0.0,20.833334,20.833334,3
1,16,6,0,20.835436,3.192064,0.17980371,0.0,0.0,12.848144,0.0,0.0,20.833334,20.833334,3
1,17,6,0,20.833435,3.1477916,0.37635162,0.14649211,0.0,13.6261015,0.0,0.0,20.833334,20.833334,3
1,18,6,0,20.833338,3.1806676,4.2458487,0.17484982,0.0,13.344594,0.0,1.0,20.833334,20.833334,3
1,19,6,0,22.42284,2.8554766,1.0955138,0.21793994,0.0,16.436838,0.0,1.0,22.5,22.5,3
1,20,6,0,22.919155,2.749821,1.0363632,0.2766158,0.0,16.946247,0.0,1.0,23.0,23.0,3
1,21,6,0,22.913576,2.71231,0.861233,0.0,0.0,16.137506,0.0,1.0,22.912699,22.912699,3
1,22,6,0,22.553637,2.7430828,0.7015182,0.4772189,0.0,15.118551,0.0,1.0,22.5,22.5,3
1,23,6,0,21.7848,2.8595958,0.62181413,0.0,0.0,14.236248,0.0,1.0,21.722221,21.722221,3
1,24,6,0,21.673422,2.85112,0.3923057,0.23860967,0.0,15.507919,0.0,1.0,21.666666,21.666666,3
1,1,7,0,19.54682,3.2005045,0.18162283,0.0,0.0,12.990273,0.0,1.0,19.5,19.5,3
