Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
1,1,1,0,16.943425002043895,,3.513952863486628,0.3924594791387548,0.0,0.0,24.60743374445512,0.0
1,2,1,0,16.951015856174507,,3.5120057849592725,0.2744543081723792,0.0,0.0,25.23090833759651,0.0
1,3,1,0,16.857462616902815,,3.506711996438267,0.2734601578541429,0.0,0.0,26.85512170669104,0.0
1,4,1,0,16.83766312174734,,3.461845635895505,0.2722020431044299,0.4962816771424329,0.0,28.2780464187774,0.0
1,5,1,0,16.811922430458516,,3.458744760134902,0.2704159994917636,0.0,0.0,28.25860390765421,0.0
1,6,1,0,16.792267237705786,,3.4644846266372435,0.3974681761911816,0.0,0.0,29.626543593911563,0.0
1,7,1,0,16.94738036355927,,3.3364080730716394,0.2750439444430029,0.0,0.0,31.839310770816823,0.0
1,8,1,0,19.965941401438148,,2.691360711214733,0.308091443651959,0.0,0.0,39.42819071954622,0.0
1,9,1,0,15.71558542605126,,3.4679622579383307,0.2756507155144219,0.4975498844490221,0.0,25.52588365822453,21.5478
1,10,1,0,19.36853175332518,,2.750205419736556,0.2727471067681785,0.0,0.0,29.65650811432768,135.22400000000002
1,11,1,0,20.164313649971408,,2.6290433102541457,0.2720169208814188,0.0,0.0,32.78241381138445,266.909
1,12,1,0,20.245217823888268,,2.63543851513016,0.2722808853128955,0.0,0.0,28.443640773694423,329.86
1,13,1,0,20.17817131526696,,2.6759439396922464,0.2740052215178915,0.0,0.0,26.78097210090415,354.923
1,14,1,0,20.1564714503818,,2.726868605777163,0.2750610792437981,0.0,0.0,26.30335073274519,291.59000000000003
1,15,1,0,20.1293985817234,,2.7519395024912265,0.2758529725382281,0.0,0.0,25.75597724002891,191.279
1,16,1,0,20.10982787252013,,2.803689916969445,0.2751227866514685,0.0,0.0,25.25624127942904,87.28410000000001
1,17,1,0,20.09436321771372,,2.806852679424714,0.2799529886265142,0.0,0.0,26.277617050033435,1.1633399999999998
1,18,1,0,20.081585201999324,,2.813796575369296,0.2876250919401329,0.0,0.0,27.92325492975732,0.0
1,19,1,0,20.07062136260279,,2.821460583299337,0.2922530368913723,0.0,0.0,30.00534096454327,0.0
1,20,1,0,20.061589852043976,,2.8478562517049,0.8906454771725355,0.0,0.0,30.270969348552867,0.0
1,21,1,0,18.018604614205145,,3.2359735584512643,0.7586166046340059,0.0,0.0,25.96288995181672,0.0
1,22,1,0,18.049186065443333,,3.230950862606547,0.6686892345558871,0.0,0.0,26.62369394714098,0.0
1,23,1,0,18.00290563298298,,3.2427544126823737,0.2852322772560476,0.0,0.0,28.251740402994034,0.0
1,24,1,0,18.006439383477517,,3.2600744883394905,0.2798741464180486,0.0,0.0,28.53611301477233,0.0
1,1,2,0,18.010250776575784,,3.266544121599018,0.2762403517850456,0.0,0.0,29.19287910525092,0.0
1,2,2,0,18.010052622173134,,3.2477130477811302,0.2744543081723792,0.0,0.0,29.83292055826892,0.0
1,3,2,0,18.01046931739199,,3.2207837653406624,0.2734601578541429,0.0,0.0,30.644242436071035,0.0
1,4,2,0,18.010253771506033,,3.1714988892333174,0.2722020431044299,0.0,0.0,30.910965124184475,0.0
1,5,2,0,18.009695421227114,,3.311371489116788,0.2704159994917636,3.18200233288033,0.0,29.49792543735501,0.0
1,6,2,0,18.35890175113191,,3.2847188941839227,0.3811154478795923,0.0,0.0,32.84961537631143,0.0
1,7,2,0,22.11603068622387,,2.53003447080797,0.4992107804396375,0.0,0.0,44.0544183234611,0.0
1,8,2,0,22.108785376860595,,2.3854580176206737,0.308091443651959,0.0,0.0,42.25410983580175,0.0
1,9,2,0,22.115922833261653,,2.3559771457590264,0.2756507155144219,0.0,0.0,39.36596986735432,20.0589
1,10,2,0,22.08166173737943,,2.36966803270968,0.2727471067681785,0.0,0.0,34.678451493930325,130.81599999999997
1,11,2,0,22.07110279633484,,2.4557892848816483,0.2720169208814188,1.0099877263679746,0.0,30.906115722353444,258.34000000000003
1,12,2,0,22.05817514088648,,2.528375893671837,0.2722808853128955,0.0,0.0,30.07790944203802,299.251
1,13,2,0,22.04986716915151,,2.676928759676383,0.2740052215178915,0.0,0.0,27.984894513271588,201.987
1,14,2,0,22.04265713104806,,2.7391866655387105,0.2750610792437981,0.0,0.0,27.173953419482533,181.724
1,15,2,0,21.869984218343127,,2.9585167636337766,0.2758529725382281,0.0,0.0,26.43596753997328,139.457
1,16,2,0,22.08914470097054,,3.0471845577171486,0.2751227866514685,0.0,0.0,25.73524907508423,60.3048
1,17,2,0,22.023547381045155,,3.416868578227416,0.7139127342809833,0.0,0.0,25.473094136861125,1.41917
1,18,2,0,22.022430813176094,,3.8650244472177353,0.8389751986995359,0.0,0.0,24.702898861877287,0.0
1,19,2,0,22.018915400095725,,4.0668172745454445,0.9081042664216544,0.0,0.0,24.17962848820876,0.0
1,20,2,0,19.994825287854887,,4.937300945809231,0.8906454771725355,0.0,0.0,18.359457513963367,0.0
1,21,2,0,17.962826954014268,,6.395715202256581,0.7586166046340059,0.0,0.0,13.593862530529805,0.0
1,22,2,0,18.01903420352408,,6.560915999838126,0.6686892345558871,0.0,0.0,14.46746843339505,0.0
1,23,2,0,17.955019167423895,,6.892201829805798,0.2852322772560476,0.0,0.0,15.94341893890372,0.0
1,24,2,0,17.955889259428197,,7.07359158436753,0.2798741464180486,0.9951175168761126,0.0,16.367713268406472,0.0
1,1,3,0,17.968057341139808,,7.323036766934497,0.2762403517850456,0.0,0.0,16.746612696465995,0.0
1,2,3,0,17.972857567090102,,7.641672139888467,0.2744543081723792,0.0,0.0,17.235135294713672,0.0
1,3,3,0,17.9772663499174,,7.941364134914755,0.2734601578541429,0.0,0.0,17.305921234537973,0.0
1,4,3,0,17.980956316219924,,7.9641489621686095,0.2722020431044299,0.0,0.0,17.62815367735058,0.0
1,5,3,0,17.984069081226348,,8.022923775162385,0.2704159994917636,0.0,0.0,17.782677137337554,0.0
1,6,3,0,18.264302597245784,,8.010517440283257,0.3811154478795923,0.0,0.0,18.847845876943648,0.0
1,7,3,0,22.069315214913747,,6.358871120003123,0.2750439444430029,0.0,0.0,28.609950985172087,0.0
1,8,3,0,22.01102587840205,,6.393757520410169,0.308091443651959,0.0,0.0,29.07102413911702,0.0
1,9,3,0,22.06335918070282,,6.366361299088057,0.2756507155144219,0.0,0.0,27.858020859541288,18.698
1,10,3,0,22.009473591827746,,6.377774101442387,0.2727471067681785,0.0,0.0,26.214457500534767,122.345
1,11,3,0,22.029270061801903,,6.3626945785350495,0.2720169208814188,0.0,0.0,25.81792653357018,215.31300000000002
1,12,3,0,21.44398930078189,,6.590494343621413,0.2722808853128955,0.0,0.0,21.75153113703188,270.72
1,13,3,0,21.013109368621347,,6.732093944118014,0.2740052215178915,0.0,0.0,19.88721034841541,327.523
1,14,3,0,21.57068296391692,,6.473314491966353,0.2750610792437981,0.0,0.0,19.848007318588607,291.596
