month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,19.01429,3.978545,0.3489941,0.0,0.0,13.940381,0.0,2.0,19.0,19.0,3
1,2,1,0,19.10139,3.9668822,0.33150965,0.0,0.0,15.047009,0.0,2.0,19.105263,19.105263,3
1,3,1,0,19.205652,3.948953,0.2880229,0.0,0.0,16.257118,0.0,2.0,19.210526,19.210526,3
1,4,1,0,19.310705,3.9171054,0.2868664,0.0,0.0,16.980354,0.0,2.0,19.31579,19.31579,3
1,5,1,0,19.408815,3.8915071,0.28559592,0.0,0.0,16.94401,0.0,2.0,19.421053,19.421053,3
1,6,1,0,19.517975,3.8362105,0.28576687,0.0,0.0,17.843185,0.0,1.0,19.526316,19.526316,3
1,7,1,0,19.62293,3.7362146,0.28836483,0.0,0.0,19.34589,0.0,1.0,19.631578,19.631578,3
1,8,1,0,19.723087,3.6594045,0.32079515,0.0,0.0,18.759684,0.0,0.0,19.736841,19.736841,3
1,9,1,0,19.833553,3.614091,0.43428206,0.0,0.0,18.131838,0.0,1.0,19.842106,19.842106,3
1,10,1,0,19.94629,3.5793486,0.43449864,0.0,0.0,16.169622,0.0,1.0,19.947369,19.947369,3
1,11,1,0,20.052092,3.5306795,0.2894811,0.0,0.0,14.415867,0.0,0.0,20.052631,20.052631,3
1,12,1,0,20.157463,3.488438,0.2895381,0.0,0.0,12.6483,0.0,0.0,20.157894,20.157894,3
1,13,1,0,20.261866,3.4535663,0.29168016,0.0,0.0,12.1263895,0.0,0.0,20.263159,20.263159,3
1,14,1,0,20.363226,3.6522164,0.59496146,0.9580889,0.0,11.576769,0.0,1.0,20.368422,20.368422,3
1,15,1,0,20.463757,3.6490676,0.46752998,0.0,0.0,12.308586,0.0,1.0,20.473684,20.473684,3
1,16,1,0,20.57245,3.6237438,0.45324048,0.0,0.0,12.686983,0.0,1.0,20.578947,20.578947,3
1,17,1,0,20.681707,3.5942106,0.48635253,0.0,0.0,13.702653,0.0,1.0,20.68421,20.68421,3
1,18,1,0,20.787825,3.5712233,0.5396991,0.47904578,0.0,14.73937,0.0,1.0,20.789474,20.789474,3
1,19,1,0,20.8926,3.544505,0.56691736,0.0,0.0,15.750955,0.0,1.0,20.894737,20.894737,3
1,20,1,0,20.996315,3.524672,0.543678,0.9580784,0.0,16.438345,0.0,1.0,21.0,21.0,3
1,21,1,0,20.999826,3.5456865,0.70455325,1.4371186,0.0,16.661125,0.0,2.0,21.0,21.0,3
1,22,1,0,20.999989,3.5487413,0.6347864,0.0,0.0,16.970987,0.0,2.0,21.0,21.0,3
1,23,1,0,20.999998,3.5437193,0.29587373,0.0,0.0,18.751015,0.0,2.0,21.0,21.0,3
1,24,1,0,19.923906,3.8001351,0.3370673,0.0,0.0,14.94666,0.0,2.0,19.87963,19.87963,3
1,1,2,0,19.05212,4.014756,0.2903929,0.0,0.0,13.911746,0.0,2.0,19.0,19.0,3
1,2,2,0,19.005394,4.024722,0.28912243,0.0,0.0,15.020282,0.0,2.0,19.0,19.0,3
1,3,2,0,19.000574,4.0181527,0.2880229,0.0,0.0,15.973653,0.0,2.0,19.0,19.0,3
1,4,2,0,19.000061,4.0052133,0.2868664,0.0,0.0,16.24595,0.0,2.0,19.0,19.0,3
1,5,2,0,19.000008,3.984127,0.28559592,0.0,0.0,16.66943,0.0,2.0,19.0,19.0,3
1,6,2,0,19.0,3.9566498,0.3386041,0.0,0.0,16.775223,0.0,2.0,19.0,19.0,3
1,7,2,0,20.025654,3.872794,0.643992,0.0,0.0,19.953186,0.0,2.0,20.11574,20.11574,3
1,8,2,0,20.918396,3.7491307,0.4566531,0.0,0.0,20.948633,0.0,1.0,21.0,21.0,3
1,9,2,0,20.993795,3.8133173,0.5904975,0.0,0.0,19.040295,0.0,1.0,21.0,21.0,3
1,10,2,0,20.999926,3.7935586,0.43449864,0.48001558,0.0,16.808073,0.0,1.0,21.0,21.0,3
1,11,2,0,21.0,3.8244634,0.43171594,1.4400411,0.0,14.548055,0.0,1.0,21.0,21.0,3
1,12,2,0,20.579422,3.9546285,0.9799154,1.0319865,0.0,13.280228,0.0,1.0,20.574074,20.574074,3
1,13,2,0,20.446484,4.052949,1.5890242,0.6158159,0.0,11.9927,0.0,1.0,20.444445,20.444445,3
1,14,2,0,20.632586,4.1315303,4.8091755,0.5615665,0.0,12.72958,0.0,1.0,20.643518,20.643518,3
1,15,2,0,20.931246,4.185921,0.4362869,0.0,0.0,13.860855,0.0,1.0,21.0,21.0,3
1,16,2,0,20.98759,4.2888546,0.45324048,0.0,0.0,13.017375,0.0,1.0,21.0,21.0,3
1,17,2,0,20.998814,4.329396,0.48635253,0.0,0.0,13.430009,0.0,1.0,21.0,21.0,3
1,18,2,0,20.99994,4.457637,0.55011344,0.0,0.0,13.1042795,0.0,1.0,21.0,21.0,3
1,19,2,0,20.999994,4.5747046,0.56691736,0.0,0.0,12.903599,0.0,1.0,21.0,21.0,3
1,20,2,0,20.632998,4.997495,0.7866282,0.48000625,0.0,11.696927,0.0,2.0,20.6,20.6,3
1,21,2,0,20.232384,5.4973736,0.70455325,0.4800154,0.0,10.353858,0.0,2.0,20.2,20.2,3
1,22,2,0,19.831116,6.006623,0.6347864,0.0,0.0,9.929041,0.0,2.0,19.8,19.8,3
1,23,2,0,19.43267,6.5074506,0.4308689,0.0,0.0,10.609201,0.0,2.0,19.4,19.4,3
1,24,2,0,19.029387,6.97723,0.3370673,0.0,0.0,9.347962,0.0,2.0,19.0,19.0,3
1,1,3,0,19.000929,7.2291617,0.2903929,0.0,0.0,9.764908,0.0,2.0,19.0,19.0,3
1,2,3,0,19.000135,7.4377713,0.28912243,0.0,0.0,10.199749,0.0,2.0,19.0,19.0,3
1,3,3,0,19.00002,7.6192064,0.2880229,0.0,0.0,10.082136,0.0,2.0,19.0,19.0,3
1,4,3,0,19.000002,7.775803,0.2868664,0.0,0.0,10.163504,0.0,2.0,19.0,19.0,3
1,5,3,0,19.0,7.9109883,0.28559592,0.0,0.0,10.239201,0.0,2.0,19.0,19.0,3
1,6,3,0,19.0,8.036973,0.28576687,0.0,0.0,10.623881,0.0,2.0,19.0,19.0,3
1,7,3,0,20.071009,7.5615506,0.3880707,0.0,0.0,13.390299,0.0,2.0,20.11574,20.11574,3
1,8,3,0,20.942812,7.204995,0.4566531,1.9238756,0.0,14.460679,0.0,1.0,21.0,21.0,3
1,9,3,0,20.999409,7.201683,0.43428206,0.0,0.0,13.363941,0.0,1.0,21.0,21.0,3
1,10,3,0,20.999968,7.1800876,0.29052365,0.0,0.0,12.597678,0.0,0.0,21.0,21.0,3
1,11,3,0,20.999998,7.165525,0.2894811,0.0,0.0,12.1636505,0.0,0.0,21.0,21.0,3
