Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,20.66,0,41.81,1.9,0,0
1,2,8,0,20.56,0,42.1,1.67,0,0
1,3,8,0,20.49,0,42.36,1.69,0,0
1,4,8,0,20.4,0,42.61,1.78,0,0
1,5,8,0,20.31,0,42.89,1.81,0,0
1,6,8,0,20.22,0,43.15,1.89,0,0
1,7,8,0,20.14,0,43.39,2.01,0,0
1,8,8,0,20.41,0,42.74,1.76,0,0.73
1,9,8,0,20.83,0,41.72,1.69,0,0.12
1,10,8,0,21.03,0,42.58,3.45,0,0.23
1,11,8,0,21.24,0,44.82,6.34,0,1.69
1,12,8,0,21.78,0,44.96,6.07,0,3.26
1,13,8,0,22.47,0,44.06,8.66,0,3.23
1,14,8,0,22.85,0,43.3,8.01,0,3.12
1,15,8,0,22.86,0,42.43,8.92,0,3.14
1,16,8,0,22.63,0,40.69,8.25,0,3.12
1,17,8,0,22.21,0,40.37,8.28,0,3.13
1,18,8,0,21.54,0,41.32,6.26,0,3.18
1,19,8,0,21.29,0,41.28,5.06,0,0
1,20,8,0,21.31,0,40.69,1.83,0,0
1,21,8,0,21.22,0,40.83,1.67,0,0
1,22,8,0,21.05,0,41.11,1.9,0,0
1,23,8,0,20.93,0,41.34,1.79,0,0
1,24,8,0,20.8,0,41.59,2,0,0
1,1,2,0,20.68,0,41.8,2.78,0,0
1,2,2,0,20.52,0,42.09,2.61,0,0
1,3,2,0,20.28,0,42.47,2.83,0,0
1,4,2,0,20.01,0,42.7,2.64,0,0
1,5,2,0,19.83,0,42.69,2.85,0,0
1,6,2,0,20.16,0,41.52,2.87,0,0.56
1,7,2,0,20.34,0,40.82,2.78,0,2.36
1,8,2,0,21.02,0,35.76,5.56,0,0
1,9,2,0,21,0,32.19,8.42,0,0
1,10,2,0,21.14,0,30.46,12.83,0,0
1,11,2,0,21.3,0,29.76,13.43,0,0
1,12,2,0,21.45,0,28.72,13.43,0,0.34
1,13,2,0,21.81,0,27.71,13.43,0,0
1,14,2,0,22.05,0,26.88,13.43,0,0
1,15,2,0,22.05,0,26.78,13.43,0,0
1,16,2,0,21.92,0,27.02,13.43,0,0
1,17,2,0,21.43,0,28.08,13.43,0,0
1,18,2,0,21.01,0,28.7,13.25,0,0
1,19,2,0,21.02,0,28.51,13.43,0,0
1,20,2,0,20.97,0,27.72,10.44,0,0
1,21,2,0,21.05,0,26.82,10.01,0,0
1,22,2,0,20.93,0,26.69,2.65,0,0
1,23,2,0,20.61,0,27.19,2.34,0,0
1,24,2,0,20.34,0,27.59,2.09,0,0
1,1,3,0,20.12,0,27.94,2.08,0,0
1,2,3,0,19.93,0,28.26,2.26,0,0
1,3,3,0,19.75,0,28.57,2.48,0,0
1,4,3,0,19.56,0,28.86,2.43,0,0
1,5,3,0,19.41,0,29.1,2.28,0,0
1,6,3,0,19.85,0,28.25,2.1,0,0.33
1,7,3,0,20.27,0,27.47,2.25,0,2.28
1,8,3,0,21.01,0,25.13,4.58,0,0
1,9,3,0,21,0,24.13,7.78,0,0
1,10,3,0,21.1,0,23.89,11.07,0,0
1,11,3,0,21.24,0,24.02,11.11,0,0
1,12,3,0,21.53,0,24.5,11.32,0,0
1,13,3,0,22.08,0,24.21,12.45,0,0
1,14,3,0,22.46,0,23.5,11.38,0,0
1,15,3,0,22.65,0,23.09,12.5,0,0
1,16,3,0,22.59,0,23.49,12.27,0,0
1,17,3,0,22.03,0,24.53,10.74,0,0
1,18,3,0,21.43,0,25.03,10.03,0,0
1,19,3,0,21.13,0,25.48,10.88,0,0
1,20,3,0,21,0,25.44,8.09,0,0
1,21,3,0,21.05,0,24.92,7.71,0,0
1,22,3,0,20.96,0,24.97,2.33,0,0
