Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,23.34,0.0,44.26,9.7,1.56,11.2,0.0,0.0
1,2,8,0,23.31,0.0,45.63,10.9,0.72,10.22,0.0,0.0
1,3,8,0,23.29,0.0,46.47,10.8,0.0,9.34,0.0,0.0
1,4,8,0,23.19,0.0,48.09,7.1,0.12,5.03,0.0,0.0
1,5,8,0,23.11,0.0,49.9,6.3,0.12,3.89,0.0,0.0
1,6,8,0,23.12,0.0,50.72,8.3,3.12,5.15,0.0,0.0
1,7,8,0,23.1,0.0,51.22,8.1,5.04,4.51,0.0,0.0
1,8,8,0,23.21,0.0,50.67,13.2,9.84,10.46,0.0,0.0
1,9,8,0,23.31,0.0,49.44,13.7,3.6,15.96,0.0,0.0
1,10,8,0,23.36,0.0,47.54,15.0,9.12,22.2,0.0,0.0
1,11,8,0,23.36,0.0,45.99,10.1,6.72,19.7,0.0,0.0
1,12,8,0,23.36,0.0,44.61,16.8,3.24,30.3,0.0,0.0
1,13,8,0,23.36,0.0,43.64,12.1,3.24,27.08,0.0,0.0
1,14,8,0,23.36,0.0,43.0,11.5,3.36,29.16,0.0,0.0
1,15,8,0,23.36,0.0,42.58,9.1,3.6,28.07,0.0,0.0
1,16,8,0,23.36,0.0,42.55,8.8,1.56,28.85,0.0,0.0
1,17,8,0,23.36,0.0,42.72,9.8,3.36,27.08,0.0,0.0
1,18,8,0,23.36,0.0,43.19,9.3,2.4,22.04,0.0,0.0
1,19,8,0,23.36,0.0,43.72,15.3,3.24,29.18,0.0,0.0
1,20,8,0,23.36,0.0,43.65,19.6,4.44,32.93,0.0,0.0
1,21,8,0,23.36,0.0,43.48,14.9,5.64,25.58,0.0,0.0
1,22,8,0,23.36,0.0,43.77,12.5,2.64,21.41,0.0,0.0
1,23,8,0,23.36,0.0,43.63,16.2,2.64,24.21,0.0,0.0
1,24,8,0,23.36,0.0,43.44,13.2,1.32,18.78,0.0,0.0
1,1,2,0,23.35,0.0,44.2,10.2,0.84,13.39,0.0,0.0
1,2,2,0,23.32,0.0,45.73,9.4,0.96,10.22,0.0,0.0
1,3,2,0,23.28,0.0,47.01,9.9,0.36,8.35,0.0,0.0
1,4,2,0,23.18,0.0,48.46,8.1,0.36,4.92,0.0,0.0
1,5,2,0,23.0,0.0,50.17,6.5,0.48,2.61,0.0,0.0
1,6,2,0,23.03,0.0,50.53,10.0,4.56,4.07,0.0,0.0
1,7,2,0,23.1,0.0,49.73,13.9,5.52,6.21,0.0,0.0
1,8,2,0,23.19,0.0,48.29,18.2,16.32,10.14,0.0,0.0
1,9,2,0,23.24,0.0,46.61,18.3,4.44,10.81,0.0,0.0
1,10,2,0,23.18,0.0,45.79,12.8,7.8,5.52,0.0,0.0
1,11,2,0,23.08,0.0,45.99,9.3,4.08,3.63,0.0,0.0
1,12,2,0,23.12,0.0,45.84,9.5,4.32,5.68,0.0,0.0
1,13,2,0,23.14,0.0,45.33,9.9,1.08,5.76,0.0,0.0
1,14,2,0,23.16,0.0,44.33,10.0,2.16,6.07,0.0,0.0
1,15,2,0,23.11,0.0,43.25,7.6,1.8,4.69,0.0,0.0
1,16,2,0,23.2,0.0,41.68,14.1,3.96,11.62,0.0,0.0
1,17,2,0,23.16,0.0,40.14,9.9,6.12,7.6,0.0,0.0
1,18,2,0,23.11,0.0,39.48,10.7,5.52,4.44,0.0,0.0
1,19,2,0,23.16,0.0,38.89,15.1,4.8,7.88,0.0,0.0
1,20,2,0,23.2,0.0,38.25,18.3,4.68,9.83,0.0,0.0
1,21,2,0,23.16,0.0,37.98,16.0,6.6,6.45,0.0,0.0
1,22,2,0,23.04,0.0,38.41,12.9,11.04,3.29,0.0,0.0
1,23,2,0,22.96,0.0,38.56,13.2,1.56,2.67,0.0,0.0
1,24,2,0,22.92,0.0,38.42,14.2,1.08,2.39,0.0,0.0
1,1,3,0,22.78,0.0,38.4,12.6,2.04,1.13,0.0,0.0
1,2,3,0,22.28,0.0,39.62,6.1,0.72,0.0,0.0,0.0
1,3,3,0,22.21,0.0,40.04,8.7,0.24,0.0,0.0,0.0
1,4,3,0,22.19,0.0,40.29,9.5,0.24,0.0,0.0,0.0
1,5,3,0,22.06,0.0,40.68,8.4,0.0,0.0,0.0,0.0
1,6,3,0,22.13,0.0,40.41,11.5,1.56,0.0,0.0,0.0
1,7,3,0,22.12,0.0,40.18,11.7,3.24,0.0,0.0,0.0
1,8,3,0,22.26,0.0,39.32,14.0,9.24,0.18,0.0,0.0
1,9,3,0,22.66,0.0,37.75,18.8,7.92,2.7,0.0,0.0
1,10,3,0,22.68,0.0,37.0,11.0,4.68,2.5,0.0,0.0
1,11,3,0,22.89,0.0,35.91,12.6,4.68,6.03,0.0,0.0
1,12,3,0,23.11,0.0,35.01,14.0,3.24,10.16,0.0,0.0
1,13,3,0,23.24,0.0,34.55,12.8,2.64,12.29,0.0,0.0
1,14,3,0,23.31,0.0,34.42,11.1,1.8,13.77,0.0,0.0
1,15,3,0,23.35,0.0,34.38,10.3,2.28,15.16,0.0,0.0
1,16,3,0,23.34,0.0,34.22,7.8,1.56,15.05,0.0,0.0
1,17,3,0,23.34,0.0,33.98,9.2,4.08,13.8,0.0,0.0
1,18,3,0,23.34,0.0,33.99,10.7,3.0,10.82,0.0,0.0
1,19,3,0,23.35,0.0,34.46,13.3,6.36,12.98,0.0,0.0
1,20,3,0,23.36,0.0,35.7,16.5,3.12,15.57,0.0,0.0
1,21,3,0,23.34,0.0,36.69,13.7,3.36,11.53,0.0,0.0
1,22,3,0,23.33,0.0,36.95,14.6,5.64,11.34,0.0,0.0
1,23,3,0,23.29,0.0,37.26,13.2,3.6,8.64,0.0,0.0
1,24,3,0,23.27,0.0,37.62,14.7,0.84,8.78,0.0,0.0
1,1,4,0,23.18,0.0,38.41,11.8,0.48,4.96,0.0,0.0
1,2,4,0,23.01,0.0,39.53,9.7,0.48,2.55,0.0,0.0
1,3,4,0,22.75,0.0,41.24,7.7,0.48,0.97,0.0,0.0
1,4,4,0,22.8,0.0,42.03,11.8,0.36,1.9,0.0,0.0
1,5,4,0,22.68,0.0,42.56,10.5,2.04,0.99,0.0,0.0
1,6,4,0,22.59,0.0,43.11,11.0,0.48,0.84,0.0,0.0
1,7,4,0,22.73,0.0,42.97,15.1,6.6,1.93,0.0,0.0
1,8,4,0,22.56,0.0,43.18,11.2,17.88,0.62,0.0,0.0
1,9,4,0,22.94,0.0,41.5,21.0,5.4,5.54,0.0,0.0
1,10,4,0,22.94,0.0,40.53,15.6,9.6,3.48,0.0,0.0
1,11,4,0,22.91,0.0,39.59,13.0,11.28,3.14,0.0,0.0
1,12,4,0,23.05,0.0,38.71,15.1,2.88,6.14,0.0,0.0
1,13,4,0,23.09,0.0,38.29,12.8,6.72,6.33,0.0,0.0
1,14,4,0,23.09,0.0,38.15,10.2,3.36,6.29,0.0,0.0
1,15,4,0,23.13,0.0,37.8,10.0,3.36,9.58,0.0,0.0
1,16,4,0,23.21,0.0,37.42,13.8,1.56,14.6,0.0,0.0
1,17,4,0,23.22,0.0,37.08,13.6,2.28,13.09,0.0,0.0
1,18,4,0,23.17,0.0,37.06,12.0,2.16,6.98,0.0,0.0
1,19,4,0,23.26,0.0,36.98,20.8,3.0,14.92,0.0,0.0
1,20,4,0,23.29,0.0,37.15,20.0,4.56,13.07,0.0,0.0
1,21,4,0,23.15,0.0,37.65,12.4,1.92,4.93,0.0,0.0
1,22,4,0,23.15,0.0,37.99,15.6,23.76,6.57,0.0,0.0
1,23,4,0,23.04,0.0,38.55,13.3,1.32,3.52,0.0,0.0
1,24,4,0,22.97,0.0,38.75,14.2,3.0,3.04,0.0,0.0
1,1,5,0,22.7,0.0,39.47,10.0,2.28,0.61,0.0,0.0
1,2,5,0,22.35,0.0,40.75,8.7,0.48,0.06,0.0,0.0
1,3,5,0,22.31,0.0,41.28,11.4,0.12,0.16,0.0,0.0
1,4,5,0,22.08,0.0,41.74,8.6,0.48,0.0,0.0,0.0
1,5,5,0,21.98,0.0,41.28,9.6,0.48,0.0,0.0,0.0
1,6,5,0,22.05,0.0,40.32,13.7,2.4,0.0,0.0,0.0
1,7,5,0,22.01,0.0,39.63,13.4,1.92,0.0,0.0,0.0
1,8,5,0,21.94,0.0,39.02,11.5,10.8,0.0,0.0,0.0
1,9,5,0,22.26,0.0,37.89,14.4,1.56,0.99,0.0,0.0
1,10,5,0,22.56,0.0,36.73,12.8,4.92,3.48,0.0,0.0
1,11,5,0,22.81,0.0,35.4,13.7,4.2,6.83,0.0,0.0
1,12,5,0,23.15,0.0,33.38,19.7,5.4,13.74,0.0,0.0
1,13,5,0,23.07,0.0,32.85,9.9,2.88,9.93,0.0,0.0
1,14,5,0,23.11,0.0,31.93,9.8,1.68,12.32,0.0,0.0
1,15,5,0,23.22,0.0,30.66,10.3,5.52,15.22,0.0,0.0
1,16,5,0,23.18,0.0,29.71,7.3,5.64,13.1,0.0,0.0
1,17,5,0,23.16,0.0,28.99,8.2,4.8,10.52,0.0,0.0
1,18,5,0,23.26,0.0,28.63,14.8,5.52,10.74,0.0,0.0
1,19,5,0,23.25,0.0,29.47,13.7,4.44,9.08,0.0,0.0
1,20,5,0,23.21,0.0,30.63,13.6,3.84,7.7,0.0,0.0
1,21,5,0,23.1,0.0,31.29,12.2,2.04,5.1,0.0,0.0
1,22,5,0,22.98,0.0,31.6,11.4,1.2,3.37,0.0,0.0
1,23,5,0,22.93,0.0,31.47,12.8,5.88,2.96,0.0,0.0
1,24,5,0,22.78,0.0,31.54,11.8,0.84,1.53,0.0,0.0
1,1,6,0,22.66,0.0,31.54,12.8,1.08,1.07,0.0,0.0
1,2,6,0,22.35,0.0,31.97,9.6,0.36,0.06,0.0,0.0
1,3,6,0,22.21,0.0,32.14,12.2,0.12,0.1,0.0,0.0
1,4,6,0,21.96,0.0,32.4,8.5,0.96,0.0,0.0,0.0
1,5,6,0,21.83,0.0,32.05,8.6,0.24,0.0,0.0,0.0
1,6,6,0,21.85,0.0,31.47,12.4,1.32,0.0,0.0,0.0
