outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
3.700000,76.000000,0.000000,0.000000,2.400000,7.700000,4.000000,81.000000,70.000000,85.000000,0.000000,61.000000,0.000000,0.000000,763.000000,0.000000
3.700000,76.000000,0.000000,0.000000,2.400000,7.700000,4.000000,81.000000,70.000000,85.000000,0.000000,61.000000,0.000000,0.000000,763.000000,0.000000
3.700000,76.000000,0.000000,0.000000,2.400000,7.700000,4.000000,81.000000,70.000000,85.000000,0.000000,61.000000,0.000000,0.000000,763.000000,0.000000
3.700000,76.000000,0.000000,0.000000,2.400000,7.700000,4.000000,81.000000,70.000000,85.000000,0.000000,61.000000,0.000000,0.000000,763.000000,0.000000
3.700000,75.000000,0.000000,0.000000,2.300000,9.700000,3.700000,81.000000,64.000000,87.000000,0.000000,67.000000,0.000000,0.000000,822.000000,0.000000
3.700000,75.000000,0.000000,0.000000,2.300000,9.700000,3.700000,81.000000,64.000000,87.000000,0.000000,67.000000,0.000000,0.000000,822.000000,0.000000
3.700000,75.000000,0.000000,0.000000,2.300000,9.700000,3.700000,81.000000,64.000000,87.000000,0.000000,67.000000,0.000000,0.000000,822.000000,0.000000
3.700000,75.000000,0.000000,0.000000,2.300000,9.700000,3.700000,81.000000,64.000000,87.000000,0.000000,67.000000,0.000000,0.000000,822.000000,0.000000
3.700000,76.000000,0.000000,0.000000,2.200000,10.800000,3.900000,81.000000,61.000000,86.000000,0.000000,76.000000,0.000000,0.000000,815.000000,0.000000
3.700000,76.000000,0.000000,0.000000,2.200000,10.800000,3.900000,81.000000,61.000000,86.000000,0.000000,76.000000,0.000000,0.000000,815.000000,0.000000
3.700000,76.000000,0.000000,0.000000,2.200000,10.800000,3.900000,81.000000,61.000000,86.000000,0.000000,76.000000,0.000000,0.000000,815.000000,0.000000
3.700000,76.000000,0.000000,0.000000,2.200000,10.800000,3.900000,81.000000,61.000000,86.000000,0.000000,76.000000,0.000000,0.000000,815.000000,0.000000
3.400000,77.000000,0.000000,0.000000,2.000000,11.600000,4.800000,82.000000,61.000000,82.000000,0.000000,73.000000,0.000000,0.000000,803.000000,0.000000
3.400000,77.000000,0.000000,0.000000,2.000000,11.600000,4.800000,82.000000,61.000000,82.000000,0.000000,73.000000,0.000000,0.000000,803.000000,0.000000
3.400000,77.000000,0.000000,0.000000,2.000000,11.600000,4.800000,82.000000,61.000000,82.000000,0.000000,73.000000,0.000000,0.000000,803.000000,0.000000
3.400000,77.000000,0.000000,0.000000,2.000000,11.600000,4.800000,82.000000,61.000000,82.000000,0.000000,73.000000,0.000000,0.000000,803.000000,0.000000
3.100000,78.000000,0.000000,0.000000,2.700000,11.500000,4.600000,79.000000,61.000000,83.000000,19.000000,67.000000,0.000000,298.000000,754.000000,0.000000
3.100000,78.000000,0.000000,0.000000,2.700000,11.500000,4.600000,79.000000,61.000000,83.000000,19.000000,67.000000,0.000000,298.000000,754.000000,0.000000
3.100000,78.000000,0.000000,0.000000,2.700000,11.500000,4.600000,79.000000,61.000000,83.000000,19.000000,67.000000,0.000000,298.000000,754.000000,0.000000
3.100000,78.000000,0.000000,0.000000,2.700000,11.500000,4.600000,79.000000,61.000000,83.000000,19.000000,67.000000,0.000000,298.000000,754.000000,0.000000
2.800000,80.000000,0.000000,0.000000,4.900000,10.300000,4.800000,76.000000,67.000000,83.000000,51.000000,74.000000,0.000000,610.000000,520.000000,0.000000
2.800000,80.000000,0.000000,0.000000,4.900000,10.300000,4.800000,76.000000,67.000000,83.000000,51.000000,74.000000,0.000000,610.000000,520.000000,0.000000
2.800000,80.000000,0.000000,0.000000,4.900000,10.300000,4.800000,76.000000,67.000000,83.000000,51.000000,74.000000,0.000000,610.000000,520.000000,0.000000
2.800000,80.000000,0.000000,0.000000,4.900000,10.300000,4.800000,76.000000,67.000000,83.000000,51.000000,74.000000,0.000000,610.000000,520.000000,0.000000
2.400000,81.000000,0.000000,0.000000,7.700000,8.000000,4.900000,70.000000,72.000000,83.000000,61.000000,42.000000,0.000000,763.000000,217.000000,0.000000
2.400000,81.000000,0.000000,0.000000,7.700000,8.000000,4.900000,70.000000,72.000000,83.000000,61.000000,42.000000,0.000000,763.000000,217.000000,0.000000
2.400000,81.000000,0.000000,0.000000,7.700000,8.000000,4.900000,70.000000,72.000000,83.000000,61.000000,42.000000,0.000000,763.000000,217.000000,0.000000
2.400000,81.000000,0.000000,0.000000,7.700000,8.000000,4.900000,70.000000,72.000000,83.000000,61.000000,42.000000,0.000000,763.000000,217.000000,0.000000
2.300000,81.000000,0.000000,0.000000,9.700000,5.900000,4.000000,64.000000,77.000000,86.000000,67.000000,1.000000,0.000000,822.000000,0.000000,0.000000
2.300000,81.000000,0.000000,0.000000,9.700000,5.900000,4.000000,64.000000,77.000000,86.000000,67.000000,1.000000,0.000000,822.000000,0.000000,0.000000
2.300000,81.000000,0.000000,0.000000,9.700000,5.900000,4.000000,64.000000,77.000000,86.000000,67.000000,1.000000,0.000000,822.000000,0.000000,0.000000
2.300000,81.000000,0.000000,0.000000,9.700000,5.900000,4.000000,64.000000,77.000000,86.000000,67.000000,1.000000,0.000000,822.000000,0.000000,0.000000
2.200000,81.000000,0.000000,0.000000,10.800000,4.600000,4.000000,61.000000,80.000000,87.000000,76.000000,0.000000,0.000000,815.000000,0.000000,0.000000
2.200000,81.000000,0.000000,0.000000,10.800000,4.600000,4.000000,61.000000,80.000000,87.000000,76.000000,0.000000,0.000000,815.000000,0.000000,0.000000
2.200000,81.000000,0.000000,0.000000,10.800000,4.600000,4.000000,61.000000,80.000000,87.000000,76.000000,0.000000,0.000000,815.000000,0.000000,0.000000
2.200000,81.000000,0.000000,0.000000,10.800000,4.600000,4.000000,61.000000,80.000000,87.000000,76.000000,0.000000,0.000000,815.000000,0.000000,0.000000
2.000000,82.000000,0.000000,0.000000,11.600000,4.400000,3.800000,61.000000,81.000000,87.000000,73.000000,0.000000,0.000000,803.000000,0.000000,0.000000
2.000000,82.000000,0.000000,0.000000,11.600000,4.400000,3.800000,61.000000,81.000000,87.000000,73.000000,0.000000,0.000000,803.000000,0.000000,0.000000
2.000000,82.000000,0.000000,0.000000,11.600000,4.400000,3.800000,61.000000,81.000000,87.000000,73.000000,0.000000,0.000000,803.000000,0.000000,0.000000
2.000000,82.000000,0.000000,0.000000,11.600000,4.400000,3.800000,61.000000,81.000000,87.000000,73.000000,0.000000,0.000000,803.000000,0.000000,0.000000
2.700000,79.000000,19.000000,298.000000,11.500000,4.500000,5.300000,61.000000,81.000000,82.000000,67.000000,0.000000,21.000000,754.000000,0.000000,232.000000
2.700000,79.000000,19.000000,298.000000,11.500000,4.500000,5.300000,61.000000,81.000000,82.000000,67.000000,0.000000,21.000000,754.000000,0.000000,232.000000
2.700000,79.000000,19.000000,298.000000,11.500000,4.500000,5.300000,61.000000,81.000000,82.000000,67.000000,0.000000,21.000000,754.000000,0.000000,232.000000
2.700000,79.000000,19.000000,298.000000,11.500000,4.500000,5.300000,61.000000,81.000000,82.000000,67.000000,0.000000,21.000000,754.000000,0.000000,232.000000
4.900000,76.000000,51.000000,610.000000,10.300000,4.600000,8.400000,67.000000,82.000000,73.000000,74.000000,0.000000,63.000000,520.000000,0.000000,475.000000
4.900000,76.000000,51.000000,610.000000,10.300000,4.600000,8.400000,67.000000,82.000000,73.000000,74.000000,0.000000,63.000000,520.000000,0.000000,475.000000
4.900000,76.000000,51.000000,610.000000,10.300000,4.600000,8.400000,67.000000,82.000000,73.000000,74.000000,0.000000,63.000000,520.000000,0.000000,475.000000
4.900000,76.000000,51.000000,610.000000,10.300000,4.600000,8.400000,67.000000,82.000000,73.000000,74.000000,0.000000,63.000000,520.000000,0.000000,475.000000
7.700000,70.000000,61.000000,763.000000,8.000000,4.000000,10.600000,72.000000,85.000000,67.000000,42.000000,0.000000,93.000000,217.000000,0.000000,561.000000
7.700000,70.000000,61.000000,763.000000,8.000000,4.000000,10.600000,72.000000,85.000000,67.000000,42.000000,0.000000,93.000000,217.000000,0.000000,561.000000
7.700000,70.000000,61.000000,763.000000,8.000000,4.000000,10.600000,72.000000,85.000000,67.000000,42.000000,0.000000,93.000000,217.000000,0.000000,561.000000
7.700000,70.000000,61.000000,763.000000,8.000000,4.000000,10.600000,72.000000,85.000000,67.000000,42.000000,0.000000,93.000000,217.000000,0.000000,561.000000
9.700000,64.000000,67.000000,822.000000,5.900000,3.700000,12.700000,77.000000,87.000000,61.000000,1.000000,0.000000,93.000000,0.000000,0.000000,662.000000
9.700000,64.000000,67.000000,822.000000,5.900000,3.700000,12.700000,77.000000,87.000000,61.000000,1.000000,0.000000,93.000000,0.000000,0.000000,662.000000
9.700000,64.000000,67.000000,822.000000,5.900000,3.700000,12.700000,77.000000,87.000000,61.000000,1.000000,0.000000,93.000000,0.000000,0.000000,662.000000
9.700000,64.000000,67.000000,822.000000,5.900000,3.700000,12.700000,77.000000,87.000000,61.000000,1.000000,0.000000,93.000000,0.000000,0.000000,662.000000
10.800000,61.000000,76.000000,815.000000,4.600000,3.900000,13.500000,80.000000,86.000000,54.000000,0.000000,0.000000,159.000000,0.000000,0.000000,269.000000
10.800000,61.000000,76.000000,815.000000,4.600000,3.900000,13.500000,80.000000,86.000000,54.000000,0.000000,0.000000,159.000000,0.000000,0.000000,269.000000
10.800000,61.000000,76.000000,815.000000,4.600000,3.900000,13.500000,80.000000,86.000000,54.000000,0.000000,0.000000,159.000000,0.000000,0.000000,269.000000
10.800000,61.000000,76.000000,815.000000,4.600000,3.900000,13.500000,80.000000,86.000000,54.000000,0.000000,0.000000,159.000000,0.000000,0.000000,269.000000
11.600000,61.000000,73.000000,803.000000,4.400000,4.800000,13.800000,81.000000,82.000000,55.000000,0.000000,0.000000,122.000000,0.000000,0.000000,534.000000
11.600000,61.000000,73.000000,803.000000,4.400000,4.800000,13.800000,81.000000,82.000000,55.000000,0.000000,0.000000,122.000000,0.000000,0.000000,534.000000
11.600000,61.000000,73.000000,803.000000,4.400000,4.800000,13.800000,81.000000,82.000000,55.000000,0.000000,0.000000,122.000000,0.000000,0.000000,534.000000
11.600000,61.000000,73.000000,803.000000,4.400000,4.800000,13.800000,81.000000,82.000000,55.000000,0.000000,0.000000,122.000000,0.000000,0.000000,534.000000
11.500000,61.000000,67.000000,754.000000,4.500000,4.600000,13.400000,81.000000,83.000000,58.000000,0.000000,0.000000,124.000000,0.000000,0.000000,386.000000
11.500000,61.000000,67.000000,754.000000,4.500000,4.600000,13.400000,81.000000,83.000000,58.000000,0.000000,0.000000,124.000000,0.000000,0.000000,386.000000
11.500000,61.000000,67.000000,754.000000,4.500000,4.600000,13.400000,81.000000,83.000000,58.000000,0.000000,0.000000,124.000000,0.000000,0.000000,386.000000
11.500000,61.000000,67.000000,754.000000,4.500000,4.600000,13.400000,81.000000,83.000000,58.000000,0.000000,0.000000,124.000000,0.000000,0.000000,386.000000
10.300000,67.000000,74.000000,520.000000,4.600000,4.800000,12.800000,82.000000,83.000000,65.000000,0.000000,0.000000,100.000000,0.000000,0.000000,276.000000
10.300000,67.000000,74.000000,520.000000,4.600000,4.800000,12.800000,82.000000,83.000000,65.000000,0.000000,0.000000,100.000000,0.000000,0.000000,276.000000
10.300000,67.000000,74.000000,520.000000,4.600000,4.800000,12.800000,82.000000,83.000000,65.000000,0.000000,0.000000,100.000000,0.000000,0.000000,276.000000
10.300000,67.000000,74.000000,520.000000,4.600000,4.800000,12.800000,82.000000,83.000000,65.000000,0.000000,0.000000,100.000000,0.000000,0.000000,276.000000
8.000000,72.000000,42.000000,217.000000,4.000000,4.900000,11.700000,85.000000,83.000000,71.000000,0.000000,0.000000,42.000000,0.000000,0.000000,63.000000
8.000000,72.000000,42.000000,217.000000,4.000000,4.900000,11.700000,85.000000,83.000000,71.000000,0.000000,0.000000,42.000000,0.000000,0.000000,63.000000
