electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_battery_capacity_khw,current_soc,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
1,Electric_Vehicle_3,75,39.26,,82.0,,
1,Electric_Vehicle_3,75,49.62,,82.0,,
1,Electric_Vehicle_3,75,28.74,,82.0,,
1,Electric_Vehicle_3,75,25.66,,82.0,,
1,Electric_Vehicle_3,75,20.64,,82.0,,
1,Electric_Vehicle_3,75,51.53,,82.0,,
1,Electric_Vehicle_3,75,22.43,,82.0,,
1,Electric_Vehicle_3,75,51.43,,82.0,,
1,Electric_Vehicle_3,75,36.73,,82.0,,
1,Electric_Vehicle_3,75,23.83,,82.0,,
1,Electric_Vehicle_3,75,54.14,,82.0,,
1,Electric_Vehicle_3,75,18.42,,82.0,,
1,Electric_Vehicle_3,75,40.77,,82.0,,
1,Electric_Vehicle_3,75,53.97,,82.0,,
1,Electric_Vehicle_3,75,40.77,,82.0,,
1,Electric_Vehicle_3,75,58.86,,82.0,,
1,Electric_Vehicle_3,75,32.06,,82.0,,
1,Electric_Vehicle_3,75,51.29,,82.0,,
1,Electric_Vehicle_3,75,58.98,,82.0,,
1,Electric_Vehicle_3,75,51.48,,82.0,,
1,Electric_Vehicle_3,75,44.32,,82.0,,
1,Electric_Vehicle_3,75,44.16,,82.0,,
1,Electric_Vehicle_3,75,39.87,,82.0,,
1,Electric_Vehicle_3,75,29.54,,82.0,,
1,Electric_Vehicle_3,75,56.03,,82.0,,
1,Electric_Vehicle_3,75,34.7,,82.0,,
1,Electric_Vehicle_3,75,17.96,,82.0,,
1,Electric_Vehicle_3,75,22.32,,82.0,,
1,Electric_Vehicle_3,75,32.06,,82.0,,
1,Electric_Vehicle_3,75,57.38,,82.0,,
1,Electric_Vehicle_3,75,15.37,,82.0,,
1,Electric_Vehicle_3,75,28.05,,82.0,,
1,Electric_Vehicle_3,75,16.76,,82.0,,
1,Electric_Vehicle_3,75,19.38,,82.0,,
1,Electric_Vehicle_3,75,21.0,,82.0,,
1,Electric_Vehicle_3,75,18.12,,82.0,,
1,Electric_Vehicle_3,75,54.4,,82.0,,
1,Electric_Vehicle_3,75,20.27,,82.0,,
1,Electric_Vehicle_3,75,27.29,,82.0,,
1,Electric_Vehicle_3,75,37.98,,82.0,,
1,Electric_Vehicle_3,75,43.07,,82.0,,
1,Electric_Vehicle_3,75,18.42,,82.0,,
1,Electric_Vehicle_3,75,55.0,,82.0,,
1,Electric_Vehicle_3,75,45.68,,82.0,,
1,Electric_Vehicle_3,75,28.59,,82.0,,
1,Electric_Vehicle_3,75,51.27,,82.0,,
1,Electric_Vehicle_3,75,45.44,,82.0,,
1,Electric_Vehicle_3,75,24.46,,82.0,,
1,Electric_Vehicle_3,75,18.33,7.0,82.0,,
1,Electric_Vehicle_3,75,24.12,6.0,82.0,,
1,Electric_Vehicle_3,75,25.08,5.0,82.0,,
1,Electric_Vehicle_3,75,19.47,4.0,82.0,,
1,Electric_Vehicle_3,75,22.72,3.0,82.0,,
1,Electric_Vehicle_3,75,35.71,2.0,82.0,,
1,Electric_Vehicle_3,75,56.21,1.0,82.0,,
1,Electric_Vehicle_3,75,34.49,0.0,82.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_3,75,58.5,,,0.0,78.0
1,Electric_Vehicle_3,75,15.56,13.0,86.0,,
1,Electric_Vehicle_3,75,59.48,12.0,86.0,,
1,Electric_Vehicle_3,75,29.57,11.0,86.0,,
1,Electric_Vehicle_3,75,56.56,10.0,86.0,,
1,Electric_Vehicle_3,75,16.37,9.0,86.0,,
1,Electric_Vehicle_3,75,54.21,8.0,86.0,,
1,Electric_Vehicle_3,75,34.44,7.0,86.0,,
1,Electric_Vehicle_3,75,33.65,6.0,86.0,,
1,Electric_Vehicle_3,75,44.18,5.0,86.0,,
1,Electric_Vehicle_3,75,23.48,4.0,86.0,,
1,Electric_Vehicle_3,75,15.9,3.0,86.0,,
1,Electric_Vehicle_3,75,45.11,2.0,86.0,,
1,Electric_Vehicle_3,75,57.1,1.0,86.0,,
1,Electric_Vehicle_3,75,43.71,0.0,86.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_3,75,15.1,,,1.0,76.0
2,Electric_Vehicle_3,75,57.0,,,0.0,76.0
1,Electric_Vehicle_3,75,27.74,14.0,86.0,,
1,Electric_Vehicle_3,75,34.32,13.0,86.0,,
1,Electric_Vehicle_3,75,37.47,12.0,86.0,,
1,Electric_Vehicle_3,75,35.27,11.0,86.0,,
1,Electric_Vehicle_3,75,43.05,10.0,86.0,,
1,Electric_Vehicle_3,75,24.05,9.0,86.0,,
1,Electric_Vehicle_3,75,16.59,8.0,86.0,,
1,Electric_Vehicle_3,75,52.06,7.0,86.0,,
1,Electric_Vehicle_3,75,16.1,6.0,86.0,,
1,Electric_Vehicle_3,75,24.51,5.0,86.0,,
1,Electric_Vehicle_3,75,41.82,4.0,86.0,,
1,Electric_Vehicle_3,75,24.77,3.0,86.0,,
1,Electric_Vehicle_3,75,26.87,2.0,86.0,,
1,Electric_Vehicle_3,75,34.38,1.0,86.0,,
1,Electric_Vehicle_3,75,54.32,0.0,86.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_3,75,54.75,,,0.0,73.0
1,Electric_Vehicle_3,75,46.27,12.0,85.0,,
1,Electric_Vehicle_3,75,55.77,11.0,85.0,,
1,Electric_Vehicle_3,75,34.72,10.0,85.0,,
1,Electric_Vehicle_3,75,42.1,9.0,85.0,,
1,Electric_Vehicle_3,75,49.92,8.0,85.0,,
1,Electric_Vehicle_3,75,52.36,7.0,85.0,,
1,Electric_Vehicle_3,75,44.62,6.0,85.0,,
1,Electric_Vehicle_3,75,32.0,5.0,85.0,,
1,Electric_Vehicle_3,75,35.85,4.0,85.0,,
1,Electric_Vehicle_3,75,49.99,3.0,85.0,,
1,Electric_Vehicle_3,75,26.89,2.0,85.0,,
1,Electric_Vehicle_3,75,33.26,1.0,85.0,,
1,Electric_Vehicle_3,75,38.36,0.0,85.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_3,75,47.91,,,1.0,50.0
2,Electric_Vehicle_3,75,37.5,,,0.0,50.0
1,Electric_Vehicle_3,75,37.16,13.0,87.0,,
1,Electric_Vehicle_3,75,20.38,12.0,87.0,,
1,Electric_Vehicle_3,75,39.95,11.0,87.0,,
1,Electric_Vehicle_3,75,54.44,10.0,87.0,,
1,Electric_Vehicle_3,75,16.56,9.0,87.0,,
1,Electric_Vehicle_3,75,25.41,8.0,87.0,,
1,Electric_Vehicle_3,75,50.4,7.0,87.0,,
1,Electric_Vehicle_3,75,54.07,6.0,87.0,,
1,Electric_Vehicle_3,75,21.2,5.0,87.0,,
1,Electric_Vehicle_3,75,57.9,4.0,87.0,,
1,Electric_Vehicle_3,75,26.06,3.0,87.0,,
1,Electric_Vehicle_3,75,40.39,2.0,87.0,,
1,Electric_Vehicle_3,75,46.67,1.0,87.0,,
1,Electric_Vehicle_3,75,39.61,0.0,87.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_3,75,39.0,,,0.0,52.0
1,Electric_Vehicle_3,75,29.71,,87.0,,
1,Electric_Vehicle_3,75,15.93,,87.0,,
1,Electric_Vehicle_3,75,25.01,,87.0,,
1,Electric_Vehicle_3,75,55.22,,87.0,,
1,Electric_Vehicle_3,75,51.72,,87.0,,
1,Electric_Vehicle_3,75,45.06,,87.0,,
1,Electric_Vehicle_3,75,32.54,,87.0,,
1,Electric_Vehicle_3,75,47.2,,87.0,,
1,Electric_Vehicle_3,75,18.66,,87.0,,
1,Electric_Vehicle_3,75,28.38,,87.0,,
1,Electric_Vehicle_3,75,52.66,,87.0,,
1,Electric_Vehicle_3,75,20.4,,87.0,,
1,Electric_Vehicle_3,75,15.35,,87.0,,
1,Electric_Vehicle_3,75,37.9,,87.0,,
1,Electric_Vehicle_3,75,51.16,,87.0,,
1,Electric_Vehicle_3,75,53.3,,87.0,,
1,Electric_Vehicle_3,75,48.74,,87.0,,
1,Electric_Vehicle_3,75,17.54,,87.0,,
1,Electric_Vehicle_3,75,45.68,,87.0,,
1,Electric_Vehicle_3,75,29.26,,87.0,,
1,Electric_Vehicle_3,75,39.0,,87.0,,
1,Electric_Vehicle_3,75,36.56,,87.0,,
1,Electric_Vehicle_3,75,44.87,,87.0,,
1,Electric_Vehicle_3,75,42.88,,87.0,,
1,Electric_Vehicle_3,75,32.12,,87.0,,
1,Electric_Vehicle_3,75,45.33,,87.0,,
1,Electric_Vehicle_3,75,29.11,,87.0,,
1,Electric_Vehicle_3,75,20.6,,87.0,,
1,Electric_Vehicle_3,75,19.24,,87.0,,
1,Electric_Vehicle_3,75,37.71,,87.0,,
1,Electric_Vehicle_3,75,38.36,,87.0,,
1,Electric_Vehicle_3,75,42.81,,87.0,,
1,Electric_Vehicle_3,75,44.13,,87.0,,
1,Electric_Vehicle_3,75,50.77,,87.0,,
1,Electric_Vehicle_3,75,19.91,,87.0,,
1,Electric_Vehicle_3,75,44.0,,87.0,,
1,Electric_Vehicle_3,75,39.01,,87.0,,
1,Electric_Vehicle_3,75,46.79,,87.0,,
1,Electric_Vehicle_3,75,17.89,,87.0,,
1,Electric_Vehicle_3,75,50.18,,87.0,,
1,Electric_Vehicle_3,75,23.13,,87.0,,
1,Electric_Vehicle_3,75,21.88,,87.0,,
1,Electric_Vehicle_3,75,38.02,,87.0,,
1,Electric_Vehicle_3,75,20.15,,87.0,,
1,Electric_Vehicle_3,75,23.23,,87.0,,
1,Electric_Vehicle_3,75,38.3,,87.0,,
1,Electric_Vehicle_3,75,31.78,,87.0,,
1,Electric_Vehicle_3,75,49.33,,87.0,,
1,Electric_Vehicle_3,75,20.99,,87.0,,
1,Electric_Vehicle_3,75,50.49,,87.0,,
1,Electric_Vehicle_3,75,49.98,,87.0,,
1,Electric_Vehicle_3,75,17.33,,87.0,,
1,Electric_Vehicle_3,75,56.77,7.0,87.0,,
1,Electric_Vehicle_3,75,30.25,6.0,87.0,,
1,Electric_Vehicle_3,75,57.09,5.0,87.0,,
1,Electric_Vehicle_3,75,54.1,4.0,87.0,,
1,Electric_Vehicle_3,75,31.64,3.0,87.0,,
1,Electric_Vehicle_3,75,56.38,2.0,87.0,,
1,Electric_Vehicle_3,75,26.04,1.0,87.0,,
1,Electric_Vehicle_3,75,33.92,0.0,87.0,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
3,,,,,,,
2,Electric_Vehicle_3,75,39.0,,,0.0,52.0
1,Electric_Vehicle_3,75,41.95,13.0,83.0,,
1,Electric_Vehicle_3,75,18.76,12.0,83.0,,
1,Electric_Vehicle_3,75,44.66,11.0,83.0,,
1,Electric_Vehicle_3,75,15.51,10.0,83.0,,
