month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,19.908234,,21.938128,0.29506642,0.0,0.0,6.9377375,0.0,1.0,18.944445,18.944445,2
1,2,1,0,19.83429,,22.050123,0.2933398,0.0,0.0,7.253202,0.0,1.0,18.944445,18.944445,2
1,3,1,0,19.792406,,22.073088,0.29161316,0.0,0.0,7.532039,0.0,1.0,18.944445,18.944445,2
1,4,1,0,19.752516,,22.05968,0.2898865,0.0,0.0,7.7142043,0.0,1.0,18.944445,18.944445,2
1,5,1,0,19.829468,,21.891228,0.28815988,0.0,0.0,7.9925656,0.0,1.0,19.055555,19.055555,2
1,6,1,0,20.028667,,21.577898,0.39829004,0.0,0.0,8.32038,0.0,1.0,19.277779,19.277779,2
1,7,1,0,20.332954,,21.15996,0.51646304,0.0,0.0,8.83777,0.0,1.0,19.61111,19.61111,2
1,8,1,0,20.435194,,20.978878,0.5988581,0.0,0.0,8.885331,0.0,1.0,19.722221,19.722221,2
1,9,1,0,20.462835,,20.900988,0.29679307,0.0,0.0,9.261711,0.0,0.0,19.777779,19.777779,2
1,10,1,0,20.441147,,20.929726,0.3267964,0.97777,0.0,8.256126,0.0,0.0,19.777779,19.777779,2
1,11,1,0,20.413525,,20.955633,0.29506642,0.0,0.0,7.674688,0.0,0.0,19.777779,19.777779,2
1,12,1,0,20.390814,,20.993954,0.29506642,0.0,0.0,7.5329685,0.0,0.0,19.777779,19.777779,2
1,13,1,0,20.3663,,21.065912,0.2985197,0.0,0.0,6.90279,0.0,0.0,19.777779,19.777779,2
1,14,1,0,20.346958,,21.157341,0.2985197,0.0,0.0,6.4383016,0.0,0.0,19.777779,19.777779,2
1,15,1,0,20.333412,,21.246166,0.2985197,0.0,0.0,6.350519,0.0,0.0,19.777779,19.777779,2
1,16,1,0,20.371801,,21.325031,0.29679307,0.0,0.0,6.5232677,0.0,0.0,19.833334,19.833334,2
1,17,1,0,20.468468,,21.237822,0.7373016,0.0,0.0,7.453293,0.0,1.0,19.944445,19.944445,2
1,18,1,0,20.575787,,21.135305,0.8920731,0.0,0.0,7.3334427,0.0,1.0,20.055555,20.055555,2
1,19,1,0,20.673944,,21.047506,0.93033874,0.0,0.0,7.5468216,0.0,1.0,20.166666,20.166666,2
1,20,1,0,20.668745,,21.127226,0.88022757,0.9777699,0.0,7.5763755,0.0,1.0,20.166666,20.166666,2
1,21,1,0,20.490538,,21.442339,0.7759638,0.0,0.0,7.461819,0.0,1.0,20.0,20.0,2
1,22,1,0,20.148806,,21.905907,0.685419,0.0,0.0,7.1258106,0.0,1.0,19.666666,19.666666,2
1,23,1,0,19.716532,,22.503473,0.301973,0.0,0.0,6.9928536,0.0,1.0,19.277779,19.277779,2
1,24,1,0,19.474154,,22.796776,0.29679307,0.0,0.0,7.2583036,0.0,1.0,19.055555,19.055555,2
1,1,2,0,19.353294,,22.926083,0.29506642,0.0,0.0,7.5625186,0.0,1.0,18.944445,18.944445,2
1,2,2,0,19.333347,,22.885937,0.2933398,0.0,0.0,7.7993155,0.0,1.0,18.944445,18.944445,2
1,3,2,0,19.327826,,22.827171,0.29161316,0.0,0.0,7.895896,0.0,1.0,18.944445,18.944445,2
1,4,2,0,19.328632,,22.763334,0.2898865,0.0,0.0,7.877892,0.0,1.0,18.944445,18.944445,2
1,5,2,0,19.436434,,22.531265,0.3514904,0.0,0.0,8.088054,0.0,1.0,19.055555,19.055555,2
1,6,2,0,19.654629,,22.182259,0.39829004,0.0,0.0,8.518408,0.0,1.0,19.277779,19.277779,2
1,7,2,0,20.00018,,21.569063,0.51646304,0.0,0.0,9.121867,0.0,1.0,19.61111,19.61111,2
1,8,2,0,20.122057,,21.200527,0.29506642,0.0,0.0,9.335244,0.0,0.0,19.722221,19.722221,2
1,9,2,0,20.173676,,20.915352,0.29679307,0.9797489,0.0,9.62022,0.0,0.0,19.777779,19.777779,2
1,10,2,0,20.168274,,20.927027,0.3267964,1.959498,0.0,7.974624,0.0,0.0,19.777779,19.777779,2
1,11,2,0,20.161764,,20.946917,0.29506642,0.0,0.0,7.0605197,0.0,0.0,19.777779,19.777779,2
1,12,2,0,20.157175,,20.993616,0.29506642,0.0,0.0,6.1944294,0.0,0.0,19.777779,19.777779,2
1,13,2,0,20.14903,,21.056673,0.2985197,0.0,0.0,5.606104,0.0,0.0,19.777779,19.777779,2
1,14,2,0,20.146753,,21.108917,0.2985197,0.0,0.0,5.300135,0.0,0.0,19.777779,19.777779,2
1,15,2,0,20.14126,,21.213896,0.2985197,0.0,0.0,5.178866,0.0,0.0,19.777779,19.777779,2
1,16,2,0,20.188799,,21.20847,0.29679307,0.0,0.0,5.517915,0.0,0.0,19.833334,19.833334,2
1,17,2,0,20.297388,,21.13741,0.301973,0.0,0.0,6.6934595,0.0,0.0,19.944445,19.944445,2
1,18,2,0,20.408709,,21.129837,0.8920731,0.0,0.0,6.4647274,0.0,1.0,20.055555,20.055555,2
1,19,2,0,20.511692,,21.04647,0.93033874,0.0,0.0,6.721232,0.0,1.0,20.166666,20.166666,2
1,20,2,0,20.515928,,21.246836,0.88022757,1.9718579,0.0,5.2848506,0.0,1.0,20.166666,20.166666,2
1,21,2,0,20.344759,,21.800705,4.656556,0.15198174,0.0,6.0975266,0.0,1.0,20.0,20.0,2
1,22,2,0,20.015614,,22.27444,0.685419,0.0,0.0,5.668959,0.0,1.0,19.666666,19.666666,2
1,23,2,0,19.589436,,23.073332,0.301973,0.0,0.0,5.4294477,0.0,1.0,19.277779,19.277779,2
1,24,2,0,19.350225,,23.677822,0.29679307,1.4696237,0.0,5.427485,0.0,1.0,19.055555,19.055555,2
1,1,3,0,19.229418,,24.101055,0.29506642,0.9816946,0.0,5.527697,0.0,1.0,18.944445,18.944445,2
1,2,3,0,19.229513,,24.310253,0.2933398,0.0,0.0,5.8023195,0.0,1.0,18.944445,18.944445,2
1,3,3,0,19.2313,,24.493721,0.29161316,0.0,0.0,5.9427376,0.0,1.0,18.944445,18.944445,2
1,4,3,0,19.228819,,24.705063,0.2898865,0.0,0.0,6.0548043,0.0,1.0,18.944445,18.944445,2
1,5,3,0,19.341679,,24.705177,0.28815988,0.0,0.0,6.304599,0.0,1.0,19.055555,19.055555,2
1,6,3,0,19.566721,,24.51085,0.28815988,0.0,0.0,6.658449,0.0,1.0,19.277779,19.277779,2
1,7,3,0,19.894108,,24.055117,0.29161316,0.0,0.0,7.0443325,0.0,1.0,19.61111,19.61111,2
1,8,3,0,20.02515,,23.905844,0.29506642,0.0,0.0,7.0074043,0.0,0.0,19.722221,19.722221,2
1,9,3,0,20.076609,,23.902735,0.29679307,0.0,0.0,6.821487,0.0,0.0,19.777779,19.777779,2
1,10,3,0,20.086708,,23.948307,0.3267964,0.0,0.0,5.2880597,0.0,0.0,19.777779,19.777779,2
1,11,3,0,20.073221,,24.026894,0.29506642,0.0,0.0,4.886231,0.0,0.0,19.777779,19.777779,2
1,12,3,0,20.070505,,24.095867,0.29506642,0.0,0.0,4.61937,0.0,0.0,19.777779,19.777779,2
1,13,3,0,20.06451,,24.165194,0.2985197,0.0,0.0,4.5832443,0.0,0.0,19.777779,19.777779,2
1,14,3,0,20.060032,,24.349936,0.2985197,0.0,0.0,4.383256,0.0,0.0,19.777779,19.777779,2
1,15,3,0,20.057148,,24.56488,0.2985197,0.0,0.0,4.509008,0.0,0.0,19.777779,19.777779,2
1,16,3,0,20.108297,,24.554058,0.29679307,0.0,0.0,4.8682003,0.0,0.0,19.833334,19.833334,2
1,17,3,0,20.21875,,24.479599,0.301973,0.0,0.0,6.0770917,0.0,0.0,19.944445,19.944445,2
1,18,3,0,20.32993,,24.48451,0.33888286,0.0,0.0,6.3406334,0.0,0.0,20.055555,20.055555,2
1,19,3,0,20.441528,,24.372799,0.93033874,0.0,0.0,6.468662,0.0,1.0,20.166666,20.166666,2
1,20,3,0,20.440008,,24.423054,0.88022757,0.0,0.0,6.5278378,0.0,1.0,20.166666,20.166666,2
1,21,3,0,20.272997,,24.760658,0.7759638,0.0,0.0,6.2828465,0.0,1.0,20.0,20.0,2
