Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,21.39,0,34.04,0.42,0,0
1,2,8,0,21.14,0,34.63,0.37,0,0
1,3,8,0,20.9,0,35.16,0.37,0,0
1,4,8,0,20.67,0,35.68,0.36,0,0
1,5,8,0,20.46,0,36.14,0.37,0,0
1,6,8,0,20.28,0,36.56,0.35,0,0
1,7,8,0,20.11,0,36.95,0.35,0,0
1,8,8,0,19.96,0,37.31,0.36,0,0
1,9,8,0,20.39,0,36.55,0.42,0,0.76
1,10,8,0,21,0,35.62,2.21,0,0.68
1,11,8,0,21.51,0,35.3,5.47,0,0
1,12,8,0,22.48,0,33.09,6.65,0,0
1,13,8,0,23.36,0,31,6.65,0,0.61
1,14,8,0,23.86,0,29.63,7.93,0,11.31
1,15,8,0,23.89,0,29.07,8.58,0,15.57
1,16,8,0,23.89,0,29.72,8.65,0,13.32
1,17,8,0,23.89,0,29.2,7.98,0,9.74
1,18,8,0,23.56,0,29.44,5.25,0,1.24
1,19,8,0,23.33,0.1,30.61,2.55,0,0
1,20,8,0,22.89,0.13,31.59,2.45,0,0
1,21,8,0,22.54,0.13,32.15,2.59,0,0
1,22,8,0,22.22,0.12,32.74,2.72,0,0
1,23,8,0,21.9,0.1,33.24,2.79,0,0
1,24,8,0,21.61,0.05,33.66,1.68,0,0
1,1,2,0,21.38,0,34.05,0.51,0,0
1,2,2,0,21.05,0,34.69,0.48,0,0
1,3,2,0,20.65,0,35.41,0.43,0,0
1,4,2,0,20.27,0,36.02,0.41,0,0
1,5,2,0,19.98,0,36.43,0.39,0,0
1,6,2,0,19.71,0,36.76,0.47,0,0
1,7,2,0,19.45,0,37.06,0.42,0,0
1,8,2,0,19.59,0,36.54,0.38,0,0.61
1,9,2,0,21,0,32.95,1.18,0,0
1,10,2,0,20.98,0,31.99,5.06,0,0
1,11,2,0,20.94,0,31.77,8.64,0,0
1,12,2,0,21.14,0,31.57,8.21,0,0
1,13,2,0,21.15,0,29.65,8.42,0,0
1,14,2,0,21.49,0,27.67,7.82,0,0
1,15,2,0,21.68,0,25.86,7.14,0,0
1,16,2,0,21.71,0,24.26,8.45,0,0
1,17,2,0,21.43,0,23.68,8.2,0,0
1,18,2,0,21.04,0,24.02,7.71,0,0
1,19,2,0,21.07,0,24.51,8.46,0,0
1,20,2,0,20.97,0,25.15,8.39,0,0
1,21,2,0,20.91,0,25.36,5.41,0,0
1,22,2,0,20.95,0,25.44,2.25,0,0
1,23,2,0,20.78,0,25.84,2.56,0,0
1,24,2,0,20.52,0,26.22,1.48,0,0
1,1,3,0,20.19,0,26.66,0.42,0,0.08
1,2,3,0,19.88,0,27.15,0.43,0,0
1,3,3,0,19.59,0,27.62,0.4,0,0
1,4,3,0,19.35,0,28.01,0.46,0,0
1,5,3,0,19.16,0,28.33,0.47,0,0
1,6,3,0,18.99,0,28.62,0.5,0,0
1,7,3,0,18.83,0,28.9,0.55,0,0
1,8,3,0,19.14,0,28.39,0.55,0,0.6
1,9,3,0,20.96,0,25.2,1.79,0,0
1,10,3,0,20.98,0,24.94,6.58,0,0
1,11,3,0,20.95,0,24.81,9.25,0,0
1,12,3,0,20.97,0,24.99,8.29,0,0
1,13,3,0,20.93,0,25.36,8.9,0,0
1,14,3,0,21.1,0,25.57,8.43,0,0
1,15,3,0,21.37,0,25.47,8.89,0,0
1,16,3,0,21.56,0,24.72,7.74,0,0
1,17,3,0,21.36,0,23.98,7.88,0,0
1,18,3,0,21.09,0,24.16,8.04,0,0
1,19,3,0,21.14,0,24.33,7.07,0,0
1,20,3,0,21.03,0,25.53,8.13,0,0
1,21,3,0,20.91,0,25.77,4.83,0,0
1,22,3,0,20.95,0,25.35,2.42,0,0
1,23,3,0,20.73,0,25.65,2.27,0,0
1,24,3,0,20.46,0,25.97,1.36,0,0
1,1,4,0,20.12,0,26.4,0.48,0,0.07
1,2,4,0,19.82,0,26.85,0.45,0,0
1,3,4,0,19.44,0,27.45,0.4,0,0
1,4,4,0,19.11,0,27.98,0.41,0,0
1,5,4,0,18.83,0,28.36,0.46,0,0
1,6,4,0,18.62,0,28.61,0.51,0,0
1,7,4,0,18.48,0,28.78,0.52,0,0
1,8,4,0,18.85,0,28.09,0.49,0,0.6
1,9,4,0,20.95,0,24.44,1.74,0,0
1,10,4,0,20.95,0,24.05,6.72,0,0
1,11,4,0,20.96,0,23.4,10.07,0,0
1,12,4,0,20.96,0,23.39,10.07,0,0
1,13,4,0,20.91,0,22.8,9.57,0,0
1,14,4,0,21.12,0,22.4,8.89,0,0
1,15,4,0,21.31,0,21.77,8.09,0,0
1,16,4,0,21.4,0,21.57,8.57,0,0
1,17,4,0,21.22,0,21.53,8.83,0,0
1,18,4,0,20.96,0,21.75,8.08,0,0
1,19,4,0,21,0,22.47,8.86,0,0
1,20,4,0,20.92,0,23.96,8.18,0,0
1,21,4,0,20.92,0,24.28,5.46,0,0
1,22,4,0,20.84,0,24.48,2.21,0,0
1,23,4,0,20.61,0,24.97,2.06,0,0
1,24,4,0,20.33,0,25.36,1.29,0,0
1,1,5,0,19.99,0,25.83,0.41,0,0.05
1,2,5,0,19.59,0,26.47,0.38,0,0
1,3,5,0,19.23,0,27.09,0.37,0,0
1,4,5,0,18.97,0,27.51,0.4,0,0
1,5,5,0,18.75,0,27.8,0.4,0,0
1,6,5,0,18.54,0,28.07,0.44,0,0
1,7,5,0,18.36,0,28.28,0.45,0,0
1,8,5,0,18.74,0,27.6,0.45,0,0.59
1,9,5,0,20.95,0,23.9,1.55,0,0
1,10,5,0,20.97,0,23.47,5.86,0,0
1,11,5,0,20.98,0,22.53,7.7,0,0
1,12,5,0,20.94,0,22.04,8.44,0,0
1,13,5,0,20.92,0,21.82,8.36,0,0
1,14,5,0,20.96,0,21.59,8.62,0,0
1,15,5,0,20.94,0,20.81,7.57,0,0
1,16,5,0,20.91,0,20.07,6.79,0,0
1,17,5,0,20.9,0,19.69,6.61,0,0
1,18,5,0,20.92,0,19.91,7.42,0,0
