Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,21.11,0.0,27.66,11.4,3.6,2.14,0.0,0.0
1,2,8,0,21.08,0.0,27.44,10.8,0.6,1.99,0.0,0.0
1,3,8,0,21.08,0.0,26.35,10.0,0.24,1.9,0.0,0.0
1,4,8,0,21.08,0.0,25.27,9.9,0.0,1.88,0.0,0.0
1,5,8,0,21.08,0.0,24.44,11.7,0.84,1.96,0.0,0.0
1,6,8,0,21.08,0.0,23.83,10.2,0.72,1.88,0.0,0.0
1,7,8,0,21.08,0.0,23.53,10.0,9.84,1.75,0.0,0.0
1,8,8,0,21.08,0.0,23.28,14.1,9.84,2.28,0.0,0.0
1,9,8,0,21.08,0.0,22.8,11.3,11.4,1.98,0.0,0.0
1,10,8,0,21.09,0.0,22.13,13.2,3.96,2.4,0.0,0.0
1,11,8,0,21.12,0.0,21.47,14.3,4.2,2.77,0.0,0.0
1,12,8,0,21.14,0.0,20.83,13.7,7.32,2.79,0.0,0.0
1,13,8,0,21.21,0.0,20.12,16.2,7.2,3.31,0.0,0.0
1,14,8,0,21.3,0.0,19.59,19.1,1.08,3.77,0.0,0.0
1,15,8,0,21.27,0.0,19.21,16.8,1.56,3.35,0.0,0.0
1,16,8,0,21.19,0.0,19.18,13.0,2.04,2.7,0.0,0.0
1,17,8,0,21.14,0.0,19.65,12.7,1.56,2.53,0.0,0.0
1,18,8,0,21.15,0.0,21.07,13.2,4.44,2.74,0.0,0.0
1,19,8,0,21.15,0.0,23.67,12.9,3.48,2.67,0.0,0.0
1,20,8,0,21.39,0.0,25.17,24.1,1.92,4.31,0.0,0.0
1,21,8,0,21.33,0.0,26.79,20.7,2.04,3.58,0.0,0.0
1,22,8,0,21.37,0.0,27.36,23.0,1.92,3.94,0.0,0.0
1,23,8,0,21.39,0.0,27.55,23.4,5.88,4.02,0.0,0.0
1,24,8,0,21.23,0.0,27.67,15.4,2.52,2.57,0.0,0.0
1,1,2,0,21.13,0.0,27.44,12.7,2.4,2.25,0.0,0.0
1,2,2,0,21.08,0.0,26.8,11.3,1.68,1.82,0.0,0.0
1,3,2,0,21.08,0.0,25.77,11.3,0.12,1.62,0.0,0.0
1,4,2,0,21.06,0.0,24.66,8.0,3.6,1.22,0.0,0.0
1,5,2,0,21.05,0.0,23.68,7.5,0.12,1.04,0.0,0.0
1,6,2,0,21.07,0.0,22.69,14.3,1.56,1.59,0.0,0.0
1,7,2,0,21.08,0.0,21.2,13.9,2.52,1.41,0.0,0.0
1,8,2,0,21.07,0.0,20.05,11.4,27.12,1.25,0.0,0.0
1,9,2,0,21.06,0.0,18.88,11.9,2.4,1.27,0.0,0.0
1,10,2,0,21.1,0.0,18.02,16.9,9.84,2.29,0.0,0.0
1,11,2,0,21.07,0.0,17.56,9.4,10.68,2.07,0.0,0.0
1,12,2,0,21.27,0.0,17.06,18.8,8.28,3.19,0.0,0.0
1,13,2,0,21.25,0.0,17.07,18.3,1.2,3.1,0.0,0.0
1,14,2,0,21.33,0.0,16.93,20.8,6.0,3.37,0.0,0.0
1,15,2,0,21.15,0.0,17.12,12.9,0.72,2.41,0.0,0.0
1,16,2,0,21.12,0.0,17.33,16.3,4.44,2.56,0.0,0.0
1,17,2,0,21.08,0.0,17.85,12.6,3.36,1.81,0.0,0.0
1,18,2,0,21.11,0.0,18.92,17.8,2.16,2.49,0.0,0.0
1,19,2,0,21.09,0.0,20.25,16.6,2.64,2.31,0.0,0.0
1,20,2,0,21.1,0.0,20.66,18.1,4.44,2.45,0.0,0.0
1,21,2,0,21.09,0.0,20.68,18.6,5.4,2.36,0.0,0.0
1,22,2,0,21.1,0.0,20.92,19.8,5.16,2.45,0.0,0.0
1,23,2,0,21.1,0.0,21.16,20.3,2.76,2.46,0.0,0.0
1,24,2,0,21.08,0.0,21.17,15.7,0.84,1.73,0.0,0.0
1,1,3,0,21.07,0.0,21.24,11.9,0.24,1.38,0.0,0.0
1,2,3,0,21.06,0.0,21.5,9.8,1.68,1.15,0.0,0.0
1,3,3,0,21.05,0.0,21.65,9.6,0.36,1.16,0.0,0.0
1,4,3,0,21.04,0.0,21.62,8.1,3.72,1.05,0.0,0.0
1,5,3,0,21.04,0.0,21.57,9.8,0.12,1.1,0.0,0.0
1,6,3,0,21.04,0.0,21.45,10.3,0.6,1.2,0.0,0.0
1,7,3,0,21.07,0.0,21.4,16.3,3.84,1.54,0.0,0.0
1,8,3,0,21.08,0.0,21.61,16.1,12.24,1.69,0.0,0.0
1,9,3,0,21.08,0.0,21.52,14.2,8.88,1.48,0.0,0.0
1,10,3,0,21.07,0.0,21.22,12.2,12.96,1.59,0.0,0.0
1,11,3,0,21.09,0.0,20.92,17.2,12.96,2.34,0.0,0.0
1,12,3,0,21.12,0.0,20.47,18.2,9.48,2.74,0.0,0.0
1,13,3,0,21.19,0.0,20.18,19.7,4.32,3.22,0.0,0.0
1,14,3,0,21.2,0.0,20.11,17.3,1.2,2.98,0.0,0.0
1,15,3,0,21.1,0.0,20.24,10.8,0.6,2.27,0.0,0.0
1,16,3,0,21.09,0.0,20.16,15.1,0.84,2.51,0.0,0.0
1,17,3,0,21.08,0.0,20.21,11.3,1.08,1.85,0.0,0.0
1,18,3,0,21.08,0.0,20.87,13.6,1.68,2.17,0.0,0.0
1,19,3,0,21.09,0.0,21.9,16.2,5.88,2.45,0.0,0.0
1,20,3,0,21.29,0.0,22.12,26.6,2.28,3.73,0.0,0.0
1,21,3,0,21.23,0.0,22.27,21.6,1.92,2.96,0.0,0.0
1,22,3,0,21.25,0.0,22.22,23.5,13.68,3.17,0.0,0.0
1,23,3,0,21.17,0.0,22.38,18.2,2.04,2.47,0.0,0.0
1,24,3,0,21.08,0.0,22.49,13.9,0.12,1.81,0.0,0.0
1,1,4,0,21.08,0.0,22.52,10.4,2.76,1.4,0.0,0.0
1,2,4,0,21.07,0.0,22.39,9.5,0.36,1.2,0.0,0.0
1,3,4,0,21.08,0.0,22.07,14.1,3.24,1.58,0.0,0.0
1,4,4,0,21.06,0.0,21.68,9.9,0.0,1.11,0.0,0.0
1,5,4,0,21.04,0.0,21.49,8.2,0.24,0.94,0.0,0.0
1,6,4,0,21.05,0.0,21.32,10.9,2.64,1.14,0.0,0.0
1,7,4,0,21.06,0.0,21.28,12.0,2.4,1.14,0.0,0.0
1,8,4,0,21.07,0.0,21.32,13.9,20.16,1.4,0.0,0.0
1,9,4,0,21.07,0.0,21.1,13.9,7.92,1.32,0.0,0.0
1,10,4,0,21.05,0.0,20.66,10.5,16.32,1.27,0.0,0.0
1,11,4,0,21.06,0.0,20.14,12.5,10.92,1.44,0.0,0.0
1,12,4,0,21.07,0.0,19.77,13.4,9.72,1.54,0.0,0.0
1,13,4,0,21.08,0.0,19.62,13.6,3.0,1.71,0.0,0.0
1,14,4,0,21.08,0.0,19.55,18.4,3.24,2.23,0.0,0.0
1,15,4,0,21.08,0.0,19.5,12.1,1.68,1.57,0.0,0.0
1,16,4,0,21.08,0.0,19.39,12.6,5.4,1.45,0.0,0.0
1,17,4,0,21.06,0.0,19.17,9.3,1.8,1.25,0.0,0.0
1,18,4,0,21.07,0.0,19.48,13.2,1.92,1.55,0.0,0.0
1,19,4,0,21.08,0.0,20.43,16.3,3.24,1.92,0.0,0.0
1,20,4,0,21.09,0.0,20.96,20.9,1.8,2.47,0.0,0.0
1,21,4,0,21.08,0.0,20.87,15.4,2.76,1.64,0.0,0.0
1,22,4,0,21.08,0.0,20.66,19.2,6.36,2.1,0.0,0.0
1,23,4,0,21.08,0.0,20.31,17.1,4.68,1.74,0.0,0.0
1,24,4,0,21.08,0.0,19.9,14.1,0.6,1.27,0.0,0.0
1,1,5,0,21.05,0.0,19.57,9.9,0.48,0.99,0.0,0.0
1,2,5,0,21.06,0.0,18.92,14.0,0.6,1.04,0.0,0.0
1,3,5,0,21.02,0.0,18.38,7.5,0.36,0.73,0.0,0.0
1,4,5,0,21.01,0.0,17.82,9.3,0.0,0.75,0.0,0.0
1,5,5,0,21.02,0.0,17.35,10.9,0.48,0.8,0.0,0.0
1,6,5,0,21.0,0.0,17.04,8.9,5.28,0.67,0.0,0.0
1,7,5,0,21.02,0.0,16.86,13.6,8.88,0.85,0.0,0.0
1,8,5,0,21.02,0.0,16.69,12.1,12.96,0.94,0.0,0.0
1,9,5,0,21.03,0.0,16.33,15.7,6.24,1.45,0.0,0.0
1,10,5,0,21.05,0.0,15.89,14.5,12.6,1.95,0.0,0.0
1,11,5,0,21.11,0.0,15.45,14.3,1.68,2.35,0.0,0.0
1,12,5,0,21.15,0.0,15.34,11.8,6.12,2.49,0.0,0.0
1,13,5,0,21.22,0.0,15.39,13.8,1.56,2.72,0.0,0.0
1,14,5,0,21.14,0.0,15.56,13.3,6.48,2.26,0.0,0.0
1,15,5,0,21.08,0.0,15.69,12.4,1.56,1.93,0.0,0.0
1,16,5,0,21.08,0.0,15.75,16.5,1.68,2.04,0.0,0.0
1,17,5,0,21.08,0.0,15.95,15.5,2.28,1.87,0.0,0.0
1,18,5,0,21.07,0.0,16.55,12.5,4.68,1.52,0.0,0.0
1,19,5,0,21.17,0.0,17.02,24.5,2.76,2.88,0.0,0.0
1,20,5,0,21.1,0.0,17.32,18.6,1.8,2.19,0.0,0.0
1,21,5,0,21.15,0.0,17.18,24.2,1.8,2.66,0.0,0.0
1,22,5,0,21.09,0.0,17.15,20.1,1.2,2.17,0.0,0.0
1,23,5,0,21.08,0.0,17.02,15.8,3.24,1.54,0.0,0.0
1,24,5,0,21.07,0.0,16.78,13.6,0.84,1.21,0.0,0.0
1,1,6,0,21.07,0.0,16.68,14.5,1.44,1.17,0.0,0.0
1,2,6,0,21.05,0.0,16.79,11.2,1.8,0.82,0.0,0.0
1,3,6,0,21.04,0.0,16.78,11.1,0.12,0.91,0.0,0.0
1,4,6,0,21.01,0.0,16.76,7.0,0.48,0.53,0.0,0.0
1,5,6,0,21.0,0.0,16.79,7.3,0.24,0.57,0.0,0.0
1,6,6,0,21.0,0.0,16.81,9.9,0.36,0.72,0.0,0.0
1,7,6,0,20.99,0.0,16.96,8.1,1.2,0.56,0.0,0.0
1,8,6,0,21.01,0.0,17.08,13.1,11.76,0.92,0.0,0.0
1,9,6,0,21.01,0.0,16.92,13.1,3.72,0.81,0.0,0.0
1,10,6,0,21.01,0.0,16.53,13.0,12.0,0.99,0.0,0.0
1,11,6,0,21.03,0.0,16.12,14.4,12.12,1.08,0.0,0.0
1,12,6,0,21.02,0.0,15.91,11.8,12.72,0.98,0.0,0.0
1,13,6,0,21.01,0.0,15.9,10.9,5.88,0.95,0.0,0.0
1,14,6,0,21.02,0.0,15.91,12.1,5.16,0.92,0.0,0.0
1,15,6,0,21.04,0.0,15.85,15.6,5.4,1.2,0.0,0.0
1,16,6,0,21.01,0.0,15.71,10.7,4.56,0.76,0.0,0.0
1,17,6,0,21.02,0.0,15.56,12.1,2.76,0.93,0.0,0.0
1,18,6,0,21.05,0.0,16.35,15.5,14.64,1.23,0.0,0.0
1,19,6,0,21.05,0.0,17.43,12.9,1.8,1.11,0.0,0.0
1,20,6,0,21.07,0.0,17.74,20.1,2.04,1.75,0.0,0.0
1,21,6,0,21.08,0.0,17.74,18.0,3.36,1.43,0.0,0.0
1,22,6,0,21.07,0.0,17.62,15.1,1.32,1.27,0.0,0.0
1,23,6,0,21.08,0.0,17.55,16.3,1.44,1.28,0.0,0.0
1,24,6,0,21.08,0.0,17.55,15.6,3.96,1.23,0.0,0.0
1,1,7,0,21.05,0.0,17.47,11.8,1.44,0.99,0.0,0.0
1,2,7,0,21.02,0.0,17.26,8.3,0.36,0.71,0.0,0.0
1,3,7,0,21.03,0.0,17.08,11.3,1.08,0.99,0.0,0.0
1,4,7,0,21.01,0.0,16.95,8.5,1.56,0.73,0.0,0.0
1,5,7,0,21.01,0.0,16.98,9.4,0.0,0.85,0.0,0.0
1,6,7,0,21.01,0.0,17.04,9.9,0.84,0.84,0.0,0.0
1,7,7,0,21.0,0.0,17.18,9.4,1.8,0.82,0.0,0.0
1,8,7,0,21.02,0.0,17.33,13.2,7.2,1.09,0.0,0.0
1,9,7,0,21.03,0.0,17.25,14.3,10.32,1.12,0.0,0.0
1,10,7,0,21.05,0.0,16.94,15.9,9.24,1.39,0.0,0.0
1,11,7,0,21.03,0.0,16.73,11.3,13.68,1.18,0.0,0.0
1,12,7,0,21.05,0.0,16.74,14.8,8.52,1.54,0.0,0.0
1,13,7,0,21.06,0.0,16.99,13.5,10.44,1.5,0.0,0.0
1,14,7,0,21.08,0.0,16.95,18.5,6.36,1.95,0.0,0.0
1,15,7,0,21.07,0.0,16.53,14.1,2.04,1.6,0.0,0.0
1,16,7,0,21.07,0.0,16.62,12.9,6.24,1.48,0.0,0.0
1,17,7,0,21.08,0.0,16.35,16.6,8.64,1.72,0.0,0.0
1,18,7,0,21.08,0.0,16.54,14.2,5.64,1.46,0.0,0.0
1,19,7,0,21.1,0.0,17.34,22.8,12.84,2.57,0.0,0.0
1,20,7,0,21.09,0.0,17.82,20.9,2.4,2.28,0.0,0.0
1,21,7,0,21.1,0.0,17.56,24.1,2.88,2.49,0.0,0.0
1,22,7,0,21.08,0.0,17.29,15.5,6.0,1.53,0.0,0.0
1,23,7,0,21.08,0.0,16.87,20.0,5.28,1.88,0.0,0.0
