Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,19.29,0.0,24.4,0.43,0,0.0,0.0,0.0
1,2,8,0,19.04,0.0,24.79,0.47,0,0.0,0.0,0.0
1,3,8,0,18.9,0.0,24.88,0.49,0,0.0,0.0,0.0
1,4,8,0,18.74,0.0,24.96,0.45,0,0.0,0.0,0.0
1,5,8,0,18.59,0.0,25.02,0.42,0,0.0,0.0,0.0
1,6,8,0,18.45,0.0,25.05,0.39,0,0.0,0.0,0.0
1,7,8,0,18.33,0.0,25.06,0.43,0,0.0,0.0,0.0
1,8,8,0,18.22,0.0,25.05,0.42,0,0.0,0.0,0.0
1,9,8,0,19.12,0.0,23.52,0.4,0,0.73,0.0,63.513000000000005
1,10,8,0,20.64,0.0,20.86,2.4,0,0.62,0.0,125.992
1,11,8,0,20.97,0.0,19.52,6.29,0,0.0,0.0,164.418
1,12,8,0,20.98,0.0,18.37,8.61,0,0.0,0.0,171.86900000000003
1,13,8,0,20.97,0.0,17.78,7.91,0,0.0,0.0,164.55599999999998
1,14,8,0,20.97,0.0,17.72,8.67,0,0.0,0.0,138.78799999999998
1,15,8,0,20.97,0.0,17.53,8.68,0,0.0,0.0,91.1782
1,16,8,0,20.97,0.0,17.67,7.53,0,0.0,0.0,36.282
1,17,8,0,20.97,0.0,17.86,8.68,0,0.0,0.0,0.0
1,18,8,0,20.97,0.0,18.68,5.0,0,0.0,0.0,0.0
1,19,8,0,20.36,0.0,20.86,2.55,0,0.0,0.0,0.0
1,20,8,0,19.91,0.0,22.45,2.63,0,0.0,0.0,0.0
1,21,8,0,19.87,0.0,23.2,2.85,0,0.0,0.0,0.0
1,22,8,0,19.79,0.0,23.62,2.93,0,0.0,0.0,0.0
1,23,8,0,19.71,0.0,23.86,2.92,0,0.0,0.0,0.0
1,24,8,0,19.58,0.0,24.0,1.81,0,0.0,0.0,0.0
1,1,2,0,19.36,0.0,24.28,0.51,0,0.21,0.0,0.0
1,2,2,0,19.04,0.0,24.71,0.53,0,0.0,0.0,0.0
1,3,2,0,18.68,0.0,25.08,0.52,0,0.0,0.0,0.0
1,4,2,0,18.39,0.0,25.19,0.48,0,0.0,0.0,0.0
1,5,2,0,18.17,0.0,25.14,0.47,0,0.0,0.0,0.0
1,6,2,0,17.96,0.0,24.95,0.42,0,0.0,0.0,0.0
1,7,2,0,17.79,0.0,24.54,0.43,0,0.0,0.0,0.0
1,8,2,0,18.31,0.0,23.34,0.43,0,0.78,0.0,0.0
1,9,2,0,20.94,0.0,19.12,1.62,0,0.61,0.0,5.83991
1,10,2,0,20.97,0.0,17.13,6.32,0,0.0,0.0,264.002
1,11,2,0,20.97,0.0,15.61,8.94,0,0.0,0.0,348.772
1,12,2,0,20.98,0.0,15.36,8.94,0,0.0,0.0,379.48
1,13,2,0,20.95,0.0,15.44,7.91,0,0.0,0.0,224.0
1,14,2,0,20.96,0.0,15.78,8.73,0,0.0,0.0,244.785
1,15,2,0,20.97,0.0,16.07,7.91,0,0.0,0.0,138.12
1,16,2,0,20.96,0.0,16.41,7.96,0,0.0,0.0,66.5576
1,17,2,0,20.96,0.0,16.52,8.12,0,0.0,0.0,0.0
1,18,2,0,20.98,0.0,16.88,9.09,0,0.0,0.0,0.0
1,19,2,0,20.97,0.0,17.24,9.62,0,0.0,0.0,0.0
1,20,2,0,20.97,0.0,16.97,10.02,0,0.0,0.0,0.0
1,21,2,0,20.97,0.0,16.71,6.33,0,0.0,0.0,0.0
1,22,2,0,20.56,0.0,17.22,2.82,0,0.0,0.0,0.0
1,23,2,0,20.19,0.0,17.8,2.62,0,0.0,0.0,0.0
1,24,2,0,19.94,0.0,18.09,1.74,0,0.0,0.0,0.0
1,1,3,0,19.66,0.0,18.38,0.51,0,0.2,0.0,0.0
1,2,3,0,19.36,0.0,18.73,0.51,0,0.0,0.0,0.0
1,3,3,0,19.08,0.0,19.06,0.45,0,0.0,0.0,0.0
1,4,3,0,18.87,0.0,19.3,0.5,0,0.0,0.0,0.0
1,5,3,0,18.71,0.0,19.5,0.46,0,0.0,0.0,0.0
1,6,3,0,18.55,0.0,19.68,0.43,0,0.0,0.0,0.0
1,7,3,0,18.41,0.0,19.85,0.38,0,0.0,0.0,0.0
1,8,3,0,18.82,0.0,19.4,0.46,0,0.77,0.0,0.0
1,9,3,0,20.94,0.0,17.03,1.55,0,0.24,0.0,64.5374
1,10,3,0,20.95,0.0,17.28,5.09,0,0.0,0.0,119.602
1,11,3,0,20.97,0.0,17.49,6.85,0,0.0,0.0,166.53799999999998
1,12,3,0,20.97,0.0,17.59,6.62,0,0.0,0.0,218.636
1,13,3,0,20.92,0.0,17.83,8.29,0,0.0,0.0,237.616
1,14,3,0,20.98,0.0,18.45,7.28,0,0.0,0.0,208.336
1,15,3,0,20.97,0.0,18.94,7.8,0,0.0,0.0,129.731
1,16,3,0,20.97,0.0,18.7,8.83,0,0.0,0.0,53.7221
1,17,3,0,20.97,0.0,18.1,7.8,0,0.0,0.0,0.0
1,18,3,0,20.96,0.0,18.14,8.72,0,0.0,0.0,0.0
1,19,3,0,20.97,0.0,18.45,9.17,0,0.0,0.0,0.0
1,20,3,0,20.97,0.0,18.61,9.43,0,0.0,0.0,0.0
1,21,3,0,20.97,0.0,18.37,6.72,0,0.0,0.0,0.0
1,22,3,0,20.57,0.0,18.79,2.86,0,0.0,0.0,0.0
1,23,3,0,20.16,0.0,19.38,2.93,0,0.0,0.0,0.0
1,24,3,0,19.87,0.0,19.74,1.81,0,0.0,0.0,0.0
1,1,4,0,19.58,0.0,20.07,0.54,0,0.11,0.0,0.0
1,2,4,0,19.15,0.0,20.56,0.55,0,0.0,0.0,0.0
1,3,4,0,18.83,0.0,20.87,0.54,0,0.0,0.0,0.0
1,4,4,0,18.55,0.0,21.1,0.52,0,0.0,0.0,0.0
1,5,4,0,18.27,0.0,21.32,0.48,0,0.0,0.0,0.0
1,6,4,0,18.06,0.0,21.46,0.45,0,0.0,0.0,0.0
1,7,4,0,17.97,0.0,21.45,0.43,0,0.0,0.0,0.0
1,8,4,0,18.51,0.0,20.74,0.38,0,0.81,0.0,0.0
1,9,4,0,20.95,0.0,17.68,1.32,0,0.6,0.0,36.6133
1,10,4,0,20.96,0.0,17.39,5.73,0,0.0,0.0,74.2487
1,11,4,0,20.98,0.0,17.12,7.67,0,0.0,0.0,102.166
1,12,4,0,20.97,0.0,17.22,8.74,0,0.0,0.0,115.917
1,13,4,0,20.97,0.0,17.4,8.93,0,0.0,0.0,116.961
1,14,4,0,20.97,0.0,17.82,9.17,0,0.0,0.0,102.053
1,15,4,0,20.97,0.0,18.09,8.46,0,0.0,0.0,70.1385
1,16,4,0,20.97,0.0,17.9,8.17,0,0.0,0.0,27.5057
1,17,4,0,20.97,0.0,16.97,7.56,0,0.0,0.0,0.0
1,18,4,0,20.97,0.0,16.43,8.01,0,0.0,0.0,0.0
1,19,4,0,20.96,0.0,16.71,8.79,0,0.0,0.0,0.0
1,20,4,0,20.97,0.0,16.9,8.68,0,0.0,0.0,0.0
1,21,4,0,20.96,0.0,16.64,5.47,0,0.0,0.0,0.0
1,22,4,0,20.45,0.0,17.06,2.46,0,0.0,0.0,0.0
1,23,4,0,19.98,0.0,17.58,2.71,0,0.0,0.0,0.0
1,24,4,0,19.67,0.0,17.8,1.61,0,0.0,0.0,0.0
1,1,5,0,19.34,0.0,18.06,0.49,0,0.11,0.0,0.0
1,2,5,0,18.84,0.0,18.47,0.53,0,0.0,0.0,0.0
1,3,5,0,18.38,0.0,18.69,0.53,0,0.0,0.0,0.0
1,4,5,0,18.17,0.0,18.66,0.49,0,0.0,0.0,0.0
1,5,5,0,17.94,0.0,18.66,0.51,0,0.0,0.0,0.0
1,6,5,0,17.67,0.0,18.66,0.54,0,0.0,0.0,0.0
1,7,5,0,17.47,0.0,18.61,0.54,0,0.0,0.0,0.0
1,8,5,0,18.03,0.0,17.81,0.55,0,0.76,0.0,0.0
1,9,5,0,20.9,0.0,14.59,1.82,0,0.3,0.0,158.93
1,10,5,0,20.98,0.0,13.85,6.18,0,0.0,0.0,276.344
1,11,5,0,20.96,0.0,13.31,9.81,0,0.0,0.0,408.875
