Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,23.86,0,43.01,10.4,2.28,13.43
1,2,8,0,23.76,0,44.91,7.4,0.12,7.98
1,3,8,0,23.74,0,46.08,9.4,0.12,9.3
1,4,8,0,23.71,0,47.12,9.9,0.12,9.29
1,5,8,0,23.66,0,48.42,7.9,0.72,6.62
1,6,8,0,23.65,0,49.22,9.4,0.6,7.61
1,7,8,0,23.53,0,50.25,6.4,7.44,5.08
1,8,8,0,23.64,0,50.2,11.7,7.68,10.74
1,9,8,0,23.75,0,49.13,13.3,8.88,17.66
1,10,8,0,23.81,0,47.66,10.5,7.92,18.71
1,11,8,0,23.86,0,45.85,15.5,4.68,27.78
1,12,8,0,23.89,0,44.23,17.3,4.08,32.35
1,13,8,0,23.89,0,43.09,17.1,3.36,34.49
1,14,8,0,23.89,0,41.8,24,2.16,44.91
1,15,8,0,23.89,0,41.03,17.7,0.96,39.01
1,16,8,0,23.89,0,40.98,17.9,2.88,40.35
1,17,8,0,23.89,0,41.53,11,0.72,30.07
1,18,8,0,23.89,0,42.52,13.2,1.92,29.22
1,19,8,0,23.89,0,43.6,12.9,1.68,28.86
1,20,8,0,23.89,0,43.74,18.4,3,33.98
1,21,8,0,23.89,0,43.28,16.1,4.8,29.13
1,22,8,0,23.89,0,43.01,17.1,3,28.68
1,23,8,0,23.89,0,42.33,21.8,3.96,32.47
1,24,8,0,23.89,0,42.08,13.9,6.36,20.93
1,1,2,0,23.89,0,42.58,15.8,0.96,21.19
1,2,2,0,23.85,0,43.89,10.8,0.12,13.23
1,3,2,0,23.84,0,44.84,14.5,0.96,14.82
1,4,2,0,23.85,0,44.98,18.4,0.24,17.24
1,5,2,0,23.72,0,46.02,11.2,0.48,7.82
1,6,2,0,23.67,0,46.91,12.9,2.88,8.19
1,7,2,0,23.53,0,47.69,9.9,0.72,4.88
1,8,2,0,23.54,0,47.94,12.1,19.92,6.17
1,9,2,0,23.66,0,46.78,17.1,6.72,11.76
1,10,2,0,23.67,0,45.48,15.6,3.72,10.46
1,11,2,0,23.67,0,45.01,13.9,6.6,9.59
1,12,2,0,23.72,0,44.45,14.7,9,12.98
1,13,2,0,23.7,0,44.12,10.9,1.68,8.87
1,14,2,0,23.78,0,42.9,17.1,8.4,15.42
1,15,2,0,23.75,0,41.56,11.3,0.72,9.91
1,16,2,0,23.78,0,40.28,12.4,3.96,11.63
1,17,2,0,23.79,0,39.3,11.6,3,10.87
1,18,2,0,23.73,0,39.33,11.9,5.28,8.13
1,19,2,0,23.75,0,39.26,16.6,8.16,12.28
1,20,2,0,23.78,0,38.58,20.3,6.6,14.51
1,21,2,0,23.73,0,38.08,17.3,7.56,9.99
1,22,2,0,23.64,0,38.22,14.2,3.6,6.13
1,23,2,0,23.69,0,37.65,21.5,2.88,11.16
1,24,2,0,23.57,0,37.52,15.5,0.72,4.97
1,1,3,0,23.09,0,38.33,9.3,0.36,2.52
1,2,3,0,22.76,0,38.99,7.4,2.16,2.08
1,3,3,0,22.61,0,39.52,6.2,0.36,1.74
1,4,3,0,22.65,0,39.52,9.7,2.28,2.2
1,5,3,0,22.82,0,39.07,14.4,0.24,3.08
1,6,3,0,22.7,0,39.3,10.9,2.04,2.29
1,7,3,0,22.61,0,39.41,9.1,3,1.84
1,8,3,0,22.82,0,38.58,15.4,16.08,3.34
1,9,3,0,23.04,0,37.58,15.4,10.92,4.38
1,10,3,0,23.37,0,36.27,17.7,5.4,8.35
1,11,3,0,23.62,0,35.21,17.9,0.6,12.13
1,12,3,0,23.86,0,34.34,27.2,6.12,25.01
1,13,3,0,23.82,0,34.33,12.2,6,14.82
1,14,3,0,23.88,0,34.33,16.7,2.04,22.14
1,15,3,0,23.89,0,34.43,10.7,0.6,17.83
1,16,3,0,23.89,0,34.39,10.4,0.96,19.78
1,17,3,0,23.89,0,34.4,8.1,4.56,14.77
1,18,3,0,23.88,0,34.82,13.6,2.4,16.61
1,19,3,0,23.89,0,35.51,17.2,4.92,20.12
1,20,3,0,23.89,0,36.3,24.1,4.92,26.64
1,21,3,0,23.89,0,36.39,25.8,4.08,27.17
1,22,3,0,23.89,0,35.93,27.4,9.72,27.45
1,23,3,0,23.87,0,35.93,18.1,2.16,15.34
1,24,3,0,23.77,0,36.6,12.4,1.2,8.46
1,1,4,0,23.65,0,37.66,10.9,0.72,5.97
1,2,4,0,23.48,0,38.82,9.2,2.4,4.04
1,3,4,0,23.36,0,40.06,9.9,2.16,3.8
1,4,4,0,23.49,0,40.46,15.8,2.16,5.95
1,5,4,0,23.51,0,40.38,17.5,0.12,6.3
1,6,4,0,23.16,0,41.56,10.4,1.44,2.91
1,7,4,0,23.08,0,42.26,11.5,6.6,2.99
1,8,4,0,23.28,0,41.7,16.6,18.96,4.82
1,9,4,0,23.18,0,41.62,12.3,7.08,3.53
1,10,4,0,23.38,0,40.53,16.7,1.92,6.28
1,11,4,0,23.52,0,39.17,17.4,9.12,8.09
1,12,4,0,23.55,0,38.59,14.2,3,7.68
1,13,4,0,23.41,0,38.88,7.3,8.28,5.01
1,14,4,0,23.6,0,38.38,12,5.28,9.39
1,15,4,0,23.66,0,37.99,8.8,0.48,9.93
1,16,4,0,23.84,0,37.45,13.9,1.8,15.61
1,17,4,0,23.84,0,37.34,10.7,3.12,11.67
1,18,4,0,23.76,0,37.87,10.5,4.08,7.92
1,19,4,0,23.81,0,38.2,18,3.36,15.19
1,20,4,0,23.81,0,38.3,18.7,6,14.39
1,21,4,0,23.75,0,38.16,15.5,3.84,9.53
1,22,4,0,23.74,0,38.02,18.5,9.12,11.32
1,23,4,0,23.67,0,38.09,16.3,4.32,7.51
1,24,4,0,23.6,0,38.07,15.8,0.72,5.72
1,1,5,0,23.32,0,38.65,12.3,0.84,3.37
1,2,5,0,23.01,0,39.68,10.8,1.32,2.55
1,3,5,0,22.77,0,40.57,10.2,2.4,2.15
1,4,5,0,22.66,0,40.58,10.5,0.24,2.07
1,5,5,0,22.55,0,40.26,6.2,2.76,1.02
1,6,5,0,22.56,0,39.54,9.9,1.08,1.42
1,7,5,0,22.6,0,38.74,14.5,6.24,2.15
1,8,5,0,22.58,0,38.21,11.2,15.36,1.64
1,9,5,0,22.79,0,37.5,11.2,1.8,2.98
1,10,5,0,23.2,0,36.23,14.6,6.36,7.1
1,11,5,0,23.66,0,34.45,23.9,2.4,16.76
1,12,5,0,23.63,0,33.33,14.2,4.32,12.89
1,13,5,0,23.62,0,32.65,11.2,2.52,13.44
1,14,5,0,23.65,0,31.99,8.9,5.52,13.91
1,15,5,0,23.77,0,30.87,10,2.4,16.61
1,16,5,0,23.88,0,29.86,14.6,3.96,21.08
1,17,5,0,23.89,0,29.48,19.3,2.76,23.15
1,18,5,0,23.87,0,30.01,16.5,4.68,15.49
1,19,5,0,23.89,0,31.16,26.8,4.2,25.03
1,20,5,0,23.89,0,32.01,26.3,1.2,22.87
1,21,5,0,23.89,0,31.99,25.5,1.56,19.71
1,22,5,0,23.82,0,31.84,19,3.36,11.3
1,23,5,0,23.86,0,31.36,27.6,1.32,17.58
1,24,5,0,23.56,0,31.55,13.5,3.84,4.09
1,1,6,0,23,0,32.24,8.8,0.6,2.25
1,2,6,0,22.87,0,31.98,12,0.72,2.41
1,3,6,0,22.67,0,32.1,10.2,0.6,1.59
1,4,6,0,22.57,0,31.85,9,0.36,1.21
1,5,6,0,22.58,0,31.2,12.8,0.24,1.53
1,6,6,0,22.53,0,30.8,8.7,0.6,0.77
1,7,6,0,22.52,0,30.94,10.6,1.08,0.95
1,8,6,0,22.5,0,31.33,8.4,4.44,0.82
1,9,6,0,22.81,0,30.74,16.8,3.36,3.02
1,10,6,0,23.14,0,30.16,16.1,14.76,6.11
1,11,6,0,23.25,0,29.9,13.7,19.2,7.29
1,12,6,0,23.23,0,29.38,9.4,13.08,7.34
1,13,6,0,23.28,0,28.84,8.5,8.76,8.77
1,14,6,0,23.48,0,28.06,13.2,12.6,13.59
1,15,6,0,23.52,0,27.54,9.6,2.4,12.94
1,16,6,0,23.63,0,27.57,10.6,2.4,13.47
1,17,6,0,23.57,0,28.24,8.9,2.04,9.79
1,18,6,0,23.44,0,29.52,9.8,11.52,6.17
1,19,6,0,23.44,0,30.65,11.2,2.64,6.36
1,20,6,0,23.61,0,31.5,17.3,5.52,9.45
1,21,6,0,23.66,0,32.35,18.4,2.28,9.24
1,22,6,0,23.54,0,33.26,15.1,0.96,6.22
1,23,6,0,23.53,0,33.83,17.3,2.64,6.72
1,24,6,0,23.48,0,33.97,17.1,1.08,5.76
1,1,7,0,23.15,0,34.22,11.3,1.44,2.81
1,2,7,0,22.92,0,33.69,9.9,3.72,2.48
