Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,22.71,0,33.67,10.9,1.2,5.35
1,2,8,0,22.58,0,34.95,8.9,0.12,3.23
1,3,8,0,22.53,0,35.53,10.6,0.24,3.45
1,4,8,0,22.39,0,36.17,9.2,0,2.21
1,5,8,0,22.35,0,36.55,10.6,1.2,2.46
1,6,8,0,22.25,0,36.84,9.3,1.8,1.57
1,7,8,0,22.25,0,36.88,11.4,4.2,2.12
1,8,8,0,22.41,0,36.62,17.7,8.4,5.12
1,9,8,0,22.62,0,36.15,15.7,5.28,7.32
1,10,8,0,22.78,0,35.48,15.3,6.12,11.91
1,11,8,0,22.84,0,34.96,12.6,6.48,13.15
1,12,8,0,22.92,0,34.24,20.5,3.84,23.32
1,13,8,0,22.94,0,33.79,16.3,2.4,22.3
1,14,8,0,22.95,0,33.33,15.2,0.72,24.1
1,15,8,0,22.97,0,32.7,12.8,0.96,23.96
1,16,8,0,23.02,0,32.46,12.9,2.52,25.3
1,17,8,0,23.02,0,32.25,10.5,1.32,21.5
1,18,8,0,23.01,0,32.34,13.5,2.16,18.91
1,19,8,0,23,0,33.05,14.8,1.32,18.86
1,20,8,0,23.02,0,33.46,20,3.96,22.39
1,21,8,0,23.01,0,33.52,18.2,3.36,18.6
1,22,8,0,22.98,0,33.58,15.6,3.84,14.22
1,23,8,0,22.98,0,33.42,18.7,1.44,15.18
1,24,8,0,22.82,0,33.38,10.9,0.84,6.33
1,1,2,0,22.74,0,33.35,12.7,0.96,5.87
1,2,2,0,22.7,0,33.5,15.5,0.48,5.82
1,3,2,0,22.47,0,33.74,12.8,0.36,2.45
1,4,2,0,22.13,0,34.11,9.9,0,0.7
1,5,2,0,22.02,0,33.96,11.3,0.24,0.62
1,6,2,0,21.8,0,33.83,8.7,1.44,0.2
1,7,2,0,21.95,0,32.86,15.9,5.76,0.75
1,8,2,0,22.07,0,31.93,20.1,22.2,1.54
1,9,2,0,22.27,0,30.85,19.2,4.8,3.27
1,10,2,0,22.4,0,30.18,15.9,5.04,4.82
1,11,2,0,22.44,0,30.05,12.6,14.28,5.3
1,12,2,0,22.43,0,29.94,9.2,9.96,5.02
1,13,2,0,22.54,0,28.99,11.7,1.2,8.41
1,14,2,0,22.73,0,27.72,17.5,8.88,14.46
1,15,2,0,22.8,0,26.46,16.8,6.48,16.14
1,16,2,0,22.8,0,25.63,12.6,11.16,14.01
1,17,2,0,22.78,0,24.71,11.6,5.88,11.15
1,18,2,0,22.77,0,24,15.3,2.04,7.74
1,19,2,0,22.81,0,24.14,20.2,3.84,10.55
1,20,2,0,22.78,0,24.7,18.2,3.96,7.6
1,21,2,0,22.7,0,25.24,16.7,4.32,5.27
1,22,2,0,22.65,0,26.02,18.2,3.36,5.15
1,23,2,0,22.67,0,26.41,22.4,1.32,6.68
1,24,2,0,22.38,0,26.98,15.5,5.52,1.81
1,1,3,0,22.18,0,27.09,14.5,1.8,1.16
1,2,3,0,22.07,0,27.09,14.9,0.36,0.97
1,3,3,0,21.88,0,27.5,11.7,1.2,0.22
1,4,3,0,21.74,0,27.78,11.3,0,0.12
1,5,3,0,21.84,0,27.76,15.8,0.24,0.42
1,6,3,0,21.76,0,28.17,13.8,1.68,0.15
1,7,3,0,21.61,0,28.56,10.5,3.36,0
1,8,3,0,21.79,0,27.93,18.3,14.52,0.37
1,9,3,0,21.93,0,27.02,18,8.76,0.92
1,10,3,0,22.12,0,26.05,15.6,9.84,2.01
1,11,3,0,22.23,0,25.35,12.9,20.64,2.27
1,12,3,0,22.32,0,24.92,14.4,8.88,2.75
1,13,3,0,22.43,0,24.48,13.7,6.6,4.18
1,14,3,0,22.7,0,23.95,18.9,3,8.91
1,15,3,0,22.71,0,23.88,11.3,0.24,7.81
1,16,3,0,22.74,0,23.67,11.3,0.72,8
1,17,3,0,22.74,0,23.38,11.4,1.44,6.08
1,18,3,0,22.7,0,23.22,13.1,2.64,5.12
1,19,3,0,22.7,0,23.54,15.5,3.6,6.48
1,20,3,0,22.8,0,24.34,21.6,5.76,10.5
1,21,3,0,22.8,0,25.11,21.9,2.28,9.82
1,22,3,0,22.67,0,25.46,15.9,5.88,4.49
1,23,3,0,22.48,0,25.83,13.7,0.72,2.49
1,24,3,0,22.23,0,26.22,11.1,0.36,1.09
1,1,4,0,22.09,0,26.5,11.8,0.6,0.85
