Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,21.6,0,35.06,10.1,3.96,6.64
1,2,8,0,21.41,0,36.53,8.3,0.24,4.72
1,3,8,0,21.36,0,37.19,8,0.84,3.68
1,4,8,0,21.29,0,37.76,6.5,0,2.29
1,5,8,0,21.25,0,38.26,6.5,0,1.84
1,6,8,0,21.2,0,38.56,5.8,0.12,1.12
1,7,8,0,21.21,0,38.63,8,1.56,1.82
1,8,8,0,21.25,0,38.73,11.3,8.64,3.38
1,9,8,0,21.56,0,37.86,17.7,11.28,9.89
1,10,8,0,21.73,0,37.1,15.1,5.16,12.72
1,11,8,0,21.77,0,36.62,11.4,6.24,13.45
1,12,8,0,21.77,0,36.07,8.8,6.48,13.9
1,13,8,0,21.81,0,35.48,9.5,7.08,17.41
1,14,8,0,21.88,0,34.9,9,1.2,19.61
1,15,8,0,21.95,0,34.22,8.6,1.8,21.74
1,16,8,0,21.98,0,34.01,9.2,1.2,24.06
1,17,8,0,21.99,0,33.82,8.3,1.92,21.63
1,18,8,0,22,0,33.9,9.2,3.84,16.14
1,19,8,0,22.01,0,34.57,14.6,4.92,20.26
1,20,8,0,22.01,0,34.87,27.9,1.32,32.66
1,21,8,0,22.01,0,34.8,22.8,3.48,24.91
1,22,8,0,22.01,0,34.71,17.6,4.2,17.24
1,23,8,0,22.01,0,34.49,20.4,0.84,17.95
1,24,8,0,21.84,0,34.44,12.9,0.48,9.31
1,1,2,0,21.56,0,34.86,10.1,0.6,5.9
1,2,2,0,21.35,0,35.4,7.7,0.96,2.89
1,3,2,0,21.26,0,35.49,7.8,0.6,1.41
1,4,2,0,21.09,0,35.62,6.7,1.8,0.48
1,5,2,0,20.95,0,35.63,7,0,0.3
1,6,2,0,20.8,0,35.39,6.7,0.6,0.16
1,7,2,0,20.72,0,34.84,8,12,0.11
1,8,2,0,20.72,0,34.19,10.4,19.44,0.18
1,9,2,0,21.21,0,32.66,20.9,8.16,4.37
1,10,2,0,21.34,0,31.92,14.2,11.04,4.59
1,11,2,0,21.41,0,31.64,12.6,10.56,6.2
1,12,2,0,21.48,0,31.48,11.1,8.04,7.16
1,13,2,0,21.54,0,30.54,10.7,6.96,9.21
1,14,2,0,21.55,0,29.51,6.6,2.88,8.22
1,15,2,0,21.62,0,28.22,8,4.2,11.03
1,16,2,0,21.68,0,27.01,7.6,3.84,12.04
1,17,2,0,21.7,0,26.02,7.8,12.12,10.01
1,18,2,0,21.52,0,25.52,8.2,3.72,4.84
1,19,2,0,21.46,0,25.75,10.9,7.44,5.34
1,20,2,0,21.55,0,26.11,18.8,3,9.23
1,21,2,0,21.45,0,26.83,14.6,4.2,5.29
1,22,2,0,21.39,0,27.61,14.7,1.44,4.43
1,23,2,0,21.38,0,28,17.2,1.32,4.77
1,24,2,0,21.32,0,28.16,16.4,4.92,3.35
1,1,3,0,21.15,0,28.25,11,4.44,0.56
1,2,3,0,20.9,0,28.52,8.5,3.48,0.26
1,3,3,0,20.77,0,28.84,8.7,1.92,0.18
1,4,3,0,20.61,0,29.18,6.9,0.12,0.01
1,5,3,0,20.58,0,29.38,8.1,0,0.01
1,6,3,0,20.54,0,29.7,7.4,0.48,0
1,7,3,0,20.52,0,29.86,7.8,5.52,0
1,8,3,0,20.7,0,29.22,14.8,10.32,0.28
1,9,3,0,20.83,0,28.39,14.2,6.6,0.85
1,10,3,0,20.97,0,27.7,13,11.4,2.29
1,11,3,0,21.07,0,27.02,10,13.8,2.41
1,12,3,0,21.07,0,26.67,8.3,15.12,1.68
1,13,3,0,21.19,0,26.21,7.8,1.8,2.36
1,14,3,0,21.32,0,25.85,8.4,0.48,3.54
1,15,3,0,21.48,0,25.53,7.3,2.52,5.99
1,16,3,0,21.59,0,25.2,8.9,0.6,7.34
1,17,3,0,21.53,0,24.96,7.9,5.16,5.23
1,18,3,0,21.41,0,24.9,8,2.76,3.53
1,19,3,0,21.4,0,25.19,10.9,5.4,4.93
1,20,3,0,21.54,0,25.88,19,3,9.45
1,21,3,0,21.52,0,26.67,18.7,3.72,8.48
1,22,3,0,21.43,0,26.91,16.2,13.68,6.1
1,23,3,0,21.37,0,27.03,14.3,1.92,4.13
1,24,3,0,21.31,0,27.13,13.2,0.24,2.76
1,1,4,0,21.26,0,27.31,12.8,0.72,1.77
1,2,4,0,21.01,0,27.87,8.4,0,0.28
1,3,4,0,20.72,0,28.67,6.6,0.12,0.03
1,4,4,0,20.65,0,28.98,9.2,0.24,0.03
1,5,4,0,20.54,0,28.94,7.1,0.12,0
1,6,4,0,20.49,0,28.79,7.6,0.36,0
1,7,4,0,20.45,0,28.66,5.7,6.84,0
1,8,4,0,20.55,0,28.02,12.7,18.36,0
1,9,4,0,20.77,0,27.05,15.7,9.36,0.7
1,10,4,0,20.94,0,26.15,14.3,8.16,2.11
1,11,4,0,21.03,0,25.42,10,17.88,2.32
1,12,4,0,21.2,0,24.8,11,6.72,3.81
1,13,4,0,21.28,0,24.2,8.1,4.56,4.26
1,14,4,0,21.42,0,23.49,8.8,1.2,6.35
1,15,4,0,21.54,0,22.63,7.5,3.36,7.61
1,16,4,0,21.68,0,22.13,10.9,3,11.82
1,17,4,0,21.69,0,21.85,8.7,2.76,8.85
1,18,4,0,21.49,0,21.98,8.6,2.04,4.11
1,19,4,0,21.49,0,22.57,14.6,4.2,6.88
1,20,4,0,21.48,0,23.47,15.1,2.76,6.23
1,21,4,0,21.44,0,24.44,16.2,4.8,5.91
1,22,4,0,21.44,0,25.43,19.4,2.04,7.06
1,23,4,0,21.36,0,26.28,15.8,1.32,3.84
1,24,4,0,21.29,0,26.74,14,0.48,2
1,1,5,0,21.12,0,27.33,10.9,1.08,0.51
1,2,5,0,20.89,0,28.17,9.3,0.36,0.24
1,3,5,0,20.63,0,29.09,7.1,0.72,0.01
1,4,5,0,20.56,0,29.18,8.5,0,0
1,5,5,0,20.49,0,28.93,6.4,0.12,0
1,6,5,0,20.46,0,28.63,7,0.72,0
1,7,5,0,20.46,0,28.29,8.8,9.96,0
1,8,5,0,20.47,0,27.83,10.5,11.04,0
1,9,5,0,20.53,0,27.28,11.2,4.2,0
1,10,5,0,20.68,0,26.39,14.8,18.96,0.26
1,11,5,0,20.74,0,25.51,11.2,6,0.41
1,12,5,0,20.92,0,24.44,12.3,12.72,1.38
1,13,5,0,21,0,23.71,10.8,6.84,1.32
1,14,5,0,21.02,0,23,8,7.68,1.17
1,15,5,0,21.16,0,21.73,8.4,6,2.11
1,16,5,0,21.42,0,20.7,13.1,1.32,5.56
1,17,5,0,21.39,0,20.25,8.4,1.8,3.46
1,18,5,0,21.22,0,20.39,7.4,6.84,0.94
1,19,5,0,21.27,0,20.96,11.9,3.84,2.2
1,20,5,0,21.31,0,21.57,15.2,2.64,3.47
1,21,5,0,21.28,0,22.14,13.6,0.96,2.15
1,22,5,0,21.26,0,22.42,14.9,2.04,2.26
1,23,5,0,21.2,0,22.46,13.3,0.84,0.97
1,24,5,0,21.1,0,22.56,12.6,1.44,0.57
1,1,6,0,20.97,0,22.65,12.4,0.96,0.34
1,2,6,0,20.71,0,22.95,9.1,0.24,0
1,3,6,0,20.55,0,23.14,8.8,0,0
1,4,6,0,20.46,0,23.03,6.9,0,0
