Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,21.89,0.0,38.8,9.4,2.04,4.33,0.0,0.0
1,2,8,0,21.81,0.0,40.83,10.0,0.36,4.47,0.0,0.0
1,3,8,0,21.72,0.0,42.46,8.9,0.36,3.38,0.0,0.0
1,4,8,0,21.82,0.0,42.68,14.2,0.0,6.54,0.0,0.0
1,5,8,0,21.57,0.0,43.95,7.0,0.0,1.8,0.0,0.0
1,6,8,0,21.57,0.0,44.47,9.4,0.12,2.69,0.0,0.0
1,7,8,0,21.61,0.0,44.47,11.8,0.36,3.99,0.0,0.0
1,8,8,0,21.74,0.0,44.04,16.1,14.04,7.3,0.0,11.0882
1,9,8,0,21.87,0.0,43.08,17.3,3.48,9.6,0.0,109.836
1,10,8,0,21.97,0.0,42.32,16.3,22.56,11.34,0.0,191.27
1,11,8,0,22.02,0.0,42.24,12.9,22.8,11.65,0.0,273.692
1,12,8,0,22.08,0.0,41.92,12.2,6.24,14.32,0.0,342.301
1,13,8,0,22.1,0.0,41.57,13.0,4.68,17.06,0.0,312.278
1,14,8,0,22.11,0.0,41.17,12.9,4.32,16.54,0.0,197.193
1,15,8,0,22.12,0.0,40.68,13.4,0.6,16.29,0.0,122.51
1,16,8,0,22.11,0.0,39.87,12.4,3.48,13.66,0.0,48.9231
1,17,8,0,22.1,0.0,39.19,10.6,1.92,10.2,0.0,0.0
1,18,8,0,22.11,0.0,38.85,17.4,2.52,17.05,0.0,0.0
1,19,8,0,22.1,0.0,38.94,14.1,3.6,13.64,0.0,0.0
1,20,8,0,22.12,0.0,38.81,20.1,1.44,19.04,0.0,0.0
1,21,8,0,22.1,0.0,38.48,16.8,1.2,14.17,0.0,0.0
1,22,8,0,22.1,0.0,38.26,15.7,1.68,12.07,0.0,0.0
1,23,8,0,22.09,0.0,38.23,15.5,1.32,10.76,0.0,0.0
1,24,8,0,22.07,0.0,38.03,16.3,1.8,10.34,0.0,0.0
1,1,2,0,21.98,0.0,37.87,12.9,2.64,5.73,0.0,0.0
1,2,2,0,21.62,0.0,38.31,8.0,0.12,1.65,0.0,0.0
1,3,2,0,21.33,0.0,38.54,8.9,0.0,1.3,0.0,0.0
1,4,2,0,21.02,0.0,38.17,7.5,1.56,0.9,0.0,0.0
1,5,2,0,20.92,0.0,37.04,9.3,0.0,0.85,0.0,0.0
1,6,2,0,20.93,0.0,35.56,12.0,0.0,0.87,0.0,0.0
1,7,2,0,20.74,0.0,34.49,8.6,4.92,0.52,0.0,0.0
1,8,2,0,20.84,0.0,32.88,13.9,16.44,0.81,0.0,13.718
1,9,2,0,21.38,0.0,30.61,17.9,7.92,4.18,0.0,261.214
1,10,2,0,21.48,0.0,29.46,11.7,4.2,4.89,0.0,445.404
1,11,2,0,21.58,0.0,28.4,12.1,19.2,6.36,0.0,547.31
1,12,2,0,21.62,0.0,27.09,10.3,8.4,8.06,0.0,586.717
1,13,2,0,21.75,0.0,25.88,14.6,3.6,12.23,0.0,566.156
1,14,2,0,21.79,0.0,24.78,13.0,8.52,12.5,0.0,513.769
1,15,2,0,21.95,0.0,23.74,14.8,3.48,14.7,0.0,386.375
1,16,2,0,21.9,0.0,23.24,10.5,4.92,9.07,0.0,224.099
1,17,2,0,21.64,0.0,23.24,11.3,7.08,2.99,0.0,0.131332
1,18,2,0,21.53,0.0,23.48,13.2,0.36,2.5,0.0,0.0
1,19,2,0,21.67,0.0,23.91,16.3,1.2,3.23,0.0,0.0
1,20,2,0,21.61,0.0,24.6,16.0,0.12,2.37,0.0,0.0
1,21,2,0,21.4,0.0,25.29,14.6,1.08,1.49,0.0,0.0
1,22,2,0,21.2,0.0,25.88,14.4,1.8,1.11,0.0,0.0
1,23,2,0,21.4,0.0,25.61,21.4,0.72,2.02,0.0,0.0
1,24,2,0,21.06,0.0,25.82,15.5,0.24,0.82,0.0,0.0
1,1,3,0,20.76,0.0,25.96,10.5,2.4,0.36,0.0,0.0
1,2,3,0,20.71,0.0,26.08,10.7,0.72,0.33,0.0,0.0
1,3,3,0,20.71,0.0,26.04,13.4,0.96,0.44,0.0,0.0
1,4,3,0,20.69,0.0,25.86,9.8,2.28,0.19,0.0,0.0
1,5,3,0,20.68,0.0,25.78,8.1,0.0,0.06,0.0,0.0
1,6,3,0,20.68,0.0,25.83,7.9,1.08,0.02,0.0,0.0
1,7,3,0,20.68,0.0,25.86,13.3,6.6,0.33,0.0,0.0
1,8,3,0,20.69,0.0,25.74,14.4,16.44,0.44,0.0,15.6739
1,9,3,0,20.87,0.0,25.13,13.7,7.92,0.55,0.0,219.517
1,10,3,0,21.19,0.0,23.99,12.8,25.32,1.91,0.0,396.958
1,11,3,0,21.3,0.0,23.08,11.7,4.56,3.03,0.0,432.04
1,12,3,0,21.49,0.0,22.32,12.1,17.76,5.59,0.0,496.582
1,13,3,0,21.78,0.0,21.56,17.7,1.8,12.23,0.0,532.749
1,14,3,0,21.92,0.0,20.96,17.1,2.04,14.86,0.0,459.056
1,15,3,0,21.89,0.0,20.65,7.8,1.68,11.79,0.0,415.204
1,16,3,0,21.99,0.0,20.37,12.1,1.44,11.46,0.0,201.544
1,17,3,0,21.97,0.0,20.32,13.4,0.72,5.71,0.0,0.888799
1,18,3,0,22.05,0.0,20.36,20.6,3.36,10.08,0.0,0.0
1,19,3,0,21.91,0.0,21.27,12.4,4.68,3.71,0.0,0.0
1,20,3,0,21.92,0.0,22.25,15.5,2.28,5.06,0.0,0.0
1,21,3,0,21.96,0.0,22.92,19.6,2.04,7.5,0.0,0.0
1,22,3,0,21.9,0.0,23.76,17.0,6.24,4.44,0.0,0.0
1,23,3,0,21.88,0.0,24.44,19.2,1.44,4.96,0.0,0.0
1,24,3,0,21.56,0.0,25.42,12.9,0.96,1.42,0.0,0.0
1,1,4,0,21.16,0.0,26.42,10.2,3.36,0.88,0.0,0.0
1,2,4,0,21.02,0.0,26.61,11.6,0.12,0.85,0.0,0.0
1,3,4,0,20.92,0.0,26.57,11.7,0.72,0.71,0.0,0.0
1,4,4,0,20.76,0.0,26.51,10.4,0.0,0.54,0.0,0.0
1,5,4,0,20.71,0.0,26.11,10.4,0.0,0.46,0.0,0.0
1,6,4,0,20.68,0.0,25.82,7.6,0.24,0.24,0.0,0.0
1,7,4,0,20.7,0.0,25.75,13.6,5.04,0.56,0.0,0.0
1,8,4,0,20.72,0.0,25.65,14.5,20.04,0.62,0.0,11.8992
1,9,4,0,20.87,0.0,25.15,16.6,10.8,0.82,0.0,165.942
1,10,4,0,21.03,0.0,24.38,15.2,15.96,0.99,0.0,253.752
1,11,4,0,21.18,0.0,23.61,13.9,12.84,1.7,0.0,377.819
1,12,4,0,21.33,0.0,23.06,15.5,4.44,3.13,0.0,368.231
1,13,4,0,21.35,0.0,22.81,12.4,14.28,2.71,0.0,369.301
1,14,4,0,21.34,0.0,22.59,13.7,3.48,2.24,0.0,172.37
1,15,4,0,21.25,0.0,22.42,13.1,1.56,1.35,0.0,82.6775
1,16,4,0,21.04,0.0,22.36,11.4,5.76,0.8,0.0,8.05288
1,17,4,0,21.13,0.0,21.96,16.1,3.6,1.22,0.0,0.0
1,18,4,0,21.0,0.0,22.2,12.9,1.2,0.81,0.0,0.0
1,19,4,0,21.05,0.0,22.56,15.6,2.16,1.14,0.0,0.0
1,20,4,0,20.95,0.0,23.23,13.8,1.68,0.78,0.0,0.0
1,21,4,0,20.93,0.0,23.55,15.8,1.44,0.89,0.0,0.0
1,22,4,0,20.93,0.0,23.87,17.2,1.8,0.95,0.0,0.0
1,23,4,0,20.88,0.0,24.13,16.9,1.8,0.79,0.0,0.0
1,24,4,0,20.77,0.0,24.24,14.8,4.44,0.59,0.0,0.0
1,1,5,0,20.72,0.0,24.29,13.5,2.04,0.44,0.0,0.0
1,2,5,0,20.68,0.0,24.29,9.5,0.96,0.12,0.0,0.0
1,3,5,0,20.68,0.0,24.08,12.2,0.24,0.21,0.0,0.0
1,4,5,0,20.68,0.0,23.88,8.6,0.0,0.0,0.0,0.0
1,5,5,0,20.68,0.0,23.63,10.8,0.0,0.02,0.0,0.0
1,6,5,0,20.66,0.0,23.35,8.5,3.84,0.0,0.0,0.0
1,7,5,0,20.68,0.0,22.93,12.1,13.32,0.01,0.0,0.0
1,8,5,0,20.68,0.0,22.34,14.6,18.72,0.19,0.0,13.1032
1,9,5,0,20.78,0.0,21.69,13.3,7.8,0.24,0.0,246.927
1,10,5,0,21.18,0.0,20.72,18.4,18.6,1.91,0.0,397.249
1,11,5,0,21.32,0.0,20.15,17.0,3.6,3.05,0.0,435.878
1,12,5,0,21.38,0.0,19.62,11.3,6.48,3.78,0.0,549.925
1,13,5,0,21.46,0.0,19.28,11.1,10.68,5.71,0.0,535.161
1,14,5,0,21.61,0.0,18.96,14.0,6.72,8.93,0.0,483.268
1,15,5,0,21.72,0.0,18.73,13.4,2.64,10.69,0.0,389.711
1,16,5,0,21.64,0.0,18.89,9.2,1.32,6.09,0.0,217.474
1,17,5,0,21.25,0.0,19.47,8.1,2.76,1.4,0.0,4.4981
1,18,5,0,21.26,0.0,19.85,13.9,7.44,2.02,0.0,0.0
1,19,5,0,21.22,0.0,20.68,12.8,2.76,1.57,0.0,0.0
1,20,5,0,21.15,0.0,21.94,13.3,0.24,1.31,0.0,0.0
1,21,5,0,21.25,0.0,22.73,17.2,0.96,1.8,0.0,0.0
1,22,5,0,21.11,0.0,23.75,15.6,0.84,1.16,0.0,0.0
1,23,5,0,21.09,0.0,24.32,17.7,1.92,1.24,0.0,0.0
1,24,5,0,20.92,0.0,24.85,15.3,1.92,0.77,0.0,0.0
1,1,6,0,20.78,0.0,24.78,13.8,0.36,0.53,0.0,0.0
1,2,6,0,20.7,0.0,24.4,10.4,0.0,0.24,0.0,0.0
1,3,6,0,20.68,0.0,23.86,8.8,0.12,0.06,0.0,0.0
1,4,6,0,20.68,0.0,23.45,8.5,3.12,0.0,0.0,0.0
1,5,6,0,20.68,0.0,23.04,10.3,0.0,0.02,0.0,0.0
1,6,6,0,20.68,0.0,22.6,12.1,0.36,0.09,0.0,0.0
1,7,6,0,20.68,0.0,22.32,12.1,1.8,0.05,0.0,0.0
1,8,6,0,20.68,0.0,22.15,13.8,8.76,0.16,0.0,6.706810000000001
1,9,6,0,20.68,0.0,21.78,10.7,7.56,0.06,0.0,134.106
1,10,6,0,20.7,0.0,21.44,14.2,23.16,0.47,0.0,260.117
1,11,6,0,20.74,0.0,21.13,14.0,26.76,0.63,0.0,294.955
1,12,6,0,20.77,0.0,20.91,13.6,12.96,0.7,0.0,252.956
1,13,6,0,20.87,0.0,20.79,15.2,0.72,0.9,0.0,300.626
1,14,6,0,20.96,0.0,20.77,16.2,3.48,1.08,0.0,240.267
1,15,6,0,21.04,0.0,20.85,14.7,0.84,1.46,0.0,284.231
1,16,6,0,20.88,0.0,21.15,12.4,0.96,0.84,0.0,105.054
1,17,6,0,20.76,0.0,21.44,12.6,0.72,0.58,0.0,0.0
1,18,6,0,20.75,0.0,21.69,14.7,3.96,0.67,0.0,0.0
1,19,6,0,20.74,0.0,22.24,14.1,2.28,0.66,0.0,0.0
1,20,6,0,20.76,0.0,22.97,16.3,1.08,0.74,0.0,0.0
1,21,6,0,20.75,0.0,23.54,16.7,4.44,0.72,0.0,0.0
1,22,6,0,20.72,0.0,24.04,12.8,0.72,0.45,0.0,0.0
1,23,6,0,20.71,0.0,24.4,15.2,0.12,0.54,0.0,0.0
1,24,6,0,20.68,0.0,24.39,10.0,0.84,0.18,0.0,0.0
1,1,7,0,20.68,0.0,24.32,10.5,0.96,0.18,0.0,0.0
1,2,7,0,20.68,0.0,24.38,8.7,3.72,0.04,0.0,0.0
1,3,7,0,20.68,0.0,24.52,10.3,0.72,0.11,0.0,0.0
1,4,7,0,20.67,0.0,24.73,7.4,0.12,0.0,0.0,0.0
1,5,7,0,20.68,0.0,24.89,9.8,0.0,0.01,0.0,0.0
1,6,7,0,20.68,0.0,25.02,10.1,1.2,0.03,0.0,0.0
1,7,7,0,20.68,0.0,25.09,11.3,1.32,0.09,0.0,0.0
1,8,7,0,20.68,0.0,25.18,12.0,3.36,0.18,0.0,12.1373
1,9,7,0,20.68,0.0,25.01,13.5,6.0,0.38,0.0,153.257
1,10,7,0,20.76,0.0,24.55,15.8,3.0,0.71,0.0,223.319
1,11,7,0,20.83,0.0,24.08,12.4,24.48,0.7,0.0,309.712
1,12,7,0,20.93,0.0,23.6,12.9,6.0,0.87,0.0,304.73400000000004
1,13,7,0,21.19,0.0,22.87,17.8,13.2,1.57,0.0,220.277
1,14,7,0,21.18,0.0,22.78,14.7,3.84,1.37,0.0,193.34
1,15,7,0,21.13,0.0,22.74,12.4,0.84,1.38,0.0,190.948
1,16,7,0,21.06,0.0,22.85,12.3,9.0,1.15,0.0,96.8756
1,17,7,0,21.05,0.0,22.91,15.5,1.08,1.13,0.0,0.0
1,18,7,0,21.04,0.0,23.17,15.6,4.08,1.08,0.0,0.0
1,19,7,0,21.04,0.0,23.73,15.8,4.32,1.12,0.0,0.0
1,20,7,0,21.23,0.0,24.26,21.1,1.08,1.63,0.0,0.0
1,21,7,0,21.14,0.0,24.87,19.0,1.92,1.24,0.0,0.0
1,22,7,0,21.2,0.0,24.9,22.0,0.72,1.5,0.0,0.0
1,23,7,0,21.04,0.0,25.07,18.8,1.56,0.96,0.0,0.0
1,24,7,0,20.81,0.0,24.94,15.2,2.76,0.58,0.0,0.0
1,1,1,0,20.71,0.0,24.58,11.2,3.0,0.26,0.0,0.0
1,2,1,0,20.68,0.0,24.07,11.5,0.36,0.18,0.0,0.0
1,3,1,0,20.67,0.0,23.37,9.2,0.6,0.0,0.0,0.0
1,4,1,0,20.67,0.0,22.79,9.9,0.12,0.0,0.0,0.0
1,5,1,0,20.67,0.0,22.24,11.9,0.12,0.0,0.0,0.0
1,6,1,0,20.66,0.0,21.73,10.0,0.96,0.0,0.0,0.0
1,7,1,0,20.64,0.0,21.07,9.7,3.6,0.0,0.0,0.0
1,8,1,0,20.67,0.0,20.21,15.5,12.6,0.0,0.0,14.373
1,9,1,0,20.82,0.0,19.35,13.2,17.52,0.06,0.0,293.472
1,10,1,0,21.06,0.0,18.31,13.3,9.36,1.13,0.0,449.281
1,11,1,0,21.16,0.0,17.61,11.3,19.44,1.94,0.0,572.286
1,12,1,0,21.36,0.0,16.9,13.8,6.36,4.82,0.0,621.1759999999999
1,13,1,0,21.5,0.0,16.36,17.2,4.68,8.92,0.0,618.477
1,14,1,0,21.5,0.0,15.76,11.1,0.36,7.34,0.0,559.786
1,15,1,0,21.52,0.0,15.15,10.3,0.48,8.82,0.0,439.717
1,16,1,0,21.62,0.0,14.72,14.0,0.84,8.84,0.0,261.096
1,17,1,0,21.24,0.0,14.9,10.3,3.12,1.34,0.0,3.73652
1,18,1,0,21.02,0.0,15.22,11.9,2.76,0.86,0.0,0.0
1,19,1,0,21.01,0.0,15.9,14.2,1.32,1.03,0.0,0.0
1,20,1,0,21.21,0.0,16.64,20.6,2.16,1.94,0.0,0.0
1,21,1,0,20.99,0.0,17.64,16.7,1.68,0.91,0.0,0.0
1,22,1,0,20.84,0.0,18.38,14.9,2.76,0.54,0.0,0.0
1,23,1,0,20.82,0.0,18.99,18.6,0.36,0.66,0.0,0.0
1,24,1,0,20.72,0.0,19.47,13.7,2.28,0.25,0.0,0.0
1,1,2,0,20.68,0.0,19.74,10.3,0.48,0.0,0.0,0.0
1,2,2,0,20.66,0.0,19.86,9.3,0.0,0.0,0.0,0.0
1,3,2,0,20.63,0.0,19.77,6.8,0.0,0.0,0.0,0.0
1,4,2,0,20.65,0.0,19.48,12.6,0.0,0.0,0.0,0.0
1,5,2,0,20.65,0.0,19.1,13.2,0.12,0.0,0.0,0.0
1,6,2,0,20.61,0.0,18.81,7.5,0.84,0.0,0.0,0.0
1,7,2,0,20.62,0.0,18.42,12.1,8.16,0.0,0.0,0.0
1,8,2,0,20.63,0.0,18.17,14.4,24.0,0.0,0.0,12.4549
1,9,2,0,20.7,0.0,17.93,12.4,10.44,0.0,0.0,304.272
1,10,2,0,20.82,0.0,17.62,13.6,6.48,0.07,0.0,372.1830000000001
1,11,2,0,20.78,0.0,17.41,11.4,9.72,0.18,0.0,363.732
1,12,2,0,20.94,0.0,16.69,13.1,4.44,0.62,0.0,477.927
1,13,2,0,21.13,0.0,16.17,14.0,6.0,1.86,0.0,503.966
1,14,2,0,21.18,0.0,15.8,12.7,12.12,2.48,0.0,412.249
1,15,2,0,21.24,0.0,15.35,10.0,1.32,3.9,0.0,411.195
1,16,2,0,21.33,0.0,14.93,13.8,6.84,4.67,0.0,262.251
1,17,2,0,20.98,0.0,15.08,11.1,7.44,0.79,0.0,9.11048
1,18,2,0,20.84,0.0,15.4,13.7,0.0,0.65,0.0,0.0
1,19,2,0,20.83,0.0,16.33,14.5,1.08,0.67,0.0,0.0
1,20,2,0,20.86,0.0,17.38,18.7,0.84,0.93,0.0,0.0
1,21,2,0,20.77,0.0,18.07,15.4,0.84,0.55,0.0,0.0
1,22,2,0,20.74,0.0,18.4,15.8,2.52,0.51,0.0,0.0
1,23,2,0,20.7,0.0,18.72,12.6,5.16,0.24,0.0,0.0
1,24,2,0,20.68,0.0,18.82,10.7,3.48,0.03,0.0,0.0
1,1,3,0,20.68,0.0,18.75,13.4,1.8,0.12,0.0,0.0
1,2,3,0,20.65,0.0,18.73,6.5,0.36,0.0,0.0,0.0
1,3,3,0,20.64,0.0,18.6,8.8,0.0,0.0,0.0,0.0
1,4,3,0,20.64,0.0,18.31,10.5,1.32,0.0,0.0,0.0
1,5,3,0,20.64,0.0,17.99,12.0,0.0,0.0,0.0,0.0
1,6,3,0,20.63,0.0,17.66,11.7,0.96,0.0,0.0,0.0
1,7,3,0,20.63,0.0,17.3,13.5,5.28,0.0,0.0,0.0
1,8,3,0,20.64,0.0,17.01,14.5,16.32,0.0,0.0,17.2444
1,9,3,0,20.76,0.0,16.56,12.9,12.72,0.03,0.0,311.058
1,10,3,0,21.07,0.0,15.83,16.2,15.84,1.18,0.0,486.203
1,11,3,0,21.09,0.0,15.48,13.8,11.4,1.08,0.0,516.34
1,12,3,0,21.14,0.0,14.74,13.6,24.12,1.59,0.0,497.285
1,13,3,0,21.14,0.0,14.01,11.9,2.16,1.55,0.0,433.882
1,14,3,0,21.21,0.0,13.48,12.4,0.72,2.81,0.0,457.538
1,15,3,0,21.29,0.0,13.43,13.1,1.32,4.71,0.0,402.142
1,16,3,0,21.25,0.0,13.74,12.4,0.36,3.77,0.0,259.137
1,17,3,0,21.02,0.0,14.34,15.1,1.2,1.01,0.0,3.7762
1,18,3,0,20.81,0.0,15.34,13.1,3.72,0.52,0.0,0.0
1,19,3,0,20.79,0.0,16.93,16.2,3.6,0.7,0.0,0.0
1,20,3,0,20.84,0.0,18.43,19.1,1.08,0.83,0.0,0.0
1,21,3,0,20.82,0.0,19.46,18.9,2.88,0.78,0.0,0.0
1,22,3,0,20.75,0.0,20.24,15.8,13.44,0.58,0.0,0.0
1,23,3,0,20.71,0.0,20.79,13.4,3.0,0.38,0.0,0.0
1,24,3,0,20.68,0.0,21.1,11.7,0.84,0.22,0.0,0.0
1,1,4,0,20.68,0.0,21.06,12.0,0.12,0.19,0.0,0.0
1,2,4,0,20.68,0.0,20.98,12.1,0.12,0.17,0.0,0.0
1,3,4,0,20.67,0.0,21.08,8.5,0.24,0.0,0.0,0.0
1,4,4,0,20.67,0.0,21.13,9.5,1.56,0.0,0.0,0.0
1,5,4,0,20.66,0.0,21.27,7.8,0.0,0.0,0.0,0.0
1,6,4,0,20.66,0.0,21.38,9.1,0.48,0.0,0.0,0.0
1,7,4,0,20.66,0.0,21.52,9.2,5.64,0.0,0.0,0.0
1,8,4,0,20.68,0.0,21.67,13.1,20.28,0.11,0.0,6.62344
