month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
6,1,5,0,24.278513,-0.16593166,60.70362,0.18733284,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,2,5,0,24.264734,-0.17971084,61.14069,0.18591776,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,3,5,0,24.214113,-0.23033068,61.779377,0.18461598,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,4,5,0,24.119434,-0.32501087,62.55743,0.18735151,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,5,5,0,23.9955,-0.44894433,64.078804,0.20223667,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,6,5,0,23.893332,-0.55111337,65.58924,0.23087537,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,7,5,0,24.19646,-0.58131677,64.880554,0.2785689,0.0,0.0,0.0,25.331348,1.0,24.777779,24.777779,1
6,8,5,0,24.848763,-0.15123792,63.014694,0.4547772,0.0,0.0,0.0,91.302536,1.0,25.0,25.0,1
6,9,5,0,24.99118,-0.008819802,61.736507,0.62060094,1.3129643,3.8661427,0.0,221.97502,1.0,25.0,25.0,1
6,10,5,0,24.99819,-0.0018103233,61.80352,0.79678035,0.0,1.1203837,0.0,401.64407,1.0,25.0,25.0,1
6,11,5,0,24.998137,-0.0018632028,61.612766,0.78700435,0.0,1.5132071,0.0,564.91034,1.0,25.0,25.0,1
6,12,5,0,24.997787,-0.0022132958,61.215473,0.6676233,0.11433226,1.8195976,0.0,668.9316,0.0,25.0,25.0,1
6,13,5,0,24.996828,-0.0031726127,60.611572,0.75983363,0.11433226,2.3073266,0.0,683.7988,1.0,25.0,25.0,1
6,14,5,0,24.995493,-0.0045072297,59.84257,0.5440133,0.0,2.6266377,0.0,687.1585,0.0,25.0,25.0,1
6,15,5,0,24.992216,-0.0077830334,58.934433,0.48300073,0.11433222,3.2855463,0.0,645.004,0.0,25.0,25.0,1
6,16,5,0,24.98889,-0.011109828,58.029896,1.462467,0.2677698,3.7619107,0.0,553.2722,1.0,25.0,25.0,1
6,17,5,0,24.990854,-0.009145576,57.056816,0.43346822,0.3269411,3.663769,0.0,421.39114,1.0,25.0,25.0,1
6,18,5,0,24.994267,-0.0057325778,56.132076,0.3967779,0.18567085,3.5083718,0.0,247.31622,1.0,25.0,25.0,1
6,19,5,0,24.996351,-0.0036487062,55.517445,0.24196976,0.0,2.7809525,0.0,67.321686,0.0,25.0,25.0,1
6,20,5,0,24.997953,-0.0020464107,55.363293,0.3912005,0.0,1.8793167,0.0,-0.0,1.0,25.0,25.0,1
6,21,5,0,24.996908,-0.0030927376,55.17685,0.3646825,0.37433454,2.4904008,0.0,0.0,1.0,25.0,25.0,1
6,22,5,0,23.413036,0.02414819,60.28525,0.3876185,0.0,2.7821968,0.0,0.0,1.0,23.38889,23.38889,1
6,23,5,0,22.782463,0.0046847835,62.294132,0.19325745,0.0,2.6264436,0.0,0.0,0.0,22.777779,22.777779,1
6,24,5,0,23.875748,-0.06869647,58.883247,0.18901224,0.0,0.51915574,0.0,0.0,0.0,23.944445,23.944445,1
6,1,6,0,24.363268,-0.08117618,57.747643,0.18733284,0.0,0.09815397,0.0,0.0,0.0,24.444445,24.444445,1
6,2,6,0,23.460638,0.016193587,61.280735,0.17920846,0.0,0.8382484,0.0,0.0,1.0,23.444445,23.444445,1
6,3,6,0,22.79661,0.018831545,64.03947,0.16868313,0.0,1.2435434,0.0,0.0,1.0,22.777779,22.777779,1
6,4,6,0,23.637995,-0.13978292,62.12669,0.18735151,0.0,0.057543043,0.0,0.0,1.0,23.777779,23.777779,1
6,5,6,0,23.933102,-0.51134264,61.684616,0.20223667,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,6,6,0,24.049604,-0.3948397,62.908146,0.23087537,0.0,0.0,0.0,0.0,1.0,24.444445,24.444445,1
6,7,6,0,24.477829,-0.29994854,61.87785,0.2785689,0.0,0.0,0.0,29.413557,1.0,24.777779,24.777779,1
6,8,6,0,24.95996,-0.040039513,60.77581,0.35467458,0.0,0.20211591,0.0,135.22647,1.0,25.0,25.0,1
6,9,6,0,24.993563,-0.0064364863,60.053146,0.51848775,1.0349616,3.5062718,0.0,298.613,0.0,25.0,25.0,1
6,10,6,0,24.99822,-0.0017795993,59.900547,0.69885284,0.0,1.3110639,0.0,466.0647,0.0,25.0,25.0,1
6,11,6,0,24.998016,-0.001983789,59.46994,0.78700435,0.26502055,1.7660259,0.0,583.1921,1.0,25.0,25.0,1
6,12,6,0,24.997335,-0.0026651085,58.654366,1.0020417,0.0,2.5330513,0.0,648.8753,1.0,25.0,25.0,1
6,13,6,0,24.886377,-0.0025119546,58.302845,0.75983363,0.0,2.634667,0.0,671.3684,1.0,24.88889,24.88889,1
6,14,6,0,23.91725,0.028360011,60.467148,0.6368622,0.0,3.9377112,0.0,672.6154,1.0,23.88889,23.88889,1
6,15,6,0,23.98783,-0.012170314,58.94712,0.5728769,0.11373675,4.440155,0.0,632.5983,1.0,24.0,24.0,1
6,16,6,0,24.900402,-0.09959799,54.76341,0.5505296,0.7839646,5.194418,0.0,541.6831,1.0,25.0,25.0,1
6,17,6,0,24.990335,-0.009664439,53.76017,0.43346822,0.22747256,3.434651,0.0,411.01535,1.0,25.0,25.0,1
6,18,6,0,24.995127,-0.0048738644,53.03654,0.27973914,0.0,3.3341196,0.0,241.4041,0.0,25.0,25.0,1
6,19,6,0,24.996645,-0.003355527,52.587326,0.37085208,0.0,2.8420517,0.0,66.47773,1.0,25.0,25.0,1
6,20,6,0,24.998423,-0.0015769408,52.528275,0.21914196,0.0,1.7541331,0.0,-0.0,1.0,25.0,25.0,1
6,21,6,0,24.998339,-0.0016618448,52.55666,0.201691,0.0,1.455771,0.0,0.0,1.0,25.0,25.0,1
6,22,6,0,24.942692,-0.001752571,52.87667,0.19623864,0.0,1.4020262,0.0,0.0,1.0,24.944445,24.944445,1
6,23,6,0,24.446424,0.001980953,54.56667,0.19325745,0.0,1.5448012,0.0,0.0,1.0,24.444445,24.444445,1
6,24,6,0,24.442368,-0.0020768973,54.8028,0.18901224,0.0,1.0831916,0.0,0.0,1.0,24.444445,24.444445,1
6,1,7,0,24.442793,-0.0016517666,55.06071,0.18733284,0.0,0.72672635,0.0,0.0,1.0,24.444445,24.444445,1
6,2,7,0,24.442884,-0.00155924,55.320244,0.18591776,0.0,0.512027,0.0,0.0,1.0,24.444445,24.444445,1
6,3,7,0,24.443241,-0.0012026224,55.932987,0.18461598,0.0,0.36831477,0.0,0.0,1.0,24.444445,24.444445,1
6,4,7,0,24.443384,-0.0010608927,56.19355,0.18735151,0.0,0.26667926,0.0,0.0,1.0,24.444445,24.444445,1
6,5,7,0,24.443472,-0.0009724153,56.450047,0.20223667,0.0,0.18869823,0.0,0.0,1.0,24.444445,24.444445,1
6,6,7,0,24.443674,-0.00076959084,57.06183,0.23087537,0.0,0.13352542,0.0,0.0,1.0,24.444445,24.444445,1
6,7,7,0,24.743748,-0.034030966,56.72637,0.2785689,0.0,0.069446765,0.0,32.998703,1.0,24.777779,24.777779,1
6,8,7,0,24.988384,-0.011615186,56.227776,0.4547772,0.0,0.2358613,0.0,130.09343,1.0,25.0,25.0,1
6,9,7,0,24.999094,-0.0009061634,56.58301,0.51848775,0.0,0.59878784,0.0,261.739,0.0,25.0,25.0,1
6,10,7,0,24.999142,-0.0008591312,56.646076,0.69885284,0.0,0.89181495,0.0,392.09894,0.0,25.0,25.0,1
6,11,7,0,24.998867,-0.0011326513,56.717396,0.69203585,0.0,1.2305466,0.0,536.63324,0.0,25.0,25.0,1
6,12,7,0,24.996706,-0.0032941548,56.765484,1.2161523,0.72233117,1.7643027,0.0,620.5233,1.0,25.0,25.0,1
6,13,7,0,24.61671,0.005598804,57.99825,0.75983363,0.33670822,1.9508926,0.0,640.3423,1.0,24.61111,24.61111,1
6,14,7,0,23.36524,0.031907063,61.73681,0.5440133,0.0,3.155613,0.0,605.63446,1.0,23.333334,23.333334,1
6,15,7,0,23.696934,-0.025287978,60.29715,0.48300073,0.0,2.8290112,0.0,543.27075,1.0,23.722221,23.722221,1
6,16,7,0,24.994999,-0.005000691,56.051285,0.45468923,0.0,1.1840514,0.0,390.21967,1.0,25.0,25.0,1
6,17,7,0,24.997177,-0.0028223963,56.142582,0.33105418,0.0,1.4708859,0.0,266.47968,1.0,25.0,25.0,1
6,18,7,0,24.997555,-0.0024452705,56.280827,0.3967779,0.0,1.5270349,0.0,149.0907,1.0,25.0,25.0,1
6,19,7,0,24.99826,-0.0017403853,56.49279,0.37085208,0.0,1.215299,0.0,47.793148,1.0,25.0,25.0,1
6,20,7,0,24.998722,-0.0012771693,56.893837,0.35911456,0.0,0.85228276,0.0,-0.0,1.0,25.0,25.0,1
