Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,9.833333084922426e-08,0,0,0,0.0
8.0,1.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,1.0,0,,,,1.006764715081469e-07,0,0,0,9.136666663487752
8.0,7.0,1.0,0,,,,0.5012500295003255,0,0,0,85.44333330790202
8.0,8.0,1.0,0,,,,1.410316691080729,0,0,0,215.7433344523112
8.0,9.0,1.0,0,,,,2.755116666666666,0,0,0,353.92666676839195
8.0,10.0,1.0,0,,,,4.266466666666666,0,0,0,472.7133341471354
8.0,11.0,1.0,0,,,,4.694988887532553,0,0,0,553.7877787272135
8.0,12.0,1.0,0,,,,4.943466666666667,0,0,0,593.4633321126302
8.0,13.0,1.0,0,,,,4.629949991861981,0,0,0,584.5888895670573
8.0,14.0,1.0,0,,,,3.6165,0,0,0,534.9566660563152
8.0,15.0,1.0,0,,,,2.2178166666666677,0,0,0,448.2666651407878
8.0,16.0,1.0,0,,,,1.2707833943684899,0,0,0,325.3000030517578
8.0,17.0,1.0,0,,,,0.6834167358398441,0,0,0,185.6566677093506
8.0,18.0,1.0,0,,,,0.13985007298787414,0,0,0,62.83333361943563
8.0,19.0,1.0,0,,,,0.002325089850055158,0,0,0,4.288333320617676
8.0,20.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,21.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,22.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,23.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,24.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,1.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,2.0,0,,,,0.02163341187092956,0,0,0,10.023333326975505
8.0,7.0,2.0,0,,,,0.23961670735677093,0,0,0,84.95333353678386
8.0,8.0,2.0,0,,,,1.4601666931152342,0,0,0,210.4899996439616
8.0,9.0,2.0,0,,,,3.0199833333333332,0,0,0,347.99666493733724
8.0,10.0,2.0,0,,,,3.8853166666666645,0,0,0,462.57166748046876
8.0,11.0,2.0,0,,,,4.717583333333335,0,0,0,545.2700017293295
8.0,12.0,2.0,0,,,,5.038577775065103,0,0,0,585.1811126708984
8.0,13.0,2.0,0,,,,4.875966666666669,0,0,0,574.8433359781901
8.0,14.0,2.0,0,,,,3.7762277832031237,0,0,0,528.2644449869791
8.0,15.0,2.0,0,,,,2.003016674804687,0,0,0,440.1799992879232
8.0,16.0,2.0,0,,,,0.720066752115886,0,0,0,319.27888844807944
8.0,17.0,2.0,0,,,,0.31456676025390623,0,0,0,182.6199998219808
8.0,18.0,2.0,0,,,,0.09705007158915215,0,0,0,61.384444332122804
8.0,19.0,2.0,0,,,,0.005516759809161628,0,0,0,4.413333336512248
8.0,20.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,21.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,22.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,23.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,24.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,1.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,3.0,0,,,,0.03945007526326384,0,0,0,13.766666666666667
8.0,7.0,3.0,0,,,,0.44223891270955434,0,0,0,95.99999993642172
8.0,8.0,3.0,0,,,,1.5267833455403648,0,0,0,217.98999938964843
8.0,9.0,3.0,0,,,,2.4407750101725263,0,0,0,337.3850003560384
8.0,10.0,3.0,0,,,,3.595133333333334,0,0,0,449.6433364868164
8.0,11.0,3.0,0,,,,4.4388,0,0,0,564.7666676839193
8.0,12.0,3.0,0,,,,4.581116666666666,0,0,0,594.6200002034506
8.0,13.0,3.0,0,,,,4.939616666666665,0,0,0,589.3166646321614
8.0,14.0,3.0,0,,,,3.72765,0,0,0,540.0199976603191
8.0,15.0,3.0,0,,,,2.246238899739582,0,0,0,448.44222259521484
8.0,16.0,3.0,0,,,,1.16641673787435,0,0,0,324.58666636149087
8.0,17.0,3.0,0,,,,0.39598342692057387,0,0,0,185.75444526672362
8.0,18.0,3.0,0,,,,0.07665007794698095,0,0,0,59.996666717529294
8.0,19.0,3.0,0,,,,0.0019334298227927022,0,0,0,3.493333355585734
8.0,20.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,21.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,22.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,23.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,24.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,1.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,2.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,3.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,4.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,5.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
8.0,6.0,4.0,0,,,,1.000815820589196e-07,0,0,0,7.483333333333333
8.0,7.0,4.0,0,,,,0.1933167165120443,0,0,0,91.6044444402059
8.0,8.0,4.0,0,,,,0.93768337504069,0,0,0,206.1766670227051
8.0,9.0,4.0,0,,,,1.7544722432454427,0,0,0,320.3199994405111
8.0,10.0,4.0,0,,,,3.1151166666666668,0,0,0,478.4533335367839
8.0,11.0,4.0,0,,,,2.434800004069011,0,0,0,549.6188903808594
8.0,12.0,4.0,0,,,,4.567750000000002,0,0,0,586.213335164388
8.0,13.0,4.0,0,,,,4.117527783203125,0,0,0,580.8399993896485
8.0,14.0,4.0,0,,,,3.4958833333333335,0,0,0,533.2466664632161
