timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2025-01-01T00:00:00,3.0,3.0,3.0,-0.0
2025-01-01T00:15:00,2.75,2.75,2.75,-0.0
2025-01-01T00:30:00,3.0,3.0,3.0,-0.0
2025-01-01T00:45:00,2.75,2.75,2.75,-0.0
2025-01-01T01:00:00,3.0,3.0,3.0,-0.0
2025-01-01T01:15:00,3.0,3.0,3.0,-0.0
2025-01-01T01:30:00,3.5,3.5,3.5,-0.0
2025-01-01T01:45:00,4.0,4.0,4.0,-0.0
2025-01-01T02:00:00,3.75,3.75,3.75,-0.0
2025-01-01T02:15:00,4.0,4.0,4.0,-0.0
2025-01-01T02:30:00,4.25,4.25,4.25,-0.0
2025-01-01T02:45:00,4.25,4.25,4.25,-0.0
2025-01-01T03:00:00,5.0,5.0,5.0,-0.0
2025-01-01T03:15:00,4.25,4.25,4.25,-0.0
2025-01-01T03:30:00,4.25,4.25,4.25,-0.0
2025-01-01T03:45:00,3.75,3.75,3.75,-0.0
2025-01-01T04:00:00,3.75,3.75,3.75,-0.0
2025-01-01T04:15:00,3.25,3.25,3.25,-0.0
2025-01-01T04:30:00,2.75,2.75,2.75,-0.0
2025-01-01T04:45:00,3.0,3.0,3.0,-0.0
2025-01-01T05:00:00,2.75,2.75,2.75,-0.0
2025-01-01T05:15:00,3.25,3.25,3.25,-0.0
2025-01-01T05:30:00,3.0,3.0,3.0,-0.0
2025-01-01T05:45:00,3.25,3.25,3.25,-0.0
2025-01-01T06:00:00,3.5,3.5,3.5,-0.0
2025-01-01T06:15:00,4.25,4.25,4.25,-0.0
2025-01-01T06:30:00,5.25,5.25,5.25,-0.0
2025-01-01T06:45:00,5.25,5.25,5.25,-0.0
2025-01-01T07:00:00,5.5,5.5,5.5,-0.0
2025-01-01T07:15:00,6.25,6.25,6.25,-0.0
2025-01-01T07:30:00,7.75,7.75,7.75,-0.0
2025-01-01T07:45:00,6.75,6.75,6.75,-0.0
2025-01-01T08:00:00,6.0,6.002500057220459,6.002500057220459,-0.0024999999441206455
2025-01-01T08:15:00,6.5,6.547500133514404,6.547500133514404,-0.04749999940395355
2025-01-01T08:30:00,5.5,5.614999771118164,5.614999771118164,-0.11500000208616257
2025-01-01T08:45:00,5.25,5.465000152587891,5.465000152587891,-0.2150000035762787
2025-01-01T09:00:00,3.7064404487609863,4.114999771118164,4.114999771118164,-0.4085594415664673
2025-01-01T09:15:00,2.9194447994232178,3.674999952316284,3.674999952316284,-0.7555551528930664
2025-01-01T09:30:00,2.865144729614258,4.130000114440918,4.130000114440918,-1.2648552656173706
2025-01-01T09:45:00,3.34694504737854,4.78249979019165,4.78249979019165,-1.4355547428131104
2025-01-01T10:00:00,4.821346282958984,6.835000038146973,6.835000038146973,-2.0136537551879883
2025-01-01T10:15:00,2.1998908519744873,5.582499980926514,5.582499980926514,-3.3826091289520264
2025-01-01T10:30:00,0.0,3.799999952316284,3.799999952316284,-4.16996431350708
2025-01-01T10:45:00,0.0,3.930000066757202,3.930000066757202,-4.586960315704346
2025-01-01T11:00:00,0.8616089820861816,5.642499923706055,5.642499923706055,-4.780890941619873
2025-01-01T11:15:00,3.8543143272399902,8.725000381469727,8.725000381469727,-4.870686054229736
2025-01-01T11:30:00,0.33574581146240234,5.434999942779541,5.434999942779541,-5.099254131317139
2025-01-01T11:45:00,0.0,4.547500133514404,4.547500133514404,-5.221701622009277
2025-01-01T12:00:00,0.0,4.224999904632568,4.224999904632568,-5.44335412979126
2025-01-01T12:15:00,0.0,4.502500057220459,4.502500057220459,-5.473443031311035
2025-01-01T12:30:00,1.5175247192382812,7.125,7.125,-5.607475280761719
2025-01-01T12:45:00,0.0,4.452499866485596,4.452499866485596,-5.6922712326049805
2025-01-01T13:00:00,0.0,4.485000133514404,4.485000133514404,-5.447340965270996
2025-01-01T13:15:00,0.0,4.362500190734863,4.362500190734863,-5.586666107177734
2025-01-01T13:30:00,0.0,5.292500019073486,5.292500019073486,-5.51017427444458
2025-01-01T13:45:00,0.0,3.887500047683716,3.887500047683716,-3.974865198135376
2025-01-01T14:00:00,0.0,4.96750020980835,4.96750020980835,-5.406301498413086
