timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2025-01-01T00:00:00,3.0,0.0,0.0,0.0,0.5121732354164124,0.24944999814033508
2025-01-01T00:15:00,2.75,0.0,0.0,0.0,0.469492107629776,0.22866249084472656
2025-01-01T00:30:00,3.0,0.0,0.0,0.0,0.5121732354164124,0.24944999814033508
2025-01-01T00:45:00,2.75,0.0,0.0,0.0,0.469492107629776,0.22866249084472656
2025-01-01T01:00:00,3.0,0.0,0.0,0.0,0.47195714712142944,0.24944999814033508
2025-01-01T01:15:00,3.0,0.0,0.0,0.0,0.47195714712142944,0.24944999814033508
2025-01-01T01:30:00,3.5,0.0,0.0,0.0,0.5506166815757751,0.29102498292922974
2025-01-01T01:45:00,4.0,0.0,0.0,0.0,0.6292762160301208,0.3325999975204468
2025-01-01T02:00:00,3.75,0.0,0.0,0.0,0.5793845653533936,0.3184875249862671
2025-01-01T02:15:00,4.0,0.0,0.0,0.0,0.6180102229118347,0.3397200107574463
2025-01-01T02:30:00,4.25,0.0,0.0,0.0,0.6566358804702759,0.3609524965286255
2025-01-01T02:45:00,4.25,0.0,0.0,0.0,0.6566358804702759,0.3609524965286255
2025-01-01T03:00:00,5.0,0.0,0.0,0.0,0.754724383354187,0.42465001344680786
2025-01-01T03:15:00,4.25,0.0,0.0,0.0,0.6415157318115234,0.3609524965286255
2025-01-01T03:30:00,4.25,0.0,0.0,0.0,0.6415157318115234,0.3609524965286255
2025-01-01T03:45:00,3.75,0.0,0.0,0.0,0.5660432577133179,0.3184875249862671
2025-01-01T04:00:00,3.75,0.0,0.0,0.0,0.5693244934082031,0.3184875249862671
2025-01-01T04:15:00,3.25,0.0,0.0,0.0,0.49341458082199097,0.2760224938392639
2025-01-01T04:30:00,2.75,0.0,0.0,0.0,0.4175046384334564,0.23355750739574432
2025-01-01T04:45:00,3.0,0.0,0.0,0.0,0.4554595947265625,0.2547900080680847
2025-01-01T05:00:00,2.75,0.0,0.0,0.0,0.43474259972572327,0.23355750739574432
2025-01-01T05:15:00,3.25,0.0,0.0,0.0,0.5137867331504822,0.2760224938392639
2025-01-01T05:30:00,3.0,0.0,0.0,0.0,0.4742646813392639,0.2547900080680847
2025-01-01T05:45:00,3.25,0.0,0.0,0.0,0.5137867331504822,0.2760224938392639
2025-01-01T06:00:00,3.5,0.0,0.0,0.0,0.5667877793312073,0.29102498292922974
2025-01-01T06:15:00,4.25,0.0,0.0,0.0,0.6882423162460327,0.3533875048160553
2025-01-01T06:30:00,5.25,0.0,0.0,0.0,0.8501816987991333,0.436537504196167
2025-01-01T06:45:00,5.25,0.0,0.0,0.0,0.8501816987991333,0.436537504196167
2025-01-01T07:00:00,5.5,0.0,0.0,0.0,0.9039028286933899,0.4573249816894531
2025-01-01T07:15:00,6.25,0.0,0.0,0.0,1.0271623134613037,0.5196874737739563
2025-01-01T07:30:00,7.75,0.0,0.0,0.0,1.2736812829971313,0.6444125175476074
2025-01-01T07:45:00,6.75,0.0,0.0,0.0,1.1093353033065796,0.5612624883651733
2025-01-01T08:00:00,6.0,0.0,0.0,-0.0024999999441206455,1.145988941192627,0.49889999628067017
2025-01-01T08:15:00,6.5,0.0,0.0,-0.04749999940395355,1.241487979888916,0.5404750108718872
2025-01-01T08:30:00,5.5,0.0,0.0,-0.11500000208616257,1.0504897832870483,0.4573249816894531
2025-01-01T08:45:00,5.25,0.0,0.0,-0.2150000035762787,1.0027402639389038,0.436537504196167
2025-01-01T09:00:00,3.7064404487609863,0.0,0.0,-0.4085594415664673,0.7520325183868408,0.3081905245780945
2025-01-01T09:15:00,2.9194447994232178,0.0,0.0,-0.7555551528930664,0.592352032661438,0.2427518367767334
2025-01-01T09:30:00,2.865144729614258,0.0,0.0,-1.2648552656173706,0.5813345909118652,0.23823678493499756
2025-01-01T09:45:00,3.34694504737854,0.0,0.0,-1.4355547428131104,0.6790913343429565,0.2782984673976898
2025-01-01T10:00:00,4.821346282958984,0.0,0.0,-2.0136537551879883,1.0263280868530273,0.4008949398994446
2025-01-01T10:15:00,2.1998908519744873,0.0,0.0,-3.3826091289520264,0.4682944715023041,0.1829209178686142
2025-01-01T10:30:00,0.0,0.0,0.3699643611907959,-4.16996431350708,0.0,0.0
2025-01-01T10:45:00,0.0,0.0,0.6569602489471436,-4.586960315704346,0.0,0.0
2025-01-01T11:00:00,0.8616089820861816,0.0,0.0,-4.780890941619873,0.19447368383407593,0.07164278626441956
2025-01-01T11:15:00,3.8543143272399902,0.0,0.0,-4.870686054229736,0.8699569702148438,0.32048624753952026
2025-01-01T11:30:00,0.33574581146240234,0.0,0.0,-5.099254131317139,0.07578115910291672,0.02791726402938366
2025-01-01T11:45:00,0.0,0.0,0.674201488494873,-5.221701622009277,0.0,0.0
2025-01-01T12:00:00,0.0,0.0,1.2183542251586914,-5.44335412979126,0.0,0.0
2025-01-01T12:15:00,0.0,0.0,0.9709429740905762,-5.473443031311035,0.0,0.0
2025-01-01T12:30:00,1.5175247192382812,0.0,0.0,-5.607475280761719,0.35602328181266785,0.1261821836233139
2025-01-01T12:45:00,0.0,0.0,1.2397713661193848,-5.6922712326049805,0.0,0.0
2025-01-01T13:00:00,0.0,0.0,0.9623408317565918,-5.447340965270996,0.0,0.0
2025-01-01T13:15:00,0.0,0.0,1.224165916442871,-5.586666107177734,0.0,0.0
2025-01-01T13:30:00,0.0,0.0,0.21767425537109375,-5.51017427444458,0.0,0.0
2025-01-01T13:45:00,0.0,0.0,0.08736515045166016,-3.974865198135376,0.0,0.0
2025-01-01T14:00:00,0.0,0.0,0.43880128860473633,-5.406301498413086,0.0,0.0
2025-01-01T14:15:00,0.0,0.0,0.6470632553100586,-4.892063140869141,0.0,0.0
2025-01-01T14:30:00,0.0,0.0,0.3727712631225586,-4.592771053314209,0.0,0.0
2025-01-01T14:45:00,0.3973245620727539,0.0,0.0,-4.345175266265869,0.0962476059794426,0.03303753584623337
2025-01-01T15:00:00,0.14070510864257812,0.0,0.0,-4.039294719696045,0.03414635732769966,0.011699629947543144
2025-01-01T15:15:00,0.6665782928466797,0.0,0.0,-3.7484216690063477,0.16176541149616241,0.0554259829223156
2025-01-01T15:30:00,1.7415127754211426,0.0,0.0,-2.90598726272583,0.42263084650039673,0.14480678737163544
2025-01-01T15:45:00,5.101839542388916,0.0,0.0,-1.6656602621078491,1.238115906715393,0.42421796917915344
2025-01-01T16:00:00,5.571027755737305,0.0,0.0,-1.6914721727371216,1.3662927150726318,0.4632309675216675
2025-01-01T16:15:00,3.8597803115844727,0.0,0.0,-1.3252195119857788,0.9466098546981812,0.3209407329559326
2025-01-01T16:30:00,4.681369304656982,0.0,0.0,-0.648630678653717,1.1481043100357056,0.3892558515071869
2025-01-01T16:45:00,5.217164039611816,0.0,0.0,-0.31033623218536377,1.2795077562332153,0.4338071942329407
2025-01-01T17:00:00,6.25,0.0,0.0,-0.23000000417232513,1.5384184122085571,0.5196874737739563
2025-01-01T17:15:00,5.75,0.0,0.0,-0.07750000059604645,1.4153449535369873,0.47811248898506165
2025-01-01T17:30:00,5.75,0.0,0.0,-0.004999999888241291,1.4153449535369873,0.47811248898506165
2025-01-01T17:45:00,6.75,0.0,0.0,0.0,1.661491870880127,0.5612624883651733
2025-01-01T18:00:00,6.5,0.0,0.0,0.0,1.577936053276062,0.5404750108718872
2025-01-01T18:15:00,6.75,0.0,0.0,0.0,1.6386258602142334,0.5612624883651733
2025-01-01T18:30:00,7.0,0.0,0.0,0.0,1.6993157863616943,0.5820499658584595
2025-01-01T18:45:00,6.5,0.0,0.0,0.0,1.577936053276062,0.5404750108718872
2025-01-01T19:00:00,6.0,0.0,0.0,0.0,1.44905686378479,0.49889999628067017
2025-01-01T19:15:00,5.0,0.0,0.0,0.0,1.2075473070144653,0.41574999690055847
2025-01-01T19:30:00,5.0,0.0,0.0,0.0,1.2075473070144653,0.41574999690055847
2025-01-01T19:45:00,4.5,0.0,0.0,0.0,1.0867925882339478,0.3741750121116638
2025-01-01T20:00:00,5.5,0.0,0.0,0.0,1.3397400379180908,0.4573249816894531
2025-01-01T20:15:00,5.75,0.0,0.0,0.0,1.4006372690200806,0.47811248898506165
2025-01-01T20:30:00,4.5,0.0,0.0,0.0,1.0961508750915527,0.3741750121116638
2025-01-01T20:45:00,4.5,0.0,0.0,0.0,1.0961508750915527,0.3741750121116638
2025-01-01T21:00:00,4.0,0.0,0.0,0.0,0.9629567861557007,0.3325999975204468
2025-01-01T21:15:00,3.75,0.0,0.0,0.0,0.9027720093727112,0.31181249022483826
