month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
6,1,1,1,27.33795,0.0,59.878815,9.27775,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,2,1,1,27.235657,0.0,59.997166,9.27775,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,3,1,1,27.138779,0.0,60.284065,9.27775,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,4,1,1,27.050476,0.0,60.649235,9.27775,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,5,1,1,26.973536,0.0,60.90164,9.27775,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,6,1,1,27.217253,0.0,60.53881,11.495944,0.0,0.0,0.0,12.0745,13.408259,30.0,30.0,0
6,7,1,1,27.562458,0.0,59.96541,11.495944,0.0,0.0,0.0,95.1272,13.408259,30.0,30.0,0
6,8,1,1,27.884315,0.0,59.566433,11.495944,0.0,0.0,0.0,253.607,13.408259,30.0,30.0,0
6,9,1,1,28.149439,0.0,59.247482,11.495944,0.0,0.0,0.0,419.096,13.408259,30.0,30.0,0
6,10,1,1,28.355997,0.0,58.927143,11.495944,0.0,0.0,0.0,562.741,13.408259,30.0,30.0,0
6,11,1,1,28.45548,0.0,58.769455,11.495944,0.0,0.0,0.0,642.262,13.408259,30.0,30.0,0
6,12,1,1,28.608665,0.0,58.590202,11.495944,0.0,0.0,0.0,676.939,13.408259,30.0,30.0,0
6,13,1,1,28.789413,0.0,58.260612,11.495944,0.0,0.0,0.0,670.825,13.408259,30.0,30.0,0
6,14,1,1,28.976072,0.0,57.781208,11.495944,0.0,0.0,0.0,621.525,13.408259,30.0,30.0,0
6,15,1,1,29.27509,0.0,57.435806,11.495944,0.0,0.0,0.0,530.373,13.408259,30.0,30.0,0
6,16,1,1,29.580135,0.0,58.160233,11.495944,0.0,0.0,0.0,400.258,13.408259,30.0,30.0,0
6,17,1,1,29.818224,0.0,59.444103,11.495944,0.0,0.0,0.0,235.398,13.408259,30.0,30.0,0
6,18,1,1,29.850704,0.0,60.226402,9.27775,0.0,0.0,0.0,87.1374,0.0,30.0,30.0,0
6,19,1,1,29.656355,0.0,60.07886,9.27775,0.0,0.0,0.0,9.35545,0.0,30.0,30.0,0
6,20,1,1,29.348011,0.0,60.20274,9.27775,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
