month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
6,1,1,1,24.96991,0.0,43.77648,1.7715894,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,2,1,1,24.703955,0.0,43.69025,1.7715894,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,3,1,1,24.462717,0.0,43.520237,1.7715894,0.35073835,0.0,0.0,0.0,0.0,30.0,30.0,0
6,4,1,1,24.25354,0.0,43.384678,1.7715894,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,5,1,1,24.063232,0.0,43.351383,1.7715894,0.35071403,0.0,0.0,0.0,0.0,30.0,30.0,0
6,6,1,1,23.957268,0.0,43.2764,1.7715894,0.0,0.0,0.0,12.0745,0.0,30.0,30.0,0
6,7,1,1,24.048147,0.0,42.84608,1.7715894,0.0,0.0,0.0,95.1272,0.0,28.0,28.0,1
6,8,1,1,24.31675,0.0,49.801434,1.7715894,0.35071316,11.37118,0.0,253.607,0.0,26.0,26.0,1
6,9,1,1,24.78501,0.0,49.74215,3.5802958,0.36450535,2.4417546,0.0,419.096,37.041706,26.0,26.0,1
6,10,1,1,25.537874,0.0,49.555065,7.1605916,1.1416755,4.798026,0.0,562.741,74.08341,26.0,26.0,1
6,11,1,1,25.986202,0.0,49.94124,7.1605916,1.1482368,12.930808,0.0,642.262,74.08341,26.0,26.0,1
6,12,1,1,26.0,0.0,49.999622,9.547456,1.1656659,29.830317,0.0,676.939,148.16682,26.0,26.0,1
6,13,1,1,26.0,0.0,49.999374,9.547456,1.5540137,34.489693,0.0,670.825,148.16682,26.0,26.0,1
6,14,1,1,26.0,0.0,49.999992,9.547456,1.1585646,37.276768,0.0,621.525,148.16682,26.0,26.0,1
6,15,1,1,26.0,0.0,49.999294,9.547456,1.1622028,38.153175,0.0,530.373,148.16682,26.0,26.0,1
6,16,1,1,26.0,0.0,49.999287,9.547456,1.1688834,37.908855,0.0,400.258,148.16682,26.0,26.0,1
6,17,1,1,26.0,0.0,49.999992,7.1605916,1.1653943,26.063997,0.0,235.398,74.08341,26.0,26.0,1
6,18,1,1,26.0,0.0,50.0,4.773728,1.1218425,15.218065,0.0,87.1374,37.041706,26.0,26.0,1
6,19,1,1,26.320309,0.0,48.21011,1.7715894,0.0,0.0,0.0,9.35545,0.0,30.0,30.0,0
6,20,1,1,26.206678,0.0,46.577686,1.7715894,0.35062677,0.0,0.0,0.0,0.0,30.0,30.0,0
6,21,1,1,25.925234,0.0,45.33743,1.7715894,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,22,1,1,25.65779,0.0,44.55964,1.7715894,0.35070816,0.0,0.0,0.0,0.0,30.0,30.0,0
6,23,1,1,25.414427,0.0,44.114883,1.7715894,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,24,1,1,25.191544,0.0,43.880142,1.7715894,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,1,2,1,25.022167,0.0,43.669228,2.3621192,0.3506829,0.0,0.0,0.0,0.0,30.0,30.0,0
6,2,2,1,24.863684,0.0,43.56122,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,3,2,1,24.691246,0.0,43.577457,2.3621192,0.35070708,0.0,0.0,0.0,0.0,30.0,30.0,0
6,4,2,1,24.499805,0.0,43.7042,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,5,2,1,24.30339,0.0,43.92622,2.3621192,0.0,0.0,0.0,0.0,0.0,28.0,28.0,1
6,6,2,1,24.24024,0.0,49.66549,2.3621192,0.3506828,4.4770894,0.0,7.35348,0.0,26.0,26.0,1
6,7,2,1,24.45043,0.0,49.82112,4.773728,0.7309854,3.2026513,0.0,89.2398,37.041706,26.0,26.0,1
6,8,2,1,24.97728,0.0,49.74042,7.1605916,0.7478493,10.733587,0.0,238.795,74.08341,26.0,26.0,1
6,9,2,1,25.857224,0.0,49.64103,10.740888,1.1515744,18.82533,0.0,386.274,185.20853,26.0,26.0,1
6,10,2,1,26.0,0.0,49.99999,10.740888,1.2308098,32.756863,0.0,558.966,185.20853,26.0,26.0,1
6,11,2,1,26.0,0.0,50.0,10.740888,2.0217328,47.59484,0.0,579.218,259.29196,26.0,26.0,1
6,12,2,1,26.0,0.0,49.9991,10.740888,2.105498,53.138172,0.0,554.09,259.29196,26.0,26.0,1
6,13,2,1,26.0,0.0,49.998985,10.740888,2.0986583,57.184086,0.0,529.468,259.29196,26.0,26.0,1
6,14,2,1,26.0,0.0,49.998917,10.740888,1.6214592,59.59204,0.0,471.897,259.29196,26.0,26.0,1
6,15,2,1,26.0,0.0,49.999977,10.740888,1.5966524,63.443848,0.0,443.519,296.33365,26.0,26.0,1
6,16,2,1,26.0,0.0,49.99897,10.740888,1.6014485,58.326195,0.0,374.987,259.29196,26.0,26.0,1
6,17,2,1,26.0,0.0,49.99998,10.740888,1.606371,49.240932,0.0,244.04,185.20853,26.0,26.0,1
6,18,2,1,26.0,0.0,50.0,10.740888,1.5820643,43.32925,0.0,86.8898,185.20853,26.0,26.0,1
6,19,2,1,26.0,0.0,50.00055,8.354024,1.1582974,29.033758,0.0,9.33897,111.12512,26.0,26.0,1
6,20,2,1,26.0,0.0,50.000004,8.354024,1.1549551,24.364431,0.0,0.0,111.12512,26.0,26.0,1
6,21,2,1,26.340221,0.0,48.013992,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,22,2,1,26.188902,0.0,46.83105,2.3621192,0.35060966,0.0,0.0,0.0,0.0,30.0,30.0,0
6,23,2,1,25.883585,0.0,46.545795,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,24,2,1,25.612307,0.0,46.44232,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,1,3,1,25.373503,0.0,46.36208,2.3621192,0.35066554,0.0,0.0,0.0,0.0,30.0,30.0,0
6,2,3,1,25.154795,0.0,46.339645,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,3,3,1,24.943422,0.0,46.3743,2.3621192,0.3506918,0.0,0.0,0.0,0.0,30.0,30.0,0
6,4,3,1,24.73169,0.0,46.46394,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,5,3,1,24.52177,0.0,46.592037,2.3621192,0.16653395,0.0,0.0,0.0,0.0,28.0,28.0,1
6,6,3,1,24.438791,0.0,49.79632,2.3621192,0.18413113,3.5661259,0.0,12.8719,0.0,26.0,26.0,1
6,7,3,1,24.594793,0.0,49.85299,4.773728,0.7309365,3.8768651,0.0,99.5762,37.041706,26.0,26.0,1
6,8,3,1,25.069624,0.0,49.761566,7.1605916,0.74761283,11.055416,0.0,261.26,74.08341,26.0,26.0,1
6,9,3,1,25.858662,0.0,49.675743,10.740888,1.1513611,19.98818,0.0,439.149,185.20853,26.0,26.0,1
6,10,3,1,26.0,0.0,49.999996,10.740888,1.3656467,34.205452,0.0,578.797,185.20853,26.0,26.0,1
6,11,3,1,26.0,0.0,50.0,10.740888,1.8791072,49.384537,0.0,674.65,259.29196,26.0,26.0,1
6,12,3,1,26.0,0.0,49.999065,10.740888,2.104506,54.9586,0.0,718.233,259.29196,26.0,26.0,1
6,13,3,1,26.0,0.0,49.998974,10.740888,2.097643,57.752506,0.0,713.124,259.29196,26.0,26.0,1
6,14,3,1,26.0,0.0,49.99896,10.740888,1.6208054,58.053722,0.0,662.198,259.29196,26.0,26.0,1
6,15,3,1,26.0,0.0,49.999977,10.740888,1.5961084,60.88547,0.0,561.24,296.33365,26.0,26.0,1
6,16,3,1,26.0,0.0,50.000957,10.740888,1.6009111,55.290245,0.0,426.856,259.29196,26.0,26.0,1
6,17,3,1,26.0,0.0,50.000015,10.740888,1.6058071,45.033264,0.0,247.332,185.20853,26.0,26.0,1
6,18,3,1,26.0,0.0,50.0,10.740888,1.5815655,38.539593,0.0,91.1951,185.20853,26.0,26.0,1
6,19,3,1,26.0,0.0,50.00045,8.354024,1.1580014,24.767673,0.0,10.8497,111.12512,26.0,26.0,1
6,20,3,1,26.0,0.0,50.00025,8.354024,1.1547203,21.433647,0.0,0.0,111.12512,26.0,26.0,1
6,21,3,1,26.111101,0.0,49.241207,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,22,3,1,25.884588,0.0,49.144516,2.3621192,0.3506706,0.0,0.0,0.0,0.0,30.0,30.0,0
6,23,3,1,25.618027,0.0,49.313324,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
6,24,3,1,25.395475,0.0,49.44701,2.3621192,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0
