electric_vehicle_charger_state,charger,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time, electric_vehicle_estimated_soc_arrival
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,8,90,,
1,charger_1_1,7,90,,
1,charger_1_1,6,90,,
1,charger_1_1,5,90,,
1,charger_1_1,4,90,,
1,charger_1_1,3,90,,
1,charger_1_1,2,90,,
1,charger_1_1,1,90,,
1,charger_1_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_1_1,,,0,89
1,charger_1_1,13,90,,
1,charger_1_1,12,90,,
1,charger_1_1,11,90,,
1,charger_1_1,10,90,,
1,charger_1_1,9,90,,
1,charger_1_1,8,90,,
1,charger_1_1,7,90,,
1,charger_1_1,6,90,,
1,charger_1_1,5,90,,
1,charger_1_1,4,90,,
1,charger_1_1,3,90,,
1,charger_1_1,2,90,,
1,charger_1_1,1,90,,
1,charger_1_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_1_1,,,0,89
1,charger_1_1,13,90,,
1,charger_1_1,12,90,,
1,charger_1_1,11,90,,
1,charger_1_1,10,90,,
1,charger_1_1,9,90,,
1,charger_1_1,8,90,,
1,charger_1_1,7,90,,
1,charger_1_1,6,90,,
1,charger_1_1,5,90,,
1,charger_1_1,4,90,,
1,charger_1_1,3,90,,
1,charger_1_1,2,90,,
1,charger_1_1,1,90,,
1,charger_1_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_1_1,,,0,89
1,charger_1_1,13,90,,
1,charger_1_1,12,90,,
1,charger_1_1,11,90,,
1,charger_1_1,10,90,,
1,charger_1_1,9,90,,
1,charger_1_1,8,90,,
1,charger_1_1,7,90,,
1,charger_1_1,6,90,,
1,charger_1_1,5,90,,
1,charger_1_1,4,90,,
1,charger_1_1,3,90,,
1,charger_1_1,2,90,,
1,charger_1_1,1,90,,
1,charger_1_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_1_1,,,0,89
1,charger_1_1,13,90,,
1,charger_1_1,12,90,,
1,charger_1_1,11,90,,
1,charger_1_1,10,90,,
1,charger_1_1,9,90,,
1,charger_1_1,8,90,,
1,charger_1_1,7,90,,
1,charger_1_1,6,90,,
1,charger_1_1,5,90,,
1,charger_1_1,4,90,,
1,charger_1_1,3,90,,
1,charger_1_1,2,90,,
1,charger_1_1,1,90,,
1,charger_1_1,0,90,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_1_1,,,0,89
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
1,charger_1_1,,90,,
