Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,0.9182333333333336,0,0,0,0.0
8.0,1.0,1.0,0,,,,0.8362833333333348,0,0,0,0.0
8.0,2.0,1.0,0,,,,0.9629833333333352,0,0,0,0.0
8.0,3.0,1.0,0,,,,0.8555833333333351,0,0,0,0.0
8.0,4.0,1.0,0,,,,0.9595000000000015,0,0,0,0.0
8.0,5.0,1.0,0,,,,0.8707499999999992,0,0,0,0.0
8.0,6.0,1.0,0,,,,1.0371833333333331,0,0,0,43.123333644866946
8.0,7.0,1.0,0,,,,0.8681499999999999,0,0,0,211.04333152770997
8.0,8.0,1.0,0,,,,0.8279166666666665,0,0,0,361.8866678873698
8.0,9.0,1.0,0,,,,1.4790500000000006,0,0,0,475.20666656494143
8.0,10.0,1.0,0,,,,1.8689666666666664,0,0,0,552.0433329264323
8.0,11.0,1.0,0,,,,2.545816666666667,0,0,0,585.1199981689454
8.0,12.0,1.0,0,,,,3.2747333333333337,0,0,0,577.5733337402344
8.0,13.0,1.0,0,,,,2.7658499999999995,0,0,0,526.5333358764649
8.0,14.0,1.0,0,,,,2.6845833333333333,0,0,0,440.3966639200846
8.0,15.0,1.0,0,,,,3.049199999999999,0,0,0,326.0899993896484
8.0,16.0,1.0,0,,,,3.2811666666666666,0,0,0,194.2700002034505
8.0,17.0,1.0,0,,,,3.993900000000001,0,0,0,75.84333375295003
8.0,18.0,1.0,0,,,,4.236766666666667,0,0,0,21.75999994277954
8.0,19.0,1.0,0,,,,3.0822333333333334,0,0,0,2.5766666730244956
8.0,20.0,1.0,0,,,,5.496016666666668,0,0,0,0.0
8.0,21.0,1.0,0,,,,4.654466666666666,0,0,0,0.0
8.0,22.0,1.0,0,,,,4.864583333333333,0,0,0,0.0
8.0,23.0,1.0,0,,,,2.2404833333333327,0,0,0,0.0
8.0,24.0,1.0,0,,,,0.9790333333333332,0,0,0,0.0
8.0,1.0,2.0,0,,,,0.3500833333333331,0,0,0,0.0
8.0,2.0,2.0,0,,,,0.3490333333333334,0,0,0,0.0
8.0,3.0,2.0,0,,,,0.7285166666666656,0,0,0,0.0
8.0,4.0,2.0,0,,,,0.2533500000000001,0,0,0,0.0
8.0,5.0,2.0,0,,,,0.8050333333333328,0,0,0,0.0
8.0,6.0,2.0,0,,,,0.29365000000000024,0,0,0,44.756666882832846
8.0,7.0,2.0,0,,,,0.8556166666666657,0,0,0,200.71666679382324
8.0,8.0,2.0,0,,,,1.4977499999999997,0,0,0,352.45999908447266
8.0,9.0,2.0,0,,,,2.7795499999999986,0,0,0,467.83666534423827
8.0,10.0,2.0,0,,,,4.4244499999999976,0,0,0,539.5166671752929
8.0,11.0,2.0,0,,,,1.5560000000000003,0,0,0,574.1033325195312
8.0,12.0,2.0,0,,,,0.2758999999999999,0,0,0,569.226665242513
8.0,13.0,2.0,0,,,,0.21158333333333332,0,0,0,518.3366678873698
8.0,14.0,2.0,0,,,,0.21446666666666658,0,0,0,434.606667582194
8.0,15.0,2.0,0,,,,0.21613333333333307,0,0,0,320.5899983723958
8.0,16.0,2.0,0,,,,0.21628333333333305,0,0,0,190.81666615804036
8.0,17.0,2.0,0,,,,0.21599999999999986,0,0,0,74.7433333714803
8.0,18.0,2.0,0,,,,0.21229999999999996,0,0,0,22.413333161671957
8.0,19.0,2.0,0,,,,0.20833333333333315,0,0,0,3.2666666825612385
8.0,20.0,2.0,0,,,,0.21478333333333308,0,0,0,0.0
8.0,21.0,2.0,0,,,,0.21516666666666648,0,0,0,0.0
8.0,22.0,2.0,0,,,,0.22278333333333325,0,0,0,0.0
8.0,23.0,2.0,0,,,,0.22011666666666654,0,0,0,0.0
8.0,24.0,2.0,0,,,,0.22196666666666687,0,0,0,0.0
8.0,1.0,3.0,0,,,,0.22445000000000015,0,0,0,0.0
