Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,1.7616833333333333,0,0,0,0.0
8.0,1.0,1.0,0,,,,0.6907833333333332,0,0,0,0.0
8.0,2.0,1.0,0,,,,0.6887500000000002,0,0,0,0.0
8.0,3.0,1.0,0,,,,0.6335666666666667,0,0,0,0.0
8.0,4.0,1.0,0,,,,0.6768111114501949,0,0,0,0.0
8.0,5.0,1.0,0,,,,0.62045,0,0,0,0.0
8.0,6.0,1.0,0,,,,1.5073555552164715,0,0,0,8.80666667620341
8.0,7.0,1.0,0,,,,1.7468499999999996,0,0,0,31.449999968210857
8.0,8.0,1.0,0,,,,0.7401888895670576,0,0,0,101.84888909657796
8.0,9.0,1.0,0,,,,1.383166666666667,0,0,0,231.75333404541016
8.0,10.0,1.0,0,,,,1.531249997965495,0,0,0,375.6055552164714
8.0,11.0,1.0,0,,,,1.783783333333334,0,0,0,502.0799967447917
8.0,12.0,1.0,0,,,,1.873377775065105,0,0,0,594.4211140950521
8.0,13.0,1.0,0,,,,2.3450499999999996,0,0,0,643.1633310953777
8.0,14.0,1.0,0,,,,2.2885194458007807,0,0,0,647.9088846842448
8.0,15.0,1.0,0,,,,2.5597000000000008,0,0,0,615.4266682942708
8.0,16.0,1.0,0,,,,2.487122224934895,0,0,0,527.1911117553711
8.0,17.0,1.0,0,,,,2.4109499999999997,0,0,0,393.1333343505859
8.0,18.0,1.0,0,,,,2.5931277750651045,0,0,0,215.00333480834962
8.0,19.0,1.0,0,,,,3.124483333333333,0,0,0,27.233332888285318
8.0,20.0,1.0,0,,,,3.0488611124674465,0,0,0,0.0
8.0,21.0,1.0,0,,,,3.568816666666667,0,0,0,0.0
8.0,22.0,1.0,0,,,,2.022833333333333,0,0,0,0.0
8.0,23.0,1.0,0,,,,2.4983499999999994,0,0,0,0.0
8.0,24.0,1.0,0,,,,0.8819222218831377,0,0,0,0.0
