Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,1.7802166666666661,0,0,0,0.0
8.0,1.0,1.0,0,,,,1.4057500000000003,0,0,0,0.0
8.0,2.0,1.0,0,,,,1.1874666666666671,0,0,0,0.0
8.0,3.0,1.0,0,,,,1.1001333333333332,0,0,0,0.0
8.0,4.0,1.0,0,,,,1.247566666666667,0,0,0,0.0
8.0,5.0,1.0,0,,,,0.7937833333333328,0,0,0,0.0
8.0,6.0,1.0,0,,,,0.9775666666666666,0,0,0,7.063333320617676
8.0,7.0,1.0,0,,,,1.269316666666667,0,0,0,29.669999980926512
8.0,8.0,1.0,0,,,,1.821616666666667,0,0,0,98.32000039418539
8.0,9.0,1.0,0,,,,1.412183333333334,0,0,0,228.4433339436849
8.0,10.0,1.0,0,,,,2.0914166666666674,0,0,0,373.36999969482423
8.0,11.0,1.0,0,,,,2.0143166666666668,0,0,0,502.09666239420574
8.0,12.0,1.0,0,,,,2.0618166666666666,0,0,0,595.1333323160808
8.0,13.0,1.0,0,,,,2.294866666666667,0,0,0,643.1033325195312
8.0,14.0,1.0,0,,,,3.1971499999999993,0,0,0,650.1733327229817
8.0,15.0,1.0,0,,,,3.39055,0,0,0,617.0333312988281
8.0,16.0,1.0,0,,,,2.4103999999999983,0,0,0,529.0333323160808
8.0,17.0,1.0,0,,,,2.4775000000000005,0,0,0,394.90333251953126
8.0,18.0,1.0,0,,,,1.9287666666666663,0,0,0,216.4300001780192
8.0,19.0,1.0,0,,,,2.3600499999999993,0,0,0,27.70666659673055
8.0,20.0,1.0,0,,,,1.8088333333333335,0,0,0,0.0
8.0,21.0,1.0,0,,,,2.170200000000001,0,0,0,0.0
8.0,22.0,1.0,0,,,,1.6657999999999997,0,0,0,0.0
8.0,23.0,1.0,0,,,,1.17815,0,0,0,0.0
8.0,24.0,1.0,0,,,,1.0530166666666665,0,0,0,0.0
8.0,1.0,2.0,0,,,,0.9513166666666671,0,0,0,0.0
8.0,2.0,2.0,0,,,,0.9793500000000005,0,0,0,0.0
8.0,3.0,2.0,0,,,,0.6273499999999996,0,0,0,0.0
8.0,4.0,2.0,0,,,,0.9345999999999997,0,0,0,0.0
8.0,5.0,2.0,0,,,,0.5352166666666662,0,0,0,0.0
8.0,6.0,2.0,0,,,,0.7578666666666666,0,0,0,8.02333337465922
8.0,7.0,2.0,0,,,,1.0750500000000003,0,0,0,32.13999996185303
8.0,8.0,2.0,0,,,,1.448400000000001,0,0,0,97.16000067392984
8.0,9.0,2.0,0,,,,1.3377666666666668,0,0,0,223.07666778564453
8.0,10.0,2.0,0,,,,1.3874666666666668,0,0,0,363.7666661580404
8.0,11.0,2.0,0,,,,1.357833333333333,0,0,0,490.0933339436849
8.0,12.0,2.0,0,,,,2.6084499999999986,0,0,0,583.4733327229818
8.0,13.0,2.0,0,,,,1.9688000000000003,0,0,0,629.4333302815755
8.0,14.0,2.0,0,,,,2.888866666666668,0,0,0,636.8433349609375
8.0,15.0,2.0,0,,,,2.6515833333333334,0,0,0,600.6199991861979
8.0,16.0,2.0,0,,,,2.846433333333333,0,0,0,520.1066701253255
8.0,17.0,2.0,0,,,,2.28995,0,0,0,393.8300018310547
8.0,18.0,2.0,0,,,,3.1141833333333335,0,0,0,221.16333351135253
8.0,19.0,2.0,0,,,,2.689,0,0,0,30.279999939600625
8.0,20.0,2.0,0,,,,2.2988000000000004,0,0,0,0.0
8.0,21.0,2.0,0,,,,2.582500000000001,0,0,0,0.0
8.0,22.0,2.0,0,,,,1.5302333333333336,0,0,0,0.0
8.0,23.0,2.0,0,,,,1.1887333333333332,0,0,0,0.0
8.0,24.0,2.0,0,,,,1.135366666666667,0,0,0,0.0
8.0,1.0,3.0,0,,,,1.131416666666667,0,0,0,0.0
8.0,2.0,3.0,0,,,,0.9708833333333333,0,0,0,0.0
8.0,3.0,3.0,0,,,,0.9404500000000002,0,0,0,0.0
8.0,4.0,3.0,0,,,,0.9117999999999994,0,0,0,0.0
8.0,5.0,3.0,0,,,,0.7455333333333329,0,0,0,0.0
8.0,6.0,3.0,0,,,,0.7070166666666658,0,0,0,9.216666650772094
8.0,7.0,3.0,0,,,,1.4444166666666662,0,0,0,34.58666677474976
8.0,8.0,3.0,0,,,,1.26525,0,0,0,97.43333358764649
8.0,9.0,3.0,0,,,,1.1663000000000001,0,0,0,210.52333285013836
8.0,10.0,3.0,0,,,,1.1257166666666671,0,0,0,344.00000050862633
8.0,11.0,3.0,0,,,,1.389416666666667,0,0,0,509.57332916259764
8.0,12.0,3.0,0,,,,1.3176500000000004,0,0,0,596.4833333333333
8.0,13.0,3.0,0,,,,1.5656,0,0,0,648.1500020345052
8.0,14.0,3.0,0,,,,1.9117499999999994,0,0,0,656.8100026448568
8.0,15.0,3.0,0,,,,2.669916666666666,0,0,0,619.0133290608724
8.0,16.0,3.0,0,,,,3.615466666666667,0,0,0,532.773333231608
8.0,17.0,3.0,0,,,,3.294166666666667,0,0,0,402.7366689046224
8.0,18.0,3.0,0,,,,2.3969666666666667,0,0,0,220.83999989827473
