month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
7,24,7,0,,,,1.4945166,0.0,0.0,0.0,0.0
8,1,1,0,,,,1.18535,0.0,0.0,0.0,0.0
8,2,1,0,,,,1.2106,0.0,0.0,0.0,0.0
8,3,1,0,,,,1.5120167,0.0,0.0,0.0,0.0
8,4,1,0,,,,2.5578833,0.0,0.0,0.0,0.0
8,5,1,0,,,,0.9428833,0.0,0.0,0.0,0.0
8,6,1,0,,,,0.85635,0.0,0.0,0.0,32.4375
8,7,1,0,,,,0.92588335,0.0,0.0,0.0,182.62917
8,8,1,0,,,,2.0711,0.0,0.0,0.0,356.24582
8,9,1,0,,,,3.33535,0.0,0.0,0.0,504.53333
8,10,1,0,,,,3.7563834,0.0,0.0,0.0,616.75415
8,11,1,0,,,,3.9093332,0.0,0.0,0.0,678.2292
8,12,1,0,,,,2.8632333,0.0,0.0,0.0,689.7125
8,13,1,0,,,,3.7557666,0.0,0.0,0.0,651.4042
8,14,1,0,,,,2.8141668,0.0,0.0,0.0,564.38336
8,15,1,0,,,,0.20903343,0.0,0.0,0.0,440.21667
8,16,1,0,,,,1.0305333,0.0,0.0,0.0,283.88333
8,17,1,0,,,,0.10640003,0.0,0.0,0.0,130.52916
8,18,1,0,,,,2.0559,0.0,0.0,0.0,33.4
8,19,1,0,,,,2.1466334,0.0,0.0,0.0,2.7125
8,20,1,0,,,,1.7129166,0.0,0.0,0.0,0.0
8,21,1,0,,,,1.6071334,0.0,0.0,0.0,0.0
8,22,1,0,,,,1.48,0.0,0.0,0.0,0.0
8,23,1,0,,,,1.3820833,0.0,0.0,0.0,0.0
8,24,1,0,,,,1.1268083,0.0,0.0,0.0,0.0
8,1,2,0,,,,1.1520833,0.0,0.0,0.0,0.0
8,2,2,0,,,,1.00815,0.0,0.0,0.0,0.0
8,3,2,0,,,,1.6460834,0.0,0.0,0.0,0.0
8,4,2,0,,,,1.4023,0.0,0.0,0.0,0.0
8,5,2,0,,,,1.2295667,0.0,0.0,0.0,0.0
8,6,2,0,,,,0.89306664,0.0,0.0,0.0,35.070835
8,7,2,0,,,,1.1121833,0.0,0.0,0.0,174.99583
8,8,2,0,,,,2.0158,0.0,0.0,0.0,347.20416
8,9,2,0,,,,2.90035,0.0,0.0,0.0,498.68332
8,10,2,0,,,,2.9267833,0.0,0.0,0.0,604.1542
8,11,2,0,,,,4.016383,0.0,0.0,0.0,665.7208
8,12,2,0,,,,3.58175,0.0,0.0,0.0,682.025
8,13,2,0,,,,1.5218166,0.0,0.0,0.0,640.82086
8,14,2,0,,,,2.2856,0.0,0.0,0.0,558.0208
8,15,2,0,,,,1.2575667,0.0,0.0,0.0,433.3125
