month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
6,1,2,0,22.428127,-0.79409474,78.008,0.3562692,0.055730477,0.0,0.0,0.0,3.0,23.222221,23.222221,1
6,2,2,0,22.223213,0.000991633,79.04272,0.3445223,0.15921688,0.22773704,0.0,0.0,3.0,22.222221,22.222221,1
6,3,2,0,22.222225,3.8011938e-06,79.337524,0.33822733,0.056899145,0.13229424,0.0,0.0,3.0,22.222221,22.222221,1
6,4,2,0,22.222227,4.243173e-06,79.581154,0.33432868,0.0,0.15297906,0.0,0.0,3.0,22.222221,22.222221,1
6,5,2,0,22.222225,3.472619e-06,79.78352,0.34809384,0.0,0.11900105,0.0,0.0,3.0,22.222221,22.222221,1
6,6,2,0,22.222229,6.569364e-06,80.000755,0.34638137,0.3348832,0.26658165,0.0,0.0,3.0,22.222221,22.222221,1
6,7,2,0,22.222227,4.681243e-06,80.163635,0.4080474,0.9057217,0.18415895,0.0,13.748436,2.0,22.222221,22.222221,1
6,8,2,0,22.3274,-0.0059336564,79.79456,0.4019426,0.0,0.056742646,0.0,104.747574,2.0,22.333334,22.333334,1
6,9,2,0,22.766867,-0.010910554,76.86809,0.4522256,3.297797,2.3995836,0.0,158.3017,2.0,22.777779,22.777779,1
6,10,2,0,23.329554,-0.0037796106,74.357544,0.40009156,0.2143132,0.3680647,0.0,329.17297,1.0,23.333334,23.333334,1
6,11,2,0,23.481287,-0.9631583,73.7332,0.39776063,0.0,0.0,0.0,432.86932,1.0,24.444445,24.444445,1
6,12,2,0,24.390057,-0.054387324,69.805305,0.39872086,1.6563061,0.61111444,0.0,483.5661,1.0,24.444445,24.444445,1
6,13,2,0,24.42666,-0.017784076,69.684944,0.40241915,0.2264974,0.0,0.0,472.20483,1.0,24.444445,24.444445,1
