time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
0,Building_1,building,3.0,0.24944999814033508,0.5121732354164124,-0.0,0.0,0.0,0,0
0,District,district,3.0,0.24944999814033508,0.5121732354164124,0.0,0.0,,0,0
1,Building_1,building,2.75,0.22866249084472656,0.469492107629776,-0.0,0.0,0.0,0,0
1,District,district,2.75,0.22866249084472656,0.469492107629776,0.0,0.0,,0,0
2,Building_1,building,3.0,0.24944999814033508,0.5121732354164124,-0.0,0.0,0.0,0,0
2,District,district,3.0,0.24944999814033508,0.5121732354164124,0.0,0.0,,0,0
3,Building_1,building,2.75,0.22866249084472656,0.469492107629776,-0.0,0.0,0.0,0,0
3,District,district,2.75,0.22866249084472656,0.469492107629776,0.0,0.0,,0,0
4,Building_1,building,3.0,0.24944999814033508,0.47195714712142944,-0.0,0.0,0.0,0,0
4,District,district,3.0,0.24944999814033508,0.47195714712142944,0.0,0.0,,0,0
5,Building_1,building,3.0,0.24944999814033508,0.47195714712142944,-0.0,0.0,0.0,0,0
5,District,district,3.0,0.24944999814033508,0.47195714712142944,0.0,0.0,,0,0
6,Building_1,building,3.5,0.29102498292922974,0.5506166815757751,-0.0,0.0,0.0,0,0
6,District,district,3.5,0.29102498292922974,0.5506166815757751,0.0,0.0,,0,0
7,Building_1,building,4.0,0.3325999975204468,0.6292762160301208,-0.0,0.0,0.0,0,0
7,District,district,4.0,0.3325999975204468,0.6292762160301208,0.0,0.0,,0,0
8,Building_1,building,3.75,0.3184875249862671,0.5793845653533936,-0.0,0.0,0.0,0,0
8,District,district,3.75,0.3184875249862671,0.5793845653533936,0.0,0.0,,0,0
9,Building_1,building,4.0,0.3397200107574463,0.6180102229118347,-0.0,0.0,0.0,0,0
9,District,district,4.0,0.3397200107574463,0.6180102229118347,0.0,0.0,,0,0
10,Building_1,building,4.25,0.3609524965286255,0.6566358804702759,-0.0,0.0,0.0,0,0
10,District,district,4.25,0.3609524965286255,0.6566358804702759,0.0,0.0,,0,0
11,Building_1,building,4.25,0.3609524965286255,0.6566358804702759,-0.0,0.0,0.0,0,0
11,District,district,4.25,0.3609524965286255,0.6566358804702759,0.0,0.0,,0,0
12,Building_1,building,5.0,0.42465001344680786,0.754724383354187,-0.0,0.0,0.0,0,0
12,District,district,5.0,0.42465001344680786,0.754724383354187,0.0,0.0,,0,0
13,Building_1,building,4.25,0.3609524965286255,0.6415157318115234,-0.0,0.0,0.0,0,0
13,District,district,4.25,0.3609524965286255,0.6415157318115234,0.0,0.0,,0,0
14,Building_1,building,4.25,0.3609524965286255,0.6415157318115234,-0.0,0.0,0.0,0,0
14,District,district,4.25,0.3609524965286255,0.6415157318115234,0.0,0.0,,0,0
15,Building_1,building,3.75,0.3184875249862671,0.5660432577133179,-0.0,0.0,0.0,0,0
15,District,district,3.75,0.3184875249862671,0.5660432577133179,0.0,0.0,,0,0
16,Building_1,building,3.75,0.3184875249862671,0.5693244934082031,-0.0,0.0,0.0,0,0
16,District,district,3.75,0.3184875249862671,0.5693244934082031,0.0,0.0,,0,0
17,Building_1,building,3.25,0.2760224938392639,0.49341458082199097,-0.0,0.0,0.0,0,0
17,District,district,3.25,0.2760224938392639,0.49341458082199097,0.0,0.0,,0,0
18,Building_1,building,2.75,0.23355750739574432,0.4175046384334564,-0.0,0.0,0.0,0,0
18,District,district,2.75,0.23355750739574432,0.4175046384334564,0.0,0.0,,0,0
19,Building_1,building,3.0,0.2547900080680847,0.4554595947265625,-0.0,0.0,0.0,0,0
19,District,district,3.0,0.2547900080680847,0.4554595947265625,0.0,0.0,,0,0
20,Building_1,building,2.75,0.23355750739574432,0.43474259972572327,-0.0,0.0,0.0,0,0
20,District,district,2.75,0.23355750739574432,0.43474259972572327,0.0,0.0,,0,0
21,Building_1,building,3.25,0.2760224938392639,0.5137867331504822,-0.0,0.0,0.0,0,0
21,District,district,3.25,0.2760224938392639,0.5137867331504822,0.0,0.0,,0,0
22,Building_1,building,3.0,0.2547900080680847,0.4742646813392639,-0.0,0.0,0.0,0,0
22,District,district,3.0,0.2547900080680847,0.4742646813392639,0.0,0.0,,0,0
23,Building_1,building,3.25,0.2760224938392639,0.5137867331504822,-0.0,0.0,0.0,0,0
23,District,district,3.25,0.2760224938392639,0.5137867331504822,0.0,0.0,,0,0
24,Building_1,building,3.5,0.29102498292922974,0.5667877793312073,-0.0,0.0,0.0,0,0
24,District,district,3.5,0.29102498292922974,0.5667877793312073,0.0,0.0,,0,0
25,Building_1,building,4.25,0.3533875048160553,0.6882423162460327,-0.0,0.0,0.0,0,0
25,District,district,4.25,0.3533875048160553,0.6882423162460327,0.0,0.0,,0,0
26,Building_1,building,5.25,0.436537504196167,0.8501816987991333,-0.0,0.0,0.0,0,0
26,District,district,5.25,0.436537504196167,0.8501816987991333,0.0,0.0,,0,0
27,Building_1,building,5.25,0.436537504196167,0.8501816987991333,-0.0,0.0,0.0,0,0
27,District,district,5.25,0.436537504196167,0.8501816987991333,0.0,0.0,,0,0
28,Building_1,building,5.5,0.4573249816894531,0.9039028286933899,-0.0,0.0,0.0,0,0
28,District,district,5.5,0.4573249816894531,0.9039028286933899,0.0,0.0,,0,0
29,Building_1,building,6.25,0.5196874737739563,1.0271623134613037,-0.0,0.0,0.0,0,0
29,District,district,6.25,0.5196874737739563,1.0271623134613037,0.0,0.0,,0,0
30,Building_1,building,7.75,0.6444125175476074,1.2736812829971313,-0.0,0.0,0.0,0,0
30,District,district,7.75,0.6444125175476074,1.2736812829971313,0.0,0.0,,0,0
31,Building_1,building,6.75,0.5612624883651733,1.1093353033065796,-0.0,0.0,0.0,0,0
31,District,district,6.75,0.5612624883651733,1.1093353033065796,0.0,0.0,,0,0
32,Building_1,building,6.002500057220459,0.49910786747932434,1.1464663743972778,-0.0,0.0,0.0,0,0
32,District,district,6.002500057220459,0.49910786747932434,1.1464663743972778,0.0,0.0,,0,0
33,Building_1,building,6.547500133514404,0.5444246530532837,1.2505604028701782,-0.0,0.0,0.0,0,0
33,District,district,6.547500133514404,0.5444246530532837,1.2505604028701782,0.0,0.0,,0,0
34,Building_1,building,5.614999771118164,0.4668872356414795,1.072454571723938,-0.0,0.0,0.0,0,0
34,District,district,5.614999771118164,0.4668872356414795,1.072454571723938,0.0,0.0,,0,0
35,Building_1,building,5.465000152587891,0.4544147551059723,1.0438048839569092,-0.0,0.0,0.0,0,0
35,District,district,5.465000152587891,0.4544147551059723,1.0438048839569092,0.0,0.0,,0,0
36,Building_1,building,3.897202491760254,0.3240523934364319,0.7907379269599915,-0.21779724955558777,0.0,0.0,0,0
36,District,district,3.897202491760254,0.3240523934364319,0.7907379269599915,-0.21779724955558777,0.0,,0,0
37,Building_1,building,3.272224187850952,0.27208542823791504,0.6639305353164673,-0.40277573466300964,0.0,0.0,0,0
37,District,district,3.272224187850952,0.27208542823791504,0.6639305353164673,-0.40277573466300964,0.0,,0,0
38,Building_1,building,3.455723762512207,0.28734344244003296,0.7011623978614807,-0.6742764115333557,0.0,0.0,0,0
38,District,district,3.455723762512207,0.28734344244003296,0.7011623978614807,-0.6742764115333557,0.0,,0,0
39,Building_1,building,4.017225742340088,0.3340323269367218,0.815090537071228,-0.7652738690376282,0.0,0.0,0,0
39,District,district,4.017225742340088,0.3340323269367218,0.815090537071228,-0.7652738690376282,0.0,,0,0
40,Building_1,building,5.9417314529418945,0.49405497312545776,1.2648264169692993,-0.8932685852050781,0.0,0.0,0,0
40,District,district,5.9417314529418945,0.49405497312545776,1.2648264169692993,-0.8932685852050781,0.0,,0,0
41,Building_1,building,4.0819549560546875,0.3394145667552948,0.8689326047897339,-1.5005451440811157,0.0,0.0,0,0
41,District,district,4.0819549560546875,0.3394145667552948,0.8689326047897339,-1.5005451440811157,0.0,,0,0
42,Building_1,building,1.9501794576644897,0.16215741634368896,0.41513797640800476,-1.8498204946517944,0.0,0.0,0,0
42,District,district,1.9501794576644897,0.16215741634368896,0.41513797640800476,-1.8498204946517944,0.0,,0,0
43,Building_1,building,1.8951973915100098,0.15758566558361053,0.4034338593482971,-2.0348026752471924,0.0,0.0,0,0
43,District,district,1.8951973915100098,0.15758566558361053,0.4034338593482971,-2.0348026752471924,0.0,,0,0
44,Building_1,building,3.700544595718384,0.3077002763748169,0.8352496027946472,-1.941955327987671,0.0,0.0,0,0
44,District,district,3.700544595718384,0.3077002763748169,0.8352496027946472,-1.941955327987671,0.0,,0,0
45,Building_1,building,6.746571063995361,0.5609773993492126,1.5227680206298828,-1.9784291982650757,0.0,0.0,0,0
45,District,district,6.746571063995361,0.5609773993492126,1.5227680206298828,-1.9784291982650757,0.0,,0,0
46,Building_1,building,3.3637282848358154,0.27969399094581604,0.7592267990112305,-2.0712716579437256,0.0,0.0,0,0
46,District,district,3.3637282848358154,0.27969399094581604,0.7592267990112305,-2.0712716579437256,0.0,,0,0
47,Building_1,building,2.4264914989471436,0.20176276564598083,0.5476831793785095,-2.1210086345672607,0.0,0.0,0,0
47,District,district,2.4264914989471436,0.20176276564598083,0.5476831793785095,-2.1210086345672607,0.0,,0,0
48,Building_1,building,1.8832294940948486,0.156590536236763,0.44182050228118896,-2.3417704105377197,0.0,0.0,0,0
48,District,district,1.8832294940948486,0.156590536236763,0.44182050228118896,-2.3417704105377197,0.0,,0,0
49,Building_1,building,2.147785186767578,0.17858833074569702,0.5038873553276062,-2.354714870452881,0.0,0.0,0,0
49,District,district,2.147785186767578,0.17858833074569702,0.5038873553276062,-2.354714870452881,0.0,,0,0
50,Building_1,building,4.712623596191406,0.3918546438217163,1.1056187152862549,-2.412376642227173,0.0,0.0,0,0
50,District,district,4.712623596191406,0.3918546438217163,1.1056187152862549,-2.412376642227173,0.0,,0,0
51,Building_1,building,2.00364351272583,0.1666029542684555,0.47007057070732117,-2.4488563537597656,0.0,0.0,0,0
51,District,district,2.00364351272583,0.1666029542684555,0.47007057070732117,-2.4488563537597656,0.0,,0,0
52,Building_1,building,2.1732945442199707,0.18070943653583527,0.5278078317642212,-2.3117055892944336,0.0,0.0,0,0
52,District,district,2.1732945442199707,0.18070943653583527,0.5278078317642212,-2.3117055892944336,0.0,,0,0
53,Building_1,building,1.991668701171875,0.1656072586774826,0.4836980700492859,-2.3708314895629883,0.0,0.0,0,0
53,District,district,1.991668701171875,0.1656072586774826,0.4836980700492859,-2.3708314895629883,0.0,,0,0
54,Building_1,building,2.954129934310913,0.24563589692115784,0.7174420952796936,-2.3383700847625732,0.0,0.0,0,0
54,District,district,2.954129934310913,0.24563589692115784,0.7174420952796936,-2.3383700847625732,0.0,,0,0
55,Building_1,building,2.200673818588257,0.18298602104187012,0.5344572067260742,-1.686826229095459,0.0,0.0,0,0
55,District,district,2.200673818588257,0.18298602104187012,0.5344572067260742,-1.686826229095459,0.0,,0,0
56,Building_1,building,2.773493766784668,0.2306160032749176,0.6718490719795227,-2.1940064430236816,0.0,0.0,0,0
56,District,district,2.773493766784668,0.2306160032749176,0.6718490719795227,-2.1940064430236816,0.0,,0,0
57,Building_1,building,2.259683609008789,0.18789269030094147,0.5473840832710266,-1.985316276550293,0.0,0.0,0,0
57,District,district,2.259683609008789,0.18789269030094147,0.5473840832710266,-1.985316276550293,0.0,,0,0
58,Building_1,building,2.3561434745788574,0.19591332972049713,0.5707504153251648,-1.8638564348220825,0.0,0.0,0,0
58,District,district,2.3561434745788574,0.19591332972049713,0.5707504153251648,-1.8638564348220825,0.0,,0,0
59,Building_1,building,2.979123830795288,0.24771414697170258,0.7216607332229614,-1.763375997543335,0.0,0.0,0,0
59,District,district,2.979123830795288,0.24771414697170258,0.7216607332229614,-1.763375997543335,0.0,,0,0
60,Building_1,building,2.38352632522583,0.19819021224975586,0.5784348845481873,-1.796473503112793,0.0,0.0,0,0
60,District,district,2.38352632522583,0.19819021224975586,0.5784348845481873,-1.796473503112793,0.0,,0,0
61,Building_1,building,2.747892141342163,0.22848722338676453,0.6668592691421509,-1.6671078205108643,0.0,0.0,0,0
61,District,district,2.747892141342163,0.22848722338676453,0.6668592691421509,-1.6671078205108643,0.0,,0,0
62,Building_1,building,3.3550643920898438,0.27897360920906067,0.8142080307006836,-1.2924357652664185,0.0,0.0,0,0
62,District,district,3.3550643920898438,0.27897360920906067,0.8142080307006836,-1.2924357652664185,0.0,,0,0
63,Building_1,building,6.026698589324951,0.5011199712753296,1.462561011314392,-0.740801215171814,0.0,0.0,0,0
63,District,district,6.026698589324951,0.5011199712753296,1.462561011314392,-0.740801215171814,0.0,,0,0
64,Building_1,building,6.36763858795166,0.5294691324234009,1.5616612434387207,-0.894861102104187,0.0,0.0,0,0
64,District,district,6.36763858795166,0.5294691324234009,1.5616612434387207,-0.894861102104187,0.0,,0,0
