month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,22.055555,3.9597669,0.24926744,0.0,0.0,6.4100657,0.0,2.0,22.055555,22.055555,3
1,2,1,0,22.055555,3.979361,0.24651504,0.0,0.0,6.6226177,0.0,2.0,22.055555,22.055555,3
1,3,1,0,22.055555,3.9963994,0.24478841,0.25086495,0.0,6.7901835,0.0,2.0,22.055555,22.055555,3
1,4,1,0,22.055555,4.0310836,0.24271984,0.0,0.0,6.973012,0.0,2.0,22.055555,22.055555,3
1,5,1,0,22.055555,4.0405116,0.23996744,0.0,0.0,6.8982906,0.0,2.0,22.055555,22.055555,3
1,6,1,0,22.055555,4.071907,0.2409932,0.0,0.0,7.0622406,0.0,2.0,22.055555,22.055555,3
1,7,1,0,22.055555,4.137348,0.43862802,0.8147317,0.0,6.491771,0.0,2.0,22.055555,22.055555,3
1,8,1,0,22.055555,4.161512,0.5050675,0.0,0.0,7.3683414,0.0,1.0,22.055555,22.055555,3
1,9,1,0,22.055555,4.139511,0.51835835,0.0,0.0,6.870576,0.0,1.0,22.055555,22.055555,3
1,10,1,0,22.055555,4.1330137,0.5206736,0.25086516,0.0,6.2295165,0.0,1.0,22.055555,22.055555,3
1,11,1,0,22.055555,4.1073523,0.24379668,0.5017303,0.0,5.6508107,0.0,0.0,22.055555,22.055555,3
1,12,1,0,22.055555,4.053169,0.2441386,0.0,0.0,5.1244035,0.0,0.0,22.055555,22.055555,3
1,13,1,0,22.055555,4.0354295,0.24724996,0.25086513,0.0,5.05807,0.0,0.0,22.055555,22.055555,3
1,14,1,0,22.055555,4.0375786,0.24861765,1.7560561,0.0,6.2220583,0.0,0.0,22.055555,22.055555,3
1,15,1,0,22.055555,4.0138264,0.27964675,0.0,0.0,5.297242,0.0,0.0,22.055555,22.055555,3
1,16,1,0,22.055555,3.9808557,0.2482587,0.0,0.0,6.4897566,0.0,0.0,22.055555,22.055555,3
1,17,1,0,22.055555,3.9529135,0.28583542,0.0,0.0,5.518348,0.0,0.0,22.055555,22.055555,3
1,18,1,0,22.055555,3.925055,0.26752555,0.0,0.0,5.7875624,0.0,0.0,22.055555,22.055555,3
1,19,1,0,22.055555,3.8703642,0.27439806,0.0,0.0,6.2235017,0.0,0.0,22.055555,22.055555,3
1,20,1,0,22.055555,3.9068508,1.3515197,0.0,0.0,5.7285447,0.0,2.0,22.055555,22.055555,3
1,21,1,0,22.055555,4.040034,1.1272196,1.9882668,0.0,4.089265,0.0,2.0,22.055555,22.055555,3
1,22,1,0,22.055555,4.041884,0.921957,0.0,0.0,6.0366783,0.0,2.0,22.055555,22.055555,3
1,23,1,0,22.055555,4.0506687,0.26267052,0.2508641,0.0,6.378231,0.0,2.0,22.055555,22.055555,3
1,24,1,0,22.055555,4.092279,0.2544133,0.0,0.0,6.4256454,0.0,2.0,22.055555,22.055555,3
1,1,2,0,22.055555,4.1356354,0.24926744,0.0,0.0,6.5378876,0.0,2.0,22.055555,22.055555,3
1,2,2,0,22.055555,4.1416583,0.24651504,0.0,0.0,6.6860275,0.0,2.0,22.055555,22.055555,3
1,3,2,0,22.055555,4.1676598,0.24478841,0.0,0.0,6.840508,0.0,2.0,22.055555,22.055555,3
1,4,2,0,22.055555,4.1903667,0.24271984,0.0,0.0,6.847942,0.0,2.0,22.055555,22.055555,3
1,5,2,0,22.055555,4.20661,0.23996744,0.0,0.0,6.9982104,0.0,2.0,22.055555,22.055555,3
1,6,2,0,22.055555,4.218511,0.2409932,0.0,0.0,7.0520816,0.0,2.0,22.055555,22.055555,3
1,7,2,0,22.055555,4.217033,0.24683994,0.0,0.0,7.2849874,0.0,2.0,22.055555,22.055555,3
1,8,2,0,22.055555,4.2168584,0.5050675,0.0,0.0,7.1536093,0.0,2.0,22.055555,22.055555,3
1,9,2,0,22.055555,4.308137,0.51835835,1.4958466,0.0,5.4332113,0.0,2.0,22.055555,22.055555,3
1,10,2,0,22.055555,4.2966604,0.5206736,0.0,0.0,6.03156,0.0,1.0,22.055555,22.055555,3
1,11,2,0,22.055555,4.308274,0.5122824,0.0,0.0,5.320116,0.0,1.0,22.055555,22.055555,3
1,12,2,0,22.055555,4.352642,0.52662176,0.25137293,0.0,5.3048697,0.0,1.0,22.055555,22.055555,3
1,13,2,0,22.055555,4.3342667,0.24724996,0.0,0.0,5.0671124,0.0,0.0,22.055555,22.055555,3
1,14,2,0,22.055555,4.323917,0.24861765,0.25137258,0.0,6.1359067,0.0,0.0,22.055555,22.055555,3
1,15,2,0,22.055555,4.328068,0.27964675,0.0,0.0,5.409552,0.0,0.0,22.055555,22.055555,3
1,16,2,0,22.055555,4.3484364,0.2482587,0.0,0.0,6.0902224,0.0,0.0,22.055555,22.055555,3
1,17,2,0,22.055555,4.3603764,0.28583542,0.0,0.0,5.2303343,0.0,0.0,22.055555,22.055555,3
1,18,2,0,22.055555,4.4316115,0.767307,0.0,0.0,4.8327346,0.0,1.0,22.055555,22.055555,3
1,19,2,0,22.055555,4.502051,0.85096335,0.0,0.0,4.6617904,0.0,1.0,22.055555,22.055555,3
1,20,2,0,22.055555,4.893606,0.96254665,0.0,0.0,4.2767587,0.0,1.0,22.055555,22.055555,3
1,21,2,0,22.055555,5.367306,1.1272196,1.5381224,0.0,3.2918298,0.0,2.0,22.055555,22.055555,3
1,22,2,0,22.055555,5.660028,0.921957,0.0,0.0,4.0854197,0.0,2.0,22.055555,22.055555,3
1,23,2,0,22.055555,5.8789377,0.8187694,0.5027458,0.0,4.1361537,0.0,2.0,22.055555,22.055555,3
1,24,2,0,22.055555,5.923289,0.2544133,1.0054919,0.0,4.305591,0.0,2.0,22.055555,22.055555,3
1,1,3,0,22.055555,6.0064325,0.24926744,0.0,0.0,4.556406,0.0,2.0,22.055555,22.055555,3
1,2,3,0,22.055555,6.1432285,0.24651504,0.0,0.0,4.699262,0.0,2.0,22.055555,22.055555,3
1,3,3,0,22.055555,6.2955713,0.24478841,0.0,0.0,4.5845785,0.0,2.0,22.055555,22.055555,3
1,4,3,0,22.055555,6.334883,0.24271984,0.0,0.0,4.588111,0.0,2.0,22.055555,22.055555,3
