month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,22.0,2.929786,0.29506642,0.0,0.0,16.443825,0.0,1.0,22.0,22.0,3
1,2,1,0,22.0,2.9345036,0.2933398,0.0,0.0,17.134363,0.0,1.0,22.0,22.0,3
1,3,1,0,22.0,2.9364395,0.29161316,0.0,0.0,17.650602,0.0,1.0,22.0,22.0,3
1,4,1,0,22.0,2.9303522,0.2898865,0.0,0.0,17.998434,0.0,1.0,22.0,22.0,3
1,5,1,0,22.0,2.923365,0.28815988,0.0,0.0,17.735556,0.0,1.0,22.0,22.0,3
1,6,1,0,22.0,2.9231248,0.39829004,0.0,0.0,17.916769,0.0,1.0,22.0,22.0,3
1,7,1,0,22.0,2.911009,0.51646304,0.0,0.0,18.424303,0.0,1.0,22.0,22.0,3
1,8,1,0,22.0,2.8907883,0.5988581,0.0,0.0,18.703106,0.0,1.0,22.0,22.0,3
1,9,1,0,22.0,2.863863,0.29679307,0.0,0.0,18.367752,0.0,0.0,22.0,22.0,3
1,10,1,0,22.0,2.8578212,0.3267964,0.97776735,0.0,15.041565,0.0,0.0,22.0,22.0,3
1,11,1,0,22.0,2.8488555,0.29506642,0.0,0.0,12.56256,0.0,0.0,22.0,22.0,3
1,12,1,0,22.0,2.8335717,0.29506642,0.0,0.0,10.560031,0.0,0.0,22.0,22.0,3
1,13,1,0,22.0,2.832986,0.2985197,0.0,0.0,9.766447,0.0,0.0,22.0,22.0,3
1,14,1,0,22.0,2.8381255,0.2985197,0.0,0.0,9.56778,0.0,0.0,22.0,22.0,3
1,15,1,0,22.0,2.837176,0.2985197,0.0,0.0,9.832289,0.0,0.0,22.0,22.0,3
1,16,1,0,22.0,2.8338656,0.29679307,0.0,0.0,10.199404,0.0,0.0,22.0,22.0,3
1,17,1,0,22.0,2.848592,0.7373016,0.0,0.0,12.263635,0.0,1.0,22.0,22.0,3
1,18,1,0,22.0,2.8639596,0.8920731,0.0,0.0,12.711554,0.0,1.0,22.0,22.0,3
1,19,1,0,22.0,2.8800967,0.93033874,0.0,0.0,13.834683,0.0,1.0,22.0,22.0,3
1,20,1,0,22.0,2.9025333,0.88022757,0.97776335,0.0,14.319604,0.0,1.0,22.0,22.0,3
1,21,1,0,22.0,2.9075658,0.7759638,0.0,0.0,15.022821,0.0,1.0,22.0,22.0,3
1,22,1,0,22.0,2.9136577,0.685419,0.0,0.0,15.571802,0.0,1.0,22.0,22.0,3
1,23,1,0,22.0,2.925553,0.301973,0.0,0.0,16.102074,0.0,1.0,22.0,22.0,3
1,24,1,0,22.0,2.9412751,0.29679307,0.0,0.0,16.168997,0.0,1.0,22.0,22.0,3
1,1,2,0,22.0,2.951644,0.29506642,0.0,0.0,16.282032,0.0,1.0,22.0,22.0,3
1,2,2,0,22.0,2.9492269,0.2933398,0.0,0.0,16.628119,0.0,1.0,22.0,22.0,3
1,3,2,0,22.0,2.945287,0.29161316,0.0,0.0,17.05907,0.0,1.0,22.0,22.0,3
1,4,2,0,22.0,2.9394867,0.2898865,0.0,0.0,17.093641,0.0,1.0,22.0,22.0,3
1,5,2,0,22.0,2.9330692,0.3514904,0.0,0.0,17.327202,0.0,1.0,22.0,22.0,3
1,6,2,0,22.0,2.9199808,0.39829004,0.0,0.0,17.35905,0.0,1.0,22.0,22.0,3
1,7,2,0,22.0,2.90812,0.51646304,0.0,0.0,17.728914,0.0,1.0,22.0,22.0,3
1,8,2,0,22.0,2.8672607,0.29506642,0.0,0.0,17.892344,0.0,0.0,22.0,22.0,3
1,9,2,0,22.0,2.8520045,0.29679307,0.97974765,0.0,17.857481,0.0,0.0,22.0,22.0,3
1,10,2,0,22.0,2.8623598,0.3267964,1.9594965,0.0,14.38792,0.0,0.0,22.0,22.0,3
1,11,2,0,22.0,2.8749852,0.29506642,0.0,0.0,12.121444,0.0,0.0,22.0,22.0,3
1,12,2,0,22.0,2.8893163,0.29506642,0.0,0.0,11.70271,0.0,0.0,22.0,22.0,3
1,13,2,0,22.0,2.9210837,0.2985197,0.0,0.0,10.95702,0.0,0.0,22.0,22.0,3
1,14,2,0,22.0,2.9374611,0.2985197,0.0,0.0,10.896012,0.0,0.0,22.0,22.0,3
1,15,2,0,22.0,2.9946716,0.2985197,0.0,0.0,11.402833,0.0,0.0,22.0,22.0,3
1,16,2,0,22.0,3.0766783,0.29679307,0.0,0.0,11.229622,0.0,0.0,22.0,22.0,3
1,17,2,0,22.0,3.125716,0.301973,0.0,0.0,12.7623005,0.0,0.0,22.0,22.0,3
1,18,2,0,22.0,3.2491515,0.8920731,0.0,0.0,11.992401,0.0,1.0,22.0,22.0,3
