Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,20.88,0,28.05,8.9,1.56,0.1
1,2,8,0,20.8,0,27.91,5.2,0,0
1,3,8,0,20.85,0,26.68,10.8,0.24,0.09
1,4,8,0,20.83,0,25.61,8.1,0.24,0.05
1,5,8,0,20.84,0,24.73,11,0.24,0.15
1,6,8,0,20.83,0,24.14,9.3,1.08,0
1,7,8,0,20.83,0,23.82,10.1,1.68,0.13
1,8,8,0,20.84,0,23.57,11.2,19.2,0.13
1,9,8,0,20.87,0,23.03,13.9,6.24,0.41
1,10,8,0,20.89,0,22.35,13,9.48,0.58
1,11,8,0,20.96,0,21.64,16.3,4.68,1.12
1,12,8,0,20.94,0,21.08,11.9,2.64,0.82
1,13,8,0,20.98,0,20.41,13.5,4.2,1.17
1,14,8,0,20.97,0,20.02,12.5,3.6,0.99
1,15,8,0,20.87,0,19.79,6.8,1.56,0.48
1,16,8,0,20.91,0,19.58,12.4,1.8,0.73
1,17,8,0,20.91,0,19.99,10.7,4.8,0.39
1,18,8,0,20.86,0,21.48,7.4,4.44,0.27
1,19,8,0,20.93,0,23.69,12.6,3.24,0.76
1,20,8,0,21.04,0,25.94,17.1,2.76,1.17
1,21,8,0,21.03,0,27.29,16.1,3.36,1.03
1,22,8,0,21.22,0,27.5,25.8,3.84,2.96
1,23,8,0,21.16,0,27.89,20.1,3.84,1.55
1,24,8,0,21.03,0,27.96,14.6,3.36,0.72
1,1,2,0,20.94,0,27.7,12.2,2.52,0.29
1,2,2,0,20.83,0,27.32,8.4,0.48,0
1,3,2,0,20.82,0,26.25,11.2,0.24,0
1,4,2,0,20.79,0,25.08,10.3,0.6,0
1,5,2,0,20.79,0,24.01,12.5,0.24,0
1,6,2,0,20.77,0,22.86,10.5,7.44,0
1,7,2,0,20.74,0,21.44,10.6,2.76,0
1,8,2,0,20.75,0,20.28,12.5,25.08,0
1,9,2,0,20.8,0,19.01,16.9,5.4,0
1,10,2,0,20.84,0,18.18,14.3,3.48,0.21
1,11,2,0,20.86,0,17.68,10.9,9.72,0.56
1,12,2,0,20.89,0,17.41,10.6,10.8,0.74
1,13,2,0,20.79,0,17.52,7.3,3.12,0.29
1,14,2,0,20.92,0,17.33,15.7,3.12,0.93
1,15,2,0,20.82,0,17.45,8.3,4.44,0.38
1,16,2,0,20.77,0,17.71,7.7,7.08,0.1
1,17,2,0,20.78,0,18.18,9.8,6.72,0.04
1,18,2,0,20.78,0,19.28,10.5,7.32,0.01
1,19,2,0,20.82,0,20.31,14.4,5.28,0.12
1,20,2,0,20.81,0,20.7,11.9,4.56,0.03
1,21,2,0,20.9,0,20.65,18.9,5.64,0.34
1,22,2,0,20.86,0,21.02,15.3,8.04,0.02
1,23,2,0,20.83,0,21.35,13.7,2.64,0.01
1,24,2,0,20.82,0,21.36,14.1,0.48,0
1,1,3,0,20.74,0,21.54,8.4,0.84,0
1,2,3,0,20.74,0,21.79,10.1,0.36,0
1,3,3,0,20.71,0,21.98,7.1,0.36,0
1,4,3,0,20.71,0,21.92,9.6,0.12,0
1,5,3,0,20.71,0,21.88,7.4,0,0
1,6,3,0,20.74,0,21.73,13.3,1.92,0
1,7,3,0,20.74,0,21.69,12.3,5.64,0
1,8,3,0,20.78,0,21.85,16.4,9,0
1,9,3,0,20.79,0,21.78,15.2,4.2,0
1,10,3,0,20.8,0,21.51,13.4,17.28,0.02
1,11,3,0,20.81,0,21.23,13.1,9.72,0.17
1,12,3,0,20.8,0,20.86,11.1,11.52,0.26
1,13,3,0,20.84,0,20.63,12.9,3.12,0.69
1,14,3,0,20.85,0,20.55,11.9,1.32,0.66
1,15,3,0,20.81,0,20.62,9.6,2.16,0.46
1,16,3,0,20.8,0,20.57,9.2,1.08,0.33
1,17,3,0,20.8,0,20.59,11,2.76,0.14
1,18,3,0,20.86,0,21.18,14.9,0.72,0.33
1,19,3,0,20.88,0,22.21,14.2,11.76,0.37
1,20,3,0,20.89,0,22.81,14.7,4.8,0.27
1,21,3,0,20.87,0,22.81,13.9,2.4,0.15
1,22,3,0,20.86,0,22.76,13.8,9.36,0.18
1,23,3,0,20.84,0,22.77,13.3,4.2,0.02
1,24,3,0,20.84,0,22.77,13.3,0.72,0
1,1,4,0,20.85,0,22.76,16,1.92,0.12
1,2,4,0,20.79,0,22.72,10,0.12,0
1,3,4,0,20.74,0,22.46,9,0.12,0
1,4,4,0,20.74,0,22.04,10.6,1.8,0
1,5,4,0,20.7,0,21.84,8.1,0.24,0
1,6,4,0,20.71,0,21.67,9.7,1.8,0
1,7,4,0,20.73,0,21.6,13.2,8.64,0
1,8,4,0,20.71,0,21.7,11.1,19.44,0
1,9,4,0,20.76,0,21.41,15.3,3,0
1,10,4,0,20.73,0,20.98,11.3,1.8,0
1,11,4,0,20.77,0,20.46,14.3,5.88,0
1,12,4,0,20.75,0,20.15,10.1,2.76,0
1,13,4,0,20.77,0,20,12.6,6.84,0
1,14,4,0,20.76,0,19.96,11.3,1.56,0
1,15,4,0,20.76,0,19.92,10.6,0.48,0
1,16,4,0,20.76,0,19.81,12,3,0
1,17,4,0,20.73,0,19.58,7.9,3.12,0
1,18,4,0,20.76,0,19.88,12.4,1.8,0
1,19,4,0,20.76,0,20.82,11.8,1.44,0
1,20,4,0,20.81,0,21.21,17.1,6.24,0
1,21,4,0,20.82,0,21.06,16.8,2.76,0
1,22,4,0,20.8,0,20.89,14.7,6.84,0
1,23,4,0,20.78,0,20.58,13.8,3.48,0
1,24,4,0,20.74,0,20.21,12.3,1.08,0
1,1,5,0,20.7,0,19.88,9.9,0.6,0
1,2,5,0,20.71,0,19.22,13.3,3.96,0
1,3,5,0,20.69,0,18.56,10.2,0.12,0
1,4,5,0,20.68,0,18.04,7.2,0.6,0
1,5,5,0,20.68,0,17.59,9,2.88,0
1,6,5,0,20.68,0,17.25,12.1,1.68,0
1,7,5,0,20.68,0,17.09,12.1,9.6,0
1,8,5,0,20.68,0,16.91,12.6,11.88,0
1,9,5,0,20.72,0,16.55,16,6,0
1,10,5,0,20.76,0,16.11,12.4,8.64,0
1,11,5,0,20.95,0,15.56,16.7,3.72,0.68
1,12,5,0,21.08,0,15.37,17.3,5.04,1.56
1,13,5,0,21.04,0,15.55,12.9,3.6,1.16
1,14,5,0,20.96,0,15.75,13.6,11.4,0.64
1,15,5,0,20.84,0,15.94,11.6,2.4,0.24
1,16,5,0,20.78,0,16.07,11.5,2.16,0.05
1,17,5,0,20.78,0,16.27,13.6,1.8,0.01
1,18,5,0,20.81,0,16.84,15.4,2.28,0.06
1,19,5,0,20.79,0,17.6,12.3,2.52,0
1,20,5,0,20.89,0,17.62,19.4,0.96,0.12
1,21,5,0,20.89,0,17.5,18.5,1.32,0.08
1,22,5,0,20.79,0,17.5,12.6,1.2,0
1,23,5,0,20.79,0,17.3,15.5,3.24,0
1,24,5,0,20.76,0,17.06,13.4,1.32,0
1,1,6,0,20.71,0,16.98,11,0.6,0
1,2,6,0,20.68,0,17.07,7.6,0.72,0
1,3,6,0,20.69,0,17.03,11.8,0.36,0
1,4,6,0,20.68,0,16.97,8,0.24,0
1,5,6,0,20.68,0,16.99,9.5,0,0
1,6,6,0,20.68,0,17.02,7.7,0.48,0
1,7,6,0,20.68,0,17.16,11.8,1.08,0
1,8,6,0,20.68,0,17.31,11,4.44,0
1,9,6,0,20.68,0,17.16,13.9,7.8,0
1,10,6,0,20.71,0,16.76,18.4,19.56,0
1,11,6,0,20.7,0,16.38,14.4,12.72,0
1,12,6,0,20.71,0,16.17,15.8,8.28,0
1,13,6,0,20.69,0,16.19,10.5,8.76,0
1,14,6,0,20.7,0,16.2,15.4,4.92,0
1,15,6,0,20.7,0,16.17,16,1.44,0
1,16,6,0,20.68,0,16.02,10.6,6,0
1,17,6,0,20.68,0,15.88,9.1,3.96,0
1,18,6,0,20.68,0,16.69,10.6,10.2,0
1,19,6,0,20.75,0,17.48,17.6,6,0
