Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,21.03,0,40.54,10.9,0.72,10.02
1,2,8,0,20.82,0,42.82,6.5,0.72,6.97
1,3,8,0,20.8,0,44.07,9.2,0,8.23
1,4,8,0,20.78,0,44.6,8.6,0.36,7.46
1,5,8,0,20.78,0,45.07,10.4,0.96,8.12
1,6,8,0,20.79,0,45.19,11.2,1.92,8.4
1,7,8,0,20.78,0,45.41,10.6,3.6,7.74
1,8,8,0,20.8,0,45.7,12,8.64,9.07
1,9,8,0,21.01,0,44.69,18.5,9.6,15.13
1,10,8,0,21.07,0,44.18,12.9,4.32,13.06
1,11,8,0,21.13,0,44.33,11,8.28,14.71
1,12,8,0,21.25,0,43.78,13.5,3.6,20.07
1,13,8,0,21.29,0,43.48,10.7,4.56,18.98
1,14,8,0,21.29,0,43.38,9,0.96,16.66
1,15,8,0,21.29,0,43.08,9.5,2.28,16.34
1,16,8,0,21.24,0,42.6,7.3,1.8,12.88
1,17,8,0,21.3,0,41.93,12.3,4.08,16.14
1,18,8,0,21.32,0,42.04,12,4.32,16.21
1,19,8,0,21.37,0,42.24,15.9,4.08,20.26
1,20,8,0,21.38,0,41.88,15.7,2.76,18.76
1,21,8,0,21.37,0,41.17,15.6,4.2,17.11
1,22,8,0,21.37,0,40.48,16.5,4.92,16.94
1,23,8,0,21.37,0,40.02,17.4,3.6,16.54
1,24,8,0,21.18,0,40.14,11.9,0.72,10.96
1,1,2,0,21.07,0,39.81,13.2,0.6,10.65
1,2,2,0,20.94,0,39.37,13.5,1.44,9.01
1,3,2,0,20.81,0,38.98,14.4,0.24,7.7
1,4,2,0,20.58,0,38.41,9.2,0.48,3.95
1,5,2,0,20.42,0,37.56,8.8,0.12,3.33
1,6,2,0,20.43,0,36.2,12.1,2.4,3.6
1,7,2,0,20.33,0,35.17,10.9,2.28,2.88
1,8,2,0,20.41,0,33.77,14.9,18.36,4.19
1,9,2,0,20.69,0,32.28,15.9,5.88,7.78
1,10,2,0,20.89,0,31.11,13.8,4.56,10.66
1,11,2,0,20.91,0,30.32,10.9,5.28,10.72
1,12,2,0,20.95,0,29.14,10.7,4.32,12.99
1,13,2,0,20.95,0,28.31,9.2,3.24,13.63
1,14,2,0,20.97,0,27.37,9.7,7.92,14.85
1,15,2,0,20.97,0,26.65,7,1.08,13.93
1,16,2,0,21.07,0,25.97,12.7,1.68,15.16
1,17,2,0,20.71,0,26.49,8,4.68,6.07
1,18,2,0,20.62,0,27.37,11.9,7.92,6.58
1,19,2,0,20.69,0,28.35,14.1,4.68,7.08
