Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,21.42,0,27.9,2.35,0,0
1,2,8,0,23.26,0,28.34,2.13,0,0
1,3,8,0,24.04,0,31.13,2.57,0,0
1,4,8,0,23.19,0,27.81,1.94,0,0
1,5,8,0,23.23,0,28.21,2.94,0,0
1,6,8,0,22.45,0,30.07,5.99,0,0
1,7,8,0,22.53,0,30.02,7.07,0,0
1,8,8,0,22.82,0,32.37,7.6,2.52,0
1,9,8,0,23.31,0,33.61,9.69,2.92,0
1,10,8,0,23.64,0,34.64,9.73,2.7,0
1,11,8,0,23.97,0,34.79,11.57,1.84,1.23
1,12,8,0,24.85,0.45,34.34,13.77,11.69,4.07
1,13,8,0,25.55,0.77,32.49,12.12,11.36,5.16
1,14,8,0,25.59,0.7,30.58,11.59,17.44,5.36
1,15,8,0,25.43,0.73,29.76,10.44,15.5,5.05
1,16,8,0,24.73,0.26,28.99,11.27,4.63,4.48
1,17,8,0,24.26,0.01,29.92,14.23,4.09,3.84
1,18,8,0,24.07,0,30.91,14.23,4.32,3.15
1,19,8,0,24,0,30.61,12.26,2.93,2.13
1,20,8,0,23.85,0.01,30.23,12.55,1.9,1.7
1,21,8,0,23.67,0.01,29.99,10.47,8.41,1.5
1,22,8,0,23.62,0.01,29.17,9.38,7.94,0.35
1,23,8,0,23.61,0,27.27,5.09,8.74,0
1,24,8,0,23.22,0,24.77,2.3,0,0
1,1,2,0,21.55,0,25.6,2.26,0,0
1,2,2,0,23.27,0,24.13,1.99,0,0
1,3,2,0,23.7,0,26.42,2.18,0,0
1,4,2,0,22.94,0,21.27,1.92,0,0
1,5,2,0,22.7,0,19.9,3.52,0,0
1,6,2,0,22.05,0,20.27,7.34,0,0
1,7,2,0,21.98,0,20.41,7.73,3.06,0
1,8,2,0,22.05,0,20.82,9.37,3.16,0
1,9,2,0,22.36,0,22.42,10.02,6.75,0
1,10,2,0,22.53,0,22.81,11.92,2.84,0
1,11,2,0,22.78,0,22.11,12.97,2.05,0
1,12,2,0,23.78,0.17,22.7,13.02,12.84,0
1,13,2,0,24.08,0.47,22.07,13.93,6.06,0
1,14,2,0,24.05,0.44,21.38,11.86,20.25,0
1,15,2,0,24.19,0.58,20.97,12.01,17.6,0
1,16,2,0,23.74,0.13,20.4,10.61,3.8,0
1,17,2,0,23.59,0,21.41,11.27,5.2,0
1,18,2,0,23.52,0,22.42,11.32,3.65,0
1,19,2,0,23.39,0,22.32,9.75,2.59,0
1,20,2,0,23.38,0,21.12,9.17,1.69,0
1,21,2,0,23.47,0,20.85,9.51,6.2,0
1,22,2,0,23.34,0,20.17,9.58,8,0
1,23,2,0,22.77,0,18.58,5.71,8.16,0
1,24,2,0,22.4,0,16.2,2.39,2.86,0
1,1,3,0,19.37,0,18.32,2.46,0,0
1,2,3,0,21.83,0,16.5,1.83,0,0
