Month,Hour,Day Type,State,Destination Charger,Estimated Departure Time,Required Soc At Departure, Estimated Arrival Time, Estimated SOC at Arrival
7,0,6,1,charger_13_1,12,87,,
7,1,6,1,charger_13_1,11,87,,
7,2,6,1,charger_13_1,10,87,,
7,3,6,1,charger_13_1,9,87,,
7,4,6,1,charger_13_1,8,87,,
7,5,6,1,charger_13_1,7,87,,
7,6,6,1,charger_13_1,6,87,,
7,7,6,1,charger_13_1,5,87,,
7,8,6,1,charger_13_1,4,87,,
7,9,6,1,charger_13_1,3,87,,
7,10,6,1,charger_13_1,2,87,,
7,11,6,1,charger_13_1,1,87,,
7,12,6,1,charger_13_1,0,87,,
7,13,6,3,,,,,
7,14,6,3,,,,,
7,15,6,3,,,,,
7,16,6,2,charger_13_1,,,0,76
7,17,6,1,charger_13_1,19,88,,
7,18,6,1,charger_13_1,18,88,,
7,19,6,1,charger_13_1,17,88,,
7,20,6,1,charger_13_1,16,88,,
7,21,6,1,charger_13_1,15,88,,
7,22,6,1,charger_13_1,14,88,,
7,23,6,1,charger_13_1,13,88,,
7,0,7,1,charger_13_1,12,88,,
7,1,7,1,charger_13_1,11,88,,
7,2,7,1,charger_13_1,10,88,,
7,3,7,1,charger_13_1,9,88,,
7,4,7,1,charger_13_1,8,88,,
7,5,7,1,charger_13_1,7,88,,
7,6,7,1,charger_13_1,6,88,,
7,7,7,1,charger_13_1,5,88,,
7,8,7,1,charger_13_1,4,88,,
7,9,7,1,charger_13_1,3,88,,
7,10,7,1,charger_13_1,2,88,,
7,11,7,1,charger_13_1,1,88,,
7,12,7,1,charger_13_1,0,88,,
7,13,7,3,,,,,
7,14,7,3,,,,,
7,15,7,3,,,,,
7,16,7,3,,,,,
7,17,7,3,,,,,
7,18,7,2,charger_13_1,,,0,84
7,19,7,1,charger_13_1,12,89,,
7,20,7,1,charger_13_1,11,89,,
7,21,7,1,charger_13_1,10,89,,
7,22,7,1,charger_13_1,9,89,,
7,23,7,1,charger_13_1,8,89,,
7,0,1,1,charger_13_1,7,89,,
7,1,1,1,charger_13_1,6,89,,
7,2,1,1,charger_13_1,5,89,,
7,3,1,1,charger_13_1,4,89,,
7,4,1,1,charger_13_1,3,89,,
7,5,1,1,charger_13_1,2,89,,
7,6,1,1,charger_13_1,1,89,,
7,7,1,1,charger_13_1,0,89,,
7,8,1,3,,,,,
7,9,1,3,,,,,
7,10,1,3,,,,,
7,11,1,3,,,,,
7,12,1,3,,,,,
7,13,1,3,,,,,
7,14,1,3,,,,,
7,15,1,3,,,,,
7,16,1,2,charger_13_1,,,0,84
7,17,1,1,charger_13_1,14,89,,
7,18,1,1,charger_13_1,13,89,,
7,19,1,1,charger_13_1,12,89,,
7,20,1,1,charger_13_1,11,89,,
7,21,1,1,charger_13_1,10,89,,
7,22,1,1,charger_13_1,9,89,,
7,23,1,1,charger_13_1,8,89,,
7,0,2,1,charger_13_1,7,89,,
7,1,2,1,charger_13_1,6,89,,
7,2,2,1,charger_13_1,5,89,,
7,3,2,1,charger_13_1,4,89,,
7,4,2,1,charger_13_1,3,89,,
7,5,2,1,charger_13_1,2,89,,
7,6,2,1,charger_13_1,1,89,,
7,7,2,1,charger_13_1,0,89,,
7,8,2,3,,,,,
7,9,2,3,,,,,
7,10,2,3,,,,,
7,11,2,3,,,,,
7,12,2,3,,,,,
7,13,2,3,,,,,
7,14,2,3,,,,,
7,15,2,3,,,,,
7,16,2,2,charger_13_1,,,0,62
7,17,2,1,charger_13_1,15,85,,
