Month,Hour,Day Type,State,Destination Charger,Estimated Departure Time,Required Soc At Departure, Estimated Arrival Time, Estimated SOC at Arrival
7,0,6,1,charger_15_1,11,89,,
7,1,6,1,charger_15_1,10,89,,
7,2,6,1,charger_15_1,9,89,,
7,3,6,1,charger_15_1,8,89,,
7,4,6,1,charger_15_1,7,89,,
7,5,6,1,charger_15_1,6,89,,
7,6,6,1,charger_15_1,5,89,,
7,7,6,1,charger_15_1,4,89,,
7,8,6,1,charger_15_1,3,89,,
7,9,6,1,charger_15_1,2,89,,
7,10,6,1,charger_15_1,1,89,,
7,11,6,1,charger_15_1,0,89,,
7,12,6,3,,,,,
7,13,6,3,,,,,
7,14,6,3,,,,,
7,15,6,3,,,,,
7,16,6,2,charger_15_1,,,1,50
7,17,6,2,charger_15_1,,,0,50
7,18,6,1,charger_15_1,18,89,,
7,19,6,1,charger_15_1,17,89,,
7,20,6,1,charger_15_1,16,89,,
7,21,6,1,charger_15_1,15,89,,
7,22,6,1,charger_15_1,14,89,,
7,23,6,1,charger_15_1,13,89,,
7,0,7,1,charger_15_1,12,89,,
7,1,7,1,charger_15_1,11,89,,
7,2,7,1,charger_15_1,10,89,,
7,3,7,1,charger_15_1,9,89,,
7,4,7,1,charger_15_1,8,89,,
7,5,7,1,charger_15_1,7,89,,
7,6,7,1,charger_15_1,6,89,,
7,7,7,1,charger_15_1,5,89,,
7,8,7,1,charger_15_1,4,89,,
7,9,7,1,charger_15_1,3,89,,
7,10,7,1,charger_15_1,2,89,,
7,11,7,1,charger_15_1,1,89,,
7,12,7,1,charger_15_1,0,89,,
7,13,7,3,,,,,
7,14,7,3,,,,,
7,15,7,3,,,,,
7,16,7,2,charger_15_1,,,1,59
7,17,7,2,charger_15_1,,,0,59
7,18,7,1,charger_15_1,11,84,,
7,19,7,1,charger_15_1,10,84,,
7,20,7,1,charger_15_1,9,84,,
7,21,7,1,charger_15_1,8,84,,
7,22,7,1,charger_15_1,7,84,,
7,23,7,1,charger_15_1,6,84,,
7,0,1,1,charger_15_1,5,84,,
7,1,1,1,charger_15_1,4,84,,
7,2,1,1,charger_15_1,3,84,,
7,3,1,1,charger_15_1,2,84,,
7,4,1,1,charger_15_1,1,84,,
7,5,1,1,charger_15_1,0,84,,
7,6,1,3,,,,,
7,7,1,3,,,,,
7,8,1,3,,,,,
7,9,1,3,,,,,
7,10,1,3,,,,,
7,11,1,3,,,,,
7,12,1,3,,,,,
7,13,1,3,,,,,
7,14,1,3,,,,,
7,15,1,3,,,,,
7,16,1,3,,,,,
7,17,1,3,,,,,
7,18,1,3,,,,,
7,19,1,2,charger_15_1,,,1,51
7,20,1,2,charger_15_1,,,0,51
7,21,1,1,charger_15_1,8,95,,
7,22,1,1,charger_15_1,7,95,,
7,23,1,1,charger_15_1,6,95,,
7,0,2,1,charger_15_1,5,95,,
7,1,2,1,charger_15_1,4,95,,
7,2,2,1,charger_15_1,3,95,,
7,3,2,1,charger_15_1,2,95,,
7,4,2,1,charger_15_1,1,95,,
7,5,2,1,charger_15_1,0,95,,
7,6,2,3,,,,,
7,7,2,3,,,,,
7,8,2,3,,,,,
7,9,2,3,,,,,
7,10,2,3,,,,,
7,11,2,3,,,,,
7,12,2,3,,,,,
7,13,2,3,,,,,
7,14,2,3,,,,,
7,15,2,3,,,,,
7,16,2,3,,,,,
7,17,2,3,,,,,
7,18,2,3,,,,,
7,19,2,2,charger_15_1,,,0,89
7,20,2,1,charger_15_1,9,90,,
7,21,2,1,charger_15_1,8,90,,
7,22,2,1,charger_15_1,7,90,,
7,23,2,1,charger_15_1,6,90,,
7,0,3,1,charger_15_1,5,90,,
7,1,3,1,charger_15_1,4,90,,
7,2,3,1,charger_15_1,3,90,,
7,3,3,1,charger_15_1,2,90,,
7,4,3,1,charger_15_1,1,90,,
7,5,3,1,charger_15_1,0,90,,
7,6,3,3,,,,,
7,7,3,3,,,,,
7,8,3,3,,,,,
7,9,3,3,,,,,
7,10,3,3,,,,,
7,11,3,3,,,,,
7,12,3,3,,,,,
7,13,3,3,,,,,
7,14,3,3,,,,,
7,15,3,3,,,,,
7,16,3,2,charger_15_1,,,3,84
7,17,3,2,charger_15_1,,,2,84
7,18,3,2,charger_15_1,,,1,84
7,19,3,2,charger_15_1,,,0,84
7,20,3,1,charger_15_1,9,84,,
7,21,3,1,charger_15_1,8,84,,
7,22,3,1,charger_15_1,7,84,,
7,23,3,1,charger_15_1,6,84,,
7,0,4,1,charger_15_1,5,84,,
7,1,4,1,charger_15_1,4,84,,
7,2,4,1,charger_15_1,3,84,,
7,3,4,1,charger_15_1,2,84,,
7,4,4,1,charger_15_1,1,84,,
7,5,4,1,charger_15_1,0,84,,
7,6,4,3,,,,,
7,7,4,3,,,,,
7,8,4,3,,,,,
7,9,4,3,,,,,
7,10,4,3,,,,,
7,11,4,3,,,,,
7,12,4,3,,,,,
7,13,4,3,,,,,
7,14,4,3,,,,,
7,15,4,3,,,,,
7,16,4,2,charger_15_1,,,4,78
7,17,4,2,charger_15_1,,,3,78
7,18,4,2,charger_15_1,,,2,78
7,19,4,2,charger_15_1,,,1,78
7,20,4,2,charger_15_1,,,0,78
7,21,4,1,charger_15_1,8,85,,
7,22,4,1,charger_15_1,7,85,,
7,23,4,1,charger_15_1,6,85,,
7,0,5,1,charger_15_1,5,85,,
7,1,5,1,charger_15_1,4,85,,
7,2,5,1,charger_15_1,3,85,,
7,3,5,1,charger_15_1,2,85,,
7,4,5,1,charger_15_1,1,85,,
7,5,5,1,charger_15_1,0,85,,
7,6,5,3,,,,,
7,7,5,3,,,,,
7,8,5,3,,,,,
7,9,5,3,,,,,
7,10,5,3,,,,,
7,11,5,3,,,,,
7,12,5,3,,,,,
7,13,5,3,,,,,
7,14,5,3,,,,,
7,15,5,3,,,,,
7,16,5,3,,,,,
7,17,5,3,,,,,
7,18,5,3,,,,,
7,19,5,3,,,,,
7,20,5,2,charger_15_1,,,0,65
7,21,5,1,charger_15_1,15,86,,
7,22,5,1,charger_15_1,14,86,,
7,23,5,1,charger_15_1,13,86,,
7,0,6,1,charger_15_1,12,86,,
7,1,6,1,charger_15_1,11,86,,
7,2,6,1,charger_15_1,10,86,,
7,3,6,1,charger_15_1,9,86,,
7,4,6,1,charger_15_1,8,86,,
7,5,6,1,charger_15_1,7,86,,
7,6,6,1,charger_15_1,6,86,,
7,7,6,1,charger_15_1,5,86,,
7,8,6,1,charger_15_1,4,86,,
7,9,6,1,charger_15_1,3,86,,
7,10,6,1,charger_15_1,2,86,,
7,11,6,1,charger_15_1,1,86,,
7,12,6,1,charger_15_1,0,86,,
7,13,6,3,,,,,
7,14,6,3,,,,,
7,15,6,3,,,,,
7,16,6,2,charger_15_1,,,1,56
7,17,6,2,charger_15_1,,,0,56
7,18,6,1,charger_15_1,17,84,,
7,19,6,1,charger_15_1,16,84,,
7,20,6,1,charger_15_1,15,84,,
7,21,6,1,charger_15_1,14,84,,
7,22,6,1,charger_15_1,13,84,,
7,23,6,1,charger_15_1,12,84,,
7,0,7,1,charger_15_1,11,84,,
7,1,7,1,charger_15_1,10,84,,
7,2,7,1,charger_15_1,9,84,,
7,3,7,1,charger_15_1,8,84,,
7,4,7,1,charger_15_1,7,84,,
7,5,7,1,charger_15_1,6,84,,
7,6,7,1,charger_15_1,5,84,,
7,7,7,1,charger_15_1,4,84,,
7,8,7,1,charger_15_1,3,84,,
7,9,7,1,charger_15_1,2,84,,
7,10,7,1,charger_15_1,1,84,,
7,11,7,1,charger_15_1,0,84,,
7,12,7,3,,,,,
7,13,7,3,,,,,
7,14,7,3,,,,,
7,15,7,3,,,,,
7,16,7,3,,,,,
7,17,7,2,charger_15_1,,,1,54
7,18,7,2,charger_15_1,,,0,54
7,19,7,1,charger_15_1,10,80,,
7,20,7,1,charger_15_1,9,80,,
7,21,7,1,charger_15_1,8,80,,
7,22,7,1,charger_15_1,7,80,,
7,23,7,1,charger_15_1,6,80,,
7,0,1,1,charger_15_1,5,80,,
7,1,1,1,charger_15_1,4,80,,
7,2,1,1,charger_15_1,3,80,,
7,3,1,1,charger_15_1,2,80,,
7,4,1,1,charger_15_1,1,80,,
7,5,1,1,charger_15_1,0,80,,
7,6,1,3,,,,,
7,7,1,3,,,,,
7,8,1,3,,,,,
7,9,1,3,,,,,
7,10,1,3,,,,,
7,11,1,3,,,,,
7,12,1,3,,,,,
7,13,1,3,,,,,
7,14,1,3,,,,,
7,15,1,3,,,,,
7,16,1,3,,,,,
7,17,1,3,,,,,
7,18,1,3,,,,,
7,19,1,3,,,,,
7,20,1,2,charger_15_1,,,0,62
7,21,1,1,charger_15_1,8,60,,
7,22,1,1,charger_15_1,7,60,,
7,23,1,1,charger_15_1,6,60,,
7,0,2,1,charger_15_1,5,60,,
7,1,2,1,charger_15_1,4,60,,
7,2,2,1,charger_15_1,3,60,,
7,3,2,1,charger_15_1,2,60,,
7,4,2,1,charger_15_1,1,60,,
7,5,2,1,charger_15_1,0,60,,
7,6,2,3,,,,,
7,7,2,3,,,,,
7,8,2,3,,,,,
7,9,2,3,,,,,
7,10,2,3,,,,,
7,11,2,3,,,,,
7,12,2,3,,,,,
7,13,2,3,,,,,
7,14,2,3,,,,,
7,15,2,3,,,,,
7,16,2,3,,,,,
7,17,2,3,,,,,
7,18,2,3,,,,,
7,19,2,2,charger_15_1,,,1,17
7,20,2,2,charger_15_1,,,0,17
7,21,2,1,charger_15_1,8,80,,
7,22,2,1,charger_15_1,7,80,,
7,23,2,1,charger_15_1,6,80,,
7,0,3,1,charger_15_1,5,80,,
7,1,3,1,charger_15_1,4,80,,
7,2,3,1,charger_15_1,3,80,,
7,3,3,1,charger_15_1,2,80,,
7,4,3,1,charger_15_1,1,80,,
7,5,3,1,charger_15_1,0,80,,
7,6,3,3,,,,,
7,7,3,3,,,,,
7,8,3,3,,,,,
7,9,3,3,,,,,
7,10,3,3,,,,,
7,11,3,3,,,,,
7,12,3,3,,,,,
7,13,3,3,,,,,
7,14,3,3,,,,,
7,15,3,3,,,,,
7,16,3,3,,,,,
7,17,3,3,,,,,
7,18,3,2,charger_15_1,,,2,37
7,19,3,2,charger_15_1,,,1,37
7,20,3,2,charger_15_1,,,0,37
7,21,3,1,charger_15_1,8,89,,
7,22,3,1,charger_15_1,7,89,,
7,23,3,1,charger_15_1,6,89,,
7,0,4,1,charger_15_1,5,89,,
7,1,4,1,charger_15_1,4,89,,
7,2,4,1,charger_15_1,3,89,,
7,3,4,1,charger_15_1,2,89,,
7,4,4,1,charger_15_1,1,89,,
7,5,4,1,charger_15_1,0,89,,
7,6,4,3,,,,,
7,7,4,3,,,,,
7,8,4,3,,,,,
7,9,4,3,,,,,
7,10,4,3,,,,,
7,11,4,3,,,,,
7,12,4,3,,,,,
7,13,4,3,,,,,
7,14,4,3,,,,,
7,15,4,3,,,,,
7,16,4,3,,,,,
7,17,4,3,,,,,
7,18,4,3,,,,,
7,19,4,3,,,,,
7,20,4,2,charger_15_1,,,0,84
7,21,4,1,charger_15_1,8,87,,
7,22,4,1,charger_15_1,7,87,,
7,23,4,1,charger_15_1,6,87,,
7,0,5,1,charger_15_1,5,87,,
7,1,5,1,charger_15_1,4,87,,
7,2,5,1,charger_15_1,3,87,,
7,3,5,1,charger_15_1,2,87,,
7,4,5,1,charger_15_1,1,87,,
7,5,5,1,charger_15_1,0,87,,
7,6,5,3,,,,,
7,7,5,3,,,,,
7,8,5,3,,,,,
7,9,5,3,,,,,
7,10,5,3,,,,,
7,11,5,3,,,,,
7,12,5,3,,,,,
7,13,5,3,,,,,
7,14,5,3,,,,,
7,15,5,3,,,,,
7,16,5,3,,,,,
7,17,5,3,,,,,
7,18,5,3,,,,,
7,19,5,2,charger_15_1,,,1,45
7,20,5,2,charger_15_1,,,0,45
7,21,5,1,charger_15_1,14,89,,
7,22,5,1,charger_15_1,13,89,,
7,23,5,1,charger_15_1,12,89,,
7,0,6,1,charger_15_1,11,89,,
7,1,6,1,charger_15_1,10,89,,
7,2,6,1,charger_15_1,9,89,,
7,3,6,1,charger_15_1,8,89,,
7,4,6,1,charger_15_1,7,89,,
7,5,6,1,charger_15_1,6,89,,
7,6,6,1,charger_15_1,5,89,,
7,7,6,1,charger_15_1,4,89,,
7,8,6,1,charger_15_1,3,89,,
7,9,6,1,charger_15_1,2,89,,
7,10,6,1,charger_15_1,1,89,,
7,11,6,1,charger_15_1,0,89,,
7,12,6,3,,,,,
7,13,6,3,,,,,
7,14,6,3,,,,,
7,15,6,3,,,,,
7,16,6,2,charger_15_1,,,1,59
7,17,6,2,charger_15_1,,,0,59
7,18,6,1,charger_15_1,18,87,,
7,19,6,1,charger_15_1,17,87,,
7,20,6,1,charger_15_1,16,87,,
7,21,6,1,charger_15_1,15,87,,
7,22,6,1,charger_15_1,14,87,,
7,23,6,1,charger_15_1,13,87,,
7,0,7,1,charger_15_1,12,87,,
7,1,7,1,charger_15_1,11,87,,
7,2,7,1,charger_15_1,10,87,,
7,3,7,1,charger_15_1,9,87,,
7,4,7,1,charger_15_1,8,87,,
7,5,7,1,charger_15_1,7,87,,
7,6,7,1,charger_15_1,6,87,,
7,7,7,1,charger_15_1,5,87,,
7,8,7,1,charger_15_1,4,87,,
7,9,7,1,charger_15_1,3,87,,
7,10,7,1,charger_15_1,2,87,,
7,11,7,1,charger_15_1,1,87,,
7,12,7,1,charger_15_1,0,87,,
7,13,7,3,,,,,
7,14,7,3,,,,,
7,15,7,3,,,,,
7,16,7,2,charger_15_1,,,1,57
7,17,7,2,charger_15_1,,,0,57
7,18,7,1,charger_15_1,11,87,,
7,19,7,1,charger_15_1,10,87,,
7,20,7,1,charger_15_1,9,87,,
7,21,7,1,charger_15_1,8,87,,
7,22,7,1,charger_15_1,7,87,,
7,23,7,1,charger_15_1,6,87,,
7,0,1,1,charger_15_1,5,87,,
7,1,1,1,charger_15_1,4,87,,
7,2,1,1,charger_15_1,3,87,,
7,3,1,1,charger_15_1,2,87,,
7,4,1,1,charger_15_1,1,87,,
7,5,1,1,charger_15_1,0,87,,
7,6,1,3,,,,,
7,7,1,3,,,,,
7,8,1,3,,,,,
7,9,1,3,,,,,
7,10,1,3,,,,,
7,11,1,3,,,,,
7,12,1,3,,,,,
7,13,1,3,,,,,
7,14,1,3,,,,,
7,15,1,3,,,,,
7,16,1,3,,,,,
7,17,1,2,charger_15_1,,,3,45
7,18,1,2,charger_15_1,,,2,45
7,19,1,2,charger_15_1,,,1,45
7,20,1,2,charger_15_1,,,0,45
7,21,1,1,charger_15_1,8,85,,
7,22,1,1,charger_15_1,7,85,,
7,23,1,1,charger_15_1,6,85,,
7,0,2,1,charger_15_1,5,85,,
7,1,2,1,charger_15_1,4,85,,
7,2,2,1,charger_15_1,3,85,,
7,3,2,1,charger_15_1,2,85,,
7,4,2,1,charger_15_1,1,85,,
7,5,2,1,charger_15_1,0,85,,
7,6,2,3,,,,,
7,7,2,3,,,,,
7,8,2,3,,,,,
7,9,2,3,,,,,
7,10,2,3,,,,,
7,11,2,3,,,,,
7,12,2,3,,,,,
7,13,2,3,,,,,
7,14,2,3,,,,,
7,15,2,3,,,,,
7,16,2,2,charger_15_1,,,3,43
7,17,2,2,charger_15_1,,,2,43
7,18,2,2,charger_15_1,,,1,43
7,19,2,2,charger_15_1,,,0,43
7,20,2,1,charger_15_1,9,90,,
7,21,2,1,charger_15_1,8,90,,
7,22,2,1,charger_15_1,7,90,,
7,23,2,1,charger_15_1,6,90,,
7,0,3,1,charger_15_1,5,90,,
7,1,3,1,charger_15_1,4,90,,
7,2,3,1,charger_15_1,3,90,,
7,3,3,1,charger_15_1,2,90,,
7,4,3,1,charger_15_1,1,90,,
7,5,3,1,charger_15_1,0,90,,
7,6,3,3,,,,,
7,7,3,3,,,,,
7,8,3,3,,,,,
7,9,3,3,,,,,
7,10,3,3,,,,,
7,11,3,3,,,,,
7,12,3,3,,,,,
7,13,3,3,,,,,
7,14,3,3,,,,,
7,15,3,3,,,,,
7,16,3,3,,,,,
7,17,3,3,,,,,
7,18,3,2,charger_15_1,,,2,27
7,19,3,2,charger_15_1,,,1,27
7,20,3,2,charger_15_1,,,0,27
7,21,3,1,charger_15_1,8,80,,
7,22,3,1,charger_15_1,7,80,,
7,23,3,1,charger_15_1,6,80,,
7,0,4,1,charger_15_1,5,80,,
7,1,4,1,charger_15_1,4,80,,
7,2,4,1,charger_15_1,3,80,,
7,3,4,1,charger_15_1,2,80,,
7,4,4,1,charger_15_1,1,80,,
7,5,4,1,charger_15_1,0,80,,
7,6,4,3,,,,,
7,7,4,3,,,,,
7,8,4,3,,,,,
7,9,4,3,,,,,
7,10,4,3,,,,,
7,11,4,3,,,,,
7,12,4,3,,,,,
7,13,4,3,,,,,
7,14,4,3,,,,,
7,15,4,3,,,,,
7,16,4,2,charger_15_1,,,3,17
7,17,4,2,charger_15_1,,,2,17
7,18,4,2,charger_15_1,,,1,17
7,19,4,2,charger_15_1,,,0,17
7,20,4,1,charger_15_1,9,90,,
7,21,4,1,charger_15_1,8,90,,
7,22,4,1,charger_15_1,7,90,,
7,23,4,1,charger_15_1,6,90,,
7,0,5,1,charger_15_1,5,90,,
7,1,5,1,charger_15_1,4,90,,
7,2,5,1,charger_15_1,3,90,,
7,3,5,1,charger_15_1,2,90,,
7,4,5,1,charger_15_1,1,90,,
7,5,5,1,charger_15_1,0,90,,
7,6,5,3,,,,,
7,7,5,3,,,,,
7,8,5,3,,,,,
7,9,5,3,,,,,
7,10,5,3,,,,,
7,11,5,3,,,,,
7,12,5,3,,,,,
7,13,5,3,,,,,
7,14,5,3,,,,,
7,15,5,3,,,,,
7,16,5,3,,,,,
7,17,5,3,,,,,
7,18,5,3,,,,,
7,19,5,3,,,,,
7,20,5,2,charger_15_1,,,0,67
7,21,5,1,charger_15_1,15,83,,
7,22,5,1,charger_15_1,14,83,,
7,23,5,1,charger_15_1,13,83,,
7,0,6,1,charger_15_1,12,83,,
7,1,6,1,charger_15_1,11,83,,
7,2,6,1,charger_15_1,10,83,,
7,3,6,1,charger_15_1,9,83,,
7,4,6,1,charger_15_1,8,83,,
7,5,6,1,charger_15_1,7,83,,
7,6,6,1,charger_15_1,6,83,,
7,7,6,1,charger_15_1,5,83,,
7,8,6,1,charger_15_1,4,83,,
7,9,6,1,charger_15_1,3,83,,
7,10,6,1,charger_15_1,2,83,,
7,11,6,1,charger_15_1,1,83,,
7,12,6,1,charger_15_1,0,83,,
7,13,6,3,,,,,
7,14,6,3,,,,,
7,15,6,2,charger_15_1,,,1,53
7,16,6,2,charger_15_1,,,0,53
7,17,6,1,charger_15_1,20,83,,
7,18,6,1,charger_15_1,19,83,,
7,19,6,1,charger_15_1,18,83,,
7,20,6,1,charger_15_1,17,83,,
7,21,6,1,charger_15_1,16,83,,
7,22,6,1,charger_15_1,15,83,,
7,23,6,1,charger_15_1,14,83,,
7,0,7,1,charger_15_1,13,83,,
7,1,7,1,charger_15_1,12,83,,
7,2,7,1,charger_15_1,11,83,,
7,3,7,1,charger_15_1,10,83,,
7,4,7,1,charger_15_1,9,83,,
7,5,7,1,charger_15_1,8,83,,
7,6,7,1,charger_15_1,7,83,,
7,7,7,1,charger_15_1,6,83,,
7,8,7,1,charger_15_1,5,83,,
7,9,7,1,charger_15_1,4,83,,
7,10,7,1,charger_15_1,3,83,,
7,11,7,1,charger_15_1,2,83,,
7,12,7,1,charger_15_1,1,83,,
7,13,7,1,charger_15_1,0,83,,
7,14,7,3,,,,,
7,15,7,3,,,,,
7,16,7,2,charger_15_1,,,1,53
7,17,7,2,charger_15_1,,,0,53
7,18,7,1,charger_15_1,11,87,,
7,19,7,1,charger_15_1,10,87,,
7,20,7,1,charger_15_1,9,87,,
7,21,7,1,charger_15_1,8,87,,
7,22,7,1,charger_15_1,7,87,,
7,23,7,1,charger_15_1,6,87,,
7,0,1,1,charger_15_1,5,87,,
7,1,1,1,charger_15_1,4,87,,
7,2,1,1,charger_15_1,3,87,,
7,3,1,1,charger_15_1,2,87,,
7,4,1,1,charger_15_1,1,87,,
7,5,1,1,charger_15_1,0,87,,
7,6,1,3,,,,,
7,7,1,3,,,,,
7,8,1,3,,,,,
7,9,1,3,,,,,
7,10,1,3,,,,,
7,11,1,3,,,,,
7,12,1,3,,,,,
7,13,1,3,,,,,
7,14,1,3,,,,,
7,15,1,3,,,,,
7,16,1,2,charger_15_1,,,3,64
7,17,1,2,charger_15_1,,,2,64
7,18,1,2,charger_15_1,,,1,64
7,19,1,2,charger_15_1,,,0,64
7,20,1,1,charger_15_1,9,81,,
7,21,1,1,charger_15_1,8,81,,
7,22,1,1,charger_15_1,7,81,,
7,23,1,1,charger_15_1,6,81,,
7,0,2,1,charger_15_1,5,81,,
7,1,2,1,charger_15_1,4,81,,
7,2,2,1,charger_15_1,3,81,,
7,3,2,1,charger_15_1,2,81,,
7,4,2,1,charger_15_1,1,81,,
7,5,2,1,charger_15_1,0,81,,
7,6,2,3,,,,,
7,7,2,3,,,,,
7,8,2,3,,,,,
7,9,2,3,,,,,
7,10,2,3,,,,,
7,11,2,3,,,,,
7,12,2,3,,,,,
7,13,2,3,,,,,
7,14,2,3,,,,,
7,15,2,3,,,,,
7,16,2,3,,,,,
7,17,2,3,,,,,
7,18,2,3,,,,,
