Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,22.3,0.0,47.78,9.17,0.0,0.0,0.0,0.0
1,2,8,0,22.22,0.0,48.02,10.33,0.0,0.0,0.0,0.0
1,3,8,0,22.16,0.0,48.2,10.95,0.0,0.0,0.0,0.0
1,4,8,0,22.11,0.0,48.36,10.56,0.0,0.0,0.0,0.0
1,5,8,0,22.05,0.0,48.54,9.5,0.0,0.0,0.0,0.0
1,6,8,0,21.99,0.0,48.7,9.67,0.0,0.0,0.0,0.0
1,7,8,0,21.99,0.0,48.77,13.03,0.39,0.0,0.0,0.0
1,8,8,0,22.02,0.0,49.0,11.79,0.38,0.0,0.0,11.0882
1,9,8,0,22.2,0.0,48.8,10.4,0.42,0.0,0.0,109.836
1,10,8,0,22.5,0.0,48.36,11.32,0.4,0.0,0.0,191.27
1,11,8,0,22.86,0.0,47.83,11.53,0.41,0.0,0.0,273.692
1,12,8,0,23.26,0.0,47.23,10.97,0.66,0.0,0.0,342.301
1,13,8,0,23.54,0.0,46.92,12.25,0.68,0.0,0.0,312.278
1,14,8,0,23.61,0.0,47.07,12.07,0.91,0.0,0.0,197.193
1,15,8,0,23.57,0.0,47.47,13.31,0.58,0.0,0.0,122.51
1,16,8,0,23.44,0.0,47.89,14.11,0.45,0.0,0.0,48.9231
1,17,8,0,23.23,0.0,48.39,13.1,0.45,0.0,0.0,0.0
1,18,8,0,23.05,0.0,48.88,12.86,0.43,0.0,0.0,0.0
1,19,8,0,22.87,0.0,49.3,11.08,0.0,0.0,0.0,0.0
1,20,8,0,22.75,0.0,49.4,11.4,0.0,0.0,0.0,0.0
1,21,8,0,22.64,0.0,49.42,11.6,0.0,0.0,0.0,0.0
1,22,8,0,22.54,0.0,49.39,11.16,0.0,0.0,0.0,0.0
1,23,8,0,22.47,0.0,49.4,9.95,0.0,0.0,0.0,0.0
1,24,8,0,22.38,0.0,49.47,9.64,0.0,0.0,0.0,0.0
1,1,2,0,22.33,0.0,49.42,12.82,0.0,0.0,0.0,0.0
1,2,2,0,22.21,0.0,49.53,13.47,0.0,0.0,0.0,0.0
1,3,2,0,22.0,0.0,49.69,11.68,0.0,0.0,0.0,0.0
1,4,2,0,21.8,0.0,49.58,10.78,0.0,0.0,0.0,0.0
1,5,2,0,21.65,0.0,49.32,11.23,0.0,0.0,0.0,0.0
1,6,2,0,21.51,0.0,49.08,13.18,0.0,0.0,0.0,0.0
1,7,2,0,21.01,0.0,48.21,17.92,0.85,0.0,0.0,0.0
1,8,2,0,21.23,0.0,42.54,28.67,2.24,0.0,0.0,13.718
1,9,2,0,21.99,0.0,37.39,56.09,3.72,0.0,0.0,261.214
1,10,2,0,22.48,0.0,34.87,48.69,3.9,0.0,0.0,445.404
1,11,2,0,22.71,0.05,32.5,51.73,4.35,0.0,0.0,547.31
1,12,2,0,22.84,0.13,29.29,46.95,5.34,0.0,0.0,586.717
1,13,2,0,22.83,0.11,26.9,52.88,6.58,0.0,0.0,566.156
1,14,2,0,23.01,0.15,25.23,58.35,5.61,0.0,0.0,513.769
1,15,2,0,23.04,0.11,24.38,56.35,3.79,0.0,0.0,386.375
1,16,2,0,22.93,0.03,23.91,52.91,3.61,0.0,0.0,224.099
1,17,2,0,22.76,0.0,24.64,56.99,4.64,0.0,0.0,0.131332
1,18,2,0,22.41,0.0,25.26,47.56,2.51,0.0,0.0,0.0
1,19,2,0,22.08,0.0,25.08,23.17,2.2,0.0,0.0,0.0
1,20,2,0,21.85,0.0,24.33,20.61,1.58,0.0,0.0,0.0
1,21,2,0,21.7,0.0,23.74,20.77,1.86,0.0,0.0,0.0
1,22,2,0,21.59,0.0,23.32,19.16,0.83,0.0,0.0,0.0
1,23,2,0,21.89,0.0,22.89,19.16,0.59,0.0,0.0,0.0
1,24,2,0,21.9,0.0,23.2,19.16,0.53,0.0,0.0,0.0
1,1,3,0,21.73,0.0,23.63,15.46,0.0,0.0,0.0,0.0
1,2,3,0,21.59,0.0,23.84,15.46,0.0,0.0,0.0,0.0
1,3,3,0,21.45,0.0,24.03,15.46,0.0,0.0,0.0,0.0
1,4,3,0,21.32,0.0,24.19,14.11,0.0,0.0,0.0,0.0
1,5,3,0,21.22,0.0,24.32,12.63,0.0,0.0,0.0,0.0
1,6,3,0,21.12,0.0,24.44,14.08,0.0,0.0,0.0,0.0
1,7,3,0,20.84,0.0,24.61,18.15,0.65,0.0,0.0,0.0
1,8,3,0,21.08,0.0,23.77,29.69,1.95,0.0,0.0,15.6739
1,9,3,0,21.8,0.0,23.34,64.56,3.38,0.0,0.0,219.517
1,10,3,0,22.29,0.0,23.69,51.96,4.23,0.0,0.0,396.958
1,11,3,0,22.54,0.0,23.95,47.41,4.65,0.0,0.0,432.04
1,12,3,0,22.66,0.03,23.68,52.22,5.58,0.0,0.0,496.582
1,13,3,0,22.66,0.05,22.38,47.51,6.14,0.0,0.0,532.749
1,14,3,0,22.86,0.08,21.08,51.66,6.19,0.0,0.0,459.056
1,15,3,0,22.98,0.08,20.44,52.03,3.41,0.93,0.0,415.204
1,16,3,0,22.9,0.01,20.53,50.72,3.3,0.0,0.0,201.544
1,17,3,0,22.76,0.0,21.46,57.78,5.04,0.0,0.0,0.888799
1,18,3,0,22.41,0.0,21.97,48.93,3.22,0.0,0.0,0.0
1,19,3,0,22.05,0.0,22.09,22.04,2.71,0.0,0.0,0.0
1,20,3,0,21.82,0.0,22.0,17.73,1.88,0.0,0.0,0.0
1,21,3,0,21.68,0.0,21.88,18.56,2.18,0.0,0.0,0.0
1,22,3,0,21.57,0.0,21.99,18.38,0.96,0.0,0.0,0.0
1,23,3,0,21.9,0.0,21.7,19.16,0.65,0.0,0.0,0.0
1,24,3,0,21.92,0.0,21.96,17.39,0.66,0.0,0.0,0.0
1,1,4,0,21.73,0.0,22.33,13.51,0.0,0.0,0.0,0.0
1,2,4,0,21.56,0.0,22.45,14.08,0.0,0.0,0.0,0.0
1,3,4,0,21.4,0.0,22.53,12.89,0.0,0.0,0.0,0.0
1,4,4,0,21.23,0.0,22.59,12.04,0.0,0.0,0.0,0.0
1,5,4,0,21.05,0.0,22.6,12.42,0.0,0.0,0.0,0.0
1,6,4,0,20.91,0.0,22.58,11.91,0.0,0.0,0.0,0.0
1,7,4,0,20.79,0.0,22.63,14.92,0.84,0.0,0.0,0.0
1,8,4,0,21.08,0.0,22.25,27.5,2.12,0.0,0.0,11.8992
1,9,4,0,21.72,0.0,22.62,52.28,4.24,0.0,0.0,165.942
1,10,4,0,22.05,0.0,24.39,44.99,4.31,0.0,0.0,253.752
1,11,4,0,22.33,0.0,25.45,49.42,4.41,0.0,0.0,377.819
1,12,4,0,22.5,0.0,26.03,55.99,4.98,0.0,0.0,368.231
1,13,4,0,22.44,0.0,25.72,61.51,6.32,0.0,0.0,369.301
1,14,4,0,22.53,0.0,25.76,60.55,5.39,0.0,0.0,172.37
1,15,4,0,22.45,0.0,26.4,58.02,3.81,0.0,0.0,82.6775
1,16,4,0,22.35,0.0,26.61,58.02,3.47,0.0,0.0,8.05288
1,17,4,0,22.3,0.0,26.84,59.42,5.13,0.0,0.0,0.0
1,18,4,0,22.0,0.0,26.57,47.38,2.82,0.0,0.0,0.0
