Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,21.03,0.0,40.54,10.9,0.72,10.02,0.0,0.0
1,2,8,0,20.82,0.0,42.82,6.5,0.72,6.97,0.0,0.0
1,3,8,0,20.8,0.0,44.07,9.2,0.0,8.23,0.0,0.0
1,4,8,0,20.78,0.0,44.6,8.6,0.36,7.46,0.0,0.0
1,5,8,0,20.78,0.0,45.07,10.4,0.96,8.12,0.0,0.0
1,6,8,0,20.79,0.0,45.19,11.2,1.92,8.4,0.0,0.0
1,7,8,0,20.78,0.0,45.41,10.6,3.6,7.74,0.0,0.0
1,8,8,0,20.8,0.0,45.7,12.0,8.64,9.07,0.0,0.0
1,9,8,0,21.01,0.0,44.69,18.5,9.6,15.13,0.0,0.0
1,10,8,0,21.07,0.0,44.18,12.9,4.32,13.06,0.0,0.0
1,11,8,0,21.13,0.0,44.33,11.0,8.28,14.71,0.0,0.0
1,12,8,0,21.25,0.0,43.78,13.5,3.6,20.07,0.0,0.0
1,13,8,0,21.29,0.0,43.48,10.7,4.56,18.98,0.0,0.0
1,14,8,0,21.29,0.0,43.38,9.0,0.96,16.66,0.0,0.0
1,15,8,0,21.29,0.0,43.08,9.5,2.28,16.34,0.0,0.0
1,16,8,0,21.24,0.0,42.6,7.3,1.8,12.88,0.0,0.0
1,17,8,0,21.3,0.0,41.93,12.3,4.08,16.14,0.0,0.0
1,18,8,0,21.32,0.0,42.04,12.0,4.32,16.21,0.0,0.0
1,19,8,0,21.37,0.0,42.24,15.9,4.08,20.26,0.0,0.0
1,20,8,0,21.38,0.0,41.88,15.7,2.76,18.76,0.0,0.0
1,21,8,0,21.37,0.0,41.17,15.6,4.2,17.11,0.0,0.0
1,22,8,0,21.37,0.0,40.48,16.5,4.92,16.94,0.0,0.0
1,23,8,0,21.37,0.0,40.02,17.4,3.6,16.54,0.0,0.0
1,24,8,0,21.18,0.0,40.14,11.9,0.72,10.96,0.0,0.0
1,1,2,0,21.07,0.0,39.81,13.2,0.6,10.65,0.0,0.0
1,2,2,0,20.94,0.0,39.37,13.5,1.44,9.01,0.0,0.0
1,3,2,0,20.81,0.0,38.98,14.4,0.24,7.7,0.0,0.0
1,4,2,0,20.58,0.0,38.41,9.2,0.48,3.95,0.0,0.0
1,5,2,0,20.42,0.0,37.56,8.8,0.12,3.33,0.0,0.0
1,6,2,0,20.43,0.0,36.2,12.1,2.4,3.6,0.0,0.0
1,7,2,0,20.33,0.0,35.17,10.9,2.28,2.88,0.0,0.0
1,8,2,0,20.41,0.0,33.77,14.9,18.36,4.19,0.0,0.0
1,9,2,0,20.69,0.0,32.28,15.9,5.88,7.78,0.0,0.0
1,10,2,0,20.89,0.0,31.11,13.8,4.56,10.66,0.0,0.0
1,11,2,0,20.91,0.0,30.32,10.9,5.28,10.72,0.0,0.0
1,12,2,0,20.95,0.0,29.14,10.7,4.32,12.99,0.0,0.0
1,13,2,0,20.95,0.0,28.31,9.2,3.24,13.63,0.0,0.0
1,14,2,0,20.97,0.0,27.37,9.7,7.92,14.85,0.0,0.0
