Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
1,1,1,0,18.948093630072734,,54.29891298690961,0.3439169570136959,0.0,0.4404382843857529,0.4520777071128367,0.0
1,2,1,0,18.890641106454417,,54.56351875056198,0.3423948778325063,0.0,0.0,1.0337288146321844,0.0
1,3,1,0,18.895515045648448,,54.57846147465938,0.34140072751427,0.0,0.0,1.2229406852596092,0.0
1,4,1,0,18.878023307499863,,54.62290001364884,0.3402306009083825,0.0,0.0,1.6486886178241351,0.0
1,5,1,0,18.860332786168577,,54.71006154635147,0.3387085217271928,0.0,0.0,1.8239660929282344,0.0
1,6,1,0,20.07597545132554,,50.8635344161486,1.401944253832603,0.0,0.0,3.317724899591908,0.0
1,7,1,0,21.145057141395085,,47.74613805019285,0.4021441753940235,0.0,0.0,4.706239573177976,0.0
1,8,1,0,21.14293753909553,,47.64083731100134,0.5894223129347741,1.7553216483554408,0.0,3.745115548690226,0.0
1,9,1,0,18.23133853091498,,57.25519107110936,0.6014771622813881,0.0,1.452941223501244,0.1658566419039141,36.5188
1,10,1,0,16.65608035717473,,63.44552476045924,0.5147783770514243,1.7886514704659355,2.341472031797918,0.0,136.43800000000002
1,11,1,0,16.52757164177127,,63.923268477805024,0.4265053857347764,0.0,0.6715891095162188,0.0,239.601
1,12,1,0,16.53996952746203,,63.93755177386832,0.5147981765264774,1.5577121521344637,0.6816820101747781,0.0,317.212
1,13,1,0,16.55537022876711,,63.87644783193874,0.4315259546305013,0.0,0.7112654773135939,0.0,330.609
1,14,1,0,16.53401290254256,,63.98641726283366,0.3437935421983552,0.3873068781098069,0.8895355105041926,0.0,313.063
1,15,1,0,16.54873036027474,,64.00273808140734,0.4603141896227001,0.0,1.3258071377138985,0.0,255.509
1,16,1,0,16.549761145281707,,64.07752495787815,0.4374748959208377,0.7791230341757912,1.5769921053860507,0.0,154.892
1,17,1,0,21.8845470989896,,46.21529951859372,0.4547254647152722,0.7771453163997987,0.4450507558872135,6.037836427276526,43.073
1,18,1,0,22.21144627051821,,45.1444434686608,0.7837213530066024,0.0,0.0,3.6475732911259455,0.0
1,19,1,0,22.195373520441628,,45.240358124699,0.8157618045226164,0.0,0.0,2.6285372676679217,0.0
1,20,1,0,22.123901855146755,,45.48083412027904,0.8059679221458254,1.168425860165172,0.0,2.394656834100697,0.0
1,21,1,0,22.06680129053786,,45.71724220908519,0.6183966726613748,0.0,0.0,2.550449292695692,0.0
