Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
1,1,1,0,18.17533227864297,,57.805251725926425,0.8476425465862732,0.1591796338877504,0.0,0.3212775419346799,0.0
1,2,1,0,18.00248662690106,,58.58013265419693,0.4059498910275252,0.0,0.0,0.8412294951861986,0.0
1,3,1,0,18.014285607938483,,58.59628826255141,0.3122098367330309,0.0,0.0,1.2397045052243794,0.0
1,4,1,0,17.98981990403991,,58.65580225247354,0.3324226300276113,0.0,0.0,1.560924902418856,0.0
1,5,1,0,17.96773361977874,,58.66852123565849,0.4107171817363402,0.0,0.0,2.180072948816569,0.0
1,6,1,0,18.005201112858657,,58.3651087207525,0.5310623158817622,0.0,0.0,2.0518212235779645,0.0
1,7,1,0,20.168731024579564,,51.06212129701234,0.4614440305094436,0.0,0.0,4.552493317364711,0.0
1,8,1,0,20.193572285100828,,50.79817176421257,0.318008981475737,0.0,0.0,5.091108546704876,0.0
1,9,1,0,20.16136532824728,,51.26919045042493,1.8768359168841664,0.0,0.0,3.181554609930904,36.5188
1,10,1,0,17.981620890485182,,59.15159188856009,1.854465319243402,0.0,0.9054709420290536,0.1311379048583912,136.43800000000002
1,11,1,0,21.02390485395728,,49.236719432218806,1.8326895163310104,0.0,0.1667721070880639,2.7962927226263723,239.601
1,12,1,0,21.2102268161385,,48.6103515513157,0.2995177932128743,0.3696260808849408,0.0,1.7823166333686145,317.212
1,13,1,0,21.26527208003762,,48.4460322910326,0.2735301845694824,0.0,0.0,0.6278995027332712,330.609
1,14,1,0,18.121657390771578,,59.00476926109189,0.3719918115978253,0.0,2.8199951436661257,0.0,313.063
1,15,1,0,17.803499982780934,,60.185368722763016,0.5121640883020057,0.1834054305306948,2.939699063243121,0.0,255.509
1,16,1,0,19.32830011659001,,54.77863314650361,0.6796637804523961,0.0,0.4062750054688392,0.3317848992057031,154.892
1,17,1,0,17.725301370853135,,60.642739681259485,1.025962384150927,0.0,1.0523496709001356,0.0,43.073
1,18,1,0,19.32011645116101,,54.87983078168183,0.9308753939572016,0.1850200510026175,0.0960106870712406,1.2251180423722836,0.0
1,19,1,0,20.894100127224423,,49.808041494179605,0.7244937409296764,0.0,0.0,2.5018860246383605,0.0
1,20,1,0,21.03647833742684,,49.35416717020586,0.6925601068165573,0.369331542452451,0.0,2.9561055237942764,0.0
1,21,1,0,21.083958067798832,,49.206632105960736,0.621368874958481,0.0,0.0,2.901638065394147,0.0
1,22,1,0,21.086400756189214,,49.15536048840355,0.5493653057235297,0.183904953226101,0.0,3.224357087643515,0.0
1,23,1,0,19.31850169000285,,54.76379158866786,0.4343103433690226,0.0,0.1675541514170023,1.447622917321223,0.0
1,24,1,0,17.689727549908326,,60.68696508272407,0.3767104101354171,0.0,0.3101941688370304,0.4424720582576252,0.0
1,1,2,0,17.643505346092248,,60.82603938748394,0.3488232956759691,0.0,0.0,0.7187246383798666,0.0
1,2,2,0,17.691786885539713,,60.557260314115794,0.3367626190561636,0.0,0.0,1.3361956061782163,0.0
1,3,2,0,17.674024255142143,,60.58413290684926,0.3122098367330309,0.0,0.0,1.871384946959861,0.0
1,4,2,0,17.692147838251685,,60.438806561315104,0.3324226300276113,0.1847182349968575,0.0,2.2100853190470406,0.0
1,5,2,0,17.70603705725521,,60.10061297140275,0.4107171817363402,0.0,0.0,2.8905883958914056,0.0
1,6,2,0,17.768747955861848,,59.65368541984816,0.5310623158817622,0.0,0.0,2.67136993032839,0.0
1,7,2,0,19.951031714248725,,52.066146766286,0.4614440305094436,0.0,0.0,5.410230312463249,0.0
1,8,2,0,19.99236552324479,,51.92276469294183,0.318008981475737,0.0,0.0,4.902668761793571,0.0
1,9,2,0,19.969817732107167,,51.94026007960196,0.4166077087730367,0.0,0.0,4.081938636729578,35.8227
1,10,2,0,17.810037991771637,,59.46926969079208,0.3942371111322721,0.0,0.4747188247721099,0.4415358647225352,117.63
1,11,2,0,21.49095356754317,,47.37791886326652,0.3724613082198806,0.101442321906525,0.0677033023286865,3.384308488860653,141.58599999999998
1,12,2,0,21.340048068799216,,47.72876174761598,0.6730568846182751,0.1510034287322118,0.0,3.5531930809224104,119.9
1,13,2,0,21.42096744780621,,47.60425479260032,0.7677224528541753,0.0,0.0,2.489223612112309,107.149
1,14,2,0,18.279422050561465,,57.86637220674456,0.3719918115978253,0.3695995246114316,1.655539857207672,0.0830044413387602,96.1124
1,15,2,0,18.025175563234058,,58.690856184853146,0.4158784378953355,0.0,0.5258595535910062,0.0,57.497
1,16,2,0,19.471352830024905,,53.758173384335535,0.5750419798745806,0.0,0.0158881881520149,1.3754600505776375,34.8821
1,17,2,0,17.987850190404288,,58.999825182050536,0.90464632033349,0.0,0.3464875409377724,0.1451877793439649,9.26777
1,18,2,0,19.3047987875776,,54.34677192846563,0.9308753939572016,0.0,0.0113255486642422,1.346670613074139,-0.0
1,19,2,0,21.20367561498968,,48.33154412628341,0.7244937409296764,0.1836073093313909,0.0,4.388141726616712,0.0
1,20,2,0,21.26761611423508,,48.04692758203049,0.6925601068165573,0.3698900219135078,0.0,3.968899550954135,0.0
1,21,2,0,21.242649314646428,,48.11458289286076,0.880203912676819,0.3522749379051678,0.0,3.536909969450109,0.0
1,22,2,0,21.23126389590953,,48.16235706582011,0.6874106591733101,0.0,0.0,3.5107303050301435,0.0
1,23,2,0,19.5005898268101,,53.61991798784894,0.5403104430783661,0.0,0.1839835326819629,1.2902175451015876,0.0
