month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,23.859827,42.044308,0.47130886,0.0,0.0,6.814049,0.0,5.0,23.88889,23.88889,3
1,2,1,0,23.887424,42.03815,0.46865478,0.0,0.0,7.0289392,0.0,5.0,23.88889,23.88889,3
1,3,1,0,23.888863,42.099663,0.4660007,0.0,0.0,6.9358053,0.0,5.0,23.88889,23.88889,3
1,4,1,0,23.888887,42.091423,0.5513743,0.3408702,0.0,7.0087223,0.0,5.0,23.88889,23.88889,3
1,5,1,0,23.88889,42.140743,0.95630956,0.2680448,0.0,6.9262657,0.0,5.0,23.88889,23.88889,3
1,6,1,0,23.88889,42.177357,1.0535979,0.0,0.0,7.190914,0.0,4.0,23.88889,23.88889,3
1,7,1,0,23.88889,42.175156,0.7596496,0.0,0.0,7.040215,0.0,3.0,23.88889,23.88889,3
1,8,1,0,23.88889,42.05753,0.89133924,0.38456944,0.0,7.851881,0.0,2.0,23.88889,23.88889,3
1,9,1,0,23.88889,42.130306,1.3878869,0.38457304,0.0,6.6445513,0.0,3.0,23.88889,23.88889,3
1,10,1,0,23.88889,42.162212,1.7681376,0.38457373,0.0,5.4943757,0.0,2.0,23.88889,23.88889,3
1,11,1,0,23.88889,42.165417,1.9098586,0.0,0.0,3.9415615,0.0,2.0,23.88889,23.88889,3
1,12,1,0,23.88889,42.155777,1.8500926,0.0,0.0,2.96566,0.0,2.0,23.88889,23.88889,3
1,13,1,0,23.88889,42.162724,1.8777864,0.0,0.0,1.4658037,0.0,2.0,23.88889,23.88889,3
1,14,1,0,23.88889,42.162773,1.4538194,0.0,0.0,1.202791,0.0,1.0,23.88889,23.88889,3
1,15,1,0,23.88889,42.196648,1.381792,0.7691455,0.0,1.4909134,0.0,2.0,23.88889,23.88889,3
1,16,1,0,23.88889,42.289444,1.4638767,0.0,0.0,1.2363944,0.0,4.0,23.88889,23.88889,3
1,17,1,0,23.88889,42.5765,1.535093,0.0,0.0,1.2097958,0.0,4.0,23.88889,23.88889,3
1,18,1,0,23.88889,42.85785,1.5066761,0.76914257,0.0,1.6283422,0.0,4.0,23.88889,23.88889,3
1,19,1,0,23.88889,42.874413,1.053654,0.3845738,0.0,3.051434,0.0,3.0,23.88889,23.88889,3
1,20,1,0,23.334368,44.37875,1.1420767,0.6362845,0.0,2.7214067,0.0,4.0,23.333334,23.333334,3
1,21,1,0,23.33334,44.412735,1.0210646,0.0,0.0,3.5473673,0.0,4.0,23.333334,23.333334,3
1,22,1,0,23.333334,44.43251,0.8064712,0.0,0.0,4.7554846,0.0,3.0,23.333334,23.333334,3
1,23,1,0,23.333334,44.384514,0.5672626,0.0,0.0,5.745036,0.0,4.0,23.333334,23.333334,3
1,24,1,0,23.333334,44.420033,0.4789427,0.0,0.0,5.9529223,0.0,5.0,23.333334,23.333334,3
1,1,2,0,22.788958,45.9266,0.47130886,0.38493854,0.0,5.196212,0.0,5.0,22.777779,22.777779,3
1,2,2,0,22.778244,45.911453,0.46865478,0.0,0.0,5.7698536,0.0,5.0,22.777779,22.777779,3
1,3,2,0,22.233303,47.44793,0.4660007,0.0,0.0,5.2336354,0.0,5.0,22.222221,22.222221,3
1,4,2,0,21.684528,49.028522,0.47359127,0.0,0.0,4.7349663,0.0,5.0,21.666666,21.666666,3
1,5,2,0,21.666862,49.024345,0.5304086,0.0,0.0,5.466832,0.0,5.0,21.666666,21.666666,3
1,6,2,0,21.666681,49.117596,0.9577726,2.6021194,0.0,4.6987343,0.0,5.0,21.666666,21.666666,3
1,7,2,0,21.666668,49.219337,1.228348,0.12250389,0.0,5.856624,0.0,4.0,21.666666,21.666666,3
1,8,2,0,21.666666,49.26836,1.0494618,1.4042351,0.0,5.925545,0.0,3.0,21.666666,21.666666,3
1,9,2,0,20.010096,54.54956,1.5561023,0.0,0.0,2.3065636,0.0,4.0,20.0,20.0,3
1,10,2,0,22.206861,47.6896,1.8534442,0.76987624,0.0,5.122321,0.0,3.0,22.222221,22.222221,3
1,11,2,0,22.222153,47.901344,2.391916,0.0,0.0,4.5737886,0.0,5.0,22.222221,22.222221,3
1,12,2,0,22.222221,47.875137,2.1049664,0.76987535,0.0,4.0161095,0.0,5.0,22.222221,22.222221,3
1,13,2,0,22.222221,47.88899,1.8777864,0.0,0.0,3.385985,0.0,2.0,22.222221,22.222221,3
1,14,2,0,21.674482,49.48728,1.625656,0.0,0.0,2.1560347,0.0,3.0,21.666666,21.666666,3
1,15,2,0,21.666693,49.44988,1.381792,0.38493934,0.0,2.7097185,0.0,2.0,21.666666,21.666666,3
1,16,2,0,22.211996,47.958145,1.3724464,0.0,0.0,3.6331577,0.0,3.0,22.222221,22.222221,3
1,17,2,0,22.222109,47.97916,1.2479222,0.38493824,0.0,3.7739422,0.0,4.0,22.222221,22.222221,3
1,18,2,0,22.222221,48.083675,1.2195053,1.4858749,0.0,3.3260567,0.0,4.0,22.222221,22.222221,3
1,19,2,0,22.222221,48.095882,1.053654,0.0,0.0,4.240752,0.0,4.0,22.222221,22.222221,3
1,20,2,0,22.222221,48.053062,0.84292066,0.38493875,0.0,4.610838,0.0,3.0,22.222221,22.222221,3
1,21,2,0,22.222221,48.20914,0.89083153,3.5187395,0.0,3.2065766,0.0,4.0,22.222221,22.222221,3
1,22,2,0,21.671593,49.902546,0.59364593,0.0,0.0,3.8632102,0.0,5.0,21.666666,21.666666,3
1,23,2,0,22.209093,48.32669,0.48192516,0.3849378,0.0,5.2391186,0.0,5.0,22.222221,22.222221,3
1,24,2,0,22.222013,48.28735,0.4789427,0.0,0.0,5.7574368,0.0,5.0,22.222221,22.222221,3
1,1,3,0,22.222214,48.31593,0.47130886,0.38529494,0.0,5.860699,0.0,5.0,22.222221,22.222221,3
1,2,3,0,22.222221,48.40293,0.46865478,0.0,0.0,5.9678106,0.0,5.0,22.222221,22.222221,3
1,3,3,0,21.673334,50.024895,0.4660007,0.0,0.0,5.1035986,0.0,5.0,21.666666,21.666666,3
1,4,3,0,21.66692,50.07958,0.47359127,0.0,0.0,5.450677,0.0,5.0,21.666666,21.666666,3
1,5,3,0,21.127851,51.90838,0.51191574,0.0,0.0,4.680331,0.0,5.0,21.11111,21.11111,3
1,6,3,0,21.111723,52.01514,0.5836283,0.0,0.0,5.259241,0.0,5.0,21.11111,21.11111,3
1,7,3,0,21.640762,50.445816,0.7016275,0.0,0.0,6.603127,0.0,5.0,21.666666,21.666666,3
1,8,3,0,20.000061,55.847088,1.2075843,0.0,0.0,3.2744913,0.0,5.0,20.0,20.0,3
1,9,3,0,20.0,55.78164,1.7179931,0.30376923,0.0,3.424202,0.0,4.0,20.0,20.0,3
1,10,3,0,20.0,55.95236,2.3494272,0.35487044,0.0,3.8316987,0.0,3.0,20.0,20.0,3
1,11,3,0,20.0,56.04628,1.9939655,0.7578971,0.0,3.796021,0.0,3.0,20.0,20.0,3
1,12,3,0,21.637217,50.654778,2.0200086,0.43731174,0.0,7.1232553,0.0,4.0,21.666666,21.666666,3
1,13,3,0,20.0025,56.102505,2.0503292,0.91657215,0.0,2.750397,0.0,4.0,20.0,20.0,3
1,14,3,0,20.000053,56.077534,1.4538194,0.0,0.0,3.0229242,0.0,2.0,20.0,20.0,3
1,15,3,0,20.000002,56.16174,1.2980117,0.0,0.0,3.4723425,0.0,2.0,20.0,20.0,3
1,16,3,0,20.0,56.28164,1.1895859,0.0,0.0,3.4624407,0.0,2.0,20.0,20.0,3
1,17,3,0,20.0,56.278603,0.9346628,0.7705721,0.0,3.4896076,0.0,2.0,20.0,20.0,3
1,18,3,0,21.09102,52.69799,1.0889876,1.5411799,0.0,5.539399,0.0,3.0,21.11111,21.11111,3
1,19,3,0,19.835474,57.046455,1.2047733,1.5411595,0.0,2.7855198,0.0,4.0,19.833334,19.833334,3
1,20,3,0,19.995941,56.523106,0.84292066,0.0,0.0,3.3979218,0.0,3.0,20.0,20.0,3
