Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
1,1,1,0,21.505242199045952,,52.51793471772247,0.7086980460198554,0.0,0.0,2.364152606725962,0.0
1,2,1,0,21.46923085368357,,52.5746163635969,0.7346219808660399,0.0,0.0,2.4357152107936053,0.0
1,3,1,0,21.44329309900566,,52.58765158918792,0.7047985616675312,0.0,0.0,2.458264867974474,0.0
1,4,1,0,21.423744159996648,,52.55369326143012,0.7310199693833849,0.0,0.0,2.587439377813578,0.0
1,5,1,0,21.40574244585745,,52.42261294832389,0.8299955365835262,0.0,0.0,2.643743466942772,0.0
1,6,1,0,21.39127945057816,,52.19813726733285,0.9881138800049912,0.0,0.0,2.675340586224302,0.0
1,7,1,0,21.38183823066177,,52.67008758044596,1.0743427472464748,2.8627504195439224,0.0,1.512266708847812,0.0
1,8,1,0,21.36592033584651,,52.32685370863542,0.9160388650375124,0.7605166190238437,0.0,2.897013226122644,0.0
1,9,1,0,21.3553590040864,,52.636982131134005,1.03571610326704,2.305735956136404,0.0,1.7780641039300145,36.5188
1,10,1,0,21.346844838569773,,52.786105120075206,1.0363061830042006,1.5215334389816817,0.0,1.2970508736088546,136.43800000000002
1,11,1,0,21.343385526933368,,52.73916174942343,0.872311704522801,0.0,0.0,0.8715693483040218,239.601
1,12,1,0,21.33300180548113,,52.68829705946722,0.875077935402539,0.7605048944129633,0.0,0.2707884650587233,317.212
1,13,1,0,21.31823728103372,,52.71238334936161,0.770239274566729,0.7592259352272593,0.1034242039077515,0.0,330.609
1,14,1,0,21.30413787188672,,52.7159910360885,0.8875003046721099,1.5210492214653046,0.061007182314063,0.0,313.063
1,15,1,0,21.30747053638645,,52.77982680478432,0.9649848266662274,0.0,0.1796509792590586,0.0,255.509
1,16,1,0,21.30706559554096,,52.91689263798441,1.2699738966833167,0.0,0.1400139939917189,0.0,154.892
1,17,1,0,21.297295762966627,,52.99086393135738,1.700482719146772,0.7611025520435273,0.0,0.1116581922676653,43.073
1,18,1,0,21.30860102905275,,53.14042552361341,1.7715141135324186,2.0437954231156046,0.0077502099886551,0.0,0.0
1,19,1,0,21.299155716882463,,53.85132138364019,1.6629866112134626,0.7595670300221679,0.0,0.1997494810556737,0.0
1,20,1,0,21.299705417589024,,54.238708070663336,1.5105584176473026,0.0,0.0,0.655803552614922,0.0
1,21,1,0,21.2977126087862,,54.23040027398461,1.4685385900223626,0.0,0.0,1.083548359062923,0.0
1,22,1,0,21.293399023514453,,54.59496633452605,1.2160825171713812,5.607452506747241,0.0,0.6235345223674157,0.0
1,23,1,0,21.290309136800943,,54.33895113267009,0.7184305883773544,0.0,0.0,2.2855828313836217,0.0
1,24,1,0,21.289579074857745,,54.28441218682033,0.7119120478921119,0.0,0.0,2.1785458117876826,0.0
1,1,2,0,21.288127506135268,,54.23977875725591,0.7086980460198554,0.7611269407084928,0.0,2.254641017425896,0.0
1,2,2,0,21.28439380181437,,54.0888385150715,0.7346219808660399,0.0,0.0,2.464802268077426,0.0
1,3,2,0,21.28289817688105,,53.94797367031209,0.7047985616675312,0.0,0.0,2.6377298310120505,0.0
1,4,2,0,21.280033743414947,,53.742654325424894,0.7310199693833849,0.0,0.0,2.7685565049944,0.0
1,5,2,0,21.277395678647498,,53.38075845867891,0.8299955365835262,0.0,0.0,2.8662300349870304,0.0
1,6,2,0,21.275280773082542,,53.03468497035526,0.9428288725864252,0.0,0.0,2.796867042674039,0.0
1,7,2,0,21.274556419875392,,53.503178994573695,1.217936779960571,0.0,0.0,2.051287221175269,0.0
1,8,2,0,21.2728699497072,,54.38827135791109,1.0191886970244195,4.992805266421638,0.0,1.0555046030054325,0.0
1,9,2,0,21.269200104253105,,54.28008304297478,1.03571610326704,2.402373890374476,0.0,1.8526317706887967,35.8227
1,10,2,0,21.269365277504964,,54.237454283928464,1.0363061830042006,0.0,0.0,1.410536695713527,117.63
1,11,2,0,21.26945902864256,,54.13179917274926,0.872311704522801,0.0,0.0,1.2341392573339227,141.58599999999998
1,12,2,0,21.26711230586099,,54.034409896879815,0.875077935402539,0.0,0.0,0.9770213081023644,119.9
1,13,2,0,21.272245962559182,,54.01063924992392,0.8869005743723343,0.0,0.0,0.7460286174292691,107.149
1,14,2,0,21.26304873123481,,53.844016069744434,0.8875003046721099,0.0,0.0,1.039034407289804,96.1124
1,15,2,0,21.2624627116805,,53.65124435379826,1.077069222998971,0.0,0.0,0.7027887070944216,57.497
1,16,2,0,21.26115782737821,,53.85949080443784,1.3932008930936357,0.7614533520786979,0.0,0.7325521908130151,34.8821
1,17,2,0,21.261157959759387,,53.91661807573711,1.8377668902482045,0.0,0.0,0.8241589451895261,9.26777
1,18,2,0,21.26235714777831,,53.90237227871712,1.7715141135324186,0.0,0.0,1.047851408014621,-0.0
1,19,2,0,21.25934204575098,,53.90910282134684,1.5159508368743624,1.522179074246208,0.0,1.1228751537118489,0.0
1,20,2,0,21.257233528837528,,53.69447856155851,1.2708999211840706,0.7610771427530533,0.0,1.496035769517537,0.0
1,21,2,0,21.25724336317344,,53.77071780861567,1.1728282746161482,3.4745935715080085,0.0,0.7210420300101942,0.0
1,22,2,0,21.25514301517152,,53.79434244404259,1.4234356281178773,1.7805228761852483,0.0,1.3559833122340643,0.0
1,23,2,0,21.25370265733295,,53.81206998716553,1.0169043038872343,1.983794942110468,0.0,1.5192321161879785,0.0
1,24,2,0,21.25365123619102,,53.816953791732935,0.841887309870705,1.522464031407444,0.0,1.7500013249886697,0.0
1,1,3,0,21.25255083653301,,53.78996096402911,0.7627404325167841,0.0,0.0,2.016053967359716,0.0
1,2,3,0,21.25157142161512,,53.90456852666591,0.7765238917575937,1.014513570590044,0.0,1.7972389988210198,0.0
1,3,3,0,21.248593837052404,,53.81908811536432,0.7047985616675312,0.0,0.0,2.2806877690257896,0.0
1,4,3,0,21.250314650864283,,53.83098386726479,0.7310199693833849,0.7617799582047388,0.0,2.304083566658455,0.0
1,5,3,0,21.24889997153326,,54.47466807038383,1.1056218470845829,0.0,0.0,1.8611250565447728,0.0
1,6,3,0,21.243345379130066,,54.29440853443173,1.033398887423557,0.0,0.0,2.481213231909107,0.0
1,7,3,0,21.24510361094564,,54.47734317136705,1.0396843947429386,2.304873846861773,0.0,1.7150272473640635,0.0
1,8,3,0,21.243385140296343,,54.80468207605598,0.8128890330506052,2.5034669108142245,0.0,1.9763739681026216,0.0
1,9,3,0,21.24249214319995,,54.49627930594608,0.926988157156279,0.9957672919798832,0.0,2.653486732255015,-0.0
