month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,21.68367,47.811504,0.6068521,0.0,0.0,2.2921903,0.0,3.0,21.666666,21.666666,3
1,2,1,0,21.667263,47.993645,0.26504803,0.0,0.0,2.3107367,0.0,3.0,21.666666,21.666666,3
1,3,1,0,21.666672,48.063698,0.26405388,0.0,0.0,2.468134,0.0,3.0,21.666666,21.666666,3
1,4,1,0,21.666666,47.907223,0.26305974,0.0,0.0,3.125872,0.0,3.0,21.666666,21.666666,3
1,5,1,0,21.666666,47.895084,0.29206893,0.0,0.0,2.800895,0.0,3.0,21.666666,21.666666,3
1,6,1,0,21.666666,47.75767,0.29204884,0.24126421,0.0,2.7769594,0.0,3.0,21.666666,21.666666,3
1,7,1,0,21.666666,48.055412,0.37219116,3.1642675,0.0,1.2537061,0.0,3.0,21.666666,21.666666,3
1,8,1,0,21.666666,47.76637,0.41482058,0.0,0.0,3.2404654,0.0,3.0,21.666666,21.666666,3
1,9,1,0,21.666666,47.80851,0.3460584,0.0,0.0,2.6904721,0.0,1.0,21.666666,21.666666,3
1,10,1,0,21.666666,47.84267,0.34687147,0.0,0.0,2.5830357,0.0,1.0,21.666666,21.666666,3
1,11,1,0,21.666666,47.820293,0.37506703,0.0,0.0,1.59622,0.0,1.0,21.666666,21.666666,3
1,12,1,0,21.666666,47.801884,0.34685126,0.0,0.0,1.0392822,0.0,1.0,21.666666,21.666666,3
1,13,1,0,21.666666,47.942173,1.1047606,0.32152402,0.0,0.38034508,0.0,1.0,21.666666,21.666666,3
1,14,1,0,21.666666,48.002495,0.6806935,0.7425762,0.0,0.045974568,0.0,1.0,21.666666,21.666666,3
1,15,1,0,21.666666,48.030056,0.3480409,0.0,0.0,0.03314941,0.0,1.0,21.666666,21.666666,3
1,16,1,0,21.666666,48.11379,0.3546557,0.6060996,0.21523006,0.0,0.0,1.0,21.666666,21.666666,3
1,17,1,0,21.666666,48.223675,0.792696,0.0,0.0,0.06692544,0.0,1.0,21.666666,21.666666,3
1,18,1,0,21.38955,49.14286,0.6381663,0.37128997,0.0,0.0713624,0.0,3.0,21.38889,21.38889,3
1,19,1,0,21.351868,49.348488,0.68570054,0.37129,0.0,0.35154757,0.0,3.0,21.351852,21.351852,3
1,20,1,0,21.1113,50.090538,0.53778666,0.0,0.0,0.6392916,0.0,2.0,21.11111,21.11111,3
1,21,1,0,19.20962,56.412544,0.61843646,0.0,0.58836734,0.0,0.0,3.0,19.166666,19.166666,3
1,22,1,0,20.957058,50.683994,0.46514636,0.0,0.0,1.5892022,0.0,3.0,20.972221,20.972221,3
1,23,1,0,22.20412,46.83277,0.2700188,0.0,0.0,3.4691346,0.0,3.0,22.222221,22.222221,3
1,24,1,0,22.221369,46.79929,0.26703635,0.0,0.0,3.3433642,0.0,3.0,22.222221,22.222221,3
1,1,2,0,22.2222,46.78276,0.26604217,0.37164155,0.0,3.1969101,0.0,3.0,22.222221,22.222221,3
1,2,2,0,22.222221,46.681313,0.26504803,0.0,0.0,3.2883697,0.0,3.0,22.222221,22.222221,3
1,3,2,0,22.222221,46.59974,0.26405388,0.0,0.0,3.4209974,0.0,3.0,22.222221,22.222221,3
1,4,2,0,22.222221,46.267426,0.26305974,0.0,0.0,3.9455106,0.0,3.0,22.222221,22.222221,3
1,5,2,0,22.222221,45.88687,0.29206893,0.0,0.0,3.6487873,0.0,2.0,22.222221,22.222221,3
1,6,2,0,22.222221,45.597576,0.2620656,0.0,0.0,3.6067538,0.0,2.0,22.222221,22.222221,3
1,7,2,0,22.222221,45.388092,0.37219116,0.0,0.0,3.46306,0.0,2.0,22.222221,22.222221,3
1,8,2,0,22.222221,45.30548,0.41482058,0.23825479,0.0,3.2641718,0.0,2.0,22.222221,22.222221,3
1,9,2,0,22.222221,45.258255,0.42508045,0.0,0.0,3.156328,0.0,2.0,22.222221,22.222221,3
1,10,2,0,20.76636,49.449436,0.34687147,0.5011805,0.0,1.307355,0.0,1.0,20.75926,20.75926,3
1,11,2,0,20.003513,51.80863,0.37506703,0.0,0.0,0.5921619,0.0,1.0,20.0,20.0,3
1,12,2,0,20.000004,51.791042,0.34685126,0.3716424,0.0,0.5116085,0.0,1.0,20.0,20.0,3
1,13,2,0,20.0,51.82498,0.35094076,0.0,0.0,0.56002146,0.0,1.0,20.0,20.0,3
1,14,2,0,20.0,51.781033,0.35070133,0.0,0.0,0.67292637,0.0,1.0,20.0,20.0,3
1,15,2,0,20.0,51.743225,0.3480409,0.0,0.0,0.74913,0.0,1.0,20.0,20.0,3
1,16,2,0,20.0,51.920555,0.44227508,0.0,0.0,0.8517442,0.0,2.0,20.0,20.0,3
1,17,2,0,20.0,52.09023,0.75026953,0.7432675,0.0,0.84540963,0.0,2.0,20.0,20.0,3
1,18,2,0,20.0,52.204464,0.81921345,0.0,0.0,1.093565,0.0,1.0,20.0,20.0,3
1,19,2,0,20.0,52.336864,0.972956,0.0,0.0,1.1653583,0.0,2.0,20.0,20.0,3
1,20,2,0,20.0,52.51533,1.09351,0.0,0.0,1.1678706,0.0,3.0,20.0,20.0,3
1,21,2,0,20.0,53.140205,1.0422642,3.0100102,0.25517747,0.0,0.0,3.0,20.0,20.0,3
1,22,2,0,20.0,53.12511,0.46514636,0.37164196,0.0,1.4756047,0.0,3.0,20.0,20.0,3
1,23,2,0,20.0,53.479553,0.34624344,2.7993617,0.0,0.35594815,0.0,3.0,20.0,20.0,3
1,24,2,0,21.710703,48.126343,0.26703635,0.0,0.0,3.460581,0.0,3.0,21.73611,21.73611,3
1,1,3,0,21.941282,47.433987,0.26604217,0.0,0.0,3.7788854,0.0,3.0,21.953703,21.953703,3
1,2,3,0,22.028019,47.2432,0.26504803,0.0,0.0,3.548052,0.0,3.0,22.032408,22.032408,3
1,3,3,0,22.050491,47.139194,0.26405388,0.0,0.0,3.4838593,0.0,3.0,22.050926,22.050926,3
1,4,3,0,22.216682,46.6642,0.26305974,0.0,0.0,3.9930918,0.0,3.0,22.222221,22.222221,3
1,5,3,0,22.22221,46.74213,0.29206893,0.0,0.0,3.472235,0.0,3.0,22.222221,22.222221,3
1,6,3,0,22.222221,46.68091,0.2620656,0.0,0.0,3.6393945,0.0,3.0,22.222221,22.222221,3
1,7,3,0,22.222221,46.67797,0.31812254,0.24658716,0.0,3.3301427,0.0,2.0,22.222221,22.222221,3
1,8,3,0,22.35076,46.36507,0.26604217,1.6816715,0.0,3.0684865,0.0,1.0,22.356482,22.356482,3
1,9,3,0,22.763372,45.100693,0.3460584,0.064850196,0.0,3.9800248,0.0,1.0,22.777779,22.777779,3
1,10,3,0,22.777544,45.077057,0.34687147,0.29988372,0.0,4.103756,0.0,1.0,22.777779,22.777779,3
1,11,3,0,22.777775,45.03829,0.37506703,1.4241989,0.0,3.272946,0.0,1.0,22.777779,22.777779,3
1,12,3,0,22.777779,45.02532,0.34685126,0.2657718,0.0,3.1195655,0.0,1.0,22.777779,22.777779,3
1,13,3,0,22.777779,45.144577,0.35094076,1.2950928,0.0,2.9345295,0.0,2.0,22.777779,22.777779,3
1,14,3,0,22.777779,45.14266,0.35070133,0.1944413,0.0,2.921638,0.0,1.0,22.777779,22.777779,3
1,15,3,0,22.777779,45.310078,0.3480409,1.2448088,0.0,2.7491815,0.0,1.0,22.777779,22.777779,3
1,16,3,0,22.777779,45.580704,0.44227508,0.33113053,0.0,2.7507684,0.0,2.0,22.777779,22.777779,3
1,17,3,0,22.519156,46.29483,0.46771774,0.8728121,0.0,2.3995664,0.0,2.0,22.51389,22.51389,3
1,18,3,0,21.393364,49.736526,0.516776,0.74395484,0.0,1.3390975,0.0,2.0,21.38889,21.38889,3
1,19,3,0,21.38889,50.15146,1.1095283,0.0,0.0,1.5591433,0.0,3.0,21.38889,21.38889,3
1,20,3,0,21.38889,50.375088,1.09351,0.2518803,0.0,1.4174585,0.0,3.0,21.38889,21.38889,3
1,21,3,0,21.38889,50.92869,0.94842863,0.81149685,0.0,1.6643434,0.0,3.0,21.38889,21.38889,3
1,22,3,0,21.38889,51.462906,0.79513854,0.87824297,0.0,1.89791,0.0,3.0,21.38889,21.38889,3
1,23,3,0,21.38889,51.885662,0.4224681,0.3273533,0.0,2.1453335,0.0,3.0,21.38889,21.38889,3
1,24,3,0,21.568394,51.69535,0.31176117,0.0,0.0,2.4596121,0.0,3.0,21.583334,21.583334,3
1,1,4,0,22.19209,49.861546,0.30019096,0.0,0.0,3.0959983,0.0,3.0,22.222221,22.222221,3
1,2,4,0,22.221998,50.31921,0.26504803,2.8394978,0.0,1.6882114,0.0,3.0,22.222221,22.222221,3
1,3,4,0,22.222202,50.83155,0.26405388,0.0,0.0,2.9454331,0.0,3.0,22.222221,22.222221,3
1,4,4,0,22.22222,51.115395,0.26305974,0.0,0.0,3.2222936,0.0,3.0,22.222221,22.222221,3
1,5,4,0,22.222221,51.1697,0.31327748,0.0,0.0,2.8230352,0.0,3.0,22.222221,22.222221,3
