month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,23.291239,40.48305,0.37055904,0.0,0.0,13.424579,0.0,4.0,23.333334,23.333334,3
1,2,1,0,23.333334,40.372257,0.3695649,0.0,0.0,12.827186,0.0,4.0,23.333334,23.333334,3
1,3,1,0,23.333334,40.38662,0.39857408,0.0,0.0,12.410229,0.0,4.0,23.333334,23.333334,3
1,4,1,0,23.333334,40.35619,0.3675766,0.0,0.0,12.121764,0.0,4.0,23.333334,23.333334,3
1,5,1,0,23.333334,40.321606,0.36658245,0.0,0.0,12.075644,0.0,4.0,23.333334,23.333334,3
1,6,1,0,23.333334,40.2177,0.36658245,0.0,0.0,12.131693,0.0,4.0,23.333334,23.333334,3
1,7,1,0,23.333334,40.29557,0.36857074,1.0670563,0.0,11.196613,0.0,4.0,23.333334,23.333334,3
1,8,1,0,23.333334,40.09835,0.56554854,0.0,0.0,12.679681,0.0,4.0,23.333334,23.333334,3
1,9,1,0,23.333334,40.24643,0.57759315,1.2135047,0.0,10.73288,0.0,4.0,23.333334,23.333334,3
1,10,1,0,23.333334,40.457035,0.683407,0.4710149,0.0,9.778329,0.0,4.0,23.333334,23.333334,3
1,11,1,0,23.333334,40.49167,0.6782129,0.0,0.0,8.070646,0.0,4.0,23.333334,23.333334,3
1,12,1,0,23.333334,40.56054,0.6815744,0.6879139,0.0,5.5896707,0.0,4.0,23.333334,23.333334,3
1,13,1,0,23.333334,40.679447,0.6883167,0.38312075,0.0,3.8197498,0.0,4.0,23.333334,23.333334,3
1,14,1,0,23.333334,40.702946,0.58258295,0.0,0.0,2.703488,0.0,2.0,23.333334,23.333334,3
1,15,1,0,23.333334,40.748444,0.57761186,0.0,0.0,1.9245523,0.0,2.0,23.333334,23.333334,3
1,16,1,0,23.333334,40.82605,0.48345268,0.38312137,0.0,1.6309557,0.0,1.0,23.333334,23.333334,3
1,17,1,0,23.333334,40.857224,0.63050866,0.38312024,0.0,2.1911428,0.0,2.0,23.333334,23.333334,3
1,18,1,0,23.884401,39.5576,0.6991201,0.38312033,0.0,4.5385475,0.0,2.0,23.88889,23.88889,3
1,19,1,0,23.335333,40.923683,0.7518274,0.3831206,0.0,4.9619303,0.0,2.0,23.333334,23.333334,3
1,20,1,0,21.761278,45.068283,1.9616541,1.4416403,0.0,3.0650473,0.0,3.0,21.75463,21.75463,3
1,21,1,0,22.215853,43.96421,7.6993046,1.2102132,0.0,4.992052,0.0,3.0,22.222221,22.222221,3
1,22,1,0,22.768694,42.4706,0.77147526,0.0,0.0,8.89235,0.0,3.0,22.777779,22.777779,3
1,23,1,0,22.231607,43.773884,0.69112486,0.0,0.0,8.5023775,0.0,4.0,22.222221,22.222221,3
1,24,1,0,20.022179,50.158802,0.37155318,0.38312095,0.0,3.8158896,0.0,4.0,20.0,20.0,3
1,1,2,0,20.000385,50.217667,0.37055904,0.0,0.0,5.0207276,0.0,4.0,20.0,20.0,3
1,2,2,0,20.000015,50.12261,0.3695649,0.76696813,0.0,6.7882957,0.0,4.0,20.0,20.0,3
1,3,2,0,20.0,50.01398,0.39857408,0.0,0.0,7.5110774,0.0,4.0,20.0,20.0,3
1,4,2,0,20.0,49.823666,0.3675766,0.0,0.0,7.9876328,0.0,4.0,20.0,20.0,3
1,5,2,0,20.0,49.650906,0.3899054,1.1459202,0.0,7.7889395,0.0,4.0,20.0,20.0,3
1,6,2,0,20.0,49.570732,0.403544,1.1408217,0.0,7.837176,0.0,4.0,20.0,20.0,3
1,7,2,0,20.0,49.6458,1.8012298,0.0,0.0,7.9599295,0.0,4.0,20.0,20.0,3
1,8,2,0,20.241833,48.971626,0.6630433,0.0,0.0,8.83265,0.0,4.0,20.268518,20.268518,3
1,9,2,0,21.636148,44.881393,0.37155318,0.76696414,0.0,12.142288,0.0,1.0,21.666666,21.666666,3
1,10,2,0,21.753529,44.54988,0.37155318,0.3834845,0.0,9.982672,0.0,1.0,21.75463,21.75463,3
1,11,2,0,22.217861,43.27198,0.47311032,0.0,0.0,9.03091,0.0,1.0,22.222221,22.222221,3
1,12,2,0,22.222185,43.231148,0.37055904,0.3834847,0.0,7.037982,0.0,1.0,22.222221,22.222221,3
1,13,2,0,22.222221,43.255947,0.37254736,0.0,0.0,5.639022,0.0,1.0,22.222221,22.222221,3
1,14,2,0,22.222221,43.218983,0.37254736,0.0,0.0,5.2039824,0.0,0.0,22.222221,22.222221,3
1,15,2,0,22.222221,43.201157,0.57761186,0.0,0.0,4.8543797,0.0,2.0,22.222221,22.222221,3
1,16,2,0,20.77647,47.344425,0.5953521,0.76696986,0.0,2.1010134,0.0,2.0,20.768518,20.768518,3
1,17,2,0,20.797598,47.31913,0.63050866,0.0,0.0,3.1166499,0.0,2.0,20.79784,20.79784,3
1,18,2,0,20.826857,47.253628,0.6991201,0.0,0.0,4.4325666,0.0,2.0,20.82716,20.82716,3
1,19,2,0,20.85595,47.164555,0.7518274,0.0,0.0,5.2616277,0.0,2.0,20.856482,20.856482,3
1,20,2,0,20.883705,47.005077,0.7462108,1.1015953,0.0,5.713635,0.0,2.0,20.885803,20.885803,3
1,21,2,0,20.912823,46.833492,0.56808656,0.76696557,0.0,5.855846,0.0,2.0,20.915123,20.915123,3
1,22,2,0,20.943325,46.787643,0.6398248,0.76697034,0.0,6.2539625,0.0,3.0,20.944445,20.944445,3
1,23,2,0,20.010399,49.571606,0.48006538,0.0,0.0,4.375258,0.0,4.0,20.0,20.0,3
1,24,2,0,20.000193,49.623528,0.37155318,0.0,0.0,5.4691234,0.0,4.0,20.0,20.0,3
1,1,3,0,20.000006,49.644646,0.37055904,0.0,0.0,6.2512646,0.0,4.0,20.0,20.0,3
1,2,3,0,20.0,49.73185,0.3695649,0.0,0.0,6.8556094,0.0,4.0,20.0,20.0,3
1,3,3,0,20.0,49.762493,0.39857408,0.0,0.0,7.2409472,0.0,4.0,20.0,20.0,3
1,4,3,0,20.0,49.843956,0.3675766,0.0,0.0,7.6031795,0.0,4.0,20.0,20.0,3
1,5,3,0,20.0,49.986774,0.36658245,0.0,0.0,7.786738,0.0,4.0,20.0,20.0,3
1,6,3,0,20.0,49.99362,0.36658245,0.0,0.0,8.303408,0.0,4.0,20.0,20.0,3
1,7,3,0,20.0,50.05713,0.44026887,0.0,0.0,8.012846,0.0,4.0,20.0,20.0,3
1,8,3,0,19.847067,50.71327,1.8548114,0.83194137,0.0,7.2646275,0.0,4.0,19.833334,19.833334,3
1,9,3,0,19.986483,50.430374,2.0046096,0.24097195,0.0,7.6905384,0.0,3.0,20.0,20.0,3
1,10,3,0,22.186058,44.125256,1.1084452,1.1272712,0.0,13.0525675,0.0,2.0,22.222221,22.222221,3
1,11,3,0,22.221622,43.99589,0.5756616,0.2650135,0.0,10.854514,0.0,2.0,22.222221,22.222221,3
1,12,3,0,22.222212,44.01446,0.5779026,2.8647275,0.0,8.878554,0.0,2.0,22.222221,22.222221,3
1,13,3,0,22.222221,44.09534,0.58306026,0.93282944,0.0,8.255723,0.0,2.0,22.222221,22.222221,3
1,14,3,0,22.222221,44.218296,0.47756514,0.87124515,0.0,7.76333,0.0,1.0,22.222221,22.222221,3
1,15,3,0,22.222221,44.40331,0.47507963,0.52914196,0.0,7.4948916,0.0,1.0,22.222221,22.222221,3
1,16,3,0,22.15045,44.851357,0.5953521,1.257489,0.0,7.277662,0.0,2.0,22.143518,22.143518,3
1,17,3,0,21.117424,47.898598,1.9197714,0.9826348,0.0,4.3263073,0.0,2.0,21.11111,21.11111,3
1,18,3,0,21.111229,47.987988,0.53881615,0.75219184,0.0,5.533285,0.0,1.0,21.11111,21.11111,3
1,19,3,0,21.111115,48.115116,1.0818691,1.5908288,0.0,6.435901,0.0,1.0,21.11111,21.11111,3
1,20,3,0,21.71589,46.715046,2.0354736,0.0,0.0,7.8825245,0.0,2.0,21.74537,21.74537,3
1,21,3,0,22.19718,45.733234,0.88921684,0.94069225,0.0,8.761642,0.0,3.0,22.222221,22.222221,3
1,22,3,0,20.963467,49.479187,0.6398248,0.0,0.0,5.430554,0.0,4.0,20.953703,20.953703,3
1,23,3,0,20.005533,52.854,0.48006538,0.0,0.0,4.048722,0.0,4.0,20.0,20.0,3
1,24,3,0,20.0,53.265026,0.37155318,0.0,0.0,5.0974035,0.0,4.0,20.0,20.0,3
1,1,4,0,20.0,53.642433,0.37055904,0.0,0.0,5.332639,0.0,4.0,20.0,20.0,3
1,2,4,0,20.0,54.055347,0.3695649,0.0,0.0,5.717091,0.0,4.0,20.0,20.0,3
1,3,4,0,20.0,54.44717,0.39857408,0.0,0.0,5.7259045,0.0,4.0,20.0,20.0,3
1,4,4,0,20.0,54.679344,0.3675766,0.0,0.0,5.772345,0.0,4.0,20.0,20.0,3
1,5,4,0,20.0,54.69674,0.36658245,0.0,0.0,5.916256,0.0,4.0,20.0,20.0,3
1,6,4,0,20.0,54.982765,0.36658245,1.1878037,0.0,5.7340727,0.0,4.0,20.0,20.0,3
1,7,4,0,20.0,55.30152,0.44026887,2.170162,0.0,5.331157,0.0,3.0,20.0,20.0,3
1,8,4,0,19.85376,56.088337,0.56554854,0.0,0.0,5.8851523,0.0,3.0,19.842592,19.842592,3
1,9,4,0,20.53764,53.86669,0.6806131,0.0,0.0,7.3240757,0.0,3.0,20.555555,20.555555,3
1,10,4,0,22.196707,48.82272,0.683407,2.359285,0.0,9.697402,0.0,3.0,22.222221,22.222221,3
1,11,4,0,22.222029,48.843685,1.7098069,1.2425267,0.0,7.986721,0.0,3.0,22.222221,22.222221,3
1,12,4,0,22.222221,49.287994,8.780925,0.79524577,0.0,5.337543,0.0,3.0,22.222221,22.222221,3
1,13,4,0,22.222221,49.362663,0.58306026,2.3633487,0.0,4.317782,0.0,3.0,22.222221,22.222221,3
1,14,4,0,22.222221,49.383236,0.47756514,1.2916379,0.0,3.7155035,0.0,1.0,22.222221,22.222221,3
1,15,4,0,22.222221,49.4841,0.57761186,2.8658326,0.0,2.7086077,0.0,2.0,22.222221,22.222221,3
1,16,4,0,22.144026,49.952553,0.5953521,1.1648512,0.0,2.7530758,0.0,2.0,22.143518,22.143518,3
