Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
6,1,5,0,24.43156288174953,-0.0128815626949077,57.86411867476336,0.4220804878438143,0.0,0.5579054711160972,0.0,0.0,2.0,24.44444444444444,1
6,2,5,0,24.444382818403746,-6.162604069714916e-05,58.086218247668086,0.4190018496757925,0.0,0.2213971238307677,0.0,0.0,2.0,24.444444444444443,1
6,3,5,0,24.44444542373031,9.792858683965733e-07,58.38311909527799,0.416602947535668,0.0,0.1192714521259836,0.0,0.0,2.0,24.444444444444443,1
6,4,5,0,24.4444396370114,-4.807433043652054e-06,59.09837196845072,0.418829766816123,0.0,0.0604027386824293,0.0,0.0,2.0,24.444444444444443,1
6,5,5,0,24.361915595956248,-0.0825288484881952,60.374479821929285,0.4351603290342825,0.0,0.0,0.0,0.0,1.0,24.444444444444443,1
6,6,5,0,24.28753339860986,-0.15691104583458326,61.4971038129869,0.4998095065845737,0.0,0.0,0.0,0.0,1.0,24.444444444444443,1
6,7,5,0,24.114589974132123,0.003478863021008749,62.28008575624586,0.6637329651146922,0.2566031994587356,0.569201642705192,0.0,25.331349139364978,1.0,24.111111111111114,1
6,8,5,0,23.34921763399536,0.01588430066203017,65.37920239265875,0.8164315984329379,0.0,1.00925915770583,0.0,91.3025372636674,1.0,23.33333333333333,1
6,9,5,0,23.3335364764188,0.00020314308547142446,65.30006578032656,1.0114817061782688,0.8692357460266358,2.3608714992284945,0.0,221.9750196320213,1.0,23.33333333333333,1
6,10,5,0,23.333340714448543,7.381115214144529e-06,64.99255721212293,1.1799242584046663,0.8499900214572653,2.7974023265069685,0.0,401.6440655198635,1.0,23.33333333333333,1
6,11,5,0,23.333337843826914,4.510493592846387e-06,64.71354817151354,1.527726459976336,0.2038561616209941,2.339851250978942,0.0,564.9103135172027,1.0,23.33333333333332,1
6,12,5,0,23.33333739606643,4.062733101051208e-06,64.34293495100482,1.3181937334610097,0.2329264694807109,2.454930467997725,0.0,668.9315603227061,0.0,23.33333333333333,1
6,13,5,0,23.333338456559535,5.123226205938636e-06,63.85610605241752,1.1637991150147018,0.0,2.815849495690899,0.0,683.7988149642849,1.0,23.33333333333333,1
6,14,5,0,23.333339915596017,6.582262681575912e-06,63.26831006485826,1.017347359471323,0.0,3.2805341195877653,0.0,687.1585217856914,1.0,23.333333333333336,1
6,15,5,0,23.33334263093011,9.297596783142126e-06,62.65145346221264,0.7742046909916354,0.0,3.6707940809134287,0.0,645.0040155805684,0.0,23.33333333333333,1
6,16,5,0,23.33334291713033,9.583797002221672e-06,62.0097202340111,0.8786583516321486,0.4658442199409147,4.222253134081534,0.0,553.2722461365797,1.0,23.33333333333333,1
6,17,5,0,23.33334013686633,6.803532993870931e-06,61.29550552089248,0.7792401654656336,0.0,4.505202322640551,0.0,421.3911356017899,1.0,23.333333333333336,1
6,18,5,0,24.434239648743,-0.01020479570144417,57.01456998791849,0.7436197446126024,0.0,3.426514433487363,0.0,247.31622175003903,1.0,24.444444444444443,1
6,19,5,0,24.444316957735253,-0.00012748670918583116,56.93287136129501,0.9292340938109428,0.0,2.928485779928592,0.0,67.32168443089382,1.0,24.44444444444444,1
6,20,5,0,24.44444784792359,3.4034791447368207e-06,56.851831502368505,0.9811120753383816,0.0,2.283348955589228,0.0,-0.0,2.0,24.444444444444446,1
6,21,5,0,24.444449192712213,4.748267770082748e-06,56.89641946473831,1.070560492243268,0.0,2.0548486742254277,0.0,0.0,2.0,24.444444444444443,1
6,22,5,0,24.44444940897469,4.964530251783117e-06,57.03046661410036,1.1900189732495468,0.6987682411361054,1.936523665644498,0.0,0.0,2.0,24.44444444444444,1
6,23,5,0,24.444450756227404,6.311782964729673e-06,57.10682885354416,0.9831018879332184,0.8908061735263324,2.510769692717751,0.0,0.0,2.0,24.44444444444444,1
6,24,5,0,23.957163606705617,0.012719162261173977,58.77269828522162,0.5265489858212697,1.3658351173930976,3.2297270400076217,0.0,0.0,2.0,23.944444444444443,1
6,1,6,0,23.88981467604013,0.0009257871512424742,59.16839292258752,0.4220804878438143,0.0,1.435991406179148,0.0,0.0,2.0,23.88888888888889,1
