Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8.0,0.0,20.69,0.0,39.31,2.38,0.0,0.0
1,2,8.0,0.0,22.57,0.0,33.34,1.92,0.0,0.0
1,3,8.0,0.0,23.5,0.0,35.65,2.37,0.0,0.0
1,4,8.0,0.0,22.91,0.0,29.3,1.92,0.0,0.0
1,5,8.0,0.0,23.1,0.0,28.3,3.27,0.0,0.0
1,6,8.0,0.0,22.1,0.0,30.5,6.41,0.0,0.0
1,7,8.0,0.0,22.02,0.0,31.83,6.88,0.0,0.0
1,8,8.0,0.0,22.29,0.0,34.36,7.78,2.54,0.0
1,9,8.0,0.0,22.55,0.0,35.46,9.13,2.48,0.0
1,10,8.0,0.0,22.81,0.0,35.85,10.47,2.48,0.0
1,11,8.0,0.0,23.31,0.0,37.62,12.72,1.66,0.0
1,12,8.0,0.0,23.96,0.35,42.34,14.07,11.92,1.02
1,13,8.0,0.0,24.18,0.55,45.19,13.17,9.93,3.1
1,14,8.0,0.0,24.07,0.45,44.1,12.27,16.22,2.29
1,15,8.0,0.0,24.09,0.48,42.37,11.37,15.24,1.33
1,16,8.0,0.0,23.71,0.1,42.61,11.37,4.14,0.5
1,17,8.0,0.0,23.62,0.01,42.97,12.72,4.14,0.0
1,18,8.0,0.0,23.62,0.01,41.32,12.72,3.81,0.0
1,19,8.0,0.0,23.62,0.01,40.2,11.82,2.64,0.0
1,20,8.0,0.0,23.62,0.01,40.62,10.92,1.66,0.0
1,21,8.0,0.0,23.62,0.01,41.41,10.02,6.62,0.0
1,22,8.0,0.0,23.62,0.01,41.76,9.13,6.95,0.0
1,23,8.0,0.0,23.6,0.0,40.5,5.08,7.12,0.0
1,24,8.0,0.0,23.19,0.0,38.54,2.38,0.0,0.0
1,1,5.0,0.0,22.08,0.0,41.71,2.38,0.0,0.0
1,2,5.0,0.0,23.48,0.0,40.86,1.92,0.0,0.0
1,3,5.0,0.0,24.04,0.0,43.86,2.37,0.0,0.0
1,4,5.0,0.0,23.25,0.0,39.64,1.92,0.0,0.02
1,5,5.0,0.0,23.18,0.0,39.44,3.27,0.0,0.0
1,6,5.0,0.0,22.67,0.0,41.79,6.43,0.0,0.0
1,7,5.0,0.0,22.92,0.0,42.23,6.88,2.55,0.0
1,8,5.0,0.0,23.15,0.0,43.48,7.78,2.48,0.0
1,9,5.0,0.0,23.53,0.0,43.69,9.13,5.47,0.0
1,10,5.0,0.0,23.62,0.01,42.69,10.47,2.15,0.0
1,11,5.0,0.0,23.62,0.01,41.29,12.72,1.65,0.0
1,12,5.0,0.0,24.08,0.47,39.85,14.07,11.93,0.77
1,13,5.0,0.0,24.13,0.52,36.03,13.17,5.14,0.66
1,14,5.0,0.0,24.12,0.51,32.37,12.27,16.24,0.61
1,15,5.0,0.0,24.22,0.61,29.21,11.37,15.25,0.51
1,16,5.0,0.0,23.76,0.15,27.88,11.37,3.65,0.06
1,17,5.0,0.0,23.61,0.0,26.41,12.72,5.13,0.0
1,18,5.0,0.0,23.61,0.0,25.32,12.72,3.81,0.0
1,19,5.0,0.0,23.61,0.0,23.76,11.82,2.65,0.0
1,20,5.0,0.0,23.6,0.0,22.41,10.92,1.66,0.0
1,21,5.0,0.0,23.59,0.0,21.41,10.02,6.63,0.0
1,22,5.0,0.0,23.36,0.0,20.32,9.13,6.96,0.0
1,23,5.0,0.0,22.73,0.0,18.68,5.08,7.13,0.0
1,24,5.0,0.0,22.32,0.0,16.29,2.38,2.49,0.0
1,1,6.0,0.0,19.57,0.0,17.72,2.38,0.0,0.0
1,2,6.0,0.0,21.49,0.0,16.89,1.92,0.0,0.0
1,3,6.0,0.0,22.08,0.0,20.39,2.37,0.0,0.0
1,4,6.0,0.0,22.88,0.0,21.1,1.92,0.0,0.0
1,5,6.0,0.0,22.67,0.0,14.84,3.27,0.0,0.0
1,6,6.0,0.0,22.05,0.0,14.09,6.43,0.0,0.0
1,7,6.0,0.0,22.09,0.0,15.0,6.88,2.53,0.0
1,8,6.0,0.0,21.87,0.0,15.73,7.78,2.49,0.0
1,9,6.0,0.0,22.15,0.0,16.61,9.13,5.47,0.0
1,10,6.0,0.0,22.27,0.0,16.71,10.47,2.15,0.0
1,11,6.0,0.0,22.5,0.0,16.49,12.72,1.66,0.0
1,12,6.0,0.0,23.4,0.0,17.8,14.07,11.94,0.0
1,13,6.0,0.0,23.82,0.21,17.85,13.17,5.14,0.0
1,14,6.0,0.0,23.82,0.21,17.2,12.27,16.26,0.0
1,15,6.0,0.0,23.97,0.36,15.09,11.37,15.26,0.0
1,16,6.0,0.0,23.5,0.0,15.01,11.37,3.65,0.0
1,17,6.0,0.0,23.34,0.0,16.82,12.72,5.14,0.0
1,18,6.0,0.0,23.35,0.0,18.39,12.72,3.82,0.0
1,19,6.0,0.0,23.24,0.0,18.34,11.82,2.65,0.0
1,20,6.0,0.0,23.05,0.0,17.53,10.92,1.66,0.0
1,21,6.0,0.0,23.11,0.0,17.65,10.02,6.63,0.0
1,22,6.0,0.0,23.01,0.0,17.82,9.13,6.96,0.0
1,23,6.0,0.0,22.55,0.0,16.84,5.08,7.13,0.0
1,24,6.0,0.0,22.19,0.0,14.95,2.38,2.49,0.0
1,1,7.0,0.0,19.2,0.0,16.33,2.38,0.0,0.0
1,2,7.0,0.0,21.48,0.0,14.78,1.92,0.0,0.0
1,3,7.0,0.0,22.34,0.0,18.36,2.37,0.0,0.0
1,4,7.0,0.0,23.08,0.0,20.31,1.92,0.0,0.0
1,5,7.0,0.0,23.47,0.07,22.63,3.27,0.0,0.0
1,6,7.0,0.0,21.97,0.0,18.93,6.41,0.0,0.0
1,7,7.0,0.0,21.59,0.0,19.17,6.88,0.0,0.0
1,8,7.0,0.0,21.76,0.0,23.2,7.78,2.54,0.0
1,9,7.0,0.0,22.01,0.0,26.49,9.13,2.48,0.0
1,10,7.0,0.0,22.25,0.0,27.95,10.47,2.49,0.0
1,11,7.0,0.0,22.67,0.0,28.15,12.72,1.66,0.0
1,12,7.0,0.0,23.69,0.08,29.63,14.07,11.95,0.0
1,13,7.0,0.0,24.08,0.47,30.2,13.17,9.96,0.0
1,14,7.0,0.0,23.99,0.38,30.88,12.27,16.28,0.24
1,15,7.0,0.0,24.04,0.43,31.0,11.37,15.28,1.23
1,16,7.0,0.0,23.71,0.1,32.4,11.37,4.15,0.87
1,17,7.0,0.0,23.61,0.0,34.09,12.72,4.15,0.01
1,18,7.0,0.0,23.61,0.0,35.48,12.72,3.81,0.0
1,19,7.0,0.0,23.62,0.01,35.9,11.82,2.66,0.0
1,20,7.0,0.0,23.62,0.01,36.04,10.92,1.65,0.0
1,21,7.0,0.0,23.62,0.01,36.62,10.02,6.64,0.0
1,22,7.0,0.0,23.62,0.01,37.45,9.13,6.97,0.0
1,23,7.0,0.0,23.43,0.0,36.95,5.08,7.14,0.0
1,24,7.0,0.0,22.85,0.0,34.94,2.38,0.0,0.0
1,1,1.0,0.0,20.97,0.0,37.66,2.38,0.0,0.0
1,2,1.0,0.0,22.98,0.0,34.93,1.92,0.0,0.0
1,3,1.0,0.0,23.66,0.0,38.2,2.37,0.0,0.0
1,4,1.0,0.0,23.11,0.0,33.9,1.92,0.0,0.0
1,5,1.0,0.0,22.99,0.0,34.07,3.27,0.0,0.0
1,6,1.0,0.0,22.49,0.0,37.27,6.41,0.0,0.0
1,7,1.0,0.0,22.52,0.0,38.1,6.88,0.0,0.0
1,8,1.0,0.0,22.82,0.0,39.94,7.78,2.55,0.0
1,9,1.0,0.0,23.18,0.0,41.17,9.13,2.49,0.0
1,10,1.0,0.0,23.53,0.0,41.68,10.47,2.49,0.0
1,11,1.0,0.0,23.62,0.01,42.75,12.72,1.67,0.0
1,12,1.0,0.0,24.18,0.45,43.86,14.07,11.96,3.11
1,13,1.0,0.0,24.62,0.65,43.49,13.17,9.97,4.83
1,14,1.0,0.0,24.81,0.57,41.79,12.27,16.29,5.96
1,15,1.0,0.0,25.12,0.6,41.0,11.37,15.3,7.28
1,16,1.0,0.0,24.73,0.16,43.42,11.37,4.15,7.85
1,17,1.0,0.0,24.4,0.0,47.43,12.72,4.15,7.19
1,18,1.0,0.0,23.82,0.01,49.35,12.72,3.82,3.82
1,19,1.0,0.0,23.62,0.01,47.24,11.82,2.65,0.51
1,20,1.0,0.0,23.62,0.01,42.21,10.92,1.67,0.06
1,21,1.0,0.0,23.61,0.0,34.64,10.02,6.64,0.0
1,22,1.0,0.0,23.52,0.0,28.98,9.13,6.98,0.0
1,23,1.0,0.0,22.8,0.0,25.39,5.08,7.14,0.0
1,24,1.0,0.0,22.22,0.0,21.22,2.38,0.0,0.0
1,1,2.0,0.0,19.58,0.0,22.61,2.38,0.0,0.0
1,2,2.0,0.0,21.61,0.0,20.45,1.92,0.0,0.0
1,3,2.0,0.0,22.0,0.0,23.41,2.37,0.0,0.0
1,4,2.0,0.0,22.76,0.0,22.36,1.92,0.0,0.0
1,5,2.0,0.0,23.08,0.0,22.12,3.27,0.0,0.0
1,6,2.0,0.0,21.79,0.0,14.95,6.43,0.0,0.0
1,7,2.0,0.0,21.72,0.0,14.37,6.88,2.55,0.0
1,8,2.0,0.0,21.78,0.0,15.29,7.78,2.49,0.0
1,9,2.0,0.0,22.09,0.0,16.45,9.13,5.49,0.0
1,10,2.0,0.0,22.19,0.0,16.48,10.47,2.16,0.0
1,11,2.0,0.0,22.41,0.0,15.67,12.72,1.66,0.0
1,12,2.0,0.0,23.31,0.0,16.63,14.07,11.98,0.0
1,13,2.0,0.0,23.72,0.11,16.36,13.17,5.15,0.0
1,14,2.0,0.0,23.71,0.09,15.53,12.27,16.3,0.0
1,15,2.0,0.0,23.85,0.24,13.9,11.37,15.31,0.0
1,16,2.0,0.0,23.34,0.0,13.88,11.37,3.66,0.0
1,17,2.0,0.0,23.16,0.0,14.38,12.72,5.15,0.0
1,18,2.0,0.0,23.15,0.0,13.97,12.72,3.83,0.0
1,19,2.0,0.0,23.04,0.0,13.12,11.82,2.66,0.0
1,20,2.0,0.0,23.04,0.0,12.51,10.92,1.66,0.0
1,21,2.0,0.0,23.14,0.0,12.5,10.02,6.65,0.0
