month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,19.43507,,23.177155,0.5409322,0.0,0.0,7.9823923,0.0,1.0,18.944445,18.944445,2
1,2,1,0,19.411032,,23.153551,0.53927666,0.0,0.0,8.379859,0.0,1.0,18.944445,18.944445,2
1,3,1,0,19.308235,,23.110645,0.5156975,0.0,0.0,8.807347,0.0,1.0,18.944445,18.944445,2
1,4,1,0,19.25797,,22.922026,0.52984947,0.0,0.0,9.097976,0.0,1.0,18.944445,18.944445,2
1,5,1,0,19.326313,,22.59116,0.5977013,0.0,0.0,9.367098,0.0,1.0,19.055555,19.055555,2
1,6,1,0,19.517504,,22.148361,0.6750234,0.0,0.0,9.7567625,0.0,1.0,19.277779,19.277779,2
1,7,1,0,19.82308,,21.676292,0.64671934,0.0,0.0,10.461568,0.0,1.0,19.61111,19.61111,2
1,8,1,0,19.931545,,21.308563,0.8602024,0.0,0.0,10.607546,0.0,1.0,19.722221,19.722221,2
1,9,1,0,19.961096,,21.4009,10.108679,0.12230769,0.0,9.85715,0.0,1.0,19.777779,19.777779,2
1,10,1,0,19.938124,,21.701504,10.091587,0.52881277,0.0,9.360949,0.0,1.0,19.777779,19.777779,2
1,11,1,0,19.919706,,21.70873,0.84643435,1.239369,0.0,9.380407,0.0,1.0,19.777779,19.777779,2
1,12,1,0,19.902325,,21.78575,0.8533914,0.6404395,0.0,9.310932,0.0,1.0,19.777779,19.777779,2
1,13,1,0,19.888035,,21.991198,0.86622304,1.2588594,0.0,8.8544,0.0,1.0,19.777779,19.777779,2
1,14,1,0,19.874716,,22.315783,0.86542684,0.252718,0.0,8.810879,0.0,1.0,19.777779,19.777779,2
1,15,1,0,19.864681,,22.67053,0.9211599,0.37547612,0.0,8.254097,0.0,1.0,19.777779,19.777779,2
1,16,1,0,19.910961,,22.661016,1.0612863,0.0,0.0,8.273067,0.0,1.0,19.833334,19.833334,2
1,17,1,0,20.01649,,22.5596,2.2965994,1.1284444,0.0,8.398479,0.0,1.0,19.944445,19.944445,2
1,18,1,0,20.123224,,22.438732,2.1053965,0.41017148,0.0,9.134532,0.0,1.0,20.055555,20.055555,2
1,19,1,0,20.226913,,22.357897,1.3393956,2.8342643,0.0,9.2523155,0.0,1.0,20.166666,20.166666,2
1,20,1,0,20.227018,,22.426188,1.2651703,0.0,0.0,9.471496,0.0,1.0,20.166666,20.166666,2
1,21,1,0,20.05621,,22.720453,1.1473831,0.0,0.0,9.464216,0.0,1.0,20.0,20.0,2
1,22,1,0,19.716545,,23.17,1.0700063,0.0,0.0,9.114964,0.0,1.0,19.666666,19.666666,2
1,23,1,0,19.301844,,23.639685,0.57373434,0.0,0.0,9.101502,0.0,1.0,19.277779,19.277779,2
1,24,1,0,19.06683,,23.82479,0.56145334,0.0,0.0,9.4946575,0.0,1.0,19.055555,19.055555,2
1,1,2,0,18.953197,,23.844538,0.5409322,0.0,0.0,9.824623,0.0,1.0,18.944445,18.944445,2
1,2,2,0,18.943802,,23.617329,0.53927666,0.0,0.0,9.999955,0.0,1.0,18.944445,18.944445,2
1,3,2,0,18.942955,,23.370304,0.5156975,0.0,0.0,10.034828,0.0,1.0,18.944445,18.944445,2
1,4,2,0,18.946169,,23.140644,0.52984947,0.0,0.0,9.989984,0.0,1.0,18.944445,18.944445,2
1,5,2,0,19.058819,,22.730276,0.5977013,0.0,0.0,10.297931,0.0,1.0,19.055555,19.055555,2
1,6,2,0,19.28568,,22.25176,0.7507618,0.0,0.0,10.693645,0.0,1.0,19.277779,19.277779,2
1,7,2,0,19.620562,,21.761292,0.96045357,0.0,0.0,11.296701,0.0,1.0,19.61111,19.61111,2
1,8,2,0,19.745783,,21.356066,0.8602024,0.0,0.0,11.586508,0.0,1.0,19.722221,19.722221,2
1,9,2,0,19.81011,,20.940765,0.88138837,0.0,0.0,11.303798,0.0,1.0,19.777779,19.777779,2
1,10,2,0,19.806593,,20.940235,0.8642967,0.0,0.0,10.24947,0.0,1.0,19.777779,19.777779,2
1,11,2,0,19.80453,,21.037474,0.84643435,0.0,0.0,9.103466,0.0,1.0,19.777779,19.777779,2
1,12,2,0,19.800198,,21.210114,0.8533914,0.0,0.0,8.288558,0.0,1.0,19.777779,19.777779,2
1,13,2,0,19.797682,,21.401833,0.86622304,0.0,0.0,7.7624297,0.0,1.0,19.777779,19.777779,2
1,14,2,0,19.795189,,21.60549,0.86542684,0.0,0.0,7.7362757,0.0,1.0,19.777779,19.777779,2
1,15,2,0,19.79316,,21.932398,0.9211599,0.0,0.0,7.2280045,0.0,1.0,19.777779,19.777779,2
1,16,2,0,19.846313,,22.008392,1.0612863,0.0,0.0,7.410789,0.0,1.0,19.833334,19.833334,2
1,17,2,0,19.95878,,22.006193,1.3899964,0.0,0.0,8.02404,0.0,1.0,19.944445,19.944445,2
1,18,2,0,20.07112,,22.130388,1.4902439,0.0,0.0,8.533992,0.0,1.0,20.055555,20.055555,2
1,19,2,0,20.179434,,22.064802,1.3393956,0.0,0.0,8.786236,0.0,1.0,20.166666,20.166666,2
1,20,2,0,20.18344,,22.231636,1.2651703,0.0,0.0,8.685918,0.0,1.0,20.166666,20.166666,2
1,21,2,0,20.017105,,22.729286,1.1473831,0.0,0.0,8.382477,0.0,1.0,20.0,20.0,2
1,22,2,0,19.683989,,23.32333,0.672642,0.0,0.0,7.8080435,0.0,1.0,19.666666,19.666666,2
1,23,2,0,19.27272,,24.289953,0.57373434,0.0,0.0,7.3487096,0.0,1.0,19.277779,19.277779,2
1,24,2,0,19.040728,,25.049541,0.56145334,0.0,0.0,7.3423247,0.0,1.0,19.055555,19.055555,2
1,1,3,0,18.922691,,25.600748,0.5409322,0.0,0.0,7.397088,0.0,1.0,18.944445,18.944445,2
