month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,19.466352,,24.207224,0.3644181,0.0,0.0,3.3162918,0.0,2.0,18.944445,18.944445,2
1,2,1,0,19.450413,,24.223032,0.36342394,0.0,0.0,3.7696655,0.0,2.0,18.944445,18.944445,2
1,3,1,0,19.411629,,24.26033,0.3624298,0.0,0.0,4.174508,0.0,2.0,18.944445,18.944445,2
1,4,1,0,19.395533,,24.261896,0.36143565,0.0,0.0,4.417608,0.0,2.0,18.944445,18.944445,2
1,5,1,0,19.488607,,24.096727,0.3604415,0.0,0.0,4.756695,0.0,2.0,19.055555,19.055555,2
1,6,1,0,19.696676,,23.766365,0.3604415,0.0,0.0,5.257969,0.0,2.0,19.277779,19.277779,2
1,7,1,0,20.01663,,23.287987,0.6420598,0.0,0.0,5.901605,0.0,2.0,19.61111,19.61111,2
1,8,1,0,20.111668,,23.132738,0.73633343,0.0,0.0,5.930697,0.0,2.0,19.722221,19.722221,2
1,9,1,0,20.18859,,22.996672,1.1569568,0.0,0.0,5.287103,0.0,2.0,19.777779,19.777779,2
1,10,1,0,20.165619,,23.030693,0.7696604,0.0,0.0,5.058026,0.0,1.0,19.777779,19.777779,2
1,11,1,0,20.152248,,23.045286,0.7593177,0.0,0.0,4.7951765,0.0,1.0,19.777779,19.777779,2
1,12,1,0,20.127403,,23.074717,1.1383654,0.0,0.0,5.9278064,0.0,2.0,19.777779,19.777779,2
1,13,1,0,20.12112,,23.113352,1.1500868,1.3422927,0.0,4.1917343,0.0,1.0,19.777779,19.777779,2
1,14,1,0,20.104908,,23.233477,3.839558,0.07870054,0.0,4.3274837,0.0,1.0,19.777779,19.777779,2
1,15,1,0,20.096544,,23.288578,0.9565318,0.35087326,0.0,3.935008,0.0,1.0,19.777779,19.777779,2
1,16,1,0,20.135576,,23.320395,0.8047021,0.11367857,0.0,4.0446486,0.0,1.0,19.833334,19.833334,2
1,17,1,0,20.238941,,23.308239,1.062988,0.09400343,0.0,4.229663,0.0,1.0,19.944445,19.944445,2
1,18,1,0,20.34221,,23.225708,1.8725216,0.23828776,0.0,4.1693683,0.0,2.0,20.055555,20.055555,2
1,19,1,0,20.440214,,23.106722,2.0223916,0.87849987,0.0,4.116938,0.0,2.0,20.166666,20.166666,2
1,20,1,0,20.45547,,23.135939,1.9092206,0.10056181,0.0,4.028249,0.0,2.0,20.166666,20.166666,2
1,21,1,0,20.274794,,23.451216,0.98451686,0.08197974,0.0,4.0108514,0.0,2.0,20.0,20.0,2
1,22,1,0,19.950554,,23.93416,0.8445774,0.07870054,0.0,3.703166,0.0,2.0,19.666666,19.666666,2
1,23,1,0,19.526993,,24.572773,0.76841277,0.32136056,0.0,3.3971243,0.0,2.0,19.277779,19.277779,2
1,24,1,0,19.270128,,24.938154,0.56603414,0.8063577,0.0,3.6083446,0.0,2.0,19.055555,19.055555,2
1,1,2,0,19.157543,,25.111694,0.3644181,1.6159798,0.0,3.8790417,0.0,2.0,18.944445,18.944445,2
1,2,2,0,19.134274,,25.1256,0.36342394,0.0,0.0,4.308823,0.0,2.0,18.944445,18.944445,2
1,3,2,0,19.121992,,25.145336,0.3624298,0.0,0.0,4.506015,0.0,2.0,18.944445,18.944445,2
1,4,2,0,19.11781,,25.136179,0.39412645,0.0,0.0,4.658935,0.0,2.0,18.944445,18.944445,2
1,5,2,0,19.222357,,24.948769,0.3604415,0.0,0.0,5.1235194,0.0,2.0,19.055555,19.055555,2
1,6,2,0,19.428747,,24.591808,0.3604415,0.0,0.0,5.7311587,0.0,2.0,19.277779,19.277779,2
1,7,2,0,19.779385,,23.961872,0.43066224,0.075539224,0.0,6.494498,0.0,2.0,19.61111,19.61111,2
1,8,2,0,19.910915,,23.675823,1.1082487,0.8327182,0.0,5.9941154,0.0,2.0,19.722221,19.722221,2
1,9,2,0,19.956974,,23.55946,4.2500267,0.13576292,0.0,6.185009,0.0,2.0,19.777779,19.777779,2
1,10,2,0,19.950216,,23.600016,4.2669783,0.0,0.0,5.324488,0.0,2.0,19.777779,19.777779,2
