Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,22.34,0,33.78,13.1,0.96,6.06
1,2,8,0,22.17,0,35.26,10.3,0.36,3.11
1,3,8,0,22.09,0,35.98,10.5,0.48,2.25
1,4,8,0,21.96,0,36.65,9.5,0,1.25
1,5,8,0,22.08,0,36.62,15.7,0.24,3.8
1,6,8,0,21.9,0,37.07,10.9,1.8,1.13
1,7,8,0,21.75,0,37.51,10,5.64,0.62
1,8,8,0,21.81,0,37.6,13.2,10.08,1.63
1,9,8,0,22.1,0,36.95,16.7,6.24,7.42
1,10,8,0,22.2,0,36.38,13.8,1.92,10.61
1,11,8,0,22.26,0,35.83,11,2.16,11.78
1,12,8,0,22.29,0,35.18,11.3,2.4,14.72
1,13,8,0,22.36,0,34.61,15.7,4.44,21.69
1,14,8,0,22.42,0,34.01,14.3,6,23.17
1,15,8,0,22.52,0,33.26,15.4,2.16,26.54
1,16,8,0,22.53,0,33.09,11.9,1.32,24.99
1,17,8,0,22.54,0,32.91,11.4,5.4,23.24
1,18,8,0,22.56,0,32.96,14.1,3.36,19.95
1,19,8,0,22.56,0,33.67,14.4,2.88,18.64
1,20,8,0,22.56,0,34.08,19.6,6,22.14
1,21,8,0,22.56,0,34.06,20.9,3.96,21.18
1,22,8,0,22.56,0,33.93,22.2,3.72,20.36
1,23,8,0,22.56,0,33.66,24.4,5.4,20.21
1,24,8,0,22.5,0,33.35,17.6,1.08,10.97
1,1,2,0,22.06,0,34.12,6.1,3.12,1
1,2,2,0,21.96,0,34.46,10.3,3.24,1.41
1,3,2,0,21.78,0,34.64,11,0.48,0.62
1,4,2,0,21.31,0,35.34,7.1,2.16,0.01
1,5,2,0,21.1,0,35.34,6.4,0.36,0
1,6,2,0,21.14,0,34.51,11.9,1.92,0.01
1,7,2,0,21.11,0,33.78,12.3,6.12,0
1,8,2,0,21.08,0,33.19,12.8,17.16,0
1,9,2,0,21.29,0,32.1,12.8,6,0.39
1,10,2,0,21.59,0,31.05,15.2,4.08,2.99
1,11,2,0,21.78,0,30.68,13.7,6.96,4.16
1,12,2,0,21.9,0,30.39,12.2,1.44,5.08
1,13,2,0,21.97,0,29.52,11,1.44,6.59
1,14,2,0,22.18,0,28.14,17.2,3.48,12.62
1,15,2,0,22.23,0,26.79,14.6,1.2,13.12
1,16,2,0,22.22,0,25.73,10.6,1.8,11.27
1,17,2,0,22.3,0,24.69,13.4,6.24,11.1
1,18,2,0,22.21,0,24.13,14.5,5.16,6.28
1,19,2,0,22.27,0,24.28,19.1,3.84,8.04
1,20,2,0,22.22,0,24.91,17.7,3.12,5.77
1,21,2,0,22.15,0,25.47,17.2,7.8,4.04
1,22,2,0,22.15,0,26.21,20.5,11.52,5
1,23,2,0,21.88,0,27.05,14.3,2.04,0.69
1,24,2,0,21.64,0,27.51,13.9,2.4,0.35
1,1,3,0,21.13,0,28.11,7.3,0.84,0
1,2,3,0,21.06,0,27.97,9.5,0.72,0
1,3,3,0,21.03,0,28.06,10.3,0.12,0
1,4,3,0,21.05,0,28.1,12.8,0.36,0
1,5,3,0,20.99,0,28.36,7.4,0.24,0
1,6,3,0,20.99,0,28.64,10.7,1.92,0
1,7,3,0,20.99,0,28.78,10.8,2.64,0
1,8,3,0,21.01,0,28.44,14.8,7.08,0
1,9,3,0,21.1,0,27.62,13.6,6.24,0
1,10,3,0,21.29,0,26.66,11.7,3.36,0.47
1,11,3,0,21.69,0,25.54,16.8,8.04,2.49
1,12,3,0,21.74,0,25.22,13.9,8.28,1.58
1,13,3,0,21.9,0,24.74,14.7,2.4,3.52
1,14,3,0,21.96,0,24.57,12.5,2.52,4.13
1,15,3,0,22.13,0,24.31,13.5,0.96,8.36
1,16,3,0,22.22,0,24.03,13.3,0.84,8.62
1,17,3,0,22.32,0,23.59,17.1,1.2,9.51
1,18,3,0,22.11,0,23.65,10.4,3.24,2.74
1,19,3,0,22.22,0,23.8,18.4,8.4,7.3
1,20,3,0,22.18,0,24.84,15.5,4.92,4.63
1,21,3,0,22.07,0,25.77,12.7,2.64,1.96
1,22,3,0,22.1,0,25.78,17.3,1.2,3.84
1,23,3,0,22.06,0,25.85,16.9,3.12,2.39
1,24,3,0,21.93,0,26.06,15.6,0.6,1.07
1,1,4,0,21.46,0,26.89,10.4,0.48,0.1
1,2,4,0,21.17,0,27.44,9.8,0.72,0
1,3,4,0,21.25,0,27.5,16.3,0.36,0.17
1,4,4,0,21.11,0,27.9,12.4,0.12,0
1,5,4,0,21.07,0,27.71,14.9,0.24,0
1,6,4,0,21.02,0,27.6,13.1,0.72,0
1,7,4,0,21.02,0,27.41,15.5,6.96,0
1,8,4,0,21,0,26.97,13.1,26.16,0
1,9,4,0,21.14,0,26.14,16.5,6.24,0.03
1,10,4,0,21.3,0,25.29,13.2,2.16,0.53
1,11,4,0,21.46,0,24.52,13.2,3.24,1.7
1,12,4,0,21.73,0,23.73,15.6,2.64,3.56
1,13,4,0,21.95,0,22.94,16.5,4.92,6.18
1,14,4,0,21.93,0,22.5,10.4,1.92,5.68
1,15,4,0,22.15,0,21.57,17.3,0.72,12.52
1,16,4,0,22.35,0,21.02,19.7,0.96,15.76
1,17,4,0,22.38,0,20.77,16,3.72,11.71
1,18,4,0,22.11,0,21.01,11.4,2.28,3.75
1,19,4,0,22.1,0,21.65,15.2,4.32,4.77
1,20,4,0,22.26,0,22.38,23.7,4.92,9.54
1,21,4,0,22.17,0,23.44,18.5,4.32,4.56
1,22,4,0,22.07,0,24.57,17.3,3.24,2.7
1,23,4,0,22,0,25.38,17.9,1.92,1.77
1,24,4,0,21.75,0,26.06,15.3,1.2,0.48
1,1,5,0,21.28,0,27.06,10.7,0.24,0.04
1,2,5,0,21.22,0,27.52,14.7,0.48,0.17
1,3,5,0,21.08,0,28.18,11.9,0.36,0
1,4,5,0,21,0,28.27,8.2,1.08,0
1,5,5,0,20.99,0,27.89,9.6,0.84,0
1,6,5,0,21.01,0,27.48,15.3,1.32,0
1,7,5,0,20.97,0,27.25,7.6,5.4,0
1,8,5,0,20.96,0,26.81,11.8,16.56,0
1,9,5,0,21.08,0,26.11,19.1,2.64,0
1,10,5,0,21.05,0,25.51,13.1,4.44,0
1,11,5,0,21.06,0,24.69,12.4,2.76,0
1,12,5,0,21.22,0,23.75,12.2,3.6,0.14
1,13,5,0,21.29,0,23.07,11,3.48,0.24
1,14,5,0,21.37,0,22.42,10.4,2.16,0.47
1,15,5,0,21.62,0,21.03,12.2,1.44,1.35
1,16,5,0,21.92,0,19.93,16.7,2.16,4.67
1,17,5,0,21.88,0,19.51,12.4,2.52,3.28
1,18,5,0,21.88,0,19.5,16,0.6,1.85
1,19,5,0,21.83,0,20.28,15.1,2.64,1.09
1,20,5,0,21.95,0,21.13,19.7,4.2,2.41
1,21,5,0,21.75,0,21.82,15.1,2.76,0.57
1,22,5,0,21.66,0,22.04,16.2,3.12,0.54
1,23,5,0,21.77,0,21.72,21.2,1.8,1.19
1,24,5,0,21.55,0,21.92,17.4,2.04,0.3
1,1,6,0,21.19,0,22.27,13.3,0.6,0
1,2,6,0,21.01,0,22.38,8.8,0.72,0
1,3,6,0,20.99,0,22.33,11.2,0.84,0
1,4,6,0,20.97,0,22.13,10.4,0.24,0
1,5,6,0,20.96,0,21.78,8.6,0.24,0
1,6,6,0,20.96,0,21.48,9.9,0.84,0
1,7,6,0,20.98,0,21.48,17.1,1.8,0
1,8,6,0,20.96,0,21.51,12.1,7.68,0
1,9,6,0,20.96,0,21.1,12.7,1.56,0
1,10,6,0,20.96,0,20.91,12.1,4.08,0
1,11,6,0,20.98,0,21.1,13.7,11.4,0
