timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2025-01-01T00:00:00,3.0,3.0,3.0,-0.0
2025-01-01T00:15:00,2.75,2.75,2.75,-0.0
2025-01-01T00:30:00,3.0,3.0,3.0,-0.0
2025-01-01T00:45:00,2.75,2.75,2.75,-0.0
2025-01-01T01:00:00,3.0,3.0,3.0,-0.0
2025-01-01T01:15:00,3.0,3.0,3.0,-0.0
2025-01-01T01:30:00,3.5,3.5,3.5,-0.0
2025-01-01T01:45:00,4.0,4.0,4.0,-0.0
2025-01-01T02:00:00,3.75,3.75,3.75,-0.0
2025-01-01T02:15:00,4.0,4.0,4.0,-0.0
2025-01-01T02:30:00,4.25,4.25,4.25,-0.0
2025-01-01T02:45:00,4.25,4.25,4.25,-0.0
2025-01-01T03:00:00,5.0,5.0,5.0,-0.0
2025-01-01T03:15:00,4.25,4.25,4.25,-0.0
2025-01-01T03:30:00,4.25,4.25,4.25,-0.0
2025-01-01T03:45:00,3.75,3.75,3.75,-0.0
2025-01-01T04:00:00,3.75,3.75,3.75,-0.0
2025-01-01T04:15:00,3.25,3.25,3.25,-0.0
2025-01-01T04:30:00,2.75,2.75,2.75,-0.0
2025-01-01T04:45:00,3.0,3.0,3.0,-0.0
2025-01-01T05:00:00,2.75,2.75,2.75,-0.0
2025-01-01T05:15:00,3.25,3.25,3.25,-0.0
2025-01-01T05:30:00,3.0,3.0,3.0,-0.0
2025-01-01T05:45:00,3.25,3.25,3.25,-0.0
2025-01-01T06:00:00,3.5,3.5,3.5,-0.0
2025-01-01T06:15:00,4.25,4.25,4.25,-0.0
2025-01-01T06:30:00,5.25,5.25,5.25,-0.0
2025-01-01T06:45:00,5.25,5.25,5.25,-0.0
2025-01-01T07:00:00,5.5,5.5,5.5,-0.0
2025-01-01T07:15:00,6.25,6.25,6.25,-0.0
2025-01-01T07:30:00,7.75,7.75,7.75,-0.0
2025-01-01T07:45:00,6.75,6.75,6.75,-0.0
2025-01-01T08:00:00,5.997499942779541,6.002500057220459,6.002500057220459,-0.004999999888241291
2025-01-01T08:15:00,6.452500343322754,6.547500133514404,6.547500133514404,-0.0949999988079071
2025-01-01T08:30:00,5.384999752044678,5.614999771118164,5.614999771118164,-0.23000000417232513
2025-01-01T08:45:00,5.035000324249268,5.465000152587891,5.465000152587891,-0.4300000071525574
2025-01-01T09:00:00,3.3849997520446777,4.114999771118164,4.114999771118164,-0.7300000190734863
2025-01-01T09:15:00,2.3249998092651367,3.674999952316284,3.674999952316284,-1.350000023841858
2025-01-01T09:30:00,1.8700001239776611,4.130000114440918,4.130000114440918,-2.259999990463257
2025-01-01T09:45:00,2.2174997329711914,4.78249979019165,4.78249979019165,-2.565000057220459
2025-01-01T10:00:00,3.1649999618530273,6.835000038146973,6.835000038146973,-3.6700000762939453
2025-01-01T10:15:00,-0.5824999809265137,5.582499980926514,5.582499980926514,-6.164999961853027
2025-01-01T10:30:00,-3.799999952316284,3.799999952316284,3.799999952316284,-7.599999904632568
2025-01-01T10:45:00,-4.429999351501465,3.930000066757202,3.930000066757202,-8.359999656677246
2025-01-01T11:00:00,-3.1075000762939453,5.642499923706055,5.642499923706055,-8.75
2025-01-01T11:15:00,-0.024999618530273438,8.725000381469727,8.725000381469727,-8.75
2025-01-01T11:30:00,-3.315000057220459,5.434999942779541,5.434999942779541,-8.75
2025-01-01T11:45:00,-4.202499866485596,4.547500133514404,4.547500133514404,-8.75
2025-01-01T12:00:00,-4.525000095367432,4.224999904632568,4.224999904632568,-8.75
2025-01-01T12:15:00,-4.247499942779541,4.502500057220459,4.502500057220459,-8.75
2025-01-01T12:30:00,-1.625,7.125,7.125,-8.75
2025-01-01T12:45:00,-4.297500133514404,4.452499866485596,4.452499866485596,-8.75
2025-01-01T13:00:00,-4.264999866485596,4.485000133514404,4.485000133514404,-8.75
2025-01-01T13:15:00,-4.387499809265137,4.362500190734863,4.362500190734863,-8.75
2025-01-01T13:30:00,-3.4574999809265137,5.292500019073486,5.292500019073486,-8.75
2025-01-01T13:45:00,-3.387500047683716,3.887500047683716,3.887500047683716,-7.275000095367432
