Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8.0,0.0,20.42,0.0,59.0,0.44,0,0.0,0.0,0.0
1,2,8.0,0.0,20.16,0.0,59.61,0.44,0,0.0,0.0,0.0
1,3,8.0,0.0,20.0,0.0,59.95,0.44,0,0.0,0.0,0.0
1,4,8.0,0.0,19.78,0.0,60.31,0.44,0,0.0,0.0,0.0
1,5,8.0,0.0,19.66,0.0,60.29,0.44,0,0.0,0.0,0.0
1,6,8.0,0.0,19.58,0.0,60.25,0.44,0,0.0,0.0,0.0
1,7,8.0,0.0,19.5,0.0,60.28,0.44,0,0.0,0.0,0.0
1,8,8.0,0.0,19.42,0.0,60.27,0.44,0,0.0,0.0,0.0
1,9,8.0,0.0,19.89,0.0,58.06,0.44,0,0.51,0.0,28.2155
1,10,8.0,0.0,20.83,0.0,53.49,2.46,0,0.44,0.0,45.8566
1,11,8.0,0.0,20.96,0.0,52.04,6.27,0,0.0,0.0,74.4313
1,12,8.0,0.0,20.99,0.0,53.37,8.06,0,0.0,0.0,144.55
1,13,8.0,0.0,20.97,0.0,58.15,8.06,0,0.0,0.0,148.719
1,14,8.0,0.0,20.99,0.0,61.12,8.06,0,0.0,0.0,96.634
1,15,8.0,0.0,21.01,0.0,59.96,8.06,0,0.0,0.0,53.573
1,16,8.0,0.0,21.02,0.0,59.54,8.06,0,0.0,0.0,30.8986
1,17,8.0,0.0,21.0,0.0,59.07,8.06,0,0.0,0.0,9.70243
1,18,8.0,0.0,21.02,0.0,56.67,5.37,0,0.0,0.0,0.0
1,19,8.0,0.0,20.91,0.0,55.98,2.35,0,0.0,0.0,0.0
1,20,8.0,0.0,20.67,0.0,56.92,2.35,0,0.0,0.0,0.0
1,21,8.0,0.0,20.73,0.0,56.98,2.35,0,0.0,0.0,0.0
1,22,8.0,0.0,20.76,0.0,57.28,2.35,0,0.0,0.0,0.0
1,23,8.0,0.0,20.73,0.0,57.7,2.35,0,0.0,0.0,0.0
1,24,8.0,0.0,20.6,0.0,58.18,1.45,0,0.0,0.0,0.0
1,1,5.0,0.0,20.52,0.0,58.46,0.44,0,0.0,0.0,0.0
1,2,5.0,0.0,20.44,0.0,58.79,0.44,0,0.0,0.0,0.0
1,3,5.0,0.0,20.32,0.0,59.26,0.44,0,0.0,0.0,0.0
1,4,5.0,0.0,20.23,0.0,59.67,0.44,0,0.0,0.0,0.0
1,5,5.0,0.0,20.17,0.0,59.97,0.44,0,0.0,0.0,0.0
1,6,5.0,0.0,20.1,0.0,60.26,0.44,0,0.0,0.0,0.0
1,7,5.0,0.0,19.99,0.0,60.82,0.44,0,0.0,0.0,0.0
1,8,5.0,0.0,20.17,0.0,60.44,0.44,0,0.35,0.0,0.0
1,9,5.0,0.0,20.9,0.0,58.18,1.45,0,0.66,0.0,45.0112
1,10,5.0,0.0,21.0,0.0,58.2,5.37,0,0.0,0.0,113.45
1,11,5.0,0.0,20.97,0.0,57.61,8.06,0,0.0,0.0,174.733
1,12,5.0,0.0,21.03,0.0,55.5,8.06,0,0.0,0.0,233.711
1,13,5.0,0.0,21.01,0.0,51.16,8.06,0,0.0,0.0,244.996
1,14,5.0,0.0,21.02,0.0,46.36,8.06,0,0.0,0.0,232.412
1,15,5.0,0.0,21.02,0.0,42.23,8.06,0,0.0,0.0,185.682
1,16,5.0,0.0,21.01,0.0,38.63,8.06,0,0.0,0.0,116.802
1,17,5.0,0.0,21.0,0.0,34.72,8.06,0,0.0,0.0,25.4838
1,18,5.0,0.0,21.02,0.0,31.22,8.06,0,0.0,0.0,0.0
1,19,5.0,0.0,21.01,0.0,29.74,8.06,0,0.0,0.0,0.0
1,20,5.0,0.0,21.0,0.0,28.79,8.06,0,0.0,0.0,0.0
1,21,5.0,0.0,20.99,0.0,27.61,5.37,0,0.0,0.0,0.0
1,22,5.0,0.0,20.76,0.0,27.21,2.35,0,0.0,0.0,0.0
1,23,5.0,0.0,20.34,0.0,27.39,2.35,0,0.0,0.0,0.0
1,24,5.0,0.0,19.92,0.0,27.22,1.45,0,0.0,0.0,0.0
1,1,6.0,0.0,19.4,0.0,27.35,1.45,0,0.0,0.0,0.0
1,2,6.0,0.0,19.05,0.0,27.37,0.44,0,0.0,0.0,0.0
1,3,6.0,0.0,18.75,0.0,27.12,0.44,0,0.0,0.0,0.0
1,4,6.0,0.0,18.49,0.0,26.89,0.44,0,0.0,0.0,0.0
1,5,6.0,0.0,18.18,0.0,26.77,0.44,0,0.0,0.0,0.0
1,6,6.0,0.0,17.94,0.0,26.5,0.44,0,0.0,0.0,0.0
1,7,6.0,0.0,17.78,0.0,26.14,0.44,0,0.0,0.0,0.0
1,8,6.0,0.0,18.3,0.0,24.88,0.44,0,0.23,0.0,0.0
1,9,6.0,0.0,20.95,0.0,20.28,1.45,0,0.0,0.0,148.982
1,10,6.0,0.0,20.99,0.0,18.43,5.37,0,0.0,0.0,209.928
1,11,6.0,0.0,21.01,0.0,17.13,8.06,0,0.0,0.0,298.434
1,12,6.0,0.0,21.01,0.0,16.37,8.06,0,0.0,0.0,312.11
1,13,6.0,0.0,20.96,0.0,15.86,8.06,0,0.0,0.0,332.16900000000004
1,14,6.0,0.0,20.99,0.0,15.95,8.06,0,0.0,0.0,360.719
1,15,6.0,0.0,21.01,0.0,15.5,8.06,0,0.0,0.0,362.224
1,16,6.0,0.0,21.01,0.0,14.81,8.06,0,0.0,0.0,265.818
1,17,6.0,0.0,21.0,0.0,14.96,8.06,0,0.0,0.0,89.0051
1,18,6.0,0.0,20.99,0.0,16.8,8.06,0,0.0,0.0,0.0
1,19,6.0,0.0,21.01,0.0,17.98,8.06,0,0.0,0.0,0.0
1,20,6.0,0.0,21.01,0.0,18.3,8.06,0,0.0,0.0,0.0
1,21,6.0,0.0,21.01,0.0,18.26,5.37,0,0.0,0.0,0.0
1,22,6.0,0.0,20.67,0.0,18.87,2.35,0,0.0,0.0,0.0
1,23,6.0,0.0,20.25,0.0,19.55,2.35,0,0.0,0.0,0.0
1,24,6.0,0.0,19.98,0.0,19.94,2.35,0,0.0,0.0,0.0
1,1,7.0,0.0,19.46,0.0,20.5,1.45,0,0.0,0.0,0.0
1,2,7.0,0.0,19.22,0.0,20.74,0.44,0,0.0,0.0,0.0
1,3,7.0,0.0,18.93,0.0,21.1,0.44,0,0.0,0.0,0.0
1,4,7.0,0.0,18.64,0.0,21.51,0.44,0,0.0,0.0,0.0
1,5,7.0,0.0,18.51,0.0,21.73,0.44,0,0.0,0.0,0.0
1,6,7.0,0.0,18.36,0.0,21.98,0.44,0,0.0,0.0,0.0
1,7,7.0,0.0,18.16,0.0,22.45,0.44,0,0.0,0.0,0.0
1,8,7.0,0.0,18.68,0.0,22.11,0.44,0,0.23,0.0,0.0
1,9,7.0,0.0,20.95,0.0,20.3,1.45,0,0.0,0.0,167.06099999999998
1,10,7.0,0.0,20.99,0.0,23.93,5.37,0,0.0,0.0,239.717
1,11,7.0,0.0,21.01,0.0,28.82,8.06,0,0.0,0.0,274.493
1,12,7.0,0.0,21.0,0.0,31.18,8.06,0,0.0,0.0,254.904
