time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
0,Building_1,building,3.0,0.24944999814033508,0.5121732354164124,-0.0,0.0,0.0,0,0
0,District,district,3.0,0.24944999814033508,0.5121732354164124,0.0,0.0,,0,0
1,Building_1,building,2.75,0.22866249084472656,0.469492107629776,-0.0,0.0,0.0,0,0
1,District,district,2.75,0.22866249084472656,0.469492107629776,0.0,0.0,,0,0
2,Building_1,building,3.0,0.24944999814033508,0.5121732354164124,-0.0,0.0,0.0,0,0
2,District,district,3.0,0.24944999814033508,0.5121732354164124,0.0,0.0,,0,0
3,Building_1,building,2.75,0.22866249084472656,0.469492107629776,-0.0,0.0,0.0,0,0
3,District,district,2.75,0.22866249084472656,0.469492107629776,0.0,0.0,,0,0
4,Building_1,building,3.0,0.24944999814033508,0.47195714712142944,-0.0,0.0,0.0,0,0
4,District,district,3.0,0.24944999814033508,0.47195714712142944,0.0,0.0,,0,0
5,Building_1,building,3.0,0.24944999814033508,0.47195714712142944,-0.0,0.0,0.0,0,0
5,District,district,3.0,0.24944999814033508,0.47195714712142944,0.0,0.0,,0,0
6,Building_1,building,3.5,0.29102498292922974,0.5506166815757751,-0.0,0.0,0.0,0,0
6,District,district,3.5,0.29102498292922974,0.5506166815757751,0.0,0.0,,0,0
7,Building_1,building,4.0,0.3325999975204468,0.6292762160301208,-0.0,0.0,0.0,0,0
7,District,district,4.0,0.3325999975204468,0.6292762160301208,0.0,0.0,,0,0
8,Building_1,building,3.75,0.3184875249862671,0.5793845653533936,-0.0,0.0,0.0,0,0
8,District,district,3.75,0.3184875249862671,0.5793845653533936,0.0,0.0,,0,0
9,Building_1,building,4.0,0.3397200107574463,0.6180102229118347,-0.0,0.0,0.0,0,0
9,District,district,4.0,0.3397200107574463,0.6180102229118347,0.0,0.0,,0,0
10,Building_1,building,4.25,0.3609524965286255,0.6566358804702759,-0.0,0.0,0.0,0,0
10,District,district,4.25,0.3609524965286255,0.6566358804702759,0.0,0.0,,0,0
11,Building_1,building,4.25,0.3609524965286255,0.6566358804702759,-0.0,0.0,0.0,0,0
11,District,district,4.25,0.3609524965286255,0.6566358804702759,0.0,0.0,,0,0
12,Building_1,building,5.0,0.42465001344680786,0.754724383354187,-0.0,0.0,0.0,0,0
12,District,district,5.0,0.42465001344680786,0.754724383354187,0.0,0.0,,0,0
13,Building_1,building,4.25,0.3609524965286255,0.6415157318115234,-0.0,0.0,0.0,0,0
13,District,district,4.25,0.3609524965286255,0.6415157318115234,0.0,0.0,,0,0
14,Building_1,building,4.25,0.3609524965286255,0.6415157318115234,-0.0,0.0,0.0,0,0
14,District,district,4.25,0.3609524965286255,0.6415157318115234,0.0,0.0,,0,0
15,Building_1,building,3.75,0.3184875249862671,0.5660432577133179,-0.0,0.0,0.0,0,0
15,District,district,3.75,0.3184875249862671,0.5660432577133179,0.0,0.0,,0,0
16,Building_1,building,3.75,0.3184875249862671,0.5693244934082031,-0.0,0.0,0.0,0,0
16,District,district,3.75,0.3184875249862671,0.5693244934082031,0.0,0.0,,0,0
17,Building_1,building,3.25,0.2760224938392639,0.49341458082199097,-0.0,0.0,0.0,0,0
17,District,district,3.25,0.2760224938392639,0.49341458082199097,0.0,0.0,,0,0
18,Building_1,building,2.75,0.23355750739574432,0.4175046384334564,-0.0,0.0,0.0,0,0
18,District,district,2.75,0.23355750739574432,0.4175046384334564,0.0,0.0,,0,0
19,Building_1,building,3.0,0.2547900080680847,0.4554595947265625,-0.0,0.0,0.0,0,0
19,District,district,3.0,0.2547900080680847,0.4554595947265625,0.0,0.0,,0,0
20,Building_1,building,2.75,0.23355750739574432,0.43474259972572327,-0.0,0.0,0.0,0,0
20,District,district,2.75,0.23355750739574432,0.43474259972572327,0.0,0.0,,0,0
21,Building_1,building,3.25,0.2760224938392639,0.5137867331504822,-0.0,0.0,0.0,0,0
21,District,district,3.25,0.2760224938392639,0.5137867331504822,0.0,0.0,,0,0
22,Building_1,building,3.0,0.2547900080680847,0.4742646813392639,-0.0,0.0,0.0,0,0
22,District,district,3.0,0.2547900080680847,0.4742646813392639,0.0,0.0,,0,0
23,Building_1,building,3.25,0.2760224938392639,0.5137867331504822,-0.0,0.0,0.0,0,0
23,District,district,3.25,0.2760224938392639,0.5137867331504822,0.0,0.0,,0,0
24,Building_1,building,3.5,0.29102498292922974,0.5667877793312073,-0.0,0.0,0.0,0,0
24,District,district,3.5,0.29102498292922974,0.5667877793312073,0.0,0.0,,0,0
25,Building_1,building,4.25,0.3533875048160553,0.6882423162460327,-0.0,0.0,0.0,0,0
25,District,district,4.25,0.3533875048160553,0.6882423162460327,0.0,0.0,,0,0
26,Building_1,building,5.25,0.436537504196167,0.8501816987991333,-0.0,0.0,0.0,0,0
26,District,district,5.25,0.436537504196167,0.8501816987991333,0.0,0.0,,0,0
27,Building_1,building,5.25,0.436537504196167,0.8501816987991333,-0.0,0.0,0.0,0,0
27,District,district,5.25,0.436537504196167,0.8501816987991333,0.0,0.0,,0,0
28,Building_1,building,5.5,0.4573249816894531,0.9039028286933899,-0.0,0.0,0.0,0,0
28,District,district,5.5,0.4573249816894531,0.9039028286933899,0.0,0.0,,0,0
29,Building_1,building,6.25,0.5196874737739563,1.0271623134613037,-0.0,0.0,0.0,0,0
29,District,district,6.25,0.5196874737739563,1.0271623134613037,0.0,0.0,,0,0
30,Building_1,building,7.75,0.6444125175476074,1.2736812829971313,-0.0,0.0,0.0,0,0
30,District,district,7.75,0.6444125175476074,1.2736812829971313,0.0,0.0,,0,0
31,Building_1,building,6.75,0.5612624883651733,1.1093353033065796,-0.0,0.0,0.0,0,0
31,District,district,6.75,0.5612624883651733,1.1093353033065796,0.0,0.0,,0,0
32,Building_1,building,5.999500274658203,0.4988584518432617,1.1458934545516968,-0.003000000026077032,0.0,0.0,0,0
32,District,district,5.999500274658203,0.4988584518432617,1.1458934545516968,-0.003000000026077032,0.0,,0,0
33,Building_1,building,6.490499973297119,0.539685070514679,1.2396734952926636,-0.05700000002980232,0.0,0.0,0,0
33,District,district,6.490499973297119,0.539685070514679,1.2396734952926636,-0.05700000002980232,0.0,,0,0
34,Building_1,building,5.476999759674072,0.45541253685951233,1.0460968017578125,-0.1379999965429306,0.0,0.0,0,0
34,District,district,5.476999759674072,0.45541253685951233,1.0460968017578125,-0.1379999965429306,0.0,,0,0
35,Building_1,building,5.207000255584717,0.4329620599746704,0.9945273995399475,-0.257999986410141,0.0,0.0,0,0
35,District,district,5.207000255584717,0.4329620599746704,0.9945273995399475,-0.257999986410141,0.0,,0,0
36,Building_1,building,3.676999807357788,0.3057425320148468,0.7460590600967407,-0.43799999356269836,0.0,0.0,0,0
36,District,district,3.676999807357788,0.3057425320148468,0.7460590600967407,-0.43799999356269836,0.0,,0,0
37,Building_1,building,2.865000009536743,0.23822474479675293,0.5813052654266357,-0.8100000023841858,0.0,0.0,0,0
37,District,district,2.865000009536743,0.23822474479675293,0.5813052654266357,-0.8100000023841858,0.0,,0,0
38,Building_1,building,2.7740001678466797,0.23065811395645142,0.5628414750099182,-1.3559999465942383,0.0,0.0,0,0
38,District,district,2.7740001678466797,0.23065811395645142,0.5628414750099182,-1.3559999465942383,0.0,,0,0
39,Building_1,building,3.243499755859375,0.26969701051712036,0.6581023931503296,-1.5390000343322754,0.0,0.0,0,0
39,District,district,3.243499755859375,0.26969701051712036,0.6581023931503296,-1.5390000343322754,0.0,,0,0
40,Building_1,building,4.633000373840332,0.38523396849632263,0.9862346053123474,-2.2019999027252197,0.0,0.0,0,0
40,District,district,4.633000373840332,0.38523396849632263,0.9862346053123474,-2.2019999027252197,0.0,,0,0
41,Building_1,building,1.883500099182129,0.1566130369901657,0.4009438455104828,-3.6989998817443848,0.0,0.0,0,0
41,District,district,1.883500099182129,0.1566130369901657,0.4009438455104828,-3.6989998817443848,0.0,,0,0
42,Building_1,building,-0.7599999904632568,0.0,0.0,-4.559999942779541,0.0,0.0,0,0
42,District,district,-0.7599999904632568,0.0,0.0,-4.559999942779541,0.0,,0,0
43,Building_1,building,-1.0859997272491455,0.0,0.0,-5.015999794006348,0.0,0.0,0,0
43,District,district,-1.0859997272491455,0.0,0.0,-5.015999794006348,0.0,,0,0
44,Building_1,building,0.37150001525878906,0.030890226364135742,0.08385124057531357,-5.270999908447266,0.0,0.0,0,0
44,District,district,0.37150001525878906,0.030890226364135742,0.08385124057531357,-5.270999908447266,0.0,,0,0
45,Building_1,building,3.3550004959106445,0.27896827459335327,0.7572568655014038,-5.369999885559082,0.0,0.0,0,0
45,District,district,3.3550004959106445,0.27896827459335327,0.7572568655014038,-5.369999885559082,0.0,,0,0
46,Building_1,building,-0.18700027465820312,0.0,0.0,-5.622000217437744,0.0,0.0,0,0
46,District,district,-0.18700027465820312,0.0,0.0,-5.622000217437744,0.0,,0,0
47,Building_1,building,-1.2094998359680176,0.0,0.0,-5.756999969482422,0.0,0.0,0,0
47,District,district,-1.2094998359680176,0.0,0.0,-5.756999969482422,0.0,,0,0
48,Building_1,building,-1.744999885559082,0.0,0.0,-5.96999979019165,0.0,0.0,0,0
48,District,district,-1.744999885559082,0.0,0.0,-5.96999979019165,0.0,,0,0
49,Building_1,building,-1.5004997253417969,0.0,0.0,-6.002999782562256,0.0,0.0,0,0
49,District,district,-1.5004997253417969,0.0,0.0,-6.002999782562256,0.0,,0,0
50,Building_1,building,0.9749999046325684,0.08107124269008636,0.22874267399311066,-6.150000095367432,0.0,0.0,0,0
50,District,district,0.9749999046325684,0.08107124269008636,0.22874267399311066,-6.150000095367432,0.0,,0,0
51,Building_1,building,-1.7905001640319824,0.0,0.0,-6.243000030517578,0.0,0.0,0,0
51,District,district,-1.7905001640319824,0.0,0.0,-6.243000030517578,0.0,,0,0
52,Building_1,building,-1.496999740600586,0.0,0.0,-5.98199987411499,0.0,0.0,0,0
52,District,district,-1.496999740600586,0.0,0.0,-5.98199987411499,0.0,,0,0
53,Building_1,building,-1.7725000381469727,0.0,0.0,-6.135000228881836,0.0,0.0,0,0
53,District,district,-1.7725000381469727,0.0,0.0,-6.135000228881836,0.0,,0,0
54,Building_1,building,-0.7585000991821289,0.0,0.0,-6.051000118255615,0.0,0.0,0,0
54,District,district,-0.7585000991821289,0.0,0.0,-6.051000118255615,0.0,,0,0
55,Building_1,building,-0.47749972343444824,0.0,0.0,-4.364999771118164,0.0,0.0,0,0
55,District,district,-0.47749972343444824,0.0,0.0,-4.364999771118164,0.0,,0,0
56,Building_1,building,-0.993499755859375,0.0,0.0,-5.960999965667725,0.0,0.0,0,0
56,District,district,-0.993499755859375,0.0,0.0,-5.960999965667725,0.0,,0,0
57,Building_1,building,-1.1490001678466797,0.0,0.0,-5.394000053405762,0.0,0.0,0,0
57,District,district,-1.1490001678466797,0.0,0.0,-5.394000053405762,0.0,,0,0
58,Building_1,building,-0.8440003395080566,0.0,0.0,-5.064000129699707,0.0,0.0,0,0
58,District,district,-0.8440003395080566,0.0,0.0,-5.064000129699707,0.0,,0,0
59,Building_1,building,-0.04850006103515625,0.0,0.0,-4.790999889373779,0.0,0.0,0,0
59,District,district,-0.04850006103515625,0.0,0.0,-4.790999889373779,0.0,,0,0
60,Building_1,building,-0.23600006103515625,0.0,0.0,-4.415999889373779,0.0,0.0,0,0
60,District,district,-0.23600006103515625,0.0,0.0,-4.415999889373779,0.0,,0,0
61,Building_1,building,0.3169999122619629,0.02635854296386242,0.07692963629961014,-4.0980000495910645,0.0,0.0,0,0
61,District,district,0.3169999122619629,0.02635854296386242,0.07692963629961014,-4.0980000495910645,0.0,,0,0
62,Building_1,building,1.4704999923706055,0.1222720742225647,0.3568613827228546,-3.177000045776367,0.0,0.0,0,0
62,District,district,1.4704999923706055,0.1222720742225647,0.3568613827228546,-3.177000045776367,0.0,,0,0
63,Building_1,building,4.946499824523926,0.41130146384239197,1.2004179954528809,-1.8209999799728394,0.0,0.0,0,0
63,District,district,4.946499824523926,0.41130146384239197,1.2004179954528809,-1.8209999799728394,0.0,,0,0
64,Building_1,building,5.447499752044678,0.4529595971107483,1.3359975814819336,-1.815000057220459,0.0,0.0,0,0
64,District,district,5.447499752044678,0.4529595971107483,1.3359975814819336,-1.815000057220459,0.0,,0,0
65,Building_1,building,3.763000011444092,0.31289345026016235,0.9228745102882385,-1.4220000505447388,0.0,0.0,0,0
65,District,district,3.763000011444092,0.31289345026016235,0.9228745102882385,-1.4220000505447388,0.0,,0,0
66,Building_1,building,4.633999824523926,0.3853170871734619,1.1364868879318237,-0.6959999799728394,0.0,0.0,0,0
66,District,district,4.633999824523926,0.3853170871734619,1.1364868879318237,-0.6959999799728394,0.0,,0,0
