Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW)
1,1,1,0,23.64163254558462,,12.32630450879646,0.4147333507497318,0.0,0.0,5.218161185946208,0.0
1,2,1,0,23.83073173338757,,12.277272742759308,0.3812846076041546,0.0,0.0,5.494978385255499,0.0
1,3,1,0,23.993146688143188,,12.282137280966236,0.3730297783434941,0.0,0.0,5.500402690984044,0.0
1,4,1,0,24.117665328421992,,12.336330871080548,0.364224453312526,0.0,0.0,5.645219540817212,0.0
1,5,1,0,24.210307041646885,,12.36081787394115,0.3612423798509412,0.0,0.0,5.757077681782612,0.0
1,6,1,0,24.28918696406736,,12.360260894422431,0.4098602397496725,0.0,0.0,5.793185715546541,0.0
1,7,1,0,27.461938936270272,,10.197241529550643,0.4958252723529275,0.0,0.0,9.13526970529185,0.0
1,8,1,0,28.225188872330666,,9.6549469627879,0.6937902981541905,0.0,0.0,10.67511768030892,0.0
1,9,1,0,28.33952501681114,,9.457768264376796,0.5522098398652474,0.6547256747590784,0.0,9.447092949622569,24.7099
1,10,1,0,28.408736831208195,,9.332379889964162,0.5472536832880154,0.3590573764986162,0.0,9.559956782260288,94.90690000000001
1,11,1,0,28.444335326921102,,9.189786166716452,0.5427704581337375,0.0,0.0,9.12840761345403,196.616
1,12,1,0,28.44732484090256,,9.089254478349384,0.5397272441498412,0.0,0.0,7.763949499306997,309.833
1,13,1,0,27.87375421937084,,9.545093367160154,1.7803528401904067,0.0,0.0,6.636963468864531,273.77299999999997
1,14,1,0,25.22067630357241,,11.192611548387084,0.687906275478562,1.031699570136134,0.1043647670274666,3.042115858760837,246.175
1,15,1,0,26.40539710715672,,10.430366572527353,0.6876166173436918,0.180876314075995,0.0,3.734256293143482,187.194
1,16,1,0,28.41290831668741,,9.233256489202764,0.5485797117809189,0.0,0.0,7.262485544957093,143.369
1,17,1,0,28.56934425275064,,9.264716420289693,1.585081840659142,0.0,0.0,7.317990246901103,118.47399999999999
1,18,1,0,28.57841871571464,,9.265305398368652,1.0838775774903744,1.0782798508108462,0.0,6.978451295967126,12.3329
1,19,1,0,28.61019647931293,,9.113297193497903,0.7543253388461459,0.1808928606932986,0.0,9.91613113508508,0.0
1,20,1,0,28.573706988623822,,9.058362671165485,0.8703841262142188,0.0,0.0,7.528282890829257,0.0
1,21,1,0,27.357732580829467,,9.551894762376254,0.8116053761783348,0.178025715290375,0.0,6.465638145945897,0.0
1,22,1,0,25.280170130578348,,10.746133715049371,0.7606530650664933,0.0,0.0,3.656706001026074,0.0
