month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,19.444445,13.910408,0.2710734,0.0,0.0,4.2208405,0.0,1.0,19.444445,19.444445,3
1,2,1,0,19.444445,13.946574,0.26990828,0.0,0.0,4.4401712,0.0,1.0,19.444445,19.444445,3
1,3,1,0,19.444445,13.959068,0.26891413,0.0,0.0,4.959961,0.0,1.0,19.444445,19.444445,3
1,4,1,0,19.444445,13.993188,0.29786634,0.0,0.0,4.421839,0.0,1.0,19.444445,19.444445,3
1,5,1,0,19.444445,14.019519,0.26669788,0.0,0.0,4.4390497,0.0,1.0,19.444445,19.444445,3
1,6,1,0,19.444445,14.092183,0.36395735,0.5197732,0.0,4.044682,0.0,1.0,19.444445,19.444445,3
1,7,1,0,19.444445,14.12205,0.453346,0.0,0.0,4.191949,0.0,1.0,19.444445,19.444445,3
1,8,1,0,19.444445,14.089231,0.52323276,0.0,0.0,4.466551,0.0,1.0,19.444445,19.444445,3
1,9,1,0,19.444445,14.005343,0.27172562,0.0,0.0,4.403544,0.0,0.0,19.444445,19.444445,3
1,10,1,0,19.444445,13.989205,0.27109876,0.54871875,0.0,4.0882335,0.0,0.0,19.444445,19.444445,3
1,11,1,0,19.444445,13.944707,0.2701616,0.5487294,0.0,3.6863394,0.0,0.0,19.444445,19.444445,3
1,12,1,0,19.444445,13.878483,0.27021858,0.0,0.0,3.3734586,0.0,0.0,19.444445,19.444445,3
1,13,1,0,19.444445,13.854105,0.30215323,0.0,0.0,2.7107508,0.0,0.0,19.444445,19.444445,3
1,14,1,0,19.444445,13.837761,0.27237785,0.0,0.0,2.7067373,0.0,0.0,19.444445,19.444445,3
1,15,1,0,19.444445,13.822946,0.2725488,0.0,0.0,2.5201108,0.0,0.0,19.444445,19.444445,3
1,16,1,0,19.444445,13.793585,0.27161166,0.0,0.0,2.6090605,0.0,0.0,19.444445,19.444445,3
1,17,1,0,19.444445,13.786582,0.274993,0.0,0.0,2.503221,0.0,0.0,19.444445,19.444445,3
1,18,1,0,19.444445,13.7603855,0.27976742,0.0,0.0,2.9497566,0.0,0.0,19.444445,19.444445,3
1,19,1,0,19.444445,13.764979,0.7234057,0.0,0.0,3.3429034,0.0,1.0,19.444445,19.444445,3
1,20,1,0,19.444445,13.759555,0.7398957,0.0,0.0,3.2052882,0.0,1.0,19.444445,19.444445,3
1,21,1,0,19.444445,13.764696,0.7121814,0.0,0.0,3.4560642,0.0,1.0,19.444445,19.444445,3
1,22,1,0,19.444445,13.733159,0.27869093,0.54870886,0.0,3.5869215,0.0,0.0,19.444445,19.444445,3
1,23,1,0,19.444445,13.728877,0.27613276,0.0,0.0,3.568936,0.0,1.0,19.444445,19.444445,3
1,24,1,0,19.444445,13.719756,0.27263743,0.0,0.0,3.697699,0.0,1.0,19.444445,19.444445,3
1,1,2,0,19.444445,13.715476,0.2710734,0.0,0.0,3.804473,0.0,1.0,19.444445,19.444445,3
1,2,2,0,19.444445,13.695873,0.26990828,0.0,0.0,3.7837982,0.0,1.0,19.444445,19.444445,3
1,3,2,0,19.444445,13.650123,0.26891413,0.0,0.0,4.431678,0.0,1.0,19.444445,19.444445,3
1,4,2,0,19.444445,13.632498,0.29786634,0.0,0.0,3.843026,0.0,1.0,19.444445,19.444445,3
1,5,2,0,19.444445,13.633022,0.26669788,0.0,0.0,4.0219436,0.0,1.0,19.444445,19.444445,3
1,6,2,0,19.444445,13.633514,0.26686883,0.0,0.0,3.9979546,0.0,1.0,19.444445,19.444445,3
1,7,2,0,19.444445,13.635261,0.26925606,0.0,0.0,3.9705784,0.0,1.0,19.444445,19.444445,3
1,8,2,0,19.444445,13.606411,0.2714723,0.0,0.0,4.0902433,0.0,0.0,19.444445,19.444445,3
1,9,2,0,19.444445,13.593095,0.27172562,0.0,0.0,2.8425741,0.0,0.0,19.444445,19.444445,3
1,10,2,0,19.444445,13.564568,0.27109876,0.0,0.0,3.264812,0.0,0.0,19.444445,19.444445,3
1,11,2,0,19.444445,13.538589,0.2701616,0.27483222,0.0,3.1347175,0.0,0.0,19.444445,19.444445,3
1,12,2,0,19.444445,13.508107,0.27021858,0.0,0.0,3.6355004,0.0,0.0,19.444445,19.444445,3
1,13,2,0,19.444445,13.444619,0.30215323,0.0,0.0,3.0766509,0.0,0.0,19.444445,19.444445,3
1,14,2,0,19.444445,13.420468,0.27237785,0.0,0.0,2.7757828,0.0,0.0,19.444445,19.444445,3
1,15,2,0,19.444445,13.434711,0.2725488,0.0,0.0,2.8542392,0.0,0.0,19.444445,19.444445,3
1,16,2,0,19.444445,13.433545,0.27161166,0.0,0.0,3.3216562,0.0,0.0,19.444445,19.444445,3
1,17,2,0,19.444445,13.484071,0.274993,0.0,0.0,3.2765508,0.0,0.0,19.444445,19.444445,3
1,18,2,0,19.444445,13.573161,0.27976742,0.0,0.0,3.4142196,0.0,0.0,19.444445,19.444445,3
1,19,2,0,19.444445,13.635901,0.2823256,0.0,0.0,3.7255495,0.0,0.0,19.444445,19.444445,3
