month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,21.110159,11.194432,0.4884219,0.0,0.0,19.710718,0.0,1.0,21.11111,21.11111,3
1,2,1,0,21.111004,11.304617,0.5085045,0.0,0.0,20.532299,0.0,1.0,21.11111,21.11111,3
1,3,1,0,21.111103,11.378329,0.4854078,0.0,0.0,19.948961,0.0,1.0,21.11111,21.11111,3
1,4,1,0,21.11111,11.409444,0.5749935,0.0,0.0,20.474749,0.0,1.0,21.11111,21.11111,3
1,5,1,0,21.11111,11.435992,0.613727,0.0,0.0,20.445015,0.0,1.0,21.11111,21.11111,3
1,6,1,0,21.11111,11.419149,0.6731596,0.0,0.0,20.57143,0.0,1.0,21.11111,21.11111,3
1,7,1,0,21.11111,11.354745,0.63333625,0.6962013,0.0,19.751503,0.0,1.0,21.11111,21.11111,3
1,8,1,0,21.11111,11.215809,0.49081534,0.0,0.0,21.36111,0.0,0.0,21.11111,21.11111,3
1,9,1,0,21.11111,11.010911,0.4873645,0.0,0.0,20.897877,0.0,0.0,21.11111,21.11111,3
1,10,1,0,21.11111,10.967236,0.4615008,0.0,0.0,20.503487,0.0,0.0,21.11111,21.11111,3
1,11,1,0,21.11111,10.851437,0.4431665,0.0,0.0,19.997961,0.0,0.0,21.11111,21.11111,3
1,12,1,0,21.11111,10.771556,0.46909127,0.0,0.0,16.10172,0.0,0.0,21.11111,21.11111,3
1,13,1,0,21.11111,10.750241,0.4407343,0.0,0.0,15.740784,0.0,0.0,21.11111,21.11111,3
1,14,1,0,21.11111,10.765665,0.442102,0.0,0.0,15.862315,0.0,0.0,21.11111,21.11111,3
1,15,1,0,21.11111,10.777871,0.48733288,0.0,0.0,14.851234,0.0,0.0,21.11111,21.11111,3
1,16,1,0,21.11111,10.814124,1.4495181,0.0,0.0,14.504876,0.0,1.0,21.11111,21.11111,3
1,17,1,0,21.11111,10.882153,1.8415933,0.0,0.0,13.93326,0.0,1.0,21.11111,21.11111,3
1,18,1,0,21.11111,10.927743,2.0536175,0.0,0.0,14.937656,0.0,1.0,21.11111,21.11111,3
1,19,1,0,21.11111,11.088386,8.33354,0.7593876,0.0,15.864415,0.0,1.0,21.11111,21.11111,3
1,20,1,0,21.11111,11.178823,7.795919,0.2380938,0.0,14.937679,0.0,1.0,21.11111,21.11111,3
1,21,1,0,20.678415,11.444596,2.24961,0.06421494,0.0,15.408736,0.0,1.0,20.666666,20.666666,3
1,22,1,0,21.065504,11.114613,0.5882923,0.0,0.0,16.805483,0.0,1.0,21.11111,21.11111,3
1,23,1,0,20.905659,11.134398,0.49889502,0.0,0.0,16.55048,0.0,1.0,20.88889,20.88889,3
1,24,1,0,21.090239,10.942452,0.49283525,0.3480997,0.0,17.346252,0.0,1.0,21.11111,21.11111,3
1,1,2,0,20.80761,11.045542,0.4884219,0.0,0.0,16.951168,0.0,1.0,20.777779,20.777779,3
1,2,2,0,20.734184,10.987692,0.5085045,0.0,0.0,16.8011,0.0,1.0,20.722221,20.722221,3
1,3,2,0,21.072357,10.72753,0.4854078,0.0,0.0,17.856337,0.0,1.0,21.11111,21.11111,3
1,4,2,0,19.872223,11.545831,0.5061743,0.0,0.0,14.927206,0.0,1.0,19.833334,19.833334,3
1,5,2,0,19.48277,11.812445,0.6994646,0.0,0.0,14.852912,0.0,1.0,19.444445,19.444445,3
1,6,2,0,19.44601,11.977126,0.91205907,2.8534765,0.0,12.2650795,0.0,1.0,19.444445,19.444445,3
1,7,2,0,19.444714,12.061472,1.2160544,0.0,0.0,15.198927,0.0,1.0,19.444445,19.444445,3
1,8,2,0,19.444492,12.068087,0.49081534,0.0,0.0,15.8372965,0.0,0.0,19.444445,19.444445,3
1,9,2,0,20.033638,11.67706,0.4873645,1.0460646,0.0,15.588211,0.0,0.0,20.055555,20.055555,3
1,10,2,0,21.06257,10.977205,0.4615008,0.0,0.0,18.639675,0.0,0.0,21.11111,21.11111,3
1,11,2,0,19.907135,11.737184,0.4431665,0.0,0.0,14.238311,0.0,0.0,19.88889,19.88889,3
1,12,2,0,17.787046,13.400135,0.46909127,0.0,0.0,9.200511,0.0,0.0,17.777779,17.777779,3
1,13,2,0,18.521097,12.755259,0.4407343,0.0,0.0,11.44778,0.0,0.0,18.555555,18.555555,3
1,14,2,0,21.05412,10.989753,0.442102,0.0,0.0,16.244715,0.0,0.0,21.11111,21.11111,3
1,15,2,0,20.367659,11.538813,0.48733288,0.0,0.0,14.815476,0.0,0.0,20.333334,20.333334,3
1,16,2,0,19.635233,12.140717,0.6369781,0.0,0.0,14.422889,0.0,0.0,19.61111,19.61111,3
1,17,2,0,21.874195,10.855644,0.9429488,0.0,0.0,19.460466,0.0,0.0,21.944445,21.944445,3
1,18,2,0,22.197794,11.107224,0.9340303,0.0,0.0,20.991232,0.0,0.0,22.222221,22.222221,3
1,19,2,0,20.139997,13.043324,2.1302636,0.0,0.0,14.367297,0.0,1.0,20.11111,20.11111,3
1,20,2,0,20.003992,13.617526,2.3264608,3.149548,0.0,11.04311,0.0,1.0,20.0,20.0,3
1,21,2,0,19.842413,13.936973,2.24961,0.0,0.0,14.57692,0.0,1.0,19.833334,19.833334,3
1,22,2,0,19.728859,14.423204,1.9308109,0.0,0.0,15.327492,0.0,1.0,19.722221,19.722221,3
1,23,2,0,19.571743,14.580867,0.49889502,0.3486895,0.0,15.876592,0.0,1.0,19.555555,19.555555,3
1,24,2,0,19.456358,15.058041,0.49283525,0.3486813,0.0,16.353664,0.0,1.0,19.444445,19.444445,3
1,1,3,0,19.445604,15.000455,0.4884219,0.0,0.0,17.195055,0.0,1.0,19.444445,19.444445,3
1,2,3,0,20.169891,14.456443,0.5085045,0.0,0.0,19.62312,0.0,1.0,20.222221,20.222221,3
1,3,3,0,19.512651,14.912073,0.4854078,0.0,0.0,17.987593,0.0,1.0,19.444445,19.444445,3
1,4,3,0,19.448198,15.035895,0.5061743,0.0,0.0,18.593163,0.0,1.0,19.444445,19.444445,3
1,5,3,0,19.444826,14.916134,0.6994646,0.0,0.0,18.757782,0.0,1.0,19.444445,19.444445,3
1,6,3,0,19.444479,14.874459,0.91205907,3.0468433,0.0,16.422485,0.0,1.0,19.444445,19.444445,3
1,7,3,0,19.444447,14.921187,0.63333625,0.5964291,0.0,18.455997,0.0,0.0,19.444445,19.444445,3
1,8,3,0,19.444445,14.96857,0.49081534,0.34925678,0.0,18.821043,0.0,0.0,19.444445,19.444445,3
1,9,3,0,19.444445,15.120621,0.4873645,0.34925646,0.0,14.7546835,0.0,0.0,19.444445,19.444445,3
1,10,3,0,18.50157,16.24913,0.4615008,0.0,0.0,8.804238,0.0,0.0,18.5,18.5,3
1,11,3,0,18.72188,16.154858,0.4431665,0.0,0.0,6.8093047,0.0,0.0,18.722221,18.722221,3
1,12,3,0,19.443556,15.62546,0.46909127,0.0,0.0,5.816359,0.0,0.0,19.444445,19.444445,3
1,13,3,0,19.444445,15.77507,0.4407343,0.0,0.0,3.9927459,0.0,0.0,19.444445,19.444445,3
1,14,3,0,19.166698,16.148186,0.442102,0.0,0.0,1.8447062,0.0,0.0,19.166666,19.166666,3
1,15,3,0,17.802172,17.638697,0.48733288,0.0,1.76561,0.0,0.0,0.0,17.777779,17.777779,3
1,16,3,0,17.77878,17.6813,0.6369781,0.0,2.3894548,0.0,0.0,0.0,17.777779,17.777779,3
1,17,3,0,18.268261,17.174587,1.8415933,0.0,1.7456375,0.0,0.0,1.0,18.277779,18.277779,3
1,18,3,0,19.440634,15.989484,2.0536175,0.0,0.0,2.016336,0.0,1.0,19.444445,19.444445,3
1,19,3,0,20.38547,15.099153,2.1302636,0.0,0.0,4.20749,0.0,1.0,20.38889,20.38889,3
1,20,3,0,20.277971,15.341684,2.3264608,0.0,0.0,4.902563,0.0,1.0,20.277779,20.277779,3
1,21,3,0,19.445148,16.373972,2.24961,0.0,0.0,5.2501802,0.0,1.0,19.444445,19.444445,3
1,22,3,0,20.050406,16.016111,1.9308109,0.0,0.0,7.298762,0.0,1.0,20.055555,20.055555,3
1,23,3,0,20.55082,15.778204,0.49889502,0.0,0.0,10.936485,0.0,1.0,20.555555,20.555555,3
1,24,3,0,19.949753,16.58013,0.49283525,0.0,0.0,11.46823,0.0,1.0,19.944445,19.944445,3
1,1,4,0,20.16167,16.600723,0.4884219,0.0,0.0,12.047873,0.0,1.0,20.166666,20.166666,3
1,2,4,0,21.074621,15.890355,0.5085045,0.0,0.0,14.5313,0.0,1.0,21.11111,21.11111,3
1,3,4,0,20.404472,16.762905,0.4854078,0.0,0.0,14.122827,0.0,1.0,20.38889,20.38889,3
1,4,4,0,19.478258,18.264364,0.5061743,0.0,0.0,10.246488,0.0,1.0,19.444445,19.444445,3
1,5,4,0,19.445435,18.762444,0.613727,0.0,0.0,11.270084,0.0,1.0,19.444445,19.444445,3
1,6,4,0,19.444515,19.03029,0.6731596,0.0,0.0,11.539257,0.0,1.0,19.444445,19.444445,3
1,7,4,0,19.444448,19.20462,0.63333625,0.0,0.0,12.192898,0.0,0.0,19.444445,19.444445,3
1,8,4,0,19.444445,19.591654,0.49081534,0.0,0.0,12.949493,0.0,0.0,19.444445,19.444445,3
1,9,4,0,19.939949,19.205194,0.4873645,0.0,0.0,9.832808,0.0,0.0,19.944445,19.944445,3
1,10,4,0,20.5542,18.605518,0.4615008,0.0,0.0,6.4821267,0.0,0.0,20.555555,20.555555,3
1,11,4,0,19.338923,19.948074,0.4431665,0.0,0.0,2.0014908,0.0,0.0,19.333334,19.333334,3
1,12,4,0,17.79286,21.92788,0.46909127,0.0,0.6892436,0.0,0.0,0.0,17.777779,17.777779,3
1,13,4,0,17.777805,21.901278,0.4407343,0.0,0.23417747,0.0,0.0,0.0,17.777779,17.777779,3
1,14,4,0,17.777779,21.838587,0.442102,0.0,0.8230698,0.0,0.0,0.0,17.777779,17.777779,3
1,15,4,0,17.777779,21.786898,0.48733288,0.0,0.36215767,0.0,0.0,0.0,17.777779,17.777779,3
1,16,4,0,17.777779,21.738125,0.6369781,0.0,0.18124737,0.0,0.0,0.0,17.777779,17.777779,3
1,17,4,0,17.777779,21.694891,1.8415933,0.0,0.1996663,0.0,0.0,1.0,17.777779,17.777779,3
1,18,4,0,19.379677,19.643036,2.0536175,0.0,0.0,3.4952712,0.0,1.0,19.38889,19.38889,3
1,19,4,0,19.776361,19.172224,2.1302636,0.0,0.0,3.9961383,0.0,1.0,19.777779,19.777779,3
1,20,4,0,19.445099,19.658361,2.3264608,0.0,0.0,3.5253336,0.0,1.0,19.444445,19.444445,3
