Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,23.86,0.0,43.01,10.4,2.28,13.43,0.0,0.0
1,2,8,0,23.76,0.0,44.91,7.4,0.12,7.98,0.0,0.0
1,3,8,0,23.74,0.0,46.08,9.4,0.12,9.3,0.0,0.0
1,4,8,0,23.71,0.0,47.12,9.9,0.12,9.29,0.0,0.0
1,5,8,0,23.66,0.0,48.42,7.9,0.72,6.62,0.0,0.0
1,6,8,0,23.65,0.0,49.22,9.4,0.6,7.61,0.0,0.0
1,7,8,0,23.53,0.0,50.25,6.4,7.44,5.08,0.0,0.0
1,8,8,0,23.64,0.0,50.2,11.7,7.68,10.74,0.0,0.0
1,9,8,0,23.75,0.0,49.13,13.3,8.88,17.66,0.0,0.0
1,10,8,0,23.81,0.0,47.66,10.5,7.92,18.71,0.0,0.0
1,11,8,0,23.86,0.0,45.85,15.5,4.68,27.78,0.0,0.0
1,12,8,0,23.89,0.0,44.23,17.3,4.08,32.35,0.0,0.0
1,13,8,0,23.89,0.0,43.09,17.1,3.36,34.49,0.0,0.0
1,14,8,0,23.89,0.0,41.8,24.0,2.16,44.91,0.0,0.0
1,15,8,0,23.89,0.0,41.03,17.7,0.96,39.01,0.0,0.0
1,16,8,0,23.89,0.0,40.98,17.9,2.88,40.35,0.0,0.0
1,17,8,0,23.89,0.0,41.53,11.0,0.72,30.07,0.0,0.0
1,18,8,0,23.89,0.0,42.52,13.2,1.92,29.22,0.0,0.0
1,19,8,0,23.89,0.0,43.6,12.9,1.68,28.86,0.0,0.0
1,20,8,0,23.89,0.0,43.74,18.4,3.0,33.98,0.0,0.0
1,21,8,0,23.89,0.0,43.28,16.1,4.8,29.13,0.0,0.0
1,22,8,0,23.89,0.0,43.01,17.1,3.0,28.68,0.0,0.0
1,23,8,0,23.89,0.0,42.33,21.8,3.96,32.47,0.0,0.0
1,24,8,0,23.89,0.0,42.08,13.9,6.36,20.93,0.0,0.0
1,1,2,0,23.89,0.0,42.58,15.8,0.96,21.19,0.0,0.0
1,2,2,0,23.85,0.0,43.89,10.8,0.12,13.23,0.0,0.0
1,3,2,0,23.84,0.0,44.84,14.5,0.96,14.82,0.0,0.0
1,4,2,0,23.85,0.0,44.98,18.4,0.24,17.24,0.0,0.0
1,5,2,0,23.72,0.0,46.02,11.2,0.48,7.82,0.0,0.0
1,6,2,0,23.67,0.0,46.91,12.9,2.88,8.19,0.0,0.0
1,7,2,0,23.53,0.0,47.69,9.9,0.72,4.88,0.0,0.0
1,8,2,0,23.54,0.0,47.94,12.1,19.92,6.17,0.0,0.0
1,9,2,0,23.66,0.0,46.78,17.1,6.72,11.76,0.0,0.0
1,10,2,0,23.67,0.0,45.48,15.6,3.72,10.46,0.0,0.0
1,11,2,0,23.67,0.0,45.01,13.9,6.6,9.59,0.0,0.0
1,12,2,0,23.72,0.0,44.45,14.7,9.0,12.98,0.0,0.0
1,13,2,0,23.7,0.0,44.12,10.9,1.68,8.87,0.0,0.0
1,14,2,0,23.78,0.0,42.9,17.1,8.4,15.42,0.0,0.0
1,15,2,0,23.75,0.0,41.56,11.3,0.72,9.91,0.0,0.0
1,16,2,0,23.78,0.0,40.28,12.4,3.96,11.63,0.0,0.0
1,17,2,0,23.79,0.0,39.3,11.6,3.0,10.87,0.0,0.0
1,18,2,0,23.73,0.0,39.33,11.9,5.28,8.13,0.0,0.0
1,19,2,0,23.75,0.0,39.26,16.6,8.16,12.28,0.0,0.0
1,20,2,0,23.78,0.0,38.58,20.3,6.6,14.51,0.0,0.0
1,21,2,0,23.73,0.0,38.08,17.3,7.56,9.99,0.0,0.0
1,22,2,0,23.64,0.0,38.22,14.2,3.6,6.13,0.0,0.0
1,23,2,0,23.69,0.0,37.65,21.5,2.88,11.16,0.0,0.0
1,24,2,0,23.57,0.0,37.52,15.5,0.72,4.97,0.0,0.0
1,1,3,0,23.09,0.0,38.33,9.3,0.36,2.52,0.0,0.0
1,2,3,0,22.76,0.0,38.99,7.4,2.16,2.08,0.0,0.0
1,3,3,0,22.61,0.0,39.52,6.2,0.36,1.74,0.0,0.0
1,4,3,0,22.65,0.0,39.52,9.7,2.28,2.2,0.0,0.0
1,5,3,0,22.82,0.0,39.07,14.4,0.24,3.08,0.0,0.0
1,6,3,0,22.7,0.0,39.3,10.9,2.04,2.29,0.0,0.0
1,7,3,0,22.61,0.0,39.41,9.1,3.0,1.84,0.0,0.0
1,8,3,0,22.82,0.0,38.58,15.4,16.08,3.34,0.0,0.0
1,9,3,0,23.04,0.0,37.58,15.4,10.92,4.38,0.0,0.0
1,10,3,0,23.37,0.0,36.27,17.7,5.4,8.35,0.0,0.0
1,11,3,0,23.62,0.0,35.21,17.9,0.6,12.13,0.0,0.0
1,12,3,0,23.86,0.0,34.34,27.2,6.12,25.01,0.0,0.0
1,13,3,0,23.82,0.0,34.33,12.2,6.0,14.82,0.0,0.0
1,14,3,0,23.88,0.0,34.33,16.7,2.04,22.14,0.0,0.0
1,15,3,0,23.89,0.0,34.43,10.7,0.6,17.83,0.0,0.0
1,16,3,0,23.89,0.0,34.39,10.4,0.96,19.78,0.0,0.0
1,17,3,0,23.89,0.0,34.4,8.1,4.56,14.77,0.0,0.0
