Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
1,1,8,0,24.22,0.0,41.81,12.1,1.32,11.99,0.0,0.0
1,2,8,0,24.2,0.0,43.43,11.2,0.24,8.64,0.0,0.0
1,3,8,0,24.19,0.0,44.63,10.8,0.12,7.44,0.0,0.0
1,4,8,0,24.16,0.0,46.03,10.2,0.0,6.13,0.0,0.0
1,5,8,0,24.07,0.0,47.65,8.7,0.12,4.32,0.0,0.0
1,6,8,0,24.03,0.0,48.71,9.2,1.08,4.29,0.0,0.0
1,7,8,0,23.95,0.0,49.57,8.5,4.2,3.45,0.0,0.0
1,8,8,0,23.99,0.0,49.77,9.6,12.0,5.05,0.0,0.0
1,9,8,0,24.11,0.0,49.01,9.9,9.96,10.15,0.0,0.0
1,10,8,0,24.17,0.0,47.42,11.4,3.72,16.69,0.0,0.0
1,11,8,0,24.2,0.0,45.62,11.0,14.4,19.52,0.0,0.0
1,12,8,0,24.22,0.0,44.18,12.3,3.12,23.09,0.0,0.0
1,13,8,0,24.23,0.0,42.84,13.5,6.24,26.87,0.0,0.0
1,14,8,0,24.23,0.0,42.08,7.9,1.44,22.74,0.0,0.0
1,15,8,0,24.23,0.0,41.44,13.7,0.48,31.43,0.0,0.0
1,16,8,0,24.23,0.0,41.02,11.5,2.76,29.87,0.0,0.0
1,17,8,0,24.23,0.0,41.19,8.2,4.08,23.19,0.0,0.0
1,18,8,0,24.23,0.0,41.72,9.0,1.8,19.93,0.0,0.0
1,19,8,0,24.23,0.0,42.37,13.6,3.6,25.32,0.0,0.0
1,20,8,0,24.23,0.0,42.68,14.9,2.64,25.57,0.0,0.0
1,21,8,0,24.23,0.0,42.23,20.2,3.72,30.3,0.0,0.0
1,22,8,0,24.23,0.0,41.57,23.1,3.24,32.18,0.0,0.0
1,23,8,0,24.23,0.0,40.76,26.9,1.44,34.74,0.0,0.0
1,24,8,0,24.23,0.0,40.73,14.7,0.48,18.5,0.0,0.0
1,1,2,0,24.23,0.0,41.95,10.7,2.04,12.02,0.0,0.0
1,2,2,0,24.2,0.0,43.91,8.7,0.6,7.53,0.0,0.0
1,3,2,0,24.17,0.0,45.51,9.6,0.24,6.07,0.0,0.0
1,4,2,0,24.0,0.0,47.33,7.7,2.04,3.07,0.0,0.0
1,5,2,0,23.93,0.0,48.55,9.4,0.0,3.23,0.0,0.0
1,6,2,0,23.87,0.0,49.03,10.5,0.36,3.1,0.0,0.0
1,7,2,0,23.61,0.0,49.72,8.5,3.6,1.63,0.0,0.0
1,8,2,0,23.54,0.0,49.66,9.8,23.4,2.12,0.0,0.0
1,9,2,0,23.64,0.0,48.5,10.9,4.8,3.03,0.0,0.0
1,10,2,0,23.59,0.0,47.58,9.6,8.52,2.48,0.0,0.0
