Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,7,0,21.10000000032781,2.7999999996721883,28.134809956956392,0.4151580540912637,0.414759790948926,0.0
1,2,7,0,21.10000000002186,2.7999999999781373,29.902978351529264,0.3782551159498179,0.21052312175522386,0.0
1,3,7,0,21.100000000001547,2.7999999999984517,29.875523328410637,0.3598036468790952,0.09908358759534563,4.547473508864641e-16
1,4,7,0,21.100000000000097,2.7999999999999012,30.26707663050918,0.3505779123437338,0.06893563985857462,0.0
1,5,7,0,21.100000000000005,2.7999999999999936,29.814956400226066,0.3505779123437338,0.07669120437062654,0.0
1,6,7,0,21.1,2.799999999999997,28.83407418372519,0.39670658502054085,0.16155741013635558,0.0
1,7,7,0,21.1,2.799999999999997,28.30853850298877,0.49818966490951644,0.5469179412811788,4.547473508864641e-16
1,8,7,0,21.1,2.799999999999997,28.080538332012463,0.599672744798492,1.265549630639372,4.547473508864641e-16
1,9,7,0,21.1,2.799999999999997,27.81899683814818,0.6088984793338534,1.4514597163961354,0.0
1,10,7,0,21.100000000000005,2.7999999999999936,27.856270413387623,0.6181242138692148,1.3748749756948693,3.410605131648481e-16
1,11,7,0,21.1,2.799999999999997,28.93330138498683,0.6365756829399377,1.2133915355069802,2.842170943040401e-17
1,12,7,0,21.616079811004212,2.2839201889957863,28.047185610166395,0.645801417475299,1.0351094159536378,0.0
1,13,7,0,22.14490955658316,1.7550904434168402,26.81203679768416,0.6365756829399377,0.8779302556960983,0.0
1,14,7,0,22.668028599903096,1.2319714000969029,25.915570847044037,0.6088984793338534,0.7478088369447666,0.0
1,15,7,0,22.839819392725314,1.0601806072746847,25.65443950702043,0.599672744798492,0.6828006869739361,0.0
1,16,7,0,22.708395926928745,1.1916040730712538,25.882075440023666,0.6273499484045763,0.6034228038515496,0.0
1,17,7,0,22.52871866421475,1.3712813357852482,24.521430723244496,0.7380587628289133,0.6150420064017471,0.0
1,18,7,0,22.12608343042099,1.7739165695790078,25.290159240695505,0.9225734535361415,0.6835552437164766,0.0
1,19,7,0,21.71809285715326,2.1819071428467396,26.067962637193098,0.9225734535361415,0.8819151196784482,0.0
1,20,7,0,21.176000092924582,2.7239999070754166,27.81475718072027,0.8579933117886117,1.028448793661805,0.0
1,21,7,0,21.100033069769694,2.7999669302303047,27.59052896941589,0.8210903736471659,1.0204399400063917,0.0
1,22,7,0,21.100000746227416,2.799999253772583,26.574064693441713,0.7841874355057202,0.9030849775835762,0.0
1,23,7,0,21.100000031944308,2.7999999680556904,26.376186466247013,0.6550271520106604,0.8066392436441252,0.0
1,24,7,0,21.100000001893044,2.799999998106955,25.747633376216168,0.535092603050962,0.6030734433174845,4.547473508864641e-16
1,1,1,0,21.100000000131132,2.7999999998688665,25.387489536154717,0.4151580540912637,0.41623522015391967,0.0
1,2,1,0,21.10000000000882,2.7999999999911793,25.28364453234886,0.3782551159498179,0.21127201778840357,4.547473508864641e-16
1,3,1,0,21.1000000000006,2.7999999999994003,24.75596821347627,0.3598036468790952,0.0994360586450085,0.0
1,4,1,0,21.100000000000048,2.799999999999951,24.991696218891715,0.3505779123437338,0.06918086530841769,0.0
1,5,1,0,21.10000000000001,2.79999999999999,24.77426509088668,0.3505779123437338,0.07696401876865601,4.547473508864641e-16
1,6,1,0,21.1,2.799999999999997,24.560294048574846,0.39670658502054085,0.16213211994767307,4.547473508864641e-16
1,7,1,0,21.1,2.799999999999997,24.381858091037014,0.49818966490951644,0.5488634980128357,0.0
1,8,1,0,21.1,2.799999999999997,24.334128554779706,0.599672744798492,1.270051583157822,9.094947017729283e-16
1,9,1,0,21.1,2.799999999999997,24.319604080606158,0.6088984793338534,1.4566230087455294,0.0
1,10,1,0,21.1,2.799999999999997,23.607097652684054,0.6181242138692148,1.3797658323705229,0.0
1,11,1,0,21.100000000000005,2.7999999999999936,23.07643095054892,0.6365756829399377,1.2177079455053632,4.547473508864641e-16
1,12,1,0,21.1,2.799999999999997,23.248317864416588,0.645801417475299,1.038791621162508,0.0
1,13,1,0,21.231842028996542,2.668157971003456,23.630322577794296,0.6365756829399377,0.8810533258862875,0.0
1,14,1,0,21.611575373270938,2.2884246267290607,24.005539631091708,0.6088984793338534,0.7504690248941731,0.0
1,15,1,0,21.910982210086758,1.989017789913241,23.739231683002306,0.599672744798492,0.6852296207730545,0.0
1,16,1,0,22.072960140178427,1.8270398598215714,23.379534944736,0.6273499484045763,0.6055693659031044,0.0
1,17,1,0,22.037636369544856,1.8623636304551425,23.440971238105654,0.7380587628289133,0.617229901560212,0.0
1,18,1,0,21.477995447515926,2.422004552484072,24.269904956727036,0.9225734535361415,0.6859868617079372,0.0
1,19,1,0,21.100077401110212,2.7999225988897862,25.19057617657765,0.9225734535361415,0.88505236526564,6.871119196416587e-07
1,20,1,0,21.100000008149557,2.7999999918504415,25.205644763070445,0.8579933117886117,1.032107304971538,0.0
1,21,1,0,21.10000000028545,2.7999999997145473,25.663234777280536,0.8210903736471659,1.0240699613399034,0.0
1,22,1,0,21.100000000014372,2.7999999999856264,25.507736923877665,0.7841874355057202,0.9062975309207003,0.0
1,23,1,0,21.100000000000954,2.799999999999045,25.392475372049788,0.6550271520106604,0.8095087095951125,0.0
1,24,1,0,21.100000000000072,2.799999999999926,25.326168621350682,0.535092603050962,0.6052187625852731,4.547473508864641e-16
1,1,2,0,21.10000000000001,2.79999999999999,25.342225187942898,0.4151580540912637,0.41765677317608335,4.547473508864641e-16
1,2,2,0,21.1,2.799999999999997,25.26758618862417,0.3782551159498179,0.2119935674335169,1.3642420526593924e-15
1,3,2,0,21.1,2.799999999999997,24.93464078012652,0.3598036468790952,0.09977565900277398,0.0
1,4,2,0,21.100000000000005,2.7999999999999936,25.014382056326745,0.3505779123437338,0.06941713620379919,4.547473508864641e-16
1,5,2,0,21.100000000000005,2.7999999999999936,25.201805645917148,0.3505779123437338,0.07722687118522467,9.094947017729283e-16
1,6,2,0,21.100000000000005,2.7999999999999936,25.303289711692003,0.39670658502054085,0.16268584388534507,1.8189894035458565e-15
1,7,2,0,21.1,2.799999999999997,25.712729936123164,0.49818966490951644,0.5507380115729015,0.0
1,8,2,0,21.1,2.799999999999997,27.337771932303102,0.599672744798492,1.2743891441784252,9.094947017729283e-16
1,9,2,0,21.1,2.799999999999997,29.195022532520433,0.6088984793338534,1.461597760376277,0.0
1,10,2,0,21.100000000000005,2.7999999999999936,31.346292060660367,0.6181242138692148,1.3844780964796466,0.0
1,11,2,0,21.100000000000005,2.7999999999999936,37.41229253907592,0.6365756829399377,1.221866739202364,2.2737367544323206e-16
1,12,2,0,21.1,2.799999999999997,40.72286165982106,0.645801417475299,1.042339368438473,1.1368683772161603e-16
1,13,2,0,21.135324647957336,2.764675352042662,46.94032576080755,0.6365756829399377,0.8840623552943174,0.0
1,14,2,0,22.096208372465547,1.8037916275344514,47.267045144742504,0.6088984793338534,0.7530320744842199,0.0
1,15,2,0,22.54030159648051,1.359698403519488,47.95020258585891,0.599672744798492,0.6875698605968873,0.0
1,16,2,0,22.838587790441967,1.061412209558032,46.83329246183253,0.6273499484045763,0.6076375449531881,0.0
1,17,2,0,22.926078610118445,0.9739213898815535,45.233620755045045,0.7380587628289133,0.6193379044140028,0.0
1,18,2,0,22.33519154092726,1.56480845907274,45.494948850391545,0.9225734535361415,0.6883296877092183,0.0
1,19,2,0,21.898951430346,2.0010485696539995,46.53282003470446,0.9225734535361415,0.8880750524475447,0.0
1,20,2,0,21.14005262203099,2.7599473779690094,46.39090949157531,0.8579933117886117,1.0356322235453121,4.263256414560601e-17
1,21,2,0,21.100000010625863,2.799999989374136,47.69443663474405,0.8210903736471659,1.027567430266035,0.0
1,22,2,0,21.10000000006112,2.79999999993888,45.67533851855028,0.7841874355057202,0.9093927759448562,5.684341886080802e-17
1,23,2,0,21.10000000000234,2.7999999999976595,39.14237831862983,0.6550271520106604,0.812273395274924,2.2737367544323206e-16
1,24,2,0,21.10000000000014,2.7999999999998586,34.03688667058141,0.535092603050962,0.6072857442325857,0.0
1,1,3,0,21.10000000000002,2.7999999999999794,31.70489574954668,0.4151580540912637,0.41902402903595476,4.547473508864641e-16
1,2,3,0,21.1,2.799999999999997,29.9795337248492,0.3782551159498179,0.2126875570104711,0.0
1,3,3,0,21.1,2.799999999999997,29.00267261937558,0.3598036468790952,0.10010228809921283,9.094947017729283e-16
1,4,3,0,21.1,2.799999999999997,27.683666730978455,0.3505779123437338,0.06964438257533145,9.094947017729283e-16
1,5,3,0,21.1,2.799999999999997,26.054486464209216,0.3505779123437338,0.07747968377907914,1.3642420526593924e-15
1,6,3,0,21.100000000000005,2.7999999999999936,24.56506374791766,0.39670658502054085,0.16321841796927256,4.547473508864641e-16
1,7,3,0,21.1,2.799999999999997,23.095620162495987,0.49818966490951644,0.5525409268419411,9.094947017729283e-16
1,8,3,0,21.1,2.799999999999997,22.24208479092897,0.599672744798492,1.2785610291735712,9.094947017729283e-16
1,9,3,0,21.1,2.799999999999997,21.467912167475586,0.6088984793338534,1.4663824980628053,0.0
1,10,3,0,21.100000000000005,2.7999999999999936,20.53016465259255,0.6181242138692148,1.38901037252986,4.547473508864641e-16
1,11,3,0,21.1,2.799999999999997,20.291942339498654,0.6365756829399377,1.2258666850106223,0.0
1,12,3,0,21.100000000000005,2.7999999999999936,20.7695752079404,0.645801417475299,1.0457516071497828,6.821210263296962e-16
1,13,3,0,21.1,2.799999999999997,21.203220059407638,0.6365756829399377,0.8869564528246316,2.2737367544323206e-16
1,14,3,0,21.1,2.799999999999997,21.465296671750036,0.6088984793338534,0.7554972266920487,0.0
1,15,3,0,21.099999999999998,2.8000000000000007,21.807663622133276,0.599672744798492,0.6898207134055778,1.1368683772161603e-16
1,16,3,0,21.100000000000005,2.7999999999999936,22.156373922277716,0.6273499484045763,0.6096267285301652,2.2737367544323206e-16
1,17,3,0,21.099999999999998,2.8000000000000007,21.740432063715108,0.7380587628289133,0.6213653906980419,0.0
1,18,3,0,21.1,2.799999999999997,21.221491739253718,0.9225734535361415,0.6905830279145908,4.547473508864641e-16
1,19,3,0,21.1,2.799999999999997,21.353908886832127,0.9225734535361415,0.8909822860839846,2.2737367544323206e-16
1,20,3,0,21.099999999999998,2.8000000000000007,22.09014728798625,0.8579933117886117,1.0390225055118805,9.094947017729283e-16
1,21,3,0,21.1,2.799999999999997,22.256199100925453,0.8210903736471659,1.0309313110424922,0.0
1,22,3,0,21.099999999999998,2.8000000000000007,22.350746277873547,0.7841874355057202,0.9123697960285484,0.0
1,23,3,0,21.100000000000005,2.7999999999999936,22.413797656550766,0.6550271520106604,0.8149324819480835,0.0
1,24,3,0,21.100000000000005,2.7999999999999936,22.934910166612664,0.535092603050962,0.6092737761423862,4.547473508864641e-16
1,1,4,0,21.1,2.799999999999997,22.910228812724203,0.4151580540912637,0.42033658283366093,9.094947017729283e-16
1,2,4,0,21.1,2.799999999999997,23.150033304942546,0.3782551159498179,0.213353781000826,9.094947017729283e-16
1,3,4,0,21.1,2.799999999999997,23.334550674085,0.3598036468790952,0.10041584920621183,0.0
1,4,4,0,21.099999999999998,2.8000000000000007,23.325949267805203,0.3505779123437338,0.0698625371261539,0.0
1,5,4,0,21.1,2.799999999999997,23.34630058672691,0.3505779123437338,0.07772238168216426,9.094947017729283e-16
1,6,4,0,21.1,2.799999999999997,23.824024614513746,0.39670658502054085,0.1637296844826848,9.094947017729283e-16
1,7,4,0,21.100000000000005,2.7999999999999936,24.441958028040574,0.49818966490951644,0.5542717099036739,1.8189894035458565e-15
1,8,4,0,21.1,2.799999999999997,24.695357521808738,0.599672744798492,1.2825660026790329,9.094947017729283e-16
1,9,4,0,21.099999999999998,2.8000000000000007,24.545405385877405,0.6088984793338534,1.4709758048503667,0.0
1,10,4,0,21.099999999999998,2.8000000000000007,24.2742807559164,0.6181242138692148,1.3933613183305382,1.3642420526593924e-15
1,11,4,0,21.1,2.799999999999997,25.099393366242452,0.6365756829399377,1.2297065983840725,9.094947017729283e-16
1,12,4,0,21.099999999999998,2.8000000000000007,28.133076398582674,0.645801417475299,1.0490273267942616,4.547473508864641e-16
1,13,4,0,21.100000000000005,2.7999999999999936,30.604266374004897,0.6365756829399377,0.8897347614176575,4.547473508864641e-16
1,14,4,0,21.1,2.799999999999997,33.11584661583571,0.6088984793338534,0.7578637514861817,0.0
1,15,4,0,21.099999999999998,2.8000000000000007,34.71237455743539,0.599672744798492,0.691981512630386,2.2737367544323206e-16
1,16,4,0,21.1,2.799999999999997,35.20830491074825,0.6273499484045763,0.6115363275561599,4.547473508864641e-16
1,17,4,0,21.099999999999998,2.8000000000000007,36.34070066687071,0.7380587628289133,0.6233117599914694,4.547473508864641e-16
1,18,4,0,21.100000000000005,2.7999999999999936,37.2423795932136,0.9225734535361415,0.6927462150186958,2.2737367544323206e-16
1,19,4,0,21.1,2.799999999999997,35.99342651874548,0.9225734535361415,0.8937732052252543,2.2737367544323206e-16
1,20,4,0,21.100000000000005,2.7999999999999936,35.43771420320973,0.8579933117886117,1.0422771468713494,2.2737367544323206e-16
1,21,4,0,21.1,2.799999999999997,36.10999621457825,0.8210903736471659,1.0341606074878444,2.2737367544323206e-16
1,22,4,0,21.100000000000005,2.7999999999999936,36.50557979687709,0.7841874355057202,0.9152277095554764,0.0
1,23,4,0,21.1,2.799999999999997,38.29104266928716,0.6550271520106604,0.8174851821512579,4.547473508864641e-16
1,24,4,0,21.1,2.799999999999997,42.40880880852963,0.535092603050962,0.6111822695778543,4.547473508864641e-16
1,1,5,0,21.100000000000005,2.7999999999999936,44.51174708269497,0.4151580540912637,0.42159404586882576,4.547473508864641e-16
1,2,5,0,21.1,2.799999999999997,46.06651601973222,0.3782551159498179,0.21399204210865674,0.0
1,3,5,0,21.1,2.799999999999997,47.60828874761057,0.3598036468790952,0.10071624946561886,1.3642420526593924e-15
1,4,5,0,21.1,2.799999999999997,48.354917560774695,0.3505779123437338,0.07007153525186244,0.0
