timestamp,Battery Soc-%,Battery (Dis)Charge-kWh
2025-01-01T00:00:00,0.0,0.0
2025-01-01T00:15:00,0.0,0.0
2025-01-01T00:30:00,0.0,0.0
2025-01-01T00:45:00,0.0,0.0
2025-01-01T01:00:00,0.0,0.0
2025-01-01T01:15:00,0.0,0.0
2025-01-01T01:30:00,0.0,0.0
2025-01-01T01:45:00,0.0,0.0
2025-01-01T02:00:00,0.0,0.0
2025-01-01T02:15:00,0.0,0.0
2025-01-01T02:30:00,0.0,0.0
2025-01-01T02:45:00,0.0,0.0
2025-01-01T03:00:00,0.0,0.0
2025-01-01T03:15:00,0.0,0.0
2025-01-01T03:30:00,0.0,0.0
2025-01-01T03:45:00,0.0,0.0
2025-01-01T04:00:00,0.0,0.0
2025-01-01T04:15:00,0.0,0.0
2025-01-01T04:30:00,0.0,0.0
2025-01-01T04:45:00,0.0,0.0
2025-01-01T05:00:00,0.0,0.0
2025-01-01T05:15:00,0.0,0.0
2025-01-01T05:30:00,0.0,0.0
2025-01-01T05:45:00,0.0,0.0
2025-01-01T06:00:00,0.0,0.0
2025-01-01T06:15:00,0.0,0.0
2025-01-01T06:30:00,0.0,0.0
2025-01-01T06:45:00,0.0,0.0
2025-01-01T07:00:00,0.0,0.0
2025-01-01T07:15:00,0.0,0.0
2025-01-01T07:30:00,0.0,0.0
2025-01-01T07:45:00,0.0,0.0
2025-01-01T08:00:00,0.0,0.0
2025-01-01T08:15:00,0.0,0.0
2025-01-01T08:30:00,0.0,0.0
2025-01-01T08:45:00,0.0,0.0
2025-01-01T09:00:00,0.0,0.0
2025-01-01T09:15:00,0.0,0.0
2025-01-01T09:30:00,0.0,0.0
2025-01-01T09:45:00,0.0,0.0
2025-01-01T10:00:00,0.0,0.0
2025-01-01T10:15:00,0.0,0.0
2025-01-01T10:30:00,0.0,0.0
2025-01-01T10:45:00,0.002288762,0.24999976
2025-01-01T11:00:00,0.0022887047,0.0
2025-01-01T11:15:00,0.0022886475,0.0
2025-01-01T11:30:00,0.0022885902,0.0
2025-01-01T11:45:00,0.0045772973,0.25
2025-01-01T12:00:00,0.011468694,0.75
2025-01-01T12:15:00,0.016054349,0.5
2025-01-01T12:30:00,0.016053949,0.0
2025-01-01T12:45:00,0.02294506,0.75
2025-01-01T13:00:00,0.027530428,0.5
2025-01-01T13:15:00,0.03442125,0.75
2025-01-01T13:30:00,0.03442039,0.0
2025-01-01T13:45:00,0.03441953,0.0
2025-01-01T14:00:00,0.03441867,0.0
2025-01-01T14:15:00,0.03670657,0.25
2025-01-01T14:30:00,0.036705654,0.0
2025-01-01T14:45:00,0.036704738,0.0
2025-01-01T15:00:00,0.03670382,0.0
2025-01-01T15:15:00,0.036702905,0.0
2025-01-01T15:30:00,0.03670199,0.0
2025-01-01T15:45:00,0.036701072,0.0
2025-01-01T16:00:00,0.036700156,0.0
2025-01-01T16:15:00,0.03669924,0.0
2025-01-01T16:30:00,0.036698323,0.0
2025-01-01T16:45:00,0.036697406,0.0
2025-01-01T17:00:00,0.03669649,0.0
2025-01-01T17:15:00,0.036695573,0.0
2025-01-01T17:30:00,0.036694657,0.0
2025-01-01T17:45:00,0.03669374,0.0
2025-01-01T18:00:00,0.036692824,0.0
2025-01-01T18:15:00,0.036691908,0.0
2025-01-01T18:30:00,0.03669099,0.0
2025-01-01T18:45:00,0.036690075,0.0
2025-01-01T19:00:00,0.03668916,0.0
2025-01-01T19:15:00,0.036688242,0.0
2025-01-01T19:30:00,0.036687326,0.0
2025-01-01T19:45:00,0.03668641,0.0
2025-01-01T20:00:00,0.036685493,0.0
2025-01-01T20:15:00,0.036684576,0.0
2025-01-01T20:30:00,0.03668366,0.0
2025-01-01T20:45:00,0.036682744,0.0
2025-01-01T21:00:00,0.036681827,0.0
2025-01-01T21:15:00,0.03668091,0.0
2025-01-01T21:30:00,0.036679994,0.0
2025-01-01T21:45:00,0.036679078,0.0
2025-01-01T22:00:00,0.03667816,0.0
2025-01-01T22:15:00,0.036677245,0.0
2025-01-01T22:30:00,0.03667633,0.0
2025-01-01T22:45:00,0.036675412,0.0
2025-01-01T23:00:00,0.036674496,0.0
2025-01-01T23:15:00,0.03667358,0.0
2025-01-01T23:30:00,0.036672663,0.0
2025-01-01T23:45:00,0.036671747,0.0
2025-01-02T00:00:00,0.03667083,0.0
2025-01-02T00:15:00,0.036669914,0.0
2025-01-02T00:30:00,0.036668997,0.0
2025-01-02T00:45:00,0.03666808,0.0
2025-01-02T01:00:00,0.036667164,0.0
2025-01-02T01:15:00,0.036666248,0.0
2025-01-02T01:30:00,0.03666533,0.0
2025-01-02T01:45:00,0.036664415,0.0
2025-01-02T02:00:00,0.0366635,0.0
2025-01-02T02:15:00,0.036662582,0.0
2025-01-02T02:30:00,0.036661666,0.0
2025-01-02T02:45:00,0.03666075,0.0
2025-01-02T03:00:00,0.036659833,0.0
2025-01-02T03:15:00,0.036658917,0.0
2025-01-02T03:30:00,0.036658,0.0
2025-01-02T03:45:00,0.036657084,0.0
2025-01-02T04:00:00,0.036656167,0.0
2025-01-02T04:15:00,0.03665525,0.0
2025-01-02T04:30:00,0.036654335,0.0
2025-01-02T04:45:00,0.036653418,0.0
2025-01-02T05:00:00,0.0366525,0.0
2025-01-02T05:15:00,0.036651585,0.0
2025-01-02T05:30:00,0.03665067,0.0
2025-01-02T05:45:00,0.036649752,0.0
2025-01-02T06:00:00,0.036648836,0.0
2025-01-02T06:15:00,0.03664792,0.0
2025-01-02T06:30:00,0.036647003,0.0
2025-01-02T06:45:00,0.036646087,0.0
2025-01-02T07:00:00,0.03664517,0.0
2025-01-02T07:15:00,0.036644254,0.0
2025-01-02T07:30:00,0.036643337,0.0
2025-01-02T07:45:00,0.03664242,0.0
2025-01-02T08:00:00,0.036641505,0.0
