Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,1,8,0,20.64,0,28.51,12.4,0.96,1.82
1,2,8,0,20.54,0,28.47,7.5,0.36,1.45
1,3,8,0,20.59,0,27.49,14.6,0,1.95
1,4,8,0,20.54,0,26.53,10,0,1.66
1,5,8,0,20.51,0,25.67,9.1,0.12,1.49
1,6,8,0,20.5,0,25.01,9.5,1.2,1.63
1,7,8,0,20.57,0,24.59,15.5,1.92,1.88
1,8,8,0,20.54,0,24.32,12.8,10.32,1.77
1,9,8,0,20.55,0,23.8,13.3,12.96,1.87
1,10,8,0,20.62,0,23.01,15.7,12.72,2.16
1,11,8,0,20.56,0,22.47,7.6,11.4,1.86
1,12,8,0,20.74,0,21.51,19,8.04,2.79
1,13,8,0,20.71,0,20.98,13.1,4.8,2.41
1,14,8,0,20.72,0,20.54,13.9,2.04,2.39
1,15,8,0,20.73,0,20.07,15.1,1.08,2.54
1,16,8,0,20.73,0,19.93,14.6,1.2,2.26
1,17,8,0,20.69,0,20.37,13.2,1.56,2.03
1,18,8,0,20.68,0,21.81,12.7,1.44,2.11
1,19,8,0,20.7,0,24.38,14,2.4,2.16
1,20,8,0,20.82,0,26.07,21,3.6,3.3
1,21,8,0,20.83,0,27.57,21.3,2.88,3.24
1,22,8,0,20.76,0,28.38,16.8,1.92,2.3
1,23,8,0,20.81,0,28.51,21.6,9.12,3.16
1,24,8,0,20.73,0,28.53,15.9,2.76,2.01
1,1,2,0,20.63,0,28.41,11.3,0.84,1.74
1,2,2,0,20.55,0,27.87,11.6,0.84,1.57
1,3,2,0,20.52,0,26.85,12,0,1.48
1,4,2,0,20.5,0,25.99,7.6,0,1.14
1,5,2,0,20.5,0,24.89,12.8,0,1.31
1,6,2,0,20.49,0,23.66,12.9,0.48,1.37
1,7,2,0,20.5,0,22.14,15.1,4.68,1.36
1,8,2,0,20.5,0,20.95,15.3,21,1.44
1,9,2,0,20.51,0,19.72,17.1,5.64,1.55
1,10,2,0,20.56,0,18.85,12.4,9.6,1.83
1,11,2,0,20.7,0,18.16,19.4,9,3.09
1,12,2,0,20.68,0,17.89,12.8,8.88,2.51
1,13,2,0,20.61,0,17.94,8.7,0.48,1.99
1,14,2,0,20.66,0,17.81,15.3,5.16,2.4
1,15,2,0,20.65,0,17.78,13.9,0.96,2.19
1,16,2,0,20.61,0,18,13.6,3.48,1.99
1,17,2,0,20.57,0,18.52,13.9,7.68,1.73
1,18,2,0,20.55,0,19.66,13.5,3.84,1.73
1,19,2,0,20.55,0,20.99,13.5,3.6,1.65
1,20,2,0,20.56,0,21.41,15.5,2.76,1.79
1,21,2,0,20.64,0,21.32,22.1,2.04,2.12
1,22,2,0,20.64,0,21.59,20.5,5.52,1.94
1,23,2,0,20.54,0,21.93,13.1,0.96,1.47
1,24,2,0,20.55,0,21.91,17.8,0.6,1.62
1,1,3,0,20.52,0,22.01,14.3,3.48,1.51
1,2,3,0,20.5,0,22.29,11.3,2.04,1.22
1,3,3,0,20.5,0,22.42,14.9,0.48,1.46
1,4,3,0,20.5,0,22.38,13.6,0,1.35
1,5,3,0,20.51,0,22.32,16.2,0,1.46
1,6,3,0,20.49,0,22.24,11.4,3.36,1.24
