month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
6,1,2,0,25.957903,-1.2643192,70.15945,0.5966637,0.0,0.0,0.0,0.0,2.0,27.222221,27.222221,1
6,2,2,0,25.708092,-1.5141302,71.391266,0.59429103,0.0,0.0,0.0,0.0,2.0,27.222221,27.222221,1
6,3,2,0,25.436514,-1.7857076,72.76189,0.5919184,0.0,0.0,0.0,0.0,2.0,27.222221,27.222221,1
6,4,2,0,25.189693,-2.0325286,74.03752,0.5895458,0.0,0.0,0.0,0.0,2.0,27.222221,27.222221,1
6,5,2,0,24.739435,-1.9272323,76.11142,0.58717316,0.0,0.0,0.0,0.0,2.0,26.666666,26.666666,1
6,6,2,0,26.52242,-0.14424592,68.559494,0.6171765,2.3024757,0.6874245,0.0,0.0,2.0,26.666666,26.666666,1
6,7,2,0,25.782267,-0.8844008,71.70654,0.6870089,0.0,0.0,0.0,13.748436,2.0,26.666666,26.666666,1
6,8,2,0,26.996357,-0.1147544,67.00476,1.0115577,1.684169,0.1937285,0.0,104.747574,2.0,27.11111,27.11111,1
6,9,2,0,26.232578,-0.98964375,70.32276,0.7585377,0.0,0.0,0.0,158.3017,1.0,27.222221,27.222221,1
6,10,2,0,26.523817,-0.69840497,69.10037,1.0852097,0.0,0.0,0.0,329.17297,1.0,27.222221,27.222221,1
6,11,2,0,27.188951,-0.03327099,66.49883,10.825549,0.0,0.343303,0.0,432.86932,1.0,27.222221,27.222221,1
6,12,2,0,27.222195,-2.7300695e-05,66.22141,0.7446991,0.0,0.21296437,0.0,483.5661,1.0,27.222221,27.222221,1
6,13,2,0,27.222223,1.4076388e-06,66.04081,0.75111127,0.0,0.30898583,0.0,472.20483,1.0,27.222221,27.222221,1
6,14,2,0,27.222225,2.8896488e-06,65.80185,0.7503986,0.0,0.47101212,0.0,470.18118,1.0,27.222221,27.222221,1
6,15,2,0,27.222227,4.8971788e-06,65.48181,0.74461275,0.0,0.6895398,0.0,458.65646,1.0,27.222221,27.222221,1
6,16,2,0,27.222235,1.2118137e-05,64.88965,0.7548043,0.0,0.93185675,0.0,326.85913,1.0,27.222221,27.222221,1
6,17,2,0,27.222229,7.1795857e-06,64.45291,0.7761986,1.3317881,1.2214117,0.0,206.86539,1.0,27.222221,27.222221,1
6,18,2,0,27.222229,5.8324613e-06,63.997223,0.8163872,1.7758056,1.39345,0.0,109.67422,1.0,27.222221,27.222221,1
6,19,2,0,26.947216,0.0027709084,64.53543,1.0627915,0.44396058,1.5388533,0.0,44.663177,2.0,26.944445,26.944445,1
6,20,2,0,26.6688,0.0021331748,65.09467,1.41432,0.13908948,1.5507439,0.0,-0.0,2.0,26.666666,26.666666,1
6,21,2,0,26.666681,1.46654975e-05,64.79501,0.8738001,0.0,0.95268154,0.0,0.0,1.0,26.666666,26.666666,1
6,22,2,0,26.666668,1.9189147e-06,64.75528,0.90860295,0.0,0.3153532,0.0,0.0,2.0,26.666666,26.666666,1
6,23,2,0,26.666668,5.148886e-07,64.782364,0.6361576,0.0,0.060991798,0.0,0.0,2.0,26.666666,26.666666,1
6,24,2,0,26.38777,-0.27889788,65.88307,0.59903634,0.44394138,0.0,0.0,0.0,2.0,26.666666,26.666666,1
6,1,3,0,25.908041,-0.75862557,67.84432,0.5966637,0.0,0.0,0.0,0.0,2.0,26.666666,26.666666,1
6,2,3,0,25.49492,-1.1717467,69.55439,0.59429103,0.0,0.0,0.0,0.0,2.0,26.666666,26.666666,1
6,3,3,0,25.154293,-1.5123739,70.96731,0.5919184,0.0,0.0,0.0,0.0,2.0,26.666666,26.666666,1
