month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,21.291952,,20.634983,0.32172745,0.0,0.0,5.7525587,0.0,2.0,21.055555,21.055555,2
1,2,1,0,21.279179,,20.645964,0.32081118,0.0,0.0,6.1274366,0.0,2.0,21.055555,21.055555,2
1,3,1,0,21.29739,,20.569191,0.3198949,0.0,0.0,6.579347,0.0,2.0,21.11111,21.11111,2
1,4,1,0,21.288229,,20.475956,0.34863237,0.0,0.0,6.760738,0.0,2.0,21.11111,21.11111,2
1,5,1,0,21.273643,,20.39749,0.3180624,0.0,0.0,6.7825923,0.0,2.0,21.11111,21.11111,2
1,6,1,0,21.371515,,20.206198,0.3180624,0.0,0.0,6.9828057,0.0,2.0,21.222221,21.222221,2
1,7,1,0,21.579493,,19.925257,0.3198949,0.0,0.0,7.474263,0.0,2.0,21.444445,21.444445,2
1,8,1,0,21.647718,,19.735872,0.32172745,0.0,0.0,7.6611376,0.0,2.0,21.5,21.5,2
1,9,1,0,21.525957,,19.77713,0.32264373,0.0,0.0,7.233326,0.0,1.0,21.38889,21.38889,2
1,10,1,0,21.397755,,19.936163,0.32264373,0.0,0.0,6.8336797,0.0,1.0,21.277779,21.277779,2
1,11,1,0,21.439785,,19.861471,0.32172745,0.0,0.0,6.6819186,0.0,0.0,21.333334,21.333334,2
1,12,1,0,21.429314,,19.849873,0.32172745,0.0,0.0,6.6419206,0.0,0.0,21.333334,21.333334,2
1,13,1,0,21.424417,,19.912207,0.32356,0.0,0.0,6.2107906,0.0,0.0,21.333334,21.333334,2
1,14,1,0,21.417719,,20.047318,0.6347258,2.4227986,0.0,5.5511713,0.0,1.0,21.333334,21.333334,2
1,15,1,0,21.41193,,20.163885,0.6372339,0.0,0.0,5.8973637,0.0,1.0,21.333334,21.333334,2
1,16,1,0,21.406904,,20.354992,0.35264707,0.0,0.0,5.7885313,0.0,0.0,21.333334,21.333334,2
1,17,1,0,21.514584,,20.240286,0.3253925,0.0,0.0,6.3310485,0.0,1.0,21.444445,21.444445,2
1,18,1,0,21.623238,,20.313906,2.030938,0.484559,0.0,6.544773,0.0,1.0,21.555555,21.555555,2
1,19,1,0,21.674177,,20.25474,1.0270213,0.0,0.0,6.2718143,0.0,1.0,21.61111,21.61111,2
1,20,1,0,21.675112,,20.275787,1.5704496,0.0,0.0,5.9457865,0.0,2.0,21.61111,21.61111,2
1,21,1,0,21.67362,,20.360264,1.3216325,1.4536792,0.0,6.010918,0.0,2.0,21.61111,21.61111,2
1,22,1,0,21.612886,,20.601145,1.0994632,2.6980894,0.0,5.330568,0.0,2.0,21.555555,21.555555,2
1,23,1,0,21.440153,,20.74452,0.650006,0.0,0.0,6.5058694,0.0,1.0,21.38889,21.38889,2
1,24,1,0,21.207434,,20.904142,0.6528067,0.0,0.0,6.589672,0.0,2.0,21.166666,21.166666,2
1,1,2,0,21.095562,,21.130936,0.50104934,2.8266609,0.0,5.360363,0.0,2.0,21.055555,21.055555,2
1,2,2,0,21.079962,,21.147886,0.3734787,0.0,0.0,6.9489574,0.0,2.0,21.055555,21.055555,2
1,3,2,0,21.12985,,21.01142,0.35419846,0.0,0.0,7.109849,0.0,2.0,21.11111,21.11111,2
1,4,2,0,21.133642,,20.907215,0.31897867,0.0,0.0,7.0835557,0.0,2.0,21.11111,21.11111,2
1,5,2,0,21.1329,,20.859053,0.3180624,0.0,0.0,7.1732793,0.0,2.0,21.11111,21.11111,2
1,6,2,0,21.241262,,20.57294,0.3180624,0.57748955,0.0,7.2082214,0.0,2.0,21.222221,21.222221,2
1,7,2,0,21.467693,,20.108252,0.54763776,0.48554042,0.0,7.9112062,0.0,2.0,21.444445,21.444445,2
1,8,2,0,21.537542,,19.825747,0.32172745,1.3657129,0.0,7.519897,0.0,1.0,21.5,21.5,2
1,9,2,0,21.42408,,19.919611,1.7634174,0.0,0.0,7.2639084,0.0,1.0,21.38889,21.38889,2
1,10,2,0,21.306583,,20.021322,0.6515891,0.0,0.0,6.461808,0.0,1.0,21.277779,21.277779,2
1,11,2,0,21.357447,,19.991713,0.64333016,0.0,0.0,5.805266,0.0,1.0,21.333334,21.333334,2
1,12,2,0,21.355362,,20.29382,1.7559655,1.9421369,0.0,4.9328218,0.0,1.0,21.333334,21.333334,2
1,13,2,0,21.354279,,20.365175,0.6365586,0.0,0.0,4.9212093,0.0,1.0,21.333334,21.333334,2
1,14,2,0,21.353107,,20.460667,0.6347258,0.97107714,0.0,4.7333446,0.0,1.0,21.333334,21.333334,2
1,15,2,0,21.352419,,20.549093,0.32356,0.0,0.0,5.28572,0.0,1.0,21.333334,21.333334,2
1,16,2,0,21.35131,,20.806665,0.35264707,1.9421421,0.0,5.0117035,0.0,1.0,21.333334,21.333334,2
1,17,2,0,21.462328,,20.703402,0.3253925,0.97107404,0.0,5.6860447,0.0,0.0,21.444445,21.444445,2
1,18,2,0,21.574291,,20.679586,0.9126569,0.0,0.0,6.2711735,0.0,1.0,21.555555,21.555555,2
1,19,2,0,21.628103,,20.633005,0.3608935,0.0,0.0,6.2233787,0.0,0.0,21.61111,21.61111,2
