month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,21.549644,,22.673101,0.5159869,0.0,0.0,4.850446,0.0,2.0,21.055555,21.055555,2
1,2,1,0,21.53294,,22.647625,0.49582648,0.0,0.0,5.0484085,0.0,2.0,21.055555,21.055555,2
1,3,1,0,21.481876,,22.409266,0.42886326,0.0,0.0,5.3640733,0.0,2.0,21.11111,21.11111,2
1,4,1,0,21.436281,,22.102287,0.4278691,0.0,0.0,5.5455074,0.0,2.0,21.11111,21.11111,2
1,5,1,0,21.392317,,21.85557,0.42687497,0.9616751,0.0,5.5607157,0.0,2.0,21.11111,21.11111,2
1,6,1,0,21.46704,,21.510447,0.42687497,0.0,0.0,5.732271,0.0,2.0,21.222221,21.222221,2
1,7,1,0,21.65816,,21.606861,0.5462541,4.4047894,0.0,5.3080463,0.0,2.0,21.444445,21.444445,2
1,8,1,0,21.701128,,22.195726,0.9978566,0.0,0.0,5.6052094,0.0,2.0,21.5,21.5,2
1,9,1,0,21.565521,,23.084742,0.8145268,3.2916462,0.0,5.1874027,0.0,1.0,21.38889,21.38889,2
1,10,1,0,21.42594,,22.890215,0.6032131,0.0,0.0,6.214996,0.0,1.0,21.277779,21.277779,2
1,11,1,0,21.464638,,22.690964,0.6313493,0.0,0.0,5.7618127,0.0,1.0,21.333334,21.333334,2
1,12,1,0,21.446207,,22.936726,0.6077642,4.847764,0.0,4.412251,0.0,1.0,21.333334,21.333334,2
1,13,1,0,21.43595,,23.84928,0.61636305,5.1472397,0.0,4.080675,0.0,1.0,21.333334,21.333334,2
1,14,1,0,21.424715,,23.664738,0.43283987,0.961675,0.0,5.4378195,0.0,0.0,21.333334,21.333334,2
1,15,1,0,21.41546,,23.417963,0.60992366,0.0,0.0,5.1874475,0.0,1.0,21.333334,21.333334,2
1,16,1,0,21.407518,,23.485035,0.6289486,0.0,0.0,5.11472,0.0,1.0,21.333334,21.333334,2
1,17,1,0,21.512655,,23.227898,0.6582078,0.0,0.0,5.349715,0.0,1.0,21.444445,21.444445,2
1,18,1,0,21.619202,,22.995567,0.7091223,14.24623,0.0,4.0441957,0.0,1.0,21.555555,21.555555,2
1,19,1,0,21.667717,,22.857475,0.7296461,0.0,0.0,5.579177,0.0,1.0,21.61111,21.61111,2
1,20,1,0,21.666164,,23.480433,1.3898396,1.9104791,0.0,5.0434437,0.0,1.0,21.61111,21.61111,2
1,21,1,0,21.661655,,23.871874,1.3998339,0.0,0.0,5.3682365,0.0,2.0,21.61111,21.61111,2
1,22,1,0,21.600506,,23.901583,0.6333086,0.0,0.0,5.751799,0.0,2.0,21.555555,21.555555,2
1,23,1,0,21.424898,,23.92076,0.58722115,0.0,0.0,5.789378,0.0,2.0,21.38889,21.38889,2
1,24,1,0,21.194487,,24.07228,0.5768549,0.0,0.0,5.8549466,0.0,2.0,21.166666,21.166666,2
1,1,2,0,21.081318,,23.950586,0.43085155,0.0,0.0,6.1165495,0.0,2.0,21.055555,21.055555,2
1,2,2,0,21.072622,,23.501507,0.4298574,0.0,0.0,6.163098,0.0,2.0,21.055555,21.055555,2
1,3,2,0,21.124205,,22.957468,0.42886326,0.0,0.0,6.207477,0.0,2.0,21.11111,21.11111,2
1,4,2,0,21.126368,,22.549667,0.4278691,0.0,0.0,6.0987363,0.0,2.0,21.11111,21.11111,2
1,5,2,0,21.126348,,22.452824,0.4834373,0.0,0.0,6.053278,0.0,2.0,21.11111,21.11111,2
1,6,2,0,21.237087,,22.466146,0.7095907,0.0,0.0,5.798025,0.0,2.0,21.222221,21.222221,2
1,7,2,0,21.462208,,22.12035,0.5462541,0.0,0.0,7.0238786,0.0,2.0,21.444445,21.444445,2
1,8,2,0,21.522253,,21.640135,0.623709,0.0,0.0,6.606649,0.0,2.0,21.5,21.5,2
1,9,2,0,21.413084,,21.269535,0.60323334,0.0,0.0,6.351397,0.0,2.0,21.38889,21.38889,2
1,10,2,0,21.296387,,21.31235,0.6032131,0.96361494,0.0,6.2364354,0.0,1.0,21.277779,21.277779,2
1,11,2,0,21.348133,,21.267944,0.6313493,0.0,0.0,5.205157,0.0,1.0,21.333334,21.333334,2
1,12,2,0,21.346363,,21.40501,0.6077642,0.0,0.0,4.7420125,0.0,1.0,21.333334,21.333334,2
1,13,2,0,21.345768,,21.54355,0.61636305,0.0,0.0,4.448183,0.0,1.0,21.333334,21.333334,2
1,14,2,0,21.34437,,21.68283,0.61643696,0.0,0.0,4.309907,0.0,1.0,21.333334,21.333334,2
1,15,2,0,21.343319,,22.10113,0.6662686,0.0,0.0,4.1759453,0.0,1.0,21.333334,21.333334,2
1,16,2,0,21.342457,,22.192509,0.6289486,0.0,0.0,4.364932,0.0,1.0,21.333334,21.333334,2
1,17,2,0,21.453886,,22.514614,0.88158745,2.8962183,0.0,3.7852964,0.0,2.0,21.444445,21.444445,2
1,18,2,0,21.56531,,22.933388,1.220916,0.47257873,0.0,4.844919,0.0,1.0,21.555555,21.555555,2
1,19,2,0,21.619934,,22.8325,1.0026027,0.9636217,0.0,4.973449,0.0,1.0,21.61111,21.61111,2
1,20,2,0,21.623177,,23.41932,0.9121655,0.0,0.0,4.609435,0.0,1.0,21.61111,21.61111,2
1,21,2,0,21.623259,,23.891191,0.8880401,0.0,0.0,4.7087216,0.0,2.0,21.61111,21.61111,2
1,22,2,0,21.566053,,24.309488,0.6333086,0.96362126,0.0,4.615445,0.0,2.0,21.555555,21.555555,2
1,23,2,0,21.3963,,24.79784,0.58722115,0.0,0.0,4.5954285,0.0,2.0,21.38889,21.38889,2
1,24,2,0,21.168007,,25.280619,0.43184572,0.0,0.0,4.6912236,0.0,1.0,21.166666,21.166666,2
1,1,3,0,21.049616,,25.542166,0.43085155,0.0,0.0,4.6834383,0.0,1.0,21.055555,21.055555,2
1,2,3,0,21.046453,,25.605425,0.4298574,0.0,0.0,4.8034225,0.0,1.0,21.055555,21.055555,2
1,3,3,0,21.102306,,25.573696,0.42886326,0.0,0.0,4.9183683,0.0,1.0,21.11111,21.11111,2
1,4,3,0,21.105215,,25.7237,0.4278691,0.0,0.0,4.91838,0.0,2.0,21.11111,21.11111,2
1,5,3,0,21.106709,,25.868366,0.42687497,0.0,0.0,4.9085565,0.0,2.0,21.11111,21.11111,2
1,6,3,0,21.219088,,25.804993,0.42687497,0.0,0.0,4.9666657,0.0,2.0,21.222221,21.222221,2
1,7,3,0,21.44548,,26.114767,0.5462541,4.8632364,0.0,4.1778584,0.0,2.0,21.444445,21.444445,2
1,8,3,0,21.50726,,26.938686,0.78656316,4.175664,0.0,3.7005677,0.0,2.0,21.5,21.5,2
1,9,3,0,21.397285,,27.013302,0.60323334,0.0,0.0,4.5632606,0.0,2.0,21.38889,21.38889,2
1,10,3,0,21.284264,,27.714108,0.6032131,4.7356524,0.0,3.3936872,0.0,1.0,21.277779,21.277779,2
1,11,3,0,21.33714,,28.067749,0.6313493,0.0,0.0,4.116452,0.0,1.0,21.333334,21.333334,2
1,12,3,0,21.335897,,27.989214,0.6077642,0.0,0.0,4.026363,0.0,1.0,21.333334,21.333334,2
1,13,3,0,21.336756,,27.960247,0.61636305,0.0,0.0,3.9741037,0.0,1.0,21.333334,21.333334,2
1,14,3,0,21.33615,,28.015387,0.61643696,0.0,0.0,3.9692605,0.0,1.0,21.333334,21.333334,2
1,15,3,0,21.335804,,28.168106,0.60992366,1.9310576,0.0,3.9903173,0.0,1.0,21.333334,21.333334,2
1,16,3,0,21.335619,,28.1486,0.43184572,0.9655353,0.0,4.339157,0.0,0.0,21.333334,21.333334,2
1,17,3,0,21.448326,,28.28149,6.090746,2.1149995,0.0,4.333604,0.0,1.0,21.444445,21.444445,2
1,18,3,0,21.55927,,28.732445,8.117128,2.2799332,0.0,4.6576405,0.0,1.0,21.555555,21.555555,2
1,19,3,0,21.616875,,28.435987,1.018499,1.0037885,0.0,4.7980433,0.0,2.0,21.61111,21.61111,2
1,20,3,0,21.61677,,28.30515,0.9629393,0.96553063,0.0,4.848277,0.0,2.0,21.61111,21.61111,2
1,21,3,0,21.617548,,28.132908,0.8880401,0.0,0.0,4.914597,0.0,2.0,21.61111,21.61111,2
1,22,3,0,21.56154,,28.016962,0.82980067,0.0,0.0,4.9274464,0.0,2.0,21.555555,21.555555,2
1,23,3,0,21.39201,,28.068684,0.43482816,0.96551424,0.0,4.941971,0.0,2.0,21.38889,21.38889,2
1,24,3,0,21.169485,,28.334478,0.43184572,0.0,0.0,4.884046,0.0,2.0,21.166666,21.166666,2
1,1,4,0,21.041847,,28.18391,0.43085155,0.0,0.0,4.909874,0.0,2.0,21.055555,21.055555,2
1,2,4,0,21.042004,,27.998396,0.4298574,0.0,0.0,5.184882,0.0,2.0,21.055555,21.055555,2
1,3,4,0,21.09953,,27.34876,0.42886326,0.0,0.0,5.5260053,0.0,2.0,21.11111,21.11111,2
1,4,4,0,21.10192,,26.704723,0.4278691,0.0,0.0,5.761669,0.0,2.0,21.11111,21.11111,2
1,5,4,0,21.105019,,25.941708,0.42687497,0.0,0.0,6.101114,0.0,2.0,21.11111,21.11111,2
1,6,4,0,21.219042,,24.850279,0.42687497,0.0,0.0,6.5702133,0.0,2.0,21.222221,21.222221,2
1,7,4,0,21.440718,,24.552448,0.5462541,4.3683167,0.0,6.2292824,0.0,2.0,21.444445,21.444445,2
1,8,4,0,21.50494,,23.977613,0.623709,0.0,0.0,6.907884,0.0,1.0,21.5,21.5,2
1,9,4,0,21.398901,,23.245121,0.60323334,0.0,0.0,6.673405,0.0,1.0,21.38889,21.38889,2
1,10,4,0,21.282516,,23.042927,0.6032131,0.9674086,0.0,6.6934705,0.0,1.0,21.277779,21.277779,2
