month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
1,1,1,0,19.335838,,24.27375,0.459397,0.0,0.0,5.7216783,0.0,4.0,18.944445,18.944445,2
1,2,1,0,19.327393,,24.272486,0.4564666,0.0,0.0,6.1933794,0.0,4.0,18.944445,18.944445,2
1,3,1,0,19.253841,,24.31712,0.45370713,0.0,0.0,6.716428,0.0,4.0,18.944445,18.944445,2
1,4,1,0,19.228926,,24.236624,0.45089072,0.0,0.0,7.074081,0.0,4.0,18.944445,18.944445,2
1,5,1,0,19.310122,,24.006317,0.4479603,0.0,0.0,7.4403048,0.0,4.0,19.055555,19.055555,2
1,6,1,0,19.51474,,23.659298,0.48634863,0.95618224,0.0,7.6693797,0.0,4.0,19.277779,19.277779,2
1,7,1,0,19.835821,,23.121927,0.6009988,0.0,0.0,8.923476,0.0,3.0,19.61111,19.61111,2
1,8,1,0,19.949793,,22.946966,0.75986207,4.275613,0.0,7.7907634,0.0,3.0,19.722221,19.722221,2
1,9,1,0,19.985823,,22.843273,0.6732009,2.5150857,0.0,9.141741,0.0,2.0,19.777779,19.777779,2
1,10,1,0,19.968998,,22.820194,0.5678052,0.0,0.0,9.162365,0.0,1.0,19.777779,19.777779,2
1,11,1,0,19.953594,,22.806412,0.56371087,0.0,0.0,8.869874,0.0,1.0,19.777779,19.777779,2
1,12,1,0,19.938568,,22.77194,0.56506145,0.50301635,0.0,8.692852,0.0,1.0,19.777779,19.777779,2
1,13,1,0,19.925611,,22.863329,0.9000937,0.6745242,0.0,7.9860964,0.0,1.0,19.777779,19.777779,2
1,14,1,0,19.91412,,23.019863,0.90311605,0.0,0.0,7.55965,0.0,2.0,19.777779,19.777779,2
1,15,1,0,19.905067,,23.119219,0.67691195,0.0,0.0,7.3369384,0.0,2.0,19.777779,19.777779,2
1,16,1,0,19.9508,,23.316404,0.9661695,0.0,0.0,6.9955506,0.0,3.0,19.833334,19.833334,2
1,17,1,0,20.053799,,23.218285,0.8961209,1.6191189,0.0,7.5643535,0.0,3.0,19.944445,19.944445,2
1,18,1,0,20.159145,,23.094011,1.0462574,1.0060343,0.0,7.9795513,0.0,3.0,20.055555,20.055555,2
1,19,1,0,20.260784,,22.980518,1.0782285,0.50301677,0.0,8.109684,0.0,3.0,20.166666,20.166666,2
1,20,1,0,20.263306,,23.022665,1.0256941,0.0,0.0,8.209908,0.0,3.0,20.166666,20.166666,2
1,21,1,0,20.092756,,23.31695,0.93031937,0.06816125,0.0,8.040116,0.0,3.0,20.0,20.0,2
1,22,1,0,19.765133,,23.840822,1.3190209,0.017765861,0.0,7.301266,0.0,4.0,19.666666,19.666666,2
1,23,1,0,19.339043,,24.53678,1.0493422,0.0,0.0,7.5807767,0.0,4.0,19.277779,19.277779,2
1,24,1,0,19.112972,,24.787868,0.5569037,0.0,0.0,7.2835746,0.0,4.0,19.055555,19.055555,2
1,1,2,0,18.998798,,24.880062,0.459397,0.0,0.0,7.6491723,0.0,4.0,18.944445,18.944445,2
